date,log_date,time,target,target_raw,top10_raw,top1
2020-07-21,2020-07-21,13:10:00,159980,159980.SZ,"159980.SZ:1.1311,513030.SH:0.8902,159985.SZ:0.3946,513100.SH:0.3489,513500.SH:0.2728,518880.SH:0.1565,513520.SH:0.0003",159980
2020-07-22,2020-07-22,13:10:00,161226,161226.SZ,"161226.SZ:3.2047,159980.SZ:1.1849,513030.SH:0.9236,159985.SZ:0.3785,513100.SH:0.3204,518880.SH:0.2638,513500.SH:0.2504",161226
2020-07-23,2020-07-23,13:10:00,161226,161226.SZ,"161226.SZ:4.2570,159980.SZ:0.9912,159985.SZ:0.4568,513100.SH:0.4050,513500.SH:0.3723,518880.SH:0.3297",161226
2020-07-24,2020-07-24,13:10:00,515220,515220.SH,"515220.SH:1.3530,513030.SH:1.1709,159980.SZ:0.8716,510880.SH:0.6415,159985.SZ:0.5892,518880.SH:0.4296,513500.SH:0.3496,511380.SH:0.2831,159981.SZ:0.0990",515220
2020-07-27,2020-07-27,13:10:00,513030,513030.SH,"513030.SH:1.1871,159980.SZ:0.8590,159985.SZ:0.7144,518880.SH:0.6301,513520.SH:0.0176",513030
2020-07-28,2020-07-28,13:10:00,513030,513030.SH,"513030.SH:1.3005,159980.SZ:0.7982,518880.SH:0.7655,159985.SZ:0.5095,513500.SH:0.4224,513520.SH:0.0558",513030
2020-07-29,2020-07-29,13:10:00,518880,518880.SH,"518880.SH:0.9496,159980.SZ:0.8120,513520.SH:0.0617",518880
2020-07-30,2020-07-30,13:10:00,512010,512010.SH,"512010.SH:3.8853,159967.SZ:2.6341,159928.SZ:1.7333,512400.SH:1.5701,159949.SZ:1.3764,512170.SH:1.2008,513030.SH:1.1936,518880.SH:1.0736,159980.SZ:0.8352,513500.SH:0.4369",512010
2020-07-31,2020-07-31,13:10:00,512010,512010.SH,"512010.SH:3.8034,159967.SZ:2.5419,159928.SZ:1.4379,159949.SZ:1.3513,518880.SH:1.2046,512400.SH:1.1433,512170.SH:1.0316,513030.SH:0.9007,159980.SZ:0.7508,159985.SZ:0.2778",512010
2020-08-03,2020-08-03,13:10:00,512010,512010.SH,"512010.SH:4.5139,159967.SZ:2.7626,159949.SZ:1.4874,518880.SH:1.3576,159928.SZ:1.3089,512170.SH:1.2362,512400.SH:0.9566,513030.SH:0.6454,159980.SZ:0.6297,512100.SH:0.6058",512010
2020-08-04,2020-08-04,13:10:00,512010,512010.SH,"512010.SH:4.5157,159967.SZ:2.3995,518880.SH:1.4442,512170.SH:1.2351,159949.SZ:1.2177,159928.SZ:1.0805,512400.SH:0.7372,513030.SH:0.6402,159980.SZ:0.6299,513500.SH:0.4660",512010
2020-08-05,2020-08-05,13:10:00,512010,512010.SH,"512010.SH:4.6803,159967.SZ:2.2982,518880.SH:1.8716,512170.SH:1.2127,159949.SZ:1.1757,159928.SZ:1.0349,512400.SH:0.7332,159980.SZ:0.6137,513500.SH:0.4866,513030.SH:0.4754",512010
2020-08-06,2020-08-06,13:10:00,512010,512010.SH,"512010.SH:3.5852,518880.SH:2.2092,512400.SH:0.9444,159949.SZ:0.7156,159928.SZ:0.7061,513500.SH:0.5494,513030.SH:0.3573,513100.SH:0.1664",512010
2020-08-07,2020-08-07,13:10:00,159992,159992.SZ,"159992.SZ:3.4552,518880.SH:2.5680,512010.SH:2.1665,512400.SH:0.8258,513500.SH:0.6743,159967.SZ:0.6158,513030.SH:0.2509,513100.SH:0.2242",159992
2020-08-10,2020-08-10,13:10:00,159992,159992.SZ,"159992.SZ:2.6464,518880.SH:2.4989,512010.SH:1.5877,513500.SH:0.8331,512400.SH:0.6355,513030.SH:0.2682,513100.SH:0.2538",159992
2020-08-11,2020-08-11,13:10:00,518880,518880.SH,"518880.SH:2.1510,159992.SZ:1.8286,512010.SH:1.1413,513500.SH:0.8836,159980.SZ:0.3081,513100.SH:0.2645,513030.SH:0.2164,159981.SZ:0.1431",518880
2020-08-12,2020-08-12,13:10:00,513030,513030.SH,"513030.SH:0.1953,513520.SH:0.0000",513030
2020-08-13,2020-08-13,13:10:00,513100,513100.SH,513100.SH:0.3741,513100
2020-08-14,2020-08-14,13:10:00,513500,513500.SH,"513500.SH:0.8246,513100.SH:0.4302,513030.SH:0.1925,513520.SH:0.0152",513500
2020-08-17,2020-08-17,13:10:00,513500,513500.SH,"513500.SH:0.8209,513100.SH:0.5407,513030.SH:0.1465,513520.SH:0.0216",513500
2020-08-18,2020-08-18,13:10:00,513500,513500.SH,"513500.SH:0.7781,513100.SH:0.6188,159980.SZ:0.2115,513030.SH:0.1172,518880.SH:0.1137,513520.SH:0.0331",513500
2020-08-19,2020-08-19,13:10:00,513500,513500.SH,"513500.SH:0.8020,513100.SH:0.7133,159980.SZ:0.3327,513030.SH:0.0907,513520.SH:0.0766,518880.SH:0.0608",513500
2020-08-20,2020-08-20,13:10:00,513100,513100.SH,"513100.SH:0.7376,159980.SZ:0.3556",513100
2020-08-21,2020-08-21,13:10:00,513100,513100.SH,"513100.SH:0.9843,159980.SZ:0.3579,513520.SH:0.0695",513100
2020-08-24,2020-08-24,13:10:00,513500,513500.SH,"513500.SH:0.5997,159980.SZ:0.2864",513500
2020-08-25,2020-08-25,13:10:00,512890,512890.SH,"512890.SH:0.8846,513500.SH:0.8287,510880.SH:0.7590,159928.SZ:0.5607,515210.SH:0.4776,512200.SH:0.3131,512800.SH:0.2825,159980.SZ:0.2641,513520.SH:0.1384",512890
2020-08-26,2020-08-26,13:10:00,512690,512690.SH,"512690.SH:0.8941,513500.SH:0.8537,512890.SH:0.6507,159928.SZ:0.6319,510880.SH:0.5427,515210.SH:0.3208,159980.SZ:0.2885,512200.SH:0.2509,512800.SH:0.2449,513030.SH:0.1508",512690
2020-08-27,2020-08-27,13:10:00,513500,513500.SH,"513500.SH:1.0426,159980.SZ:0.3045,513030.SH:0.2789,513520.SH:0.1449",513500
2020-08-28,2020-08-28,13:10:00,513500,513500.SH,"513500.SH:1.1679,159980.SZ:0.3296,513030.SH:0.2979",513500
2020-08-31,2020-08-31,13:10:00,512690,512690.SH,"512690.SH:3.4634,159928.SZ:1.4278,513500.SH:1.2662,159980.SZ:0.3664,513030.SH:0.3076,512890.SH:0.3066,510880.SH:0.2860,515210.SH:0.2672,512800.SH:0.2096,159981.SZ:0.1041",512690
2020-09-01,2020-09-01,13:10:00,512690,512690.SH,"512690.SH:3.6167,159928.SZ:1.5325,513500.SH:1.2200,159980.SZ:0.4575,513030.SH:0.2545,515210.SH:0.2157,510880.SH:0.1496,159981.SZ:0.1363",512690
2020-09-02,2020-09-02,13:10:00,512690,512690.SH,"512690.SH:4.2089,159928.SZ:1.9465,513500.SH:1.2385,159980.SZ:0.4890,512980.SH:0.4600,513030.SH:0.2315,515210.SH:0.1923,159981.SZ:0.1879",512690
2020-09-03,2020-09-03,13:10:00,159928,159928.SZ,"159928.SZ:2.1907,159980.SZ:0.5085,159981.SZ:0.1774,515210.SH:0.1770,515220.SH:0.1742,513520.SH:0.1207",159928
2020-09-04,2020-09-04,13:10:00,512690,512690.SH,"512690.SH:4.3338,159928.SZ:1.6206,512980.SH:0.4692,159980.SZ:0.3863,159985.SZ:0.1996,513030.SH:0.1662",512690
2020-09-07,2020-09-07,13:10:00,512690,512690.SH,"512690.SH:4.0770,512980.SH:0.5058,159980.SZ:0.4307,159981.SZ:0.1089",512690
2020-09-08,2020-09-08,13:10:00,159985,159985.SZ,"159985.SZ:0.5135,159980.SZ:0.4093",159985
2020-09-09,2020-09-09,13:10:00,159985,159985.SZ,159985.SZ:0.5231,159985
2020-09-10,2020-09-10,13:10:00,159985,159985.SZ,"159985.SZ:0.5915,513030.SH:0.0119",159985
2020-09-11,2020-09-11,13:10:00,159985,159985.SZ,"159985.SZ:0.7332,513030.SH:0.0039",159985
2020-09-14,2020-09-14,13:10:00,159985,159985.SZ,"159985.SZ:0.9640,513030.SH:0.0086",159985
2020-09-15,2020-09-15,13:10:00,513100,513100.SH,"513100.SH:1.2405,159985.SZ:1.0772,513030.SH:0.0039",513100
2020-09-16,2020-09-16,13:10:00,513100,513100.SH,"513100.SH:1.1516,159985.SZ:0.9347,513030.SH:0.0009",513100
2020-09-17,2020-09-17,13:10:00,159985,159985.SZ,159985.SZ:0.9732,159985
2020-09-18,2020-09-18,13:10:00,159985,159985.SZ,159985.SZ:1.3234,159985
2020-09-21,2020-09-21,13:10:00,159985,159985.SZ,159985.SZ:1.3713,159985
2020-09-22,2020-09-22,13:10:00,159985,159985.SZ,159985.SZ:1.2745,159985
2020-09-23,2020-09-23,13:10:00,159985,159985.SZ,159985.SZ:1.1575,159985
2020-09-24,2020-09-24,13:10:00,159985,159985.SZ,159985.SZ:0.9242,159985
2020-09-25,2020-09-25,13:10:00,511880,511880.SH,,
2020-09-28,2020-09-28,13:10:00,513520,513520.SH,513520.SH:0.0000,513520
2020-09-29,2020-09-29,13:10:00,513520,513520.SH,513520.SH:0.0214,513520
2020-09-30,2020-09-30,13:10:00,513520,513520.SH,513520.SH:0.0216,513520
2020-10-09,2020-10-09,13:10:00,513520,513520.SH,513520.SH:0.0326,513520
2020-10-12,2020-10-12,13:10:00,159985,159985.SZ,159985.SZ:0.9962,159985
2020-10-13,2020-10-13,13:10:00,511880,511880.SH,,
2020-10-14,2020-10-14,13:10:00,515030,515030.SH,"515030.SH:1.7385,159985.SZ:0.9847,513520.SH:0.0761",515030
2020-10-15,2020-10-15,13:10:00,515030,515030.SH,"515030.SH:2.8043,159985.SZ:0.9821,512070.SH:0.3191",515030
2020-10-16,2020-10-16,13:10:00,515030,515030.SH,"515030.SH:2.8633,159967.SZ:1.3968,512170.SH:1.2056,159985.SZ:1.0405,159949.SZ:0.9843,512070.SH:0.4463,512880.SH:0.2621",515030
2020-10-19,2020-10-19,13:10:00,515030,515030.SH,"515030.SH:3.0901,159967.SZ:2.0123,512170.SH:1.5807,159949.SZ:1.3657,159985.SZ:1.0462,159915.SZ:0.6679,512670.SH:0.6390,512710.SH:0.5246,512070.SH:0.5221,512660.SH:0.4669",515030
2020-10-20,2020-10-20,13:10:00,515030,515030.SH,"515030.SH:3.5447,159967.SZ:2.4518,512170.SH:1.8331,159949.SZ:1.7159,159985.SZ:1.1312,159915.SZ:0.8832,512670.SH:0.6564,512710.SH:0.5835,512010.SH:0.5830,512660.SH:0.4861",515030
2020-10-21,2020-10-21,13:10:00,515030,515030.SH,"515030.SH:3.2310,159967.SZ:2.6085,512170.SH:2.1381,159949.SZ:1.8927,159915.SZ:1.0113,512010.SH:0.8609,159992.SZ:0.8015,512070.SH:0.4714,512670.SH:0.4526,512710.SH:0.4106",515030
2020-10-22,2020-10-22,13:10:00,515030,515030.SH,"515030.SH:2.8660,159967.SZ:1.9746,512170.SH:1.7690,159949.SZ:1.4691,159985.SZ:1.0830,159915.SZ:0.7308,512690.SH:0.5841,512010.SH:0.5827,159992.SZ:0.5166,512070.SH:0.4228",515030
2020-10-23,2020-10-23,13:10:00,159985,159985.SZ,"159985.SZ:0.8111,159980.SZ:0.0076,513520.SH:0.0013",159985
2020-10-26,2020-10-26,13:10:00,159985,159985.SZ,159985.SZ:0.7610,159985
2020-10-27,2020-10-27,13:10:00,513520,513520.SH,513520.SH:0.0010,513520
2020-10-28,2020-10-28,13:10:00,159980,159980.SZ,"159980.SZ:0.0362,513520.SH:0.0025",159980
2020-10-29,2020-10-29,13:10:00,511880,511880.SH,,
2020-10-30,2020-10-30,13:10:00,515030,515030.SH,"515030.SH:2.8578,512690.SH:2.1657,512170.SH:1.1218,159967.SZ:0.5487",515030
2020-11-02,2020-11-02,13:10:00,511880,511880.SH,,
2020-11-03,2020-11-03,13:10:00,159980,159980.SZ,159980.SZ:0.1032,159980
2020-11-04,2020-11-04,13:10:00,515030,515030.SH,"515030.SH:4.0064,512690.SH:2.5512,159967.SZ:0.6715,512170.SH:0.6387,512400.SH:0.2733,512800.SH:0.2400,159980.SZ:0.1133",515030
2020-11-05,2020-11-05,13:10:00,512690,512690.SH,"512690.SH:3.2249,512400.SH:0.5325,512170.SH:0.5013,159949.SZ:0.4991,510900.SH:0.4259,512800.SH:0.2204,515210.SH:0.1761,159980.SZ:0.1223",512690
2020-11-06,2020-11-06,13:10:00,512690,512690.SH,"512690.SH:2.6508,512400.SH:0.7640,159967.SZ:0.6046,510900.SH:0.4676,515210.SH:0.2483,159980.SZ:0.0900",512690
2020-11-09,2020-11-09,13:10:00,512690,512690.SH,"512690.SH:2.8589,512400.SH:1.1884,159967.SZ:0.9182,159949.SZ:0.5832,510900.SH:0.5824,515210.SH:0.4374,159980.SZ:0.1193",512690
2020-11-10,2020-11-10,13:10:00,512690,512690.SH,"512690.SH:3.4122,512400.SH:1.3076,159967.SZ:0.7635,510900.SH:0.6162,515210.SH:0.5427,159949.SZ:0.4732,510300.SH:0.2710,159980.SZ:0.1035",512690
2020-11-11,2020-11-11,13:10:00,512690,512690.SH,"512690.SH:3.5681,512400.SH:1.3672,515210.SH:0.7385,510900.SH:0.5765,513520.SH:0.3917,510300.SH:0.2382,159980.SZ:0.1158",512690
2020-11-12,2020-11-12,13:10:00,512690,512690.SH,"512690.SH:3.7962,512400.SH:1.3159,515210.SH:0.8187,510900.SH:0.5997,513520.SH:0.5798,510880.SH:0.4074,159980.SZ:0.1127",512690
2020-11-13,2020-11-13,13:10:00,515030,515030.SH,"515030.SH:4.7404,512400.SH:1.5918,515210.SH:0.9318,513520.SH:0.7573,510900.SH:0.5319,510880.SH:0.4797,159980.SZ:0.1418",515030
2020-11-16,2020-11-16,13:10:00,513520,513520.SH,"513520.SH:1.1291,159985.SZ:0.0373,513500.SH:0.0026",513520
2020-11-17,2020-11-17,13:10:00,513520,513520.SH,"513520.SH:1.4417,159980.SZ:0.2796,513500.SH:0.0401",513520
2020-11-18,2020-11-18,13:10:00,513520,513520.SH,"513520.SH:1.5702,159980.SZ:0.3407,513500.SH:0.0931,159985.SZ:0.0718,513030.SH:0.0139",513520
2020-11-19,2020-11-19,13:10:00,513520,513520.SH,"513520.SH:1.6098,159980.SZ:0.3252,159985.SZ:0.1000,513030.SH:0.0547",513520
2020-11-20,2020-11-20,13:10:00,513520,513520.SH,"513520.SH:1.5937,159980.SZ:0.4286,159985.SZ:0.2088",513520
2020-11-23,2020-11-23,13:10:00,513520,513520.SH,"513520.SH:1.7884,159980.SZ:0.5407,159985.SZ:0.4061",513520
2020-11-24,2020-11-24,13:10:00,515220,515220.SH,"515220.SH:3.5042,515210.SH:3.4981,512690.SH:3.1578,510880.SH:2.3260,515030.SH:1.9957,512890.SH:1.7585,512480.SH:0.9887,159981.SZ:0.9779,159995.SZ:0.7324,159980.SZ:0.6350",515220
2020-11-25,2020-11-25,13:10:00,515220,515220.SH,"515220.SH:4.1964,510880.SH:2.1992,513520.SH:2.1616,515030.SH:1.3635,159981.SZ:1.2317,159980.SZ:0.7919,512480.SH:0.7683,513030.SH:0.7142,159985.SZ:0.6263,159995.SZ:0.5897",515220
2020-11-26,2020-11-26,13:10:00,513520,513520.SH,"513520.SH:2.3119,159980.SZ:0.9659,513030.SH:0.8884,159985.SZ:0.6546,501018.SH:0.5295",513520
2020-11-27,2020-11-27,13:10:00,513520,513520.SH,"513520.SH:2.5107,159980.SZ:1.2027,513030.SH:1.1144,501018.SH:0.8415,159985.SZ:0.6640",513520
2020-11-30,2020-11-30,13:10:00,513520,513520.SH,"513520.SH:2.5257,159980.SZ:1.5325,513030.SH:1.3097,501018.SH:1.1174,513500.SH:0.6156",513520
2020-12-01,2020-12-01,13:10:00,513520,513520.SH,"513520.SH:2.7284,159980.SZ:1.5527,513030.SH:1.4783,501018.SH:1.3295,513500.SH:0.6880",513520
2020-12-02,2020-12-02,13:10:00,515220,515220.SH,"515220.SH:4.9493,512400.SH:4.5037,513520.SH:2.5278,512800.SH:1.8835,159981.SZ:1.6427,159980.SZ:1.6081,513030.SH:1.4699,512670.SH:1.4490,512070.SH:1.4018,501018.SH:1.3942",515220
2020-12-03,2020-12-03,13:10:00,513520,513520.SH,"513520.SH:2.2893,512800.SH:1.9378,512070.SH:1.6201,501018.SH:1.6039,159981.SZ:1.5315,512670.SH:1.5094,159980.SZ:1.3920,513030.SH:1.3833,512660.SH:1.2837,512710.SH:1.0059",513520
2020-12-04,2020-12-04,13:10:00,513520,513520.SH,"513520.SH:1.8721,501018.SH:1.8027,512800.SH:1.6252,159981.SZ:1.5978,512670.SH:1.5014,512070.SH:1.4748,159980.SZ:1.3226,512660.SH:1.2723,513030.SH:1.2054,512710.SH:0.9888",513520
2020-12-07,2020-12-07,13:10:00,159981,159981.SZ,"159981.SZ:1.8515,512670.SH:1.8121,501018.SH:1.7391,515220.SH:1.6177,512400.SH:1.5912,513520.SH:1.5187,512660.SH:1.4658,512710.SH:1.1617,512070.SH:1.1542,159980.SZ:1.1437",159981
2020-12-08,2020-12-08,13:10:00,512670,512670.SH,"512670.SH:1.8803,159981.SZ:1.8704,512660.SH:1.4819,501018.SH:1.3963,512400.SH:1.1924,512710.SH:1.1415,159980.SZ:1.0818,515220.SH:0.9205,512070.SH:0.8436,513030.SH:0.7947",512670
2020-12-09,2020-12-09,13:10:00,512670,512670.SH,"512670.SH:1.8077,512660.SH:1.2962,501018.SH:1.1126,159980.SZ:0.9982,515220.SH:0.9671,512400.SH:0.8097,513030.SH:0.7318,512800.SH:0.5561,512070.SH:0.5330,512690.SH:0.3515",512670
2020-12-10,2020-12-10,13:10:00,512670,512670.SH,"512670.SH:1.5735,512660.SH:1.0299,159980.SZ:0.9572,501018.SH:0.8508,513520.SH:0.8499,512710.SH:0.8200,515220.SH:0.6484,513030.SH:0.6210,512690.SH:0.5065,512800.SH:0.2746",512670
2020-12-11,2020-12-11,13:10:00,501018,501018.SH,"501018.SH:0.9016,512670.SH:0.8764,513520.SH:0.6552,513030.SH:0.5345,512690.SH:0.5268,515220.SH:0.4835,512660.SH:0.4544,512710.SH:0.3513",501018
2020-12-14,2020-12-14,13:10:00,159980,159980.SZ,"159980.SZ:1.0453,501018.SH:0.8554,513520.SH:0.5416,513500.SH:0.3006",159980
2020-12-15,2020-12-15,13:10:00,159980,159980.SZ,"159980.SZ:0.9632,501018.SH:0.7895",159980
2020-12-16,2020-12-16,13:10:00,159980,159980.SZ,"159980.SZ:0.9620,501018.SH:0.8483,513030.SH:0.4227,513520.SH:0.3748,513500.SH:0.2206",159980
2020-12-17,2020-12-17,13:10:00,159980,159980.SZ,"159980.SZ:0.9905,513030.SH:0.5575,513520.SH:0.3581,513500.SH:0.2341",159980
2020-12-18,2020-12-18,13:10:00,159980,159980.SZ,"159980.SZ:1.1417,501018.SH:0.9711,513030.SH:0.6518,513520.SH:0.2850,513500.SH:0.2495,161226.SZ:0.0709",159980
2020-12-21,2020-12-21,13:10:00,159980,159980.SZ,"159980.SZ:1.1201,501018.SH:0.7660,513030.SH:0.5919,513500.SH:0.2750",159980
2020-12-22,2020-12-22,13:10:00,159981,159981.SZ,"159981.SZ:3.1614,512010.SH:2.7210,512170.SH:2.5435,159992.SZ:1.6068,159949.SZ:1.5433,159928.SZ:1.3189,159915.SZ:1.0834,159980.SZ:0.8285,501018.SH:0.4664",159981
2020-12-23,2020-12-23,13:10:00,159967,159967.SZ,"159967.SZ:3.1166,512010.SH:2.8719,512170.SH:2.4472,159981.SZ:2.2282,159992.SZ:1.7441,159949.SZ:1.6391,159928.SZ:1.3148,159915.SZ:1.1141,159980.SZ:0.5363,513030.SH:0.3517",159967
2020-12-24,2020-12-24,13:10:00,515030,515030.SH,"515030.SH:4.5528,512690.SH:4.4937,512010.SH:3.1245,159967.SZ:3.1206,512170.SH:2.3505,159981.SZ:2.0254,159992.SZ:1.8273,159949.SZ:1.5811,159928.SZ:1.1251,161226.SZ:1.1109",515030
2020-12-25,2020-12-25,13:10:00,512690,512690.SH,"512690.SH:4.1016,512010.SH:3.8521,159967.SZ:3.3445,512170.SH:2.6605,159992.SZ:2.1955,159949.SZ:1.7466,159981.SZ:1.7410,161226.SZ:1.3779,512670.SH:1.3550,159915.SZ:1.1084",512690
2020-12-28,2020-12-28,13:10:00,512010,512010.SH,"512010.SH:3.9960,159967.SZ:3.7329,512170.SH:2.7953,159992.SZ:2.2755,161226.SZ:2.2541,159949.SZ:1.9231,512670.SH:1.7014,159928.SZ:1.4044,159915.SZ:1.2256,159981.SZ:1.1616",512010
2020-12-29,2020-12-29,13:10:00,512010,512010.SH,"512010.SH:3.2649,159967.SZ:3.1227,512170.SH:2.4710,161226.SZ:2.2575,512670.SH:1.9965,159992.SZ:1.8140,159949.SZ:1.6569,159928.SZ:1.4076,512710.SH:1.2949,159915.SZ:1.0648",512010
2020-12-30,2020-12-30,13:10:00,159967,159967.SZ,"159967.SZ:3.6103,512010.SH:3.2263,512670.SH:2.6304,161226.SZ:2.4949,512170.SH:2.4057,159949.SZ:2.0725,512710.SH:1.7539,159992.SZ:1.7266,159928.SZ:1.5113,159915.SZ:1.2970",159967
2020-12-31,2020-12-31,13:10:00,159967,159967.SZ,"159967.SZ:3.9742,512010.SH:2.8831,161226.SZ:2.4668,512170.SH:2.3249,159949.SZ:2.2947,159992.SZ:1.4819,159915.SZ:1.4295,159985.SZ:1.2346,512400.SH:0.7955,513030.SH:0.5761",159967
2021-01-04,2021-01-04,13:10:00,159949,159949.SZ,"159949.SZ:3.2923,512660.SH:3.2435,512010.SH:3.0840,161226.SZ:2.8854,512170.SH:2.4600,159928.SZ:2.3984,159915.SZ:2.0871,512400.SH:1.7707,159992.SZ:1.5269,513030.SH:0.5644",159949
2021-01-05,2021-01-05,13:10:00,159949,159949.SZ,"159949.SZ:3.7429,512010.SH:3.1245,161226.SZ:2.8249,512400.SH:2.7077,159915.SZ:2.4318,512170.SH:2.4057,159992.SZ:1.3789,518880.SH:0.5546,513030.SH:0.4713,510300.SH:0.3795",159949
2021-01-06,2021-01-06,13:10:00,159949,159949.SZ,"159949.SZ:4.5211,512400.SH:3.9732,512010.SH:3.4934,159985.SZ:3.2778,159915.SZ:2.9339,512170.SH:2.6914,161226.SZ:2.6541,159992.SZ:1.5700,510300.SH:0.7033,518880.SH:0.5609",159949
2021-01-07,2021-01-07,13:10:00,512010,512010.SH,"512010.SH:3.9561,159915.SZ:3.7858,159985.SZ:3.5071,512170.SH:2.9288,161226.SZ:2.2877,159992.SZ:1.6098,510300.SH:1.2124,513030.SH:0.6029,518880.SH:0.4683,513520.SH:0.1528",512010
2021-01-08,2021-01-08,13:10:00,159915,159915.SZ,"159915.SZ:4.2294,512010.SH:4.1279,159985.SZ:3.6523,512170.SH:3.0963,161226.SZ:1.9789,510300.SH:1.6792,159992.SZ:1.6224,501018.SH:0.8125,513030.SH:0.6961,513090.SH:0.5500",159915
2021-01-11,2021-01-11,13:10:00,159985,159985.SZ,"159985.SZ:4.4877,159915.SZ:4.3610,512010.SH:3.9206,512170.SH:3.5083,510300.SH:2.1327,159992.SZ:1.4535,501018.SH:1.0316,513090.SH:1.0044,159995.SZ:0.9926,513030.SH:0.6774",159985
2021-01-12,2021-01-12,13:10:00,159985,159985.SZ,"159985.SZ:4.7810,159915.SZ:4.7772,512010.SH:3.7163,512170.SH:3.4684,510300.SH:2.6534,159995.SZ:1.6669,159992.SZ:1.3128,501018.SH:1.3018,513030.SH:0.5541,510760.SH:0.5382",159985
2021-01-13,2021-01-13,13:10:00,159915,159915.SZ,"159915.SZ:4.8538,159928.SZ:4.3750,510300.SH:3.3390,512170.SH:3.2140,512010.SH:3.0974,159995.SZ:2.9656,513090.SH:2.6016,501018.SH:1.7607,512880.SH:0.9711,159992.SZ:0.9091",159915
2021-01-14,2021-01-14,13:10:00,512400,512400.SH,"512400.SH:4.6048,159995.SZ:4.0761,159915.SZ:4.0001,510300.SH:3.0849,512170.SH:2.9259,159928.SZ:2.9182,513090.SH:2.8127,512010.SH:2.0097,501018.SH:1.7842,515050.SH:1.4215",512400
2021-01-15,2021-01-15,13:10:00,159949,159949.SZ,"159949.SZ:4.5155,159995.SZ:3.6157,513090.SH:3.0308,512400.SH:2.9998,159915.SZ:2.9654,510300.SH:2.5456,512170.SH:2.2228,501018.SH:1.9172,159928.SZ:1.4165,515050.SH:1.3205",159949
2021-01-18,2021-01-18,13:10:00,513520,513520.SH,513520.SH:0.8841,513520
2021-01-19,2021-01-19,13:10:00,159985,159985.SZ,"159985.SZ:4.5999,159949.SZ:3.8151,512670.SH:3.3018,512660.SH:3.1903,159915.SZ:2.5013,510300.SH:2.2843,515050.SH:2.1207,512170.SH:1.8550,512480.SH:1.8361,515980.SH:1.7423",159985
2021-01-20,2021-01-20,13:10:00,501018,501018.SH,501018.SH:1.8788,501018
2021-01-21,2021-01-21,13:10:00,501018,501018.SH,"501018.SH:1.7629,513520.SH:0.8871,513500.SH:0.1814,513100.SH:0.0010",501018
2021-01-22,2021-01-22,13:10:00,159915,159915.SZ,"159915.SZ:3.6385,510900.SH:3.0783,515980.SH:2.5610,512710.SH:2.1057,159998.SZ:1.8190,510300.SH:1.8008,515790.SH:1.7791,159819.SZ:1.7341,512800.SH:1.6985,501018.SH:1.5267",159915
2021-01-25,2021-01-25,13:10:00,159915,159915.SZ,"159915.SZ:4.1912,510900.SH:3.7172,515980.SH:2.6712,515790.SH:2.1496,159998.SZ:1.9143,510300.SH:1.8873,588080.SH:1.8102,159819.SZ:1.7833,512710.SH:1.7805,512800.SH:1.6535",159915
2021-01-26,2021-01-26,13:10:00,159995,159995.SZ,"159995.SZ:3.7773,510900.SH:3.2477,159915.SZ:3.2028,515980.SH:1.8785,588080.SH:1.6551,515790.SH:1.6367,512800.SH:1.5752,510300.SH:1.3354,159819.SZ:1.3077,159998.SZ:1.2989",159995
2021-01-27,2021-01-27,13:10:00,510900,510900.SH,"510900.SH:2.9622,159915.SZ:2.8929,159995.SZ:2.5448,515790.SH:1.9398,512800.SH:1.5876,515980.SH:1.5184,588080.SH:1.3827,159819.SZ:1.1068,159998.SZ:1.0670,510300.SH:1.0286",510900
2021-01-28,2021-01-28,13:10:00,510900,510900.SH,"510900.SH:2.0087,513090.SH:1.6574,512800.SH:1.2164,588080.SH:0.8439,501018.SH:0.7108,512010.SH:0.4695,510300.SH:0.4650,512980.SH:0.4626,513520.SH:0.2326,510760.SH:0.2182",510900
2021-01-29,2021-01-29,13:10:00,511880,511880.SH,,
2021-02-01,2021-02-01,13:10:00,511880,511880.SH,,
2021-02-02,2021-02-02,13:10:00,513100,513100.SH,513100.SH:0.0716,513100
2021-02-03,2021-02-03,13:10:00,501018,501018.SH,"501018.SH:0.5477,513100.SH:0.1843,513500.SH:0.0166",501018
2021-02-04,2021-02-04,13:10:00,513100,513100.SH,"513100.SH:0.2259,513500.SH:0.0176",513100
2021-02-05,2021-02-05,13:10:00,501018,501018.SH,"501018.SH:0.7375,513100.SH:0.4001,513500.SH:0.0725,513520.SH:0.0003",501018
2021-02-08,2021-02-08,13:10:00,501018,501018.SH,"501018.SH:0.8811,513100.SH:0.5501",501018
2021-02-09,2021-02-09,13:10:00,501018,501018.SH,"501018.SH:1.0475,513100.SH:0.6034,513500.SH:0.1294,513520.SH:0.0064,161226.SZ:0.0012",501018
2021-02-10,2021-02-10,13:10:00,515120,515120.SH,"515120.SH:1.7167,159992.SZ:1.6305,512010.SH:1.5944,512170.SH:1.5653,512800.SH:1.4370,501018.SH:1.1220,159825.SZ:0.8139,159949.SZ:0.7720,159967.SZ:0.7169,513100.SH:0.6357",515120
2021-02-18,2021-02-18,13:10:00,501018,501018.SH,"501018.SH:1.7906,512800.SH:1.6779,159825.SZ:1.5234,159928.SZ:0.7355",501018
2021-02-19,2021-02-19,13:10:00,159825,159825.SZ,"159825.SZ:2.7009,501018.SH:1.9465,512800.SH:1.6052,159928.SZ:1.4030,513100.SH:0.5902,513500.SH:0.1953",159825
