date,time,value,weak,pool,target
2021-02-02,15:30:00,1702942.86,True,9,501018
2021-02-03,15:30:00,1721912.16,True,9,501018
2021-02-04,15:30:00,1749011.16,True,9,501018
2021-02-05,15:30:00,1757140.86,True,9,501018
2021-02-08,15:30:00,1778815.06,True,9,501018
2021-02-09,15:30:00,1822350.38,False,52,512800
2021-02-10,15:30:00,1804069.78,False,52,512800
2021-02-18,15:30:00,1839224.78,False,52,512800
2021-02-19,15:30:00,1852989.94,False,54,159825
2021-02-22,15:30:00,1834802.47,False,54,159825
2021-02-23,15:30:00,1792368.47,False,54,159825
2021-02-24,15:30:00,1769085.8,True,9,501018
2021-02-25,15:30:00,1806858.79,True,9,501018
2021-02-26,15:30:00,1784071.97,True,9,159980
2021-03-01,15:30:00,1766502.47,True,9,159980
2021-03-02,15:30:00,1730525.1,True,9,513500
2021-03-03,15:30:00,1729798.8,True,9,513500
2021-03-04,15:30:00,1691179.06,True,9,511880
2021-03-05,15:30:00,1700353.42,True,9,501018
2021-03-08,15:30:00,1771852.3,True,9,511880
2021-03-09,15:30:00,1791062.4,True,9,513030
2021-03-10,15:30:00,1780494.33,True,9,501018
2021-03-11,15:30:00,1824353.42,True,9,501018
2021-03-12,15:30:00,1838993.42,True,9,501018
2021-03-15,15:30:00,1858513.42,True,9,501018
2021-03-16,15:30:00,1829233.42,True,9,501018
2021-03-17,15:30:00,1838993.42,True,9,501018
2021-03-18,15:30:00,1823206.95,True,9,513030
2021-03-19,15:30:00,1810018.57,False,57,515210
2021-03-22,15:30:00,1812309.27,True,9,159980
2021-03-23,15:30:00,1806079.38,True,9,511880
2021-03-24,15:30:00,1806186.18,True,9,511880
2021-03-25,15:30:00,1806221.78,True,9,511880
2021-03-26,15:30:00,1808297.66,True,9,513030
2021-03-29,15:30:00,1816184.1,False,58,513030
2021-03-30,15:30:00,1826888.5,False,58,513030
2021-03-31,15:30:00,1842180.5,False,58,513030
2021-04-01,15:30:00,1851355.7,False,58,513030
2021-04-02,15:30:00,1862060.1,False,58,513030
2021-04-06,15:30:00,1886410.17,False,58,513500
2021-04-07,15:30:00,1883063.6,False,58,513500
2021-04-08,15:30:00,1885484.04,False,58,513090
2021-04-09,15:30:00,1870648.04,False,58,513090
2021-04-12,15:30:00,1862913.4,True,9,513100
2021-04-13,15:30:00,1858904.4,True,9,513100
2021-04-14,15:30:00,1882958.4,True,9,513100
2021-04-15,15:30:00,1864116.1,True,9,513100
2021-04-16,15:30:00,1881354.8,True,9,513100
2021-04-19,15:30:00,1884962.9,True,9,513100
2021-04-20,15:30:00,1849190.02,False,60,512480
2021-04-21,15:30:00,1847930.13,False,60,512690
2021-04-22,15:30:00,1847217.29,False,60,512690
2021-04-23,15:30:00,1867010.49,False,60,512690
2021-04-26,15:30:00,1830251.69,False,60,512690
2021-04-27,15:30:00,1863475.99,False,60,512690
2021-04-28,15:30:00,1895735.6,False,60,159967
2021-04-29,15:30:00,1895735.6,False,60,159967
2021-04-30,15:30:00,1925374.0,False,60,159967
2021-05-06,15:30:00,1865713.34,False,60,159949
2021-05-07,15:30:00,1838714.06,True,9,159980
2021-05-10,15:30:00,1894902.16,True,9,159980
2021-05-11,15:30:00,1850474.36,True,9,159980
2021-05-12,15:30:00,1862234.66,True,9,159980
2021-05-13,15:30:00,1824340.36,True,9,159980
2021-05-14,15:30:00,1807798.61,True,9,518880
2021-05-17,15:30:00,1817735.47,False,61,159992
2021-05-18,15:30:00,1789237.97,False,61,159992
2021-05-19,15:30:00,1781121.95,False,60,515120
2021-05-20,15:30:00,1784193.75,False,60,515120
2021-05-21,15:30:00,1751939.85,False,60,515120
2021-05-24,15:30:00,1736576.34,False,60,515120
2021-05-25,15:30:00,1785989.07,False,60,512010
2021-05-26,15:30:00,1788293.16,False,60,512690
2021-05-27,15:30:00,1800464.16,False,61,512690
2021-05-28,15:30:00,1804115.46,False,62,512690
2021-05-31,15:30:00,1808983.86,False,62,512690
2021-06-01,15:30:00,1813011.08,False,62,515030
2021-06-02,15:30:00,1799509.23,False,62,515030
2021-06-03,15:30:00,1790663.53,False,62,512690
2021-06-04,15:30:00,1824681.37,True,9,501018
2021-06-07,15:30:00,1855023.98,False,61,512690
2021-06-08,15:30:00,1745763.65,True,9,501018
2021-06-09,15:30:00,1784740.19,True,9,501018
2021-06-10,15:30:00,1769119.69,True,9,501018
2021-06-11,15:30:00,1771282.87,False,62,159995
2021-06-15,15:30:00,1798141.92,True,9,501018
2021-06-16,15:30:00,1831638.84,True,9,501018
2021-06-17,15:30:00,1827175.64,True,9,501018
2021-06-18,15:30:00,1793701.64,True,9,501018
2021-06-21,15:30:00,1822712.44,True,9,501018
2021-06-22,15:30:00,1849486.63,True,9,501018
2021-06-23,15:30:00,1860644.13,True,9,501018
2021-06-24,15:30:00,1855340.93,False,63,159851
2021-06-25,15:30:00,1860534.68,False,63,501018
2021-06-28,15:30:00,1866532.76,False,63,588080
2021-06-29,15:30:00,1880265.63,False,64,515790
2021-06-30,15:30:00,1905559.23,False,64,515790
2021-07-01,15:30:00,1867333.66,False,64,515030
2021-07-02,15:30:00,1861097.36,False,64,515030
2021-07-05,15:30:00,1885643.29,True,9,501018
2021-07-06,15:30:00,1907678.31,True,9,501018
2021-07-07,15:30:00,1855003.79,True,9,513100
2021-07-08,15:30:00,1851617.09,True,9,513100
2021-07-09,15:30:00,1848982.99,True,9,513100
2021-07-12,15:30:00,1860648.29,True,9,513100
2021-07-13,15:30:00,1875314.46,False,64,159967
2021-07-14,15:30:00,1862012.46,False,64,159967
2021-07-15,15:30:00,1899701.46,False,64,159967
2021-07-16,15:30:00,1839446.93,False,64,159870
2021-07-19,15:30:00,1824486.79,True,9,159985
2021-07-20,15:30:00,1819012.39,True,9,159985
2021-07-21,15:30:00,1802087.19,True,9,511880
2021-07-22,15:30:00,1814946.09,False,64,159870
2021-07-23,15:30:00,1797794.31,False,64,515210
2021-07-26,15:30:00,1742235.0,True,9,159980
2021-07-27,15:30:00,1749642.6,True,9,159980
2021-07-28,15:30:00,1745938.8,True,9,159980
2021-07-29,15:30:00,1753346.4,True,9,159980
2021-07-30,15:30:00,1760754.0,True,9,159980
2021-08-02,15:30:00,1758284.8,True,9,159980
2021-08-03,15:30:00,1716496.27,False,65,512670
2021-08-04,15:30:00,1764522.54,False,65,512670
2021-08-05,15:30:00,1826768.62,False,65,512710
2021-08-06,15:30:00,1838004.54,False,65,512710
2021-08-09,15:30:00,1819397.53,False,65,512660
2021-08-10,15:30:00,1922072.57,False,65,159995
2021-08-11,15:30:00,1932169.72,False,65,159995
2021-08-12,15:30:00,1942239.27,False,65,515220
2021-08-13,15:30:00,1961385.57,False,65,515220
2021-08-16,15:30:00,1968997.69,True,9,513500
2021-08-17,15:30:00,1973314.86,True,9,513500
2021-08-18,15:30:00,1971873.26,True,9,513500
2021-08-19,15:30:00,1946747.48,True,9,511880
2021-08-20,15:30:00,1947127.48,True,9,511880
2021-08-23,15:30:00,1950004.48,True,9,513500
2021-08-24,15:30:00,1960661.98,True,9,513500
2021-08-25,15:30:00,1991851.33,False,66,515220
2021-08-26,15:30:00,2061394.23,False,67,515220
2021-08-27,15:30:00,2069764.23,True,9,513500
2021-08-30,15:30:00,2077278.23,True,9,513500
2021-08-31,15:30:00,2139504.12,False,67,512400
2021-09-01,15:30:00,2030693.56,True,9,513100
2021-09-02,15:30:00,2027965.66,True,9,513100
2021-09-03,15:30:00,2023678.96,True,9,513100
2021-09-06,15:30:00,2028745.06,True,9,513100
2021-09-07,15:30:00,2038676.28,False,67,510880
2021-09-08,15:30:00,2060988.56,False,67,510880
2021-09-09,15:30:00,2122611.81,False,67,512890
2021-09-10,15:30:00,2111169.05,False,67,512890
2021-09-13,15:30:00,2168783.72,False,67,512400
2021-09-14,15:30:00,2109146.88,False,67,512400
2021-09-15,15:30:00,2114048.37,False,67,159869
2021-09-16,15:30:00,2102201.4,True,9,513520
2021-09-17,15:30:00,2108373.4,True,9,513520
2021-09-22,15:30:00,2073570.12,True,9,501018
2021-09-23,15:30:00,2089956.74,True,9,501018
2021-09-24,15:30:00,2116892.89,True,9,501018
2021-09-27,15:30:00,2151195.69,True,9,501018
2021-09-28,15:30:00,2187948.69,True,9,501018
2021-09-29,15:30:00,2134044.29,True,9,501018
2021-09-30,15:30:00,2136494.49,True,9,501018
2021-10-08,15:30:00,2254098.99,True,9,501018
2021-10-11,15:30:00,2298195.88,False,69,501018
2021-10-12,15:30:00,2290845.88,False,68,501018
2021-10-13,15:30:00,2288395.88,True,9,501018
2021-10-14,15:30:00,2300645.88,False,69,501018
2021-10-15,15:30:00,2330040.58,False,69,501018
2021-10-18,15:30:00,2394285.07,False,69,159865
2021-10-19,15:30:00,2504628.48,False,69,159865
2021-10-20,15:30:00,2457084.48,False,68,159865
