date,value,action,line
2021-12-24,2267641.998630001,close,2021-12-24 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783396353 security=159985.XSHE mode=OrderTargetValue: _value=2267641.998630001 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2021-12-24 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2021-12-27,2240451.4986300017,close,2021-12-27 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783396354 security=159985.XSHE mode=OrderTargetValue: _value=2240451.4986300017 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2021-12-27 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2021-12-28,2256765.7986300015,close,2021-12-28 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783396355 security=159985.XSHE mode=OrderTargetValue: _value=2256765.7986300015 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2021-12-28 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2022-01-10,2327623.158040002,close,2022-01-10 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783396369 security=501018.XSHG mode=OrderTargetValue: _value=2327623.158040002 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2022-01-10 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2022-01-11,2322546.3580400017,close,2022-01-11 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783396370 security=501018.XSHG mode=OrderTargetValue: _value=2322546.3580400017 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2022-01-11 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2022-01-12,2370775.958040002,close,2022-01-12 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783396371 security=501018.XSHG mode=OrderTargetValue: _value=2370775.958040002 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2022-01-12 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2022-01-13,2386006.3580400017,close,2022-01-13 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783396372 security=501018.XSHG mode=OrderTargetValue: _value=2386006.3580400017 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2022-01-13 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2022-01-14,2383467.958040002,close,2022-01-14 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783396373 security=501018.XSHG mode=OrderTargetValue: _value=2383467.958040002 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2022-01-14 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2022-01-17,2431697.5580400014,close,2022-01-17 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783396374 security=501018.XSHG mode=OrderTargetValue: _value=2431697.5580400014 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2022-01-17 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2022-01-18,2446927.958040002,close,2022-01-18 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783396375 security=501018.XSHG mode=OrderTargetValue: _value=2446927.958040002 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2022-01-18 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2022-01-19,2477388.7580400016,close,2022-01-19 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783396376 security=501018.XSHG mode=OrderTargetValue: _value=2477388.7580400016 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2022-01-19 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2022-01-20,2482465.5580400014,close,2022-01-20 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783396377 security=501018.XSHG mode=OrderTargetValue: _value=2482465.5580400014 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2022-01-20 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2022-01-21,2436774.3580400017,close,2022-01-21 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783396378 security=501018.XSHG mode=OrderTargetValue: _value=2436774.3580400017 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2022-01-21 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2022-01-24,2485003.958040002,close,2022-01-24 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783396379 security=501018.XSHG mode=OrderTargetValue: _value=2485003.958040002 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2022-01-24 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2022-01-28,2486916.1591200014,close,2022-01-28 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783396385 security=501018.XSHG mode=OrderTargetValue: _value=2486916.1591200014 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2022-01-28 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2022-02-07,2592638.5591200013,close,2022-02-07 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783396386 security=501018.XSHG mode=OrderTargetValue: _value=2592638.5591200013 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2022-02-07 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2022-02-08,2575018.159120001,close,2022-02-08 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783396387 security=501018.XSHG mode=OrderTargetValue: _value=2575018.159120001 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2022-02-08 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2022-02-09,2552363.359120001,close,2022-02-09 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783396388 security=501018.XSHG mode=OrderTargetValue: _value=2552363.359120001 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2022-02-09 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2022-02-10,2552363.359120001,close,2022-02-10 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783396389 security=501018.XSHG mode=OrderTargetValue: _value=2552363.359120001 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2022-02-10 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2022-02-15,2508243.703480001,close,2022-02-15 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783396393 security=159985.XSHE mode=OrderTargetValue: _value=2508243.703480001 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2022-02-15 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2022-02-21,2500925.881190001,close,2022-02-21 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783396399 security=501018.XSHG mode=OrderTargetValue: _value=2500925.881190001 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2022-02-21 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2022-02-22,2577309.8811900015,close,2022-02-22 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783396400 security=501018.XSHG mode=OrderTargetValue: _value=2577309.8811900015 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2022-02-22 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2022-02-23,2562525.8811900015,close,2022-02-23 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783396401 security=501018.XSHG mode=OrderTargetValue: _value=2562525.8811900015 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2022-02-23 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2022-03-01,2785547.1050900016,close,2022-03-01 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783396407 security=501018.XSHG mode=OrderTargetValue: _value=2785547.1050900016 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2022-03-01 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2022-03-08,3028152.5621800013,close,2022-03-08 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783396415 security=159985.XSHE mode=OrderTargetValue: _value=3028152.5621800013 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2022-03-08 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2022-03-09,3161495.0621800013,close,2022-03-09 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783396416 security=159985.XSHE mode=OrderTargetValue: _value=3161495.0621800013 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2022-03-09 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2022-03-10,3082262.5621800013,close,2022-03-10 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783396417 security=159985.XSHE mode=OrderTargetValue: _value=3082262.5621800013 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2022-03-10 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2022-03-11,3105452.5621800013,close,2022-03-11 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783396418 security=159985.XSHE mode=OrderTargetValue: _value=3105452.5621800013 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2022-03-11 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2022-03-14,3105452.5621800013,close,2022-03-14 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783396419 security=159985.XSHE mode=OrderTargetValue: _value=3105452.5621800013 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2022-03-14 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2022-03-15,3089992.5621800013,close,2022-03-15 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783396420 security=159985.XSHE mode=OrderTargetValue: _value=3089992.5621800013 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2022-03-15 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2022-03-16,3091925.0621800013,close,2022-03-16 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783396421 security=159985.XSHE mode=OrderTargetValue: _value=3091925.0621800013 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2022-03-16 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2022-03-17,3101587.5621800013,close,2022-03-17 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783396422 security=159985.XSHE mode=OrderTargetValue: _value=3101587.5621800013 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2022-03-17 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2022-03-18,3144102.5621800013,close,2022-03-18 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783396423 security=159985.XSHE mode=OrderTargetValue: _value=3144102.5621800013 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2022-03-18 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2022-03-21,3182752.5621800013,close,2022-03-21 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783396424 security=159985.XSHE mode=OrderTargetValue: _value=3182752.5621800013 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2022-03-21 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2022-03-22,3269715.0621800013,close,2022-03-22 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783396425 security=159985.XSHE mode=OrderTargetValue: _value=3269715.0621800013 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2022-03-22 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2022-03-23,3258120.0621800013,close,2022-03-23 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783396426 security=159985.XSHE mode=OrderTargetValue: _value=3258120.0621800013 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2022-03-23 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2022-03-24,3275512.5621800013,close,2022-03-24 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783396427 security=159985.XSHE mode=OrderTargetValue: _value=3275512.5621800013 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2022-03-24 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2022-03-25,3223335.0621800013,close,2022-03-25 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783396428 security=159985.XSHE mode=OrderTargetValue: _value=3223335.0621800013 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2022-03-25 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2022-03-28,3209807.5621800013,close,2022-03-28 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783396429 security=159985.XSHE mode=OrderTargetValue: _value=3209807.5621800013 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2022-03-28 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2022-03-31,3188745.602430001,close,2022-03-31 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783396433 security=513100.XSHG mode=OrderTargetValue: _value=3188745.602430001 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2022-03-31 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2022-04-01,3149818.802430001,close,2022-04-01 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783396434 security=513100.XSHG mode=OrderTargetValue: _value=3149818.802430001 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2022-04-01 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2022-04-06,3130355.402430001,close,2022-04-06 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783396435 security=513100.XSHG mode=OrderTargetValue: _value=3130355.402430001 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2022-04-06 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2022-04-08,3062016.544830001,open,2022-04-08 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783396438 security=511880.XSHG mode=OrderTargetValue: _value=3062016.544830001 style=MarketOrderStyle: _limit_price=0.0 side=long action=open margin=False entrust_time=2022-04-08 13:11:00 cancel_time=None finish_time=None comment= error=С 100)
2022-04-11,3062259.7448300007,open,2022-04-11 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783396439 security=511880.XSHG mode=OrderTargetValue: _value=3062259.7448300007 style=MarketOrderStyle: _limit_price=0.0 side=long action=open margin=False entrust_time=2022-04-11 13:11:00 cancel_time=None finish_time=None comment= error=С 100)
2022-04-12,3062381.344830001,open,2022-04-12 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783396440 security=511880.XSHG mode=OrderTargetValue: _value=3062381.344830001 style=MarketOrderStyle: _limit_price=0.0 side=long action=open margin=False entrust_time=2022-04-12 13:11:00 cancel_time=None finish_time=None comment= error=С 100)
2022-04-13,3062350.944830001,open,2022-04-13 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783396441 security=511880.XSHG mode=OrderTargetValue: _value=3062350.944830001 style=MarketOrderStyle: _limit_price=0.0 side=long action=open margin=False entrust_time=2022-04-13 13:11:00 cancel_time=None finish_time=None comment= error=С 100)
2022-04-15,3079756.325710001,close,2022-04-15 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783396444 security=159980.XSHE mode=OrderTargetValue: _value=3079756.325710001 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2022-04-15 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2022-04-18,3101231.525710001,close,2022-04-18 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783396445 security=159980.XSHE mode=OrderTargetValue: _value=3101231.525710001 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2022-04-18 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2022-04-19,3151340.3257100005,close,2022-04-19 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783396446 security=159980.XSHE mode=OrderTargetValue: _value=3151340.3257100005 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2022-04-19 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2022-04-20,3122706.725710001,close,2022-04-20 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783396447 security=159980.XSHE mode=OrderTargetValue: _value=3122706.725710001 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2022-04-20 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
