date,ths_time,ths_target,ths_top10,jq_time,jq_target,jq_top10,target_match,top10_overlap,top1_match
2021-11-23,13:10:00,159869,"['159869', '512670', '515880', '512980', '512660', '516520', '515050', '516190', '512710', '159819']",13:10:00,159869,"['159869', '512670', '515880', '512980', '512660', '516520', '515050', '159732', '512710', '159819']",True,9,True
2021-11-24,13:10:00,159869,"['159869', '515880', '512980', '512670', '516520', '512660', '515050', '159732', '512710', '512480']",13:10:00,159869,"['159869', '515880', '512980', '512670', '516520', '512660', '515050', '159732', '512710', '512480']",True,10,True
2021-11-25,13:10:00,515880,"['515880', '512980', '159869', '516520', '512670', '515050', '512660', '159732', '516190', '512480']",13:10:00,515880,"['515880', '512980', '159869', '516520', '512670', '515050', '512660', '159732', '512480', '159819']",True,9,True
2021-11-26,13:10:00,515880,"['515880', '516520', '512980', '512670', '515050', '512660', '159869', '159732', '512100', '159819']",13:10:00,515880,"['515880', '516520', '512980', '512670', '515050', '512660', '159869', '159732', '516150', '512100']",True,9,True
2021-11-29,13:10:00,515880,"['515880', '516520', '512670', '512660', '515050', '159732', '512980', '512100', '512480', '588080']",13:10:00,515880,"['515880', '516520', '516150', '512670', '512660', '515050', '159732', '512980', '512100', '512480']",True,9,True
2021-11-30,13:10:00,516520,"['516520', '515880', '512670', '562800', '512660', '512100', '159732', '515050', '159851', '512480']",13:10:00,516150,"['516150', '516520', '515880', '512670', '562800', '512660', '512100', '159732', '515050', '159851']",False,9,False
2021-12-01,13:10:00,562800,"['562800', '516520', '515880', '512670', '512100', '159851', '512660', '159732', '515050', '512480']",13:10:00,516150,"['516150', '562800', '516520', '515880', '512670', '512100', '159851', '512660', '159732', '515050']",False,9,False
2021-12-02,13:10:00,562800,"['562800', '516520', '512100', '159851', '515880', '512670', '512660', '512400', '159732', '512480']",13:10:00,562800,"['562800', '516520', '512100', '159851', '515880', '512670', '512660', '512400', '159732', '512480']",True,10,True
2021-12-03,13:10:00,159985,['159985'],13:10:00,159985,['159985'],True,1,True
2021-12-06,13:10:00,159985,['159985'],13:10:00,562800,"['562800', '159851', '512100', '516520', '512670', '512400', '515210', '512660', '512690', '515880']",False,0,False
2021-12-07,13:10:00,159985,['159985'],13:10:00,159985,['159985'],True,1,True
2021-12-08,13:10:00,159980,['159980'],13:10:00,159980,['159980'],True,1,True
2021-12-09,13:10:00,159985,"['159985', '159980']",13:10:00,516150,"['516150', '562800', '515210', '512690', '159851', '512400', '515220', '516520', '159732', '512200']",False,0,False
2021-12-10,13:10:00,512690,"['512690', '562800', '515210', '159851', '515220', '515170', '159732', '512400', '516520', '512890']",13:10:00,516150,"['516150', '512690', '562800', '515210', '159851', '515220', '515170', '159732', '512400', '516520']",False,9,False
2021-12-13,13:10:00,512690,"['512690', '515210', '562800', '515220', '159851', '515170', '159732', '516520', '512400', '510760']",13:10:00,512690,"['512690', '516150', '515210', '562800', '515220', '159851', '515170', '159732', '512890', '516520']",True,8,True
2021-12-14,13:10:00,512690,"['512690', '515170', '515220', '159851', '515210', '562800', '159732', '159928', '512880', '510760']",13:10:00,512690,"['512690', '516150', '515170', '515220', '159851', '515210', '562800', '159732', '159928', '512880']",True,9,True
2021-12-15,13:10:00,512690,"['512690', '515170', '515220', '159851', '159732', '515210', '562800', '159928', '512880', '510760']",13:10:00,512690,"['512690', '515170', '515220', '159851', '516150', '159732', '515210', '562800', '159928', '512880']",True,9,True
2021-12-16,13:10:00,512690,"['512690', '515220', '515170', '159851', '159732', '515210', '512880', '159928', '510760', '512890']",13:10:00,512690,"['512690', '515220', '515170', '159851', '159732', '515210', '516150', '512880', '159928', '510760']",True,9,True
2021-12-17,13:10:00,512690,"['512690', '515220', '159851', '515170', '512880', '515210', '159732', '512070', '512890', '513090']",13:10:00,512690,"['512690', '515220', '159851', '515170', '512880', '515210', '159732', '512070', '513090', '510760']",True,9,True
2021-12-20,13:10:00,159985,"['159985', '159980']",13:10:00,159985,"['159985', '159980']",True,2,True
2021-12-21,13:10:00,159985,"['159985', '159980']",13:10:00,159985,"['159985', '159980']",True,2,True
2021-12-22,13:10:00,159985,"['159985', '159980']",13:10:00,159985,"['159985', '159980']",True,2,True
2021-12-23,13:10:00,159985,"['159985', '159980']",13:10:00,159985,"['159985', '159980']",True,2,True
2021-12-24,13:10:00,159985,"['159985', '159980']",13:10:00,159985,"['159985', '159980']",True,2,True
2021-12-27,13:10:00,159985,"['159985', '159980', '513500']",13:10:00,159985,"['159985', '159980', '513500']",True,3,True
2021-12-28,13:10:00,159985,"['159985', '513500', '159980', '518880']",13:10:00,159985,"['159985', '513500', '159980', '518880']",True,4,True
2021-12-29,13:10:00,159985,"['159985', '513500', '159980', '518880', '513030']",13:10:00,512980,"['512980', '159985', '159865', '159869', '512200', '159851', '510760', '515050', '159732', '159825']",False,1,False
2021-12-30,13:10:00,159985,"['159985', '513500', '159980', '501018', '513520']",13:10:00,159985,"['159985', '513500', '159980', '513030', '501018']",True,4,True
2021-12-31,13:10:00,513500,"['513500', '159980', '501018', '513030', '518880', '513100', '161226']",13:10:00,513500,"['513500', '159980', '501018', '513030', '518880', '513100', '161226']",True,7,True
2022-01-04,13:10:00,159985,"['159985', '501018', '513500', '159980', '513030', '513100', '513520']",13:10:00,512980,"['512980', '159865', '159869', '159766', '159985', '501018', '512200', '512890', '515050', '513500']",False,3,False
2022-01-05,13:10:00,159985,"['159985', '501018', '513500', '159980', '518880']",13:10:00,159985,"['159985', '501018', '513500', '159980', '513030', '518880', '513520']",True,5,True
2022-01-06,13:10:00,501018,"['501018', '159980', '513030']",13:10:00,501018,"['501018', '159980', '513030']",True,3,True
2022-01-07,13:10:00,501018,"['501018', '159980', '513030']",13:10:00,501018,"['501018', '159980', '513030']",True,3,True
2022-01-10,13:10:00,501018,"['501018', '159985', '159980', '513030']",13:10:00,501018,"['501018', '159985', '159980']",True,3,True
2022-01-11,13:10:00,501018,"['501018', '159980', '518880']",13:10:00,501018,"['501018', '159980', '518880']",True,3,True
2022-01-12,13:10:00,501018,"['501018', '159980', '159985', '513030', '518880']",13:10:00,501018,"['501018', '159980', '159985', '518880']",True,4,True
2022-01-13,13:10:00,501018,"['501018', '159980', '513030', '159985', '518880', '161226']",13:10:00,501018,"['501018', '159980', '159985', '518880', '161226']",True,5,True
2022-01-14,13:10:00,501018,"['501018', '159980', '513030', '518880', '161226']",13:10:00,501018,"['501018', '159980', '518880', '161226']",True,4,True
2022-01-17,13:10:00,501018,"['501018', '159980', '518880', '161226']",13:10:00,501018,"['501018', '159980', '518880', '161226']",True,4,True
2022-01-18,13:10:00,501018,"['501018', '159980', '518880']",13:10:00,501018,"['501018', '159980', '518880']",True,3,True
2022-01-19,13:10:00,501018,"['501018', '159981', '159766', '159980', '159865', '512890', '512200', '510880', '513030', '512800']",13:10:00,501018,"['501018', '159981', '159766', '159980', '159865', '512890', '512200', '510880', '512800']",True,9,True
2022-01-20,13:10:00,501018,"['501018', '159980', '518880', '159985', '161226']",13:10:00,501018,"['501018', '159980', '518880', '159985', '161226']",True,5,True
2022-01-21,13:10:00,501018,"['501018', '159980', '518880', '161226', '159985']",13:10:00,501018,"['501018', '159980', '518880', '161226', '159985']",True,5,True
2022-01-24,13:10:00,501018,"['501018', '159980', '518880', '161226', '159985']",13:10:00,501018,"['501018', '159980', '518880', '161226', '159985']",True,5,True
2022-01-25,13:10:00,518880,"['518880', '161226', '159985']",13:10:00,518880,"['518880', '161226', '159985']",True,3,True
2022-01-26,13:10:00,501018,"['501018', '518880', '161226', '159985']",13:10:00,501018,"['501018', '518880', '161226', '159985']",True,4,True
2022-01-27,13:10:00,501018,"['501018', '159980', '159985']",13:10:00,501018,"['501018', '159980', '159985']",True,3,True
2022-01-28,13:10:00,501018,"['501018', '159985']",13:10:00,501018,"['501018', '159985']",True,2,True
2022-02-07,13:10:00,501018,"['501018', '159980', '159985']",13:10:00,501018,"['501018', '159980', '159985']",True,3,True
2022-02-08,13:10:00,501018,"['501018', '159980', '159985']",13:10:00,501018,"['501018', '159980', '159985']",True,3,True
2022-02-09,13:10:00,501018,"['501018', '159985', '159980', '518880']",13:10:00,501018,"['501018', '159985', '159980', '518880']",True,4,True
2022-02-10,13:10:00,501018,"['501018', '159985', '159980', '518880']",13:10:00,501018,"['501018', '159985', '159980', '518880']",True,4,True
2022-02-11,13:10:00,159985,"['159985', '501018', '159980', '518880']",13:10:00,159985,"['159985', '501018', '159980', '518880']",True,4,True
2022-02-14,13:10:00,159985,"['159985', '501018', '159980', '518880', '161226']",13:10:00,159985,"['159985', '501018', '159980', '518880', '161226']",True,5,True
2022-02-15,13:10:00,159985,"['159985', '501018', '159980', '518880', '161226']",13:10:00,159985,"['159985', '501018', '159980', '518880', '161226']",True,5,True
2022-02-16,13:10:00,159980,"['159980', '518880']",13:10:00,159980,"['159980', '518880']",True,2,True
2022-02-17,13:10:00,159980,"['159980', '518880']",13:10:00,501018,"['501018', '159766', '159981', '159980', '512800']",False,1,False
2022-02-18,13:10:00,501018,"['501018', '159766', '159980', '512800', '518880']",13:10:00,501018,"['501018', '159766', '159980', '512800', '518880']",True,5,True
2022-02-21,13:10:00,501018,"['501018', '159766', '515220', '159980', '518880', '512800']",13:10:00,501018,"['501018', '159766', '515220', '159980', '518880', '512800']",True,6,True
2022-02-22,13:10:00,501018,"['501018', '515220', '159766', '159980', '518880']",13:10:00,501018,"['501018', '515220', '159766', '159980', '518880']",True,5,True
2022-02-23,13:10:00,515220,"['515220', '501018', '512400', '159980', '518880']",13:10:00,501018,"['501018', '159980', '518880']",False,3,False
2022-02-24,13:10:00,562800,"['562800', '515220', '501018', '512400', '159980', '518880']",13:10:00,562800,"['562800', '515220', '501018', '512400', '159980', '518880']",True,6,True
2022-02-25,13:10:00,501018,"['501018', '518880', '159980', '161226']",13:10:00,501018,"['501018', '518880', '159980', '161226']",True,4,True
2022-02-28,13:10:00,501018,"['501018', '518880', '161226']",13:10:00,501018,"['501018', '518880', '161226']",True,3,True
2022-03-01,13:10:00,501018,"['501018', '518880']",13:10:00,501018,"['501018', '518880']",True,2,True
2022-03-02,13:10:00,512400,"['512400', '501018', '515220', '518880', '159980', '159870']",13:10:00,512400,"['512400', '501018', '515220', '516150', '518880', '159980', '159870']",True,6,True
2022-03-03,13:10:00,159985,"['159985', '501018', '512400', '515220', '518880', '159980', '159870', '510880']",13:10:00,501018,"['501018', '518880', '159980', '161226']",False,3,False
2022-03-04,13:10:00,159985,"['159985', '518880', '159980', '161226']",13:10:00,159985,"['159985', '518880', '159980', '161226']",True,4,True
2022-03-07,13:10:00,159985,"['159985', '518880', '159980', '161226']",13:10:00,159985,"['159985', '518880', '159980', '161226']",True,4,True
2022-03-08,13:10:00,159985,"['159985', '518880', '159980', '161226']",13:10:00,159985,"['159985', '518880', '159980', '161226']",True,4,True
2022-03-09,13:10:00,159985,"['159985', '518880', '159980', '161226']",13:10:00,159985,"['159985', '518880', '159980', '161226']",True,4,True
2022-03-10,13:10:00,159985,['159985'],13:10:00,159985,['159985'],True,1,True
2022-03-11,13:10:00,159985,['159985'],13:10:00,159985,['159985'],True,1,True
2022-03-14,13:10:00,159985,['159985'],13:10:00,159985,['159985'],True,1,True
2022-03-15,13:10:00,159985,['159985'],13:10:00,159985,['159985'],True,1,True
2022-03-16,13:10:00,159985,['159985'],13:10:00,159985,['159985'],True,1,True
2022-03-17,13:10:00,159985,['159985'],13:10:00,159985,['159985'],True,1,True
2022-03-18,13:10:00,159985,['159985'],13:10:00,159985,['159985'],True,1,True
2022-03-21,13:10:00,159985,['159985'],13:10:00,159985,['159985'],True,1,True
2022-03-22,13:10:00,159985,['159985'],13:10:00,159985,['159985'],True,1,True
2022-03-23,13:10:00,159985,['159985'],13:10:00,159985,['159985'],True,1,True
2022-03-24,13:10:00,159985,['159985'],13:10:00,159985,['159985'],True,1,True
2022-03-25,13:10:00,159985,['159985'],13:10:00,159985,['159985'],True,1,True
2022-03-28,13:10:00,159985,"['159985', '513500', '501018', '159980', '513100', '161226', '518880']",13:10:00,159985,"['159985', '513500', '501018', '159980', '513100', '161226', '518880']",True,7,True
2022-03-29,13:10:00,513500,"['513500', '513100', '159980', '513030']",13:10:00,513100,"['513100', '159980', '513030']",False,3,False
2022-03-30,13:10:00,513100,"['513100', '159980', '513030', '513520']",13:10:00,513100,"['513100', '159980', '513030', '513520']",True,4,True
2022-03-31,13:10:00,513100,"['513100', '513030', '513520']",13:10:00,513100,"['513100', '159985']",True,1,True
2022-04-01,13:10:00,513100,"['513100', '513030']",13:10:00,513100,"['513100', '513030']",True,2,True
2022-04-06,13:10:00,513100,['513100'],13:10:00,513100,['513100'],True,1,True
2022-04-07,13:10:00,511880,[],13:10:00,511880,[],True,0,True
2022-04-08,13:10:00,511880,[],13:10:00,511880,[],True,0,True
2022-04-11,13:10:00,511880,[],13:10:00,511880,[],True,0,True
2022-04-12,13:10:00,511880,[],13:10:00,511880,[],True,0,True
2022-04-13,13:10:00,511880,[],13:10:00,511880,[],True,0,True
2022-04-14,13:10:00,159980,['159980'],13:10:00,159980,['159980'],True,1,True
2022-04-15,13:10:00,159980,['159980'],13:10:00,159980,['159980'],True,1,True
2022-04-18,13:10:00,159980,"['159980', '518880', '161226', '501018']",13:10:00,159980,"['159980', '518880', '161226', '501018']",True,4,True
2022-04-19,13:10:00,159980,"['159980', '518880', '501018', '161226']",13:10:00,159980,"['159980', '518880', '501018', '161226']",True,4,True
2022-04-20,13:10:00,159980,"['159980', '501018', '513500', '513100']",13:10:00,159980,"['159980', '501018', '513100', '513500']",True,4,True
