date,time,value,weak,pool,target,target_raw,top10_raw
2020-07-20,15:30:00,1450966.9,True,9,161226,161226.SZ,"161226.SZ:1.1845,513030.SH:0.6813,159985.SZ:0.3129,513500.SH:0.1785"
2020-07-21,15:30:00,1509890.17,True,9,159980,159980.SZ,"159980.SZ:1.1311,513030.SH:0.8902,159985.SZ:0.3946,513100.SH:0.3489,513500.SH:0.2728,518880.SH:0.1565,513520.SH:0.0003"
2020-07-22,15:30:00,1548351.16,True,9,161226,161226.SZ,"161226.SZ:3.2047,159980.SZ:1.1849,513030.SH:0.9236,159985.SZ:0.3785,513100.SH:0.3204,518880.SH:0.2638,513500.SH:0.2504"
2020-07-23,15:30:00,1522315.66,True,9,161226,161226.SZ,"161226.SZ:4.2570,159980.SZ:0.9912,159985.SZ:0.4568,513100.SH:0.4050,513500.SH:0.3723,518880.SH:0.3297"
2020-07-24,15:30:00,1492930.92,False,44,515220,515220.SH,"515220.SH:1.3530,513030.SH:1.1709,159980.SZ:0.8716,510880.SH:0.6415,159985.SZ:0.5892,518880.SH:0.4296,513500.SH:0.3496,511380.SH:0.2831,159981.SZ:0.0990"
2020-07-27,15:30:00,1488314.58,True,9,513030,513030.SH,"513030.SH:1.1871,159980.SZ:0.8590,159985.SZ:0.7144,518880.SH:0.6301,513520.SH:0.0176"
2020-07-28,15:30:00,1497785.58,True,9,513030,513030.SH,"513030.SH:1.3005,159980.SZ:0.7982,518880.SH:0.7655,159985.SZ:0.5095,513500.SH:0.4224,513520.SH:0.0558"
2020-07-29,15:30:00,1488221.94,True,9,518880,518880.SH,"518880.SH:0.9496,159980.SZ:0.8120,513520.SH:0.0617"
2020-07-30,15:30:00,1477238.03,False,44,512010,512010.SH,"512010.SH:3.8853,159967.SZ:2.6341,159928.SZ:1.7333,512400.SH:1.5701,159949.SZ:1.3764,512170.SH:1.2008,513030.SH:1.1936,518880.SH:1.0736,159980.SZ:0.8352,513500.SH:0.4369"
2020-07-31,15:30:00,1497158.03,False,43,512010,512010.SH,"512010.SH:3.8034,159967.SZ:2.5419,159928.SZ:1.4379,159949.SZ:1.3513,518880.SH:1.2046,512400.SH:1.1433,512170.SH:1.0316,513030.SH:0.9007,159980.SZ:0.7508,159985.SZ:0.2778"
2020-08-03,15:30:00,1535006.03,False,44,512010,512010.SH,"512010.SH:4.5139,159967.SZ:2.7626,159949.SZ:1.4874,518880.SH:1.3576,159928.SZ:1.3089,512170.SH:1.2362,512400.SH:0.9566,513030.SH:0.6454,159980.SZ:0.6297,512100.SH:0.6058"
2020-08-04,15:30:00,1520564.03,False,44,512010,512010.SH,"512010.SH:4.5157,159967.SZ:2.3995,518880.SH:1.4442,512170.SH:1.2351,159949.SZ:1.2177,159928.SZ:1.0805,512400.SH:0.7372,513030.SH:0.6402,159980.SZ:0.6299,513500.SH:0.4660"
2020-08-05,15:30:00,1544468.03,False,44,512010,512010.SH,"512010.SH:4.6803,159967.SZ:2.2982,518880.SH:1.8716,512170.SH:1.2127,159949.SZ:1.1757,159928.SZ:1.0349,512400.SH:0.7332,159980.SZ:0.6137,513500.SH:0.4866,513030.SH:0.4754"
2020-08-06,15:30:00,1506620.03,False,44,512010,512010.SH,"512010.SH:3.5852,518880.SH:2.2092,512400.SH:0.9444,159949.SZ:0.7156,159928.SZ:0.7061,513500.SH:0.5494,513030.SH:0.3573,513100.SH:0.1664"
2020-08-07,15:30:00,1479398.49,False,43,159992,159992.SZ,"159992.SZ:3.4552,518880.SH:2.5680,512010.SH:2.1665,512400.SH:0.8258,513500.SH:0.6743,159967.SZ:0.6158,513030.SH:0.2509,513100.SH:0.2242"
2020-08-10,15:30:00,1472665.89,False,43,159992,159992.SZ,"159992.SZ:2.6464,518880.SH:2.4989,512010.SH:1.5877,513500.SH:0.8331,512400.SH:0.6355,513030.SH:0.2682,513100.SH:0.2538"
2020-08-11,15:30:00,1460010.73,False,43,518880,518880.SH,"518880.SH:2.1510,159992.SZ:1.8286,512010.SH:1.1413,513500.SH:0.8836,159980.SZ:0.3081,513100.SH:0.2645,513030.SH:0.2164,159981.SZ:0.1431"
2020-08-12,15:30:00,1366763.11,True,9,513030,513030.SH,"513030.SH:0.1953,513520.SH:0.0000"
2020-08-13,15:30:00,1383271.24,True,9,513100,513100.SH,513100.SH:0.3741
2020-08-14,15:30:00,1380475.72,True,9,513500,513500.SH,"513500.SH:0.8246,513100.SH:0.4302,513030.SH:0.1925,513520.SH:0.0152"
2020-08-17,15:30:00,1380475.72,True,9,513500,513500.SH,"513500.SH:0.8209,513100.SH:0.5407,513030.SH:0.1465,513520.SH:0.0216"
2020-08-18,15:30:00,1378603.72,True,9,513500,513500.SH,"513500.SH:0.7781,513100.SH:0.6188,159980.SZ:0.2115,513030.SH:0.1172,518880.SH:0.1137,513520.SH:0.0331"
2020-08-19,15:30:00,1386715.72,True,9,513500,513500.SH,"513500.SH:0.8020,513100.SH:0.7133,159980.SZ:0.3327,513030.SH:0.0907,513520.SH:0.0766,518880.SH:0.0608"
2020-08-20,15:30:00,1374186.68,True,9,513100,513100.SH,"513100.SH:0.7376,159980.SZ:0.3556"
2020-08-21,15:30:00,1408985.08,True,9,513100,513100.SH,"513100.SH:0.9843,159980.SZ:0.3579,513520.SH:0.0695"
2020-08-24,15:30:00,1475410.44,True,9,513500,513500.SH,"513500.SH:0.5997,159980.SZ:0.2864"
2020-08-25,15:30:00,1501871.21,False,44,512890,512890.SH,"512890.SH:0.8846,513500.SH:0.8287,510880.SH:0.7590,159928.SZ:0.5607,515210.SH:0.4776,512200.SH:0.3131,512800.SH:0.2825,159980.SZ:0.2641,513520.SH:0.1384"
2020-08-26,15:30:00,1507840.29,False,44,512690,512690.SH,"512690.SH:0.8941,513500.SH:0.8537,512890.SH:0.6507,159928.SZ:0.6319,510880.SH:0.5427,515210.SH:0.3208,159980.SZ:0.2885,512200.SH:0.2509,512800.SH:0.2449,513030.SH:0.1508"
2020-08-27,15:30:00,1497178.91,True,9,513500,513500.SH,"513500.SH:1.0426,159980.SZ:0.3045,513030.SH:0.2789,513520.SH:0.1449"
2020-08-28,15:30:00,1508296.91,True,9,513500,513500.SH,"513500.SH:1.1679,159980.SZ:0.3296,513030.SH:0.2979"
2020-08-31,15:30:00,1512562.51,False,44,512690,512690.SH,"512690.SH:3.4634,159928.SZ:1.4278,513500.SH:1.2662,159980.SZ:0.3664,513030.SH:0.3076,512890.SH:0.3066,510880.SH:0.2860,515210.SH:0.2672,512800.SH:0.2096,159981.SZ:0.1041"
2020-09-01,15:30:00,1481025.07,False,44,512690,512690.SH,"512690.SH:3.6167,159928.SZ:1.5325,513500.SH:1.2200,159980.SZ:0.4575,513030.SH:0.2545,515210.SH:0.2157,510880.SH:0.1496,159981.SZ:0.1363"
2020-09-02,15:30:00,1468251.27,False,44,512690,512690.SH,"512690.SH:4.2089,159928.SZ:1.9465,513500.SH:1.2385,159980.SZ:0.4890,512980.SH:0.4600,513030.SH:0.2315,515210.SH:0.1923,159981.SZ:0.1879"
2020-09-03,15:30:00,1484866.12,False,44,159928,159928.SZ,"159928.SZ:2.1907,159980.SZ:0.5085,159981.SZ:0.1774,515210.SH:0.1770,515220.SH:0.1742,513520.SH:0.1207"
2020-09-04,15:30:00,1460404.72,False,44,512690,512690.SH,"512690.SH:4.3338,159928.SZ:1.6206,512980.SH:0.4692,159980.SZ:0.3863,159985.SZ:0.1996,513030.SH:0.1662"
2020-09-07,15:30:00,1430184.72,False,44,512690,512690.SH,"512690.SH:4.0770,512980.SH:0.5058,159980.SZ:0.4307,159981.SZ:0.1089"
2020-09-08,15:30:00,1385947.76,True,9,159985,159985.SZ,"159985.SZ:0.5135,159980.SZ:0.4093"
2020-09-09,15:30:00,1374056.96,True,9,159985,159985.SZ,159985.SZ:0.5231
2020-09-10,15:30:00,1383305.36,True,9,159985,159985.SZ,"159985.SZ:0.5915,513030.SH:0.0119"
2020-09-11,15:30:00,1412371.76,True,9,159985,159985.SZ,"159985.SZ:0.7332,513030.SH:0.0039"
2020-09-14,15:30:00,1436153.36,True,9,159985,159985.SZ,"159985.SZ:0.9640,513030.SH:0.0086"
2020-09-15,15:30:00,1446662.66,True,9,513100,513100.SH,"513100.SH:1.2405,159985.SZ:1.0772,513030.SH:0.0039"
2020-09-16,15:30:00,1443957.26,True,9,513100,513100.SH,"513100.SH:1.1516,159985.SZ:0.9347,513030.SH:0.0009"
2020-09-17,15:30:00,1399753.44,True,9,159985,159985.SZ,159985.SZ:0.9732
2020-09-18,15:30:00,1441535.84,True,9,159985,159985.SZ,159985.SZ:1.3234
2020-09-21,15:30:00,1428478.84,False,45,159985,159985.SZ,159985.SZ:1.3713
2020-09-22,15:30:00,1411504.74,False,45,159985,159985.SZ,159985.SZ:1.2745
2020-09-23,15:30:00,1404976.24,False,44,159985,159985.SZ,159985.SZ:1.1575
2020-09-24,15:30:00,1406281.94,False,44,159985,159985.SZ,159985.SZ:0.9242
2020-09-25,15:30:00,1400736.25,True,9,511880,511880.SH,
2020-09-28,15:30:00,1407158.31,True,9,513520,513520.SH,513520.SH:0.0000
2020-09-29,15:30:00,1409089.84,True,9,513520,513520.SH,513520.SH:0.0214
2020-09-30,15:30:00,1393925.44,True,9,513520,513520.SH,513520.SH:0.0216
2020-10-09,15:30:00,1398980.24,True,9,513520,513520.SH,513520.SH:0.0326
2020-10-12,15:30:00,1399593.63,False,46,159985,159985.SZ,159985.SZ:0.9962
2020-10-13,15:30:00,1393412.76,False,45,511880,511880.SH,
2020-10-14,15:30:00,1394320.44,False,46,515030,515030.SH,"515030.SH:1.7385,159985.SZ:0.9847,513520.SH:0.0761"
2020-10-15,15:30:00,1394089.87,False,46,515030,515030.SH,"515030.SH:2.8043,159985.SZ:0.9821,512070.SH:0.3191"
2020-10-16,15:30:00,1359583.87,False,46,515030,515030.SH,"515030.SH:2.8633,159967.SZ:1.3968,512170.SH:1.2056,159985.SZ:1.0405,159949.SZ:0.9843,512070.SH:0.4463,512880.SH:0.2621"
2020-10-19,15:30:00,1346931.67,False,46,515030,515030.SH,"515030.SH:3.0901,159967.SZ:2.0123,512170.SH:1.5807,159949.SZ:1.3657,159985.SZ:1.0462,159915.SZ:0.6679,512670.SH:0.6390,512710.SH:0.5246,512070.SH:0.5221,512660.SH:0.4669"
2020-10-20,15:30:00,1395240.07,False,46,515030,515030.SH,"515030.SH:3.5447,159967.SZ:2.4518,512170.SH:1.8331,159949.SZ:1.7159,159985.SZ:1.1312,159915.SZ:0.8832,512670.SH:0.6564,512710.SH:0.5835,512010.SH:0.5830,512660.SH:0.4861"
2020-10-21,15:30:00,1364184.67,False,46,515030,515030.SH,"515030.SH:3.2310,159967.SZ:2.6085,512170.SH:2.1381,159949.SZ:1.8927,159915.SZ:1.0113,512010.SH:0.8609,159992.SZ:0.8015,512070.SH:0.4714,512670.SH:0.4526,512710.SH:0.4106"
2020-10-22,15:30:00,1377987.07,False,46,515030,515030.SH,"515030.SH:2.8660,159967.SZ:1.9746,512170.SH:1.7690,159949.SZ:1.4691,159985.SZ:1.0830,159915.SZ:0.7308,512690.SH:0.5841,512010.SH:0.5827,159992.SZ:0.5166,512070.SH:0.4228"
2020-10-23,15:30:00,1366765.68,True,9,159985,159985.SZ,"159985.SZ:0.8111,159980.SZ:0.0076,513520.SH:0.0013"
2020-10-26,15:30:00,1376414.62,True,9,159985,159985.SZ,159985.SZ:0.7610
2020-10-27,15:30:00,1371701.24,True,9,513520,513520.SH,513520.SH:0.0010
2020-10-28,15:30:00,1381016.75,True,9,159980,159980.SZ,"159980.SZ:0.0362,513520.SH:0.0025"
2020-10-29,15:30:00,1368813.8,True,9,511880,511880.SH,
2020-10-30,15:30:00,1331127.06,False,45,515030,515030.SH,"515030.SH:2.8578,512690.SH:2.1657,512170.SH:1.1218,159967.SZ:0.5487"
2020-11-02,15:30:00,1370470.54,True,9,511880,511880.SH,
2020-11-03,15:30:00,1373673.36,True,9,159980,159980.SZ,159980.SZ:0.1032
2020-11-04,15:30:00,1387988.24,False,45,515030,515030.SH,"515030.SH:4.0064,512690.SH:2.5512,159967.SZ:0.6715,512170.SH:0.6387,512400.SH:0.2733,512800.SH:0.2400,159980.SZ:0.1133"
2020-11-05,15:30:00,1447730.13,False,45,512690,512690.SH,"512690.SH:3.2249,512400.SH:0.5325,512170.SH:0.5013,159949.SZ:0.4991,510900.SH:0.4259,512800.SH:0.2204,515210.SH:0.1761,159980.SZ:0.1223"
2020-11-06,15:30:00,1429338.28,False,45,512690,512690.SH,"512690.SH:2.6508,512400.SH:0.7640,159967.SZ:0.6046,510900.SH:0.4676,515210.SH:0.2483,159980.SZ:0.0900"
2020-11-09,15:30:00,1455920.68,False,45,512690,512690.SH,"512690.SH:2.8589,512400.SH:1.1884,159967.SZ:0.9182,159949.SZ:0.5832,510900.SH:0.5824,515210.SH:0.4374,159980.SZ:0.1193"
2020-11-10,15:30:00,1493408.68,False,45,512690,512690.SH,"512690.SH:3.4122,512400.SH:1.3076,159967.SZ:0.7635,510900.SH:0.6162,515210.SH:0.5427,159949.SZ:0.4732,510300.SH:0.2710,159980.SZ:0.1035"
2020-11-11,15:30:00,1494090.28,False,45,512690,512690.SH,"512690.SH:3.5681,512400.SH:1.3672,515210.SH:0.7385,510900.SH:0.5765,513520.SH:0.3917,510300.SH:0.2382,159980.SZ:0.1158"
2020-11-12,15:30:00,1538394.28,False,45,512690,512690.SH,"512690.SH:3.7962,512400.SH:1.3159,515210.SH:0.8187,510900.SH:0.5997,513520.SH:0.5798,510880.SH:0.4074,159980.SZ:0.1127"
2020-11-13,15:30:00,1465245.57,False,45,515030,515030.SH,"515030.SH:4.7404,512400.SH:1.5918,515210.SH:0.9318,513520.SH:0.7573,510900.SH:0.5319,510880.SH:0.4797,159980.SZ:0.1418"
2020-11-16,15:30:00,1459051.63,True,9,513520,513520.SH,"513520.SH:1.1291,159985.SZ:0.0373,513500.SH:0.0026"
2020-11-17,15:30:00,1456622.03,True,9,513520,513520.SH,"513520.SH:1.4417,159980.SZ:0.2796,513500.SH:0.0401"
2020-11-18,15:30:00,1438400.03,True,9,513520,513520.SH,"513520.SH:1.5702,159980.SZ:0.3407,513500.SH:0.0931,159985.SZ:0.0718,513030.SH:0.0139"
2020-11-19,15:30:00,1440829.63,True,9,513520,513520.SH,"513520.SH:1.6098,159980.SZ:0.3252,159985.SZ:0.1000,513030.SH:0.0547"
2020-11-20,15:30:00,1437185.23,True,9,513520,513520.SH,"513520.SH:1.5937,159980.SZ:0.4286,159985.SZ:0.2088"
2020-11-23,15:30:00,1454192.43,True,9,513520,513520.SH,"513520.SH:1.7884,159980.SZ:0.5407,159985.SZ:0.4061"
2020-11-24,15:30:00,1478647.35,False,47,515220,515220.SH,"515220.SH:3.5042,515210.SH:3.4981,512690.SH:3.1578,510880.SH:2.3260,515030.SH:1.9957,512890.SH:1.7585,512480.SH:0.9887,159981.SZ:0.9779,159995.SZ:0.7324,159980.SZ:0.6350"
2020-11-25,15:30:00,1454980.35,False,47,515220,515220.SH,"515220.SH:4.1964,510880.SH:2.1992,513520.SH:2.1616,515030.SH:1.3635,159981.SZ:1.2317,159980.SZ:0.7919,512480.SH:0.7683,513030.SH:0.7142,159985.SZ:0.6263,159995.SZ:0.5897"
2020-11-26,15:30:00,1457826.6,True,9,513520,513520.SH,"513520.SH:2.3119,159980.SZ:0.9659,513030.SH:0.8884,159985.SZ:0.6546,501018.SH:0.5295"
2020-11-27,15:30:00,1464612.94,True,9,513520,513520.SH,"513520.SH:2.5107,159980.SZ:1.2027,513030.SH:1.1144,501018.SH:0.8415,159985.SZ:0.6640"
2020-11-30,15:30:00,1464612.94,True,9,513520,513520.SH,"513520.SH:2.5257,159980.SZ:1.5325,513030.SH:1.3097,501018.SH:1.1174,513500.SH:0.6156"
2020-12-01,15:30:00,1482372.94,True,9,513520,513520.SH,"513520.SH:2.7284,159980.SZ:1.5527,513030.SH:1.4783,501018.SH:1.3295,513500.SH:0.6880"
2020-12-02,15:30:00,1479951.53,False,46,515220,515220.SH,"515220.SH:4.9493,512400.SH:4.5037,513520.SH:2.5278,512800.SH:1.8835,159981.SZ:1.6427,159980.SZ:1.6081,513030.SH:1.4699,512670.SH:1.4490,512070.SH:1.4018,501018.SH:1.3942"
2020-12-03,15:30:00,1466479.59,False,46,513520,513520.SH,"513520.SH:2.2893,512800.SH:1.9378,512070.SH:1.6201,501018.SH:1.6039,159981.SZ:1.5315,512670.SH:1.5094,159980.SZ:1.3920,513030.SH:1.3833,512660.SH:1.2837,512710.SH:1.0059"
2020-12-04,15:30:00,1457463.67,False,46,513520,513520.SH,"513520.SH:1.8721,501018.SH:1.8027,512800.SH:1.6252,159981.SZ:1.5978,512670.SH:1.5014,512070.SH:1.4748,159980.SZ:1.3226,512660.SH:1.2723,513030.SH:1.2054,512710.SH:0.9888"
2020-12-07,15:30:00,1453475.48,False,46,159981,159981.SZ,"159981.SZ:1.8515,512670.SH:1.8121,501018.SH:1.7391,515220.SH:1.6177,512400.SH:1.5912,513520.SH:1.5187,512660.SH:1.4658,512710.SH:1.1617,512070.SH:1.1542,159980.SZ:1.1437"
2020-12-08,15:30:00,1443560.38,False,46,512670,512670.SH,"512670.SH:1.8803,159981.SZ:1.8704,512660.SH:1.4819,501018.SH:1.3963,512400.SH:1.1924,512710.SH:1.1415,159980.SZ:1.0818,515220.SH:0.9205,512070.SH:0.8436,513030.SH:0.7947"
2020-12-09,15:30:00,1411790.98,False,46,512670,512670.SH,"512670.SH:1.8077,512660.SH:1.2962,501018.SH:1.1126,159980.SZ:0.9982,515220.SH:0.9671,512400.SH:0.8097,513030.SH:0.7318,512800.SH:0.5561,512070.SH:0.5330,512690.SH:0.3515"
2020-12-10,15:30:00,1415049.38,False,46,512670,512670.SH,"512670.SH:1.5735,512660.SH:1.0299,159980.SZ:0.9572,501018.SH:0.8508,513520.SH:0.8499,512710.SH:0.8200,515220.SH:0.6484,513030.SH:0.6210,512690.SH:0.5065,512800.SH:0.2746"
2020-12-11,15:30:00,1393492.53,False,46,501018,501018.SH,"501018.SH:0.9016,512670.SH:0.8764,513520.SH:0.6552,513030.SH:0.5345,512690.SH:0.5268,515220.SH:0.4835,512660.SH:0.4544,512710.SH:0.3513"
2020-12-14,15:30:00,1394370.01,True,9,159980,159980.SZ,"159980.SZ:1.0453,501018.SH:0.8554,513520.SH:0.5416,513500.SH:0.3006"
2020-12-15,15:30:00,1393182.31,True,9,159980,159980.SZ,"159980.SZ:0.9632,501018.SH:0.7895"
2020-12-16,15:30:00,1399120.81,True,9,159980,159980.SZ,"159980.SZ:0.9620,501018.SH:0.8483,513030.SH:0.4227,513520.SH:0.3748,513500.SH:0.2206"
2020-12-17,15:30:00,1414560.91,True,9,159980,159980.SZ,"159980.SZ:0.9905,513030.SH:0.5575,513520.SH:0.3581,513500.SH:0.2341"
2020-12-18,15:30:00,1431188.71,True,9,159980,159980.SZ,"159980.SZ:1.1417,501018.SH:0.9711,513030.SH:0.6518,513520.SH:0.2850,513500.SH:0.2495,161226.SZ:0.0709"
2020-12-21,15:30:00,1426437.91,True,9,159980,159980.SZ,"159980.SZ:1.1201,501018.SH:0.7660,513030.SH:0.5919,513500.SH:0.2750"
2020-12-22,15:30:00,1375344.73,False,46,159981,159981.SZ,"159981.SZ:3.1614,512010.SH:2.7210,512170.SH:2.5435,159992.SZ:1.6068,159949.SZ:1.5433,159928.SZ:1.3189,159915.SZ:1.0834,159980.SZ:0.8285,501018.SH:0.4664"
2020-12-23,15:30:00,1360325.83,False,47,159967,159967.SZ,"159967.SZ:3.1166,512010.SH:2.8719,512170.SH:2.4472,159981.SZ:2.2282,159992.SZ:1.7441,159949.SZ:1.6391,159928.SZ:1.3148,159915.SZ:1.1141,159980.SZ:0.5363,513030.SH:0.3517"
2020-12-24,15:30:00,1364523.76,False,47,515030,515030.SH,"515030.SH:4.5528,512690.SH:4.4937,512010.SH:3.1245,159967.SZ:3.1206,512170.SH:2.3505,159981.SZ:2.0254,159992.SZ:1.8273,159949.SZ:1.5811,159928.SZ:1.1251,161226.SZ:1.1109"
2020-12-25,15:30:00,1394906.42,False,47,512690,512690.SH,"512690.SH:4.1016,512010.SH:3.8521,159967.SZ:3.3445,512170.SH:2.6605,159992.SZ:2.1955,159949.SZ:1.7466,159981.SZ:1.7410,161226.SZ:1.3779,512670.SH:1.3550,159915.SZ:1.1084"
2020-12-28,15:30:00,1439547.98,False,47,512010,512010.SH,"512010.SH:3.9960,159967.SZ:3.7329,512170.SH:2.7953,159992.SZ:2.2755,161226.SZ:2.2541,159949.SZ:1.9231,512670.SH:1.7014,159928.SZ:1.4044,159915.SZ:1.2256,159981.SZ:1.1616"
2020-12-29,15:30:00,1416262.37,False,47,512010,512010.SH,"512010.SH:3.2649,159967.SZ:3.1227,512170.SH:2.4710,161226.SZ:2.2575,512670.SH:1.9965,159992.SZ:1.8140,159949.SZ:1.6569,159928.SZ:1.4076,512710.SH:1.2949,159915.SZ:1.0648"
2020-12-30,15:30:00,1442689.3,False,47,159967,159967.SZ,"159967.SZ:3.6103,512010.SH:3.2263,512670.SH:2.6304,161226.SZ:2.4949,512170.SH:2.4057,159949.SZ:2.0725,512710.SH:1.7539,159992.SZ:1.7266,159928.SZ:1.5113,159915.SZ:1.2970"
2020-12-31,15:30:00,1494943.0,False,47,159967,159967.SZ,"159967.SZ:3.9742,512010.SH:2.8831,161226.SZ:2.4668,512170.SH:2.3249,159949.SZ:2.2947,159992.SZ:1.4819,159915.SZ:1.4295,159985.SZ:1.2346,512400.SH:0.7955,513030.SH:0.5761"
2021-01-04,15:30:00,1534190.03,False,48,159949,159949.SZ,"159949.SZ:3.2923,512660.SH:3.2435,512010.SH:3.0840,161226.SZ:2.8854,512170.SH:2.4600,159928.SZ:2.3984,159915.SZ:2.0871,512400.SH:1.7707,159992.SZ:1.5269,513030.SH:0.5644"
2021-01-05,15:30:00,1538936.03,False,48,159949,159949.SZ,"159949.SZ:3.7429,512010.SH:3.1245,161226.SZ:2.8249,512400.SH:2.7077,159915.SZ:2.4318,512170.SH:2.4057,159992.SZ:1.3789,518880.SH:0.5546,513030.SH:0.4713,510300.SH:0.3795"
2021-01-06,15:30:00,1554360.53,False,48,159949,159949.SZ,"159949.SZ:4.5211,512400.SH:3.9732,512010.SH:3.4934,159985.SZ:3.2778,159915.SZ:2.9339,512170.SH:2.6914,161226.SZ:2.6541,159992.SZ:1.5700,510300.SH:0.7033,518880.SH:0.5609"
2021-01-07,15:30:00,1597871.83,False,49,512010,512010.SH,"512010.SH:3.9561,159915.SZ:3.7858,159985.SZ:3.5071,512170.SH:2.9288,161226.SZ:2.2877,159992.SZ:1.6098,510300.SH:1.2124,513030.SH:0.6029,518880.SH:0.4683,513520.SH:0.1528"
2021-01-08,15:30:00,1583484.12,False,50,159915,159915.SZ,"159915.SZ:4.2294,512010.SH:4.1279,159985.SZ:3.6523,512170.SH:3.0963,161226.SZ:1.9789,510300.SH:1.6792,159992.SZ:1.6224,501018.SH:0.8125,513030.SH:0.6961,513090.SH:0.5500"
2021-01-11,15:30:00,1577207.7,False,50,159985,159985.SZ,"159985.SZ:4.4877,159915.SZ:4.3610,512010.SH:3.9206,512170.SH:3.5083,510300.SH:2.1327,159992.SZ:1.4535,501018.SH:1.0316,513090.SH:1.0044,159995.SZ:0.9926,513030.SH:0.6774"
2021-01-12,15:30:00,1581979.7,False,50,159985,159985.SZ,"159985.SZ:4.7810,159915.SZ:4.7772,512010.SH:3.7163,512170.SH:3.4684,510300.SH:2.6534,159995.SZ:1.6669,159992.SZ:1.3128,501018.SH:1.3018,513030.SH:0.5541,510760.SH:0.5382"
2021-01-13,15:30:00,1637577.21,False,50,159915,159915.SZ,"159915.SZ:4.8538,159928.SZ:4.3750,510300.SH:3.3390,512170.SH:3.2140,512010.SH:3.0974,159995.SZ:2.9656,513090.SH:2.6016,501018.SH:1.7607,512880.SH:0.9711,159992.SZ:0.9091"
2021-01-14,15:30:00,1618503.47,False,49,512400,512400.SH,"512400.SH:4.6048,159995.SZ:4.0761,159915.SZ:4.0001,510300.SH:3.0849,512170.SH:2.9259,159928.SZ:2.9182,513090.SH:2.8127,512010.SH:2.0097,501018.SH:1.7842,515050.SH:1.4215"
2021-01-15,15:30:00,1632623.67,False,49,159949,159949.SZ,"159949.SZ:4.5155,159995.SZ:3.6157,513090.SH:3.0308,512400.SH:2.9998,159915.SZ:2.9654,510300.SH:2.5456,512170.SH:2.2228,501018.SH:1.9172,159928.SZ:1.4165,515050.SH:1.3205"
2021-01-18,15:30:00,1667978.97,True,9,513520,513520.SH,513520.SH:0.8841
2021-01-19,15:30:00,1672616.25,False,51,159985,159985.SZ,"159985.SZ:4.5999,159949.SZ:3.8151,512670.SH:3.3018,512660.SH:3.1903,159915.SZ:2.5013,510300.SH:2.2843,515050.SH:2.1207,512170.SH:1.8550,512480.SH:1.8361,515980.SH:1.7423"
2021-01-20,15:30:00,1610922.58,True,9,501018,501018.SH,501018.SH:1.8788
2021-01-21,15:30:00,1600562.98,True,9,501018,501018.SH,"501018.SH:1.7629,513520.SH:0.8871,513500.SH:0.1814,513100.SH:0.0010"
2021-01-22,15:30:00,1602332.34,False,51,159915,159915.SZ,"159915.SZ:3.6385,510900.SH:3.0783,515980.SH:2.5610,512710.SH:2.1057,159998.SZ:1.8190,510300.SH:1.8008,515790.SH:1.7791,159819.SZ:1.7341,512800.SH:1.6985,501018.SH:1.5267"
2021-01-25,15:30:00,1602803.89,False,52,159915,159915.SZ,"159915.SZ:4.1912,510900.SH:3.7172,515980.SH:2.6712,515790.SH:2.1496,159998.SZ:1.9143,510300.SH:1.8873,588080.SH:1.8102,159819.SZ:1.7833,512710.SH:1.7805,512800.SH:1.6535"
2021-01-26,15:30:00,1565590.13,False,52,159995,159995.SZ,"159995.SZ:3.7773,510900.SH:3.2477,159915.SZ:3.2028,515980.SH:1.8785,588080.SH:1.6551,515790.SH:1.6367,512800.SH:1.5752,510300.SH:1.3354,159819.SZ:1.3077,159998.SZ:1.2989"
2021-01-27,15:30:00,1562815.63,False,51,510900,510900.SH,"510900.SH:2.9622,159915.SZ:2.8929,159995.SZ:2.5448,515790.SH:1.9398,512800.SH:1.5876,515980.SH:1.5184,588080.SH:1.3827,159819.SZ:1.1068,159998.SZ:1.0670,510300.SH:1.0286"
2021-01-28,15:30:00,1520812.03,False,51,510900,510900.SH,"510900.SH:2.0087,513090.SH:1.6574,512800.SH:1.2164,588080.SH:0.8439,501018.SH:0.7108,512010.SH:0.4695,510300.SH:0.4650,512980.SH:0.4626,513520.SH:0.2326,510760.SH:0.2182"
2021-01-29,15:30:00,1509631.35,True,9,511880,511880.SH,
2021-02-01,15:30:00,1509766.35,True,9,511880,511880.SH,
2021-02-02,15:30:00,1516588.68,True,9,513100,513100.SH,513100.SH:0.0716
2021-02-03,15:30:00,1532540.81,True,9,501018,501018.SH,"501018.SH:0.5477,513100.SH:0.1843,513500.SH:0.0166"
2021-02-04,15:30:00,1551061.83,True,9,513100,513100.SH,"513100.SH:0.2259,513500.SH:0.0176"
2021-02-05,15:30:00,1568733.24,True,9,501018,501018.SH,"501018.SH:0.7375,513100.SH:0.4001,513500.SH:0.0725,513520.SH:0.0003"
2021-02-08,15:30:00,1588130.04,True,9,501018,501018.SH,"501018.SH:0.8811,513100.SH:0.5501"
2021-02-09,15:30:00,1619649.84,True,9,501018,501018.SH,"501018.SH:1.0475,513100.SH:0.6034,513500.SH:0.1294,513520.SH:0.0064,161226.SZ:0.0012"
