trade_date,target_symbol,held_symbol,shares,cash,position_value,equity
2023-02-13,513310,513310,1565900,3296.1710290024057,1667683.5,1670979.6710290024
2023-02-14,515980,515980,3714400,3223.3029040736146,1682573.8938053097,1685797.1967093833
2023-02-15,515980,515980,3714400,3223.3029040736146,1725573.0044247787,1728796.3073288524
2023-02-16,159869,159869,1799000,3308.7062336194795,1692859.0,1696167.7062336195
2023-02-17,513310,513310,1578600,3230.6527987394948,1641744.0,1644974.6527987395
2023-02-20,513030,513030,1453300,3170.0850634996314,1656761.9999999998,1659932.0850634994
2023-02-21,513030,513030,1453300,3170.0850634996314,1645135.5999999999,1648305.6850634995
2023-02-22,512980,512980,2369500,3122.8609139595646,1625477.0000000002,1628599.8609139598
2023-02-23,511880,511880,15900,6299.015165203717,1595437.8,1601736.8151652038
2023-02-24,513030,513030,1408000,3096.7239436041564,1598080.0,1601176.7239436042
2023-02-27,513030,513030,1408000,3096.7239436041564,1567104.0,1570200.7239436042
2023-02-28,511880,511880,15700,10733.720382133964,1575573.5,1586307.220382134
2023-03-01,511880,511880,15700,10733.720382133964,1575761.9000000001,1586495.620382134
2023-03-02,515880,515880,9983900,3020.751354344422,1582826.108898598,1585846.8602529424
2023-03-03,159869,159869,1660100,3018.322105154395,1578755.0999999999,1581773.4221051543
2023-03-06,515880,515880,9798000,2980.8005793385673,1561410.736256724,1564391.5368360626
2023-03-07,515880,515880,9798000,2980.8005793385673,1508235.7576225942,1511216.5582019328
2023-03-08,513030,513030,1351100,2992.5176507756114,1534849.5999999999,1537842.1176507755
2023-03-09,501018,501018,1346900,2983.9867828895804,1544894.3,1547878.2867828896
2023-03-10,513030,513030,1347400,3005.592578597367,1521214.6,1524220.1925785975
2023-03-13,518880,518880,375800,2974.291305673076,1536646.2000000002,1539620.4913056733
2023-03-14,518880,518880,375800,2974.291305673076,1556563.6,1559537.8913056732
2023-03-15,518880,518880,375800,2974.291305673076,1555436.2000000002,1558410.4913056733
2023-03-16,518880,518880,375800,2974.291305673076,1568589.2000000002,1571563.4913056733
2023-03-17,518880,518880,375800,2974.291305673076,1577608.4000000001,1580582.6913056732
2023-03-20,518880,518880,375800,2974.291305673076,1626086.6,1629060.8913056732
2023-03-21,518880,518880,375800,2974.291305673076,1610678.7999999998,1613653.091305673
2023-03-22,588200,588200,1249900,3061.321973211132,1586123.0999999999,1589184.421973211
2023-03-23,588200,588200,1249900,3061.321973211132,1652367.8,1655429.1219732112
2023-03-24,588200,588200,1249900,3061.321973211132,1624870.0,1627931.3219732111
2023-03-27,588200,588200,1249900,3061.321973211132,1596122.2999999998,1599183.621973211
2023-03-28,588200,588200,1249900,3061.321973211132,1553625.7000000002,1556687.0219732113
2023-03-29,588200,588200,1249900,3061.321973211132,1619870.4000000001,1622931.7219732113
2023-03-30,588200,588200,1249900,3061.321973211132,1627369.8,1630431.1219732112
2023-03-31,516510,516510,1394100,3264.689891513204,1657584.9000000001,1660849.5898915133
2023-04-03,159819,159819,1814500,3458.240213603014,1776395.5,1779853.740213603
2023-04-04,515980,515980,3257900,3474.884799266234,1813576.3462389382,1817051.2310382044
2023-04-06,515400,515400,1649300,3564.0053073426243,1812580.7,1816144.7053073426
2023-04-07,515880,515880,9543400,3502.285632738378,1833166.5287326542,1836668.8143653926
2023-04-10,513310,513310,1500700,3474.8451188011095,1764823.2,1768298.045118801
2023-04-11,513310,513310,1500700,3474.8451188011095,1766323.9000000001,1769798.7451188012
2023-04-12,513310,513310,1500700,3474.8451188011095,1772326.7000000002,1775801.5451188013
2023-04-13,588080,588080,1545400,3341.6755873011425,1738575.0,1741916.6755873011
2023-04-14,161226,161226,2326800,3473.6161545808427,1791636.0,1795109.6161545808
2023-04-17,161226,161226,2326800,3473.6161545808427,1763714.4,1767188.0161545807
2023-04-18,513310,513310,1497300,3346.754917490529,1744354.5,1747701.2549174905
2023-04-19,516510,516510,1433800,3391.2692787980195,1744934.6,1748325.869278798
2023-04-20,159995,159995,1436400,3494.9074578781147,1817045.9999999998,1820540.9074578779
2023-04-21,161226,161226,2286600,3333.915253145853,1717236.6,1720570.515253146
2023-04-24,513030,513030,1429100,3368.545544820139,1704916.3,1708284.8455448202
2023-04-25,513030,513030,1429100,3368.545544820139,1723494.5999999999,1726863.14554482
2023-04-26,513030,513030,1429100,3368.545544820139,1714920.0,1718288.5455448201
2023-04-27,513030,513030,1429100,3368.545544820139,1712061.8,1715430.3455448202
2023-04-28,513030,513030,1429100,3368.545544820139,1726352.8,1729721.3455448202
2023-05-04,513030,513030,1429100,3368.545544820139,1709203.5999999999,1712572.14554482
2023-05-05,161226,161226,2184800,3288.5850019401405,1704144.0,1707432.5850019401
2023-05-08,513520,513520,1484700,3277.5602289442904,1683649.7999999998,1686927.360228944
2023-05-09,161226,161226,2208500,3278.5014947240707,1691711.0,1694989.501494724
2023-05-10,161226,161226,2208500,3278.5014947240707,1700545.0,1703823.501494724
2023-05-11,161226,161226,2208500,3278.5014947240707,1676251.5,1679530.001494724
2023-05-12,513520,513520,1367300,3059.466617249651,1598373.7,1601433.1666172496
2023-05-15,513290,513290,1500200,3054.769572993275,1596212.8,1599267.5695729933
2023-05-16,513520,513520,1385300,3159.3536169731524,1620801.0,1623960.3536169732
2023-05-17,513520,513520,1385300,3159.3536169731524,1680368.9000000001,1683528.2536169733
2023-05-18,511880,511880,17700,5586.295292623341,1783717.5,1789303.7952926233
2023-05-19,511880,511880,17700,5586.295292623341,1783876.8,1789463.0952926234
2023-05-22,511880,511880,17700,5586.295292623341,1783965.3,1789551.5952926234
2023-05-23,513030,513030,1459700,3463.799058361212,1785213.1,1788676.8990583613
2023-05-24,513030,513030,1459700,3463.799058361212,1758938.5,1762402.2990583612
2023-05-25,511880,511880,17300,4587.262322253082,1743805.4000000001,1748392.6623222532
2023-05-26,513290,513290,1647200,3429.792094557546,1744384.7999999998,1747814.5920945574
2023-05-29,513310,513310,1508700,3436.134772717487,1750091.9999999998,1753528.1347727173
2023-05-30,513030,513030,1465300,3383.6214062115178,1759825.3,1763208.9214062116
2023-05-31,513310,513310,1491100,3308.799313047901,1732658.2,1735966.9993130479
2023-06-01,513310,513310,1491100,3308.799313047901,1737131.5,1740440.299313048
2023-06-02,513310,513310,1491100,3308.799313047901,1747569.2,1750877.9993130479
2023-06-05,513310,513310,1491100,3308.799313047901,1743095.9000000001,1746404.699313048
2023-06-06,515880,515880,9312000,3293.0073638162576,1722865.755445283,1726158.7628090992
2023-06-07,513310,513310,1498800,3303.839934949996,1728116.4000000001,1731420.2399349501
2023-06-08,513520,513520,1401300,3380.823071125895,1715191.2,1718572.0230711258
2023-06-09,513520,513520,1401300,3380.823071125895,1753026.2999999998,1756407.1230711257
2023-06-12,513310,513310,1516500,3403.6361843659543,1777338.0,1780741.636184366
2023-06-13,515880,515880,9408900,3530.6509372878354,1847562.4568587714,1851093.1077960592
2023-06-14,515880,515880,9408900,3530.6509372878354,1886246.7629069034,1889777.4138441912
2023-06-15,516510,516510,1525400,3630.9545164415613,1899123.0000000002,1902753.9545164418
2023-06-16,516510,516510,1525400,3630.9545164415613,1984545.4,1988176.3545164415
2023-06-19,516510,516510,1525400,3630.9545164415613,2048612.2,2052243.1545164415
2023-06-20,515400,515400,1840800,4116.422701225616,2118760.8,2122877.2227012254
2023-06-21,516190,516190,1657300,3873.1333893975243,2018591.4,2022464.5333893974
2023-06-26,516520,516520,2005700,3659.9274806415197,1913437.7999999998,1917097.7274806413
2023-06-27,159985,159985,1009700,3725.3691320416983,1918430.0,1922155.3691320417
2023-06-28,159985,159985,1009700,3725.3691320416983,1911362.1,1915087.4691320418
2023-06-29,159985,159985,1009700,3725.3691320416983,1906313.5999999999,1910038.9691320416
2023-06-30,159985,159985,1009700,3725.3691320416983,1919439.7,1923165.0691320417
2023-07-03,159985,159985,1009700,3725.3691320416983,2071904.4000000001,2075629.7691320418
2023-07-04,515050,515050,5376000,3884.237506453879,2032360.4756756753,2036244.7131821292
2023-07-05,515880,515880,9498300,3804.934581891168,1988521.2447209016,1992326.1793027928
2023-07-06,159985,159985,989200,3922.2822502278723,1995216.4,1999138.6822502278
2023-07-07,159985,159985,989200,3922.2822502278723,1984335.1999999997,1988257.4822502276
2023-07-10,159985,159985,989200,3922.2822502278723,1986313.6,1990235.882250228
2023-07-11,159985,159985,989200,3922.2822502278723,1995216.4,1999138.6822502278
2023-07-12,159985,159985,989200,3922.2822502278723,2027859.9999999998,2031782.2822502276
2023-07-13,159985,159985,989200,3922.2822502278723,2013022.0000000002,2016944.282250228
2023-07-14,159985,159985,989200,3922.2822502278723,2014011.2,2017933.4822502278
2023-07-17,159985,159985,989200,3922.2822502278723,2033795.2,2037717.4822502278
2023-07-18,159985,159985,989200,3922.2822502278723,2036762.8,2040685.082250228
2023-07-19,159985,159985,989200,3922.2822502278723,2083255.2,2087177.4822502278
2023-07-20,159985,159985,989200,3922.2822502278723,2098093.2,2102015.482250228
2023-07-21,159985,159985,989200,3922.2822502278723,2080287.6,2084209.882250228
2023-07-24,159985,159985,989200,3922.2822502278723,2084244.4000000001,2088166.682250228
2023-07-25,159985,159985,989200,3922.2822502278723,2122823.1999999997,2126745.4822502276
2023-07-26,159985,159985,989200,3922.2822502278723,2137661.2,2141583.482250228
2023-07-27,159985,159985,989200,3922.2822502278723,2162391.1999999997,2166313.4822502276
2023-07-28,159985,159985,989200,3922.2822502278723,2137661.2,2141583.482250228
2023-07-31,159985,159985,989200,3922.2822502278723,2127769.1999999997,2131691.4822502276
2023-08-01,159985,159985,989200,3922.2822502278723,2149531.6,2153453.882250228
2023-08-02,501018,501018,1711600,4130.185826372355,2153192.8,2157322.985826372
2023-08-03,512880,512880,1985100,4075.1980004641227,2092295.4000000001,2096370.5980004643
2023-08-04,512200,512200,1098400,4051.937695011962,2109129.7469387758,2113181.6846337877
2023-08-07,513090,513090,1670400,3999.4017066876404,2042899.2000000002,2046898.6017066878
2023-08-08,513090,513090,1670400,3999.4017066876404,2049580.8,2053580.2017066877
2023-08-09,513090,513090,1670400,3999.4017066876404,2036217.6,2040217.0017066877
2023-08-10,501018,501018,1602000,3935.483607328031,2056968.0,2060903.483607328
2023-08-11,501018,501018,1602000,3935.483607328031,2042549.9999999998,2046485.4836073278
2023-08-14,501018,501018,1602000,3935.483607328031,2045753.9999999998,2049689.4836073278
2023-08-15,501018,501018,1602000,3935.483607328031,2047356.0,2051291.483607328
2023-08-16,501018,501018,1602000,3935.483607328031,2002500.0,2006435.483607328
2023-08-17,159985,159985,874000,3841.2743277284317,1983980.0,1987821.2743277284
2023-08-18,511880,511880,19800,5366.840704212198,2004175.8,2009542.6407042122
2023-08-21,511880,511880,19800,5366.840704212198,2004433.2,2009800.0407042122
2023-08-22,159985,159985,882300,4014.1778925007675,2004585.5999999999,2008599.7778925006
2023-08-23,511880,511880,19700,11585.598597486969,1994250.7,2005836.298597487
2023-08-24,518880,518880,448200,4190.555362191051,2000764.8000000003,2004955.3553621913
2023-08-25,511880,511880,19600,12446.893995327177,1984343.2000000002,1996790.0939953274
2023-08-28,159985,159985,845100,3934.1074673125986,1991900.7000000002,1995834.8074673128
2023-08-29,159985,159985,845100,3934.1074673125986,2004577.2,2008511.3074673126
2023-08-30,159985,159985,845100,3934.1074673125986,2000351.7,2004285.8074673126
2023-08-31,159985,159985,845100,3934.1074673125986,2004577.2,2008511.3074673126
2023-09-01,159985,159985,845100,3934.1074673125986,1983449.7,1987383.8074673126
2023-09-04,159985,159985,845100,3934.1074673125986,1947110.4,1951044.5074673125
2023-09-05,159985,159985,845100,3934.1074673125986,1968237.9000000001,1972172.0074673127
2023-09-06,159985,159985,845100,3934.1074673125986,1998661.5000000002,2002595.6074673128
2023-09-07,159985,159985,845100,3934.1074673125986,2001196.7999999998,2005130.9074673124
2023-09-08,159985,159985,845100,3934.1074673125986,1964012.4,1967946.5074673125
2023-09-11,501018,501018,1477300,3855.716896580532,1982536.6,1986392.3168965806
2023-09-12,501018,501018,1477300,3855.716896580532,1982536.6,1986392.3168965806
2023-09-13,501018,501018,1477300,3855.716896580532,2025378.3,2029234.0168965806
2023-09-14,501018,501018,1477300,3855.716896580532,2029810.2000000002,2033665.9168965807
2023-09-15,501018,501018,1477300,3855.716896580532,2068219.9999999998,2072075.7168965803
2023-09-18,501018,501018,1477300,3855.716896580532,2066742.7,2070598.4168965805
2023-09-19,501018,501018,1477300,3855.716896580532,2065265.4,2069121.1168965804
2023-09-20,501018,501018,1477300,3855.716896580532,2012082.6,2015938.3168965806
2023-09-21,518880,518880,434900,3895.2489197403193,1991842.0,1995737.2489197403
2023-09-22,518880,518880,434900,3895.2489197403193,1983578.9,1987474.1489197402
2023-09-25,518880,518880,434900,3895.2489197403193,1992276.9000000001,1996172.1489197405
2023-09-26,518880,518880,434900,3895.2489197403193,1990972.2000000002,1994867.4489197405
2023-09-27,518880,518880,434900,3895.2489197403193,1961833.9000000001,1965729.1489197405
2023-09-28,511880,511880,19000,4673.524890260305,1927474.0,1932147.5248902603
2023-10-09,501018,501018,1424900,3692.8448224666063,1927889.7,1931582.5448224666
2023-10-10,511880,511880,18600,7375.661749674706,1887639.6,1895015.2617496748
2023-10-11,511880,511880,18600,7375.661749674706,1887379.2,1894754.8617496747
2023-10-12,511880,511880,18600,7375.661749674706,1887397.8,1894773.4617496748
2023-10-13,515120,515120,2890700,3645.7220793184824,1890517.8,1894163.5220793185
2023-10-16,511880,511880,18300,7041.677183612715,1857285.3,1864326.9771836128
2023-10-17,511880,511880,18300,7041.677183612715,1857395.1,1864436.7771836128
2023-10-18,511880,511880,18300,7041.677183612715,1857779.4,1864821.0771836126
2023-10-19,511880,511880,18300,7041.677183612715,1857980.7,1865022.3771836127
2023-10-20,511880,511880,18300,7041.677183612715,1857925.8,1864967.4771836128
2023-10-23,511880,511880,18300,7041.677183612715,1857980.7,1865022.3771836127
2023-10-24,511880,511880,18300,7041.677183612715,1857980.7,1865022.3771836127
2023-10-25,511880,511880,18300,7041.677183612715,1857761.0999999999,1864802.7771836126
2023-10-26,511880,511880,18300,7041.677183612715,1857742.8,1864784.4771836128
2023-10-27,511880,511880,18300,7041.677183612715,1857999.0,1865040.6771836127
2023-10-30,511880,511880,18300,7041.677183612715,1858145.4,1865187.0771836126
2023-10-31,511880,511880,18300,7041.677183612715,1858310.0999999999,1865351.7771836126
2023-11-01,561980,561980,8697700,3550.3143301939126,1861328.7734748009,1864879.0878049948
2023-11-02,561980,561980,8697700,3550.3143301939126,1829541.3750663127,1833091.6893965066
2023-11-03,513120,513120,2095100,3614.8876514160074,1870924.3,1874539.187651416
2023-11-06,513120,513120,2095100,3614.8876514160074,1958918.5,1962533.387651416
2023-11-07,513120,513120,2095100,3614.8876514160074,1927492.0,1931106.887651416
2023-11-08,513120,513120,2095100,3614.8876514160074,1942157.7000000002,1945772.5876514162
2023-11-09,513120,513120,2095100,3614.8876514160074,1921206.7000000002,1924821.5876514162
2023-11-10,513120,513120,2095100,3614.8876514160074,1887685.1,1891299.987651416
2023-11-13,513120,513120,2095100,3614.8876514160074,1868829.2,1872444.087651416
2023-11-14,513120,513120,2095100,3614.8876514160074,1877209.6,1880824.487651416
2023-11-15,159892,159892,3035500,3639.1613376662135,1897187.5,1900826.6613376662
2023-11-16,159892,159892,3035500,3639.1613376662135,1851655.0,1855294.1613376662
2023-11-17,513310,513310,1501100,3639.4051503636874,1862865.1,1866504.5051503638
2023-11-20,513310,513310,1501100,3639.4051503636874,1850856.3,1854495.7051503637
2023-11-21,513030,513030,1512700,3600.157560991589,1842468.5999999999,1846068.7575609914
2023-11-22,159509,159509,1772300,3517.874969827477,1832558.2,1836076.0749698274
2023-11-23,159509,159509,1772300,3517.874969827477,1839647.4000000001,1843165.2749698276
2023-11-24,159509,159509,1772300,3517.874969827477,1834330.4999999998,1837848.3749698272
2023-11-27,159509,159509,1772300,3517.874969827477,1818379.8,1821897.6749698275
2023-11-28,513030,513030,1495300,3532.2679644133896,1822770.7000000002,1826302.9679644136
2023-11-29,513030,513030,1495300,3532.2679644133896,1834733.1,1838265.3679644135
2023-11-30,513030,513030,1495300,3532.2679644133896,1860153.2,1863685.4679644133
2023-12-01,513520,513520,1494500,3597.4425008133985,1853180.0,1856777.4425008134
2023-12-04,513030,513030,1494900,3661.9833279056475,1862645.4,1866307.3833279056
2023-12-05,513030,513030,1494900,3661.9833279056475,1849191.3,1852853.2833279057
2023-12-06,513030,513030,1494900,3661.9833279056475,1876099.4999999998,1879761.4833279054
2023-12-07,513520,513520,1507400,3657.8179342371877,1870683.4000000001,1874341.2179342373
2023-12-08,513030,513030,1472000,3584.9860692771617,1853247.9999999998,1856832.986069277
2023-12-11,513030,513030,1472000,3584.9860692771617,1876799.9999999998,1880384.986069277
2023-12-12,513030,513030,1472000,3584.9860692771617,1872384.0,1875968.9860692772
2023-12-13,513030,513030,1472000,3584.9860692771617,1875328.0,1878912.9860692772
2023-12-14,513030,513030,1472000,3584.9860692771617,1901824.0,1905408.9860692772
2023-12-15,513030,513030,1472000,3584.9860692771617,1885631.9999999998,1889216.986069277
2023-12-18,513290,513290,1688600,3629.5791823570617,1874346.0000000002,1877975.5791823573
2023-12-19,513290,513290,1688600,3629.5791823570617,1845639.8,1849269.379182357
2023-12-20,513290,513290,1688600,3629.5791823570617,1877723.2000000002,1881352.7791823572
2023-12-21,513290,513290,1688600,3629.5791823570617,1823688.0000000002,1827317.5791823573
2023-12-22,513520,513520,1404600,3529.4777022970375,1833003.0,1836532.477702297
2023-12-25,513290,513290,1657600,3613.2951126010157,1861484.8,1865098.095112601
2023-12-26,513290,513290,1657600,3613.2951126010157,1864800.0,1868413.295112601
2023-12-27,513290,513290,1657600,3613.2951126010157,1889663.9999999998,1893277.2951126008
2023-12-28,513290,513290,1657600,3613.2951126010157,1899609.5999999999,1903222.8951126009
2023-12-29,513290,513290,1657600,3613.2951126010157,1891321.6,1894934.895112601
2024-01-02,513290,513290,1657600,3613.2951126010157,1884691.2,1888304.495112601
2024-01-03,513290,513290,1657600,3613.2951126010157,1927788.8,1931402.095112601
2024-01-04,513290,513290,1657600,3613.2951126010157,1907897.6,1911510.895112601
2024-01-05,513290,513290,1657600,3613.2951126010157,1914528.0,1918141.295112601
2024-01-08,513290,513290,1657600,3613.2951126010157,1916185.5999999999,1919798.8951126009
2024-01-09,513290,513290,1657600,3613.2951126010157,1969228.7999999998,1972842.0951126008
2024-01-10,159509,159509,1801400,3795.362770165084,1958121.8,1961917.1627701651
2024-01-11,513290,513290,1680100,3868.170752601465,1985878.2,1989746.3707526014
2024-01-12,513290,513290,1680100,3868.170752601465,1953956.3,1957824.4707526015
2024-01-15,513290,513290,1680100,3868.170752601465,1977477.7000000002,1981345.8707526017
2024-01-16,513290,513290,1680100,3868.170752601465,1958996.5999999999,1962864.7707526013
2024-01-17,518880,518880,418100,3834.0346381792333,1936221.1,1940055.1346381793
2024-01-18,159509,159509,1730100,3757.3876869487576,1929061.5,1932818.8876869488
2024-01-19,159509,159509,1730100,3757.3876869487576,1982694.5999999999,1986451.9876869486
2024-01-22,513520,513520,1320200,3950.727887940826,2048950.4000000001,2052901.127887941
2024-01-23,513520,513520,1320200,3950.727887940826,2149285.5999999996,2153236.32788794
2024-01-24,159509,159509,1705100,3845.745643479051,2013723.1,2017568.8456434791
2024-01-25,159509,159509,1705100,3845.745643479051,2020543.5,2024389.245643479
2024-01-26,159509,159509,1705100,3845.745643479051,1994966.9999999998,1998812.7456434788
2024-01-29,159509,159509,1705100,3845.745643479051,2020543.5,2024389.245643479
2024-01-30,159509,159509,1705100,3845.745643479051,2058055.7000000002,2061901.4456434792
2024-01-31,159509,159509,1705100,3845.745643479051,1998377.2,2002222.945643479
2024-02-01,159509,159509,1705100,3845.745643479051,1972800.7,1976646.445643479
2024-02-02,501018,501018,1697000,3985.516785178799,2027915.0,2031900.5167851788
2024-02-05,159509,159509,1634700,3834.281040050788,1981256.4,1985090.6810400507
2024-02-06,159509,159509,1634700,3834.281040050788,2010681.0,2014515.2810400508
2024-02-07,159509,159509,1634700,3834.281040050788,1991064.5999999999,1994898.8810400506
2024-02-08,159509,159509,1634700,3834.281040050788,2058087.2999999998,2061921.5810400506
2024-02-19,159509,159509,1634700,3834.281040050788,2058087.2999999998,2061921.5810400506
2024-02-20,159509,159509,1634700,3834.281040050788,2053183.2,2057017.4810400507
2024-02-21,159509,159509,1634700,3834.281040050788,2017219.8,2021054.0810400508
2024-02-22,159509,159509,1634700,3834.281040050788,2090781.2999999998,2094615.5810400506
2024-02-23,159509,159509,1634700,3834.281040050788,2165977.5,2169811.781040051
2024-02-26,159509,159509,1634700,3834.281040050788,2136552.9,2140387.1810400505
2024-02-27,159509,159509,1634700,3834.281040050788,2139822.3,2143656.581040051
2024-02-28,159509,159509,1634700,3834.281040050788,2180689.8000000003,2184524.081040051
2024-02-29,159509,159509,1634700,3834.281040050788,2169246.9,2173081.1810400505
2024-03-01,159509,159509,1634700,3834.281040050788,2241173.7,2245007.981040051
2024-03-04,159509,159509,1634700,3834.281040050788,2352333.3000000003,2356167.581040051
2024-03-05,159998,159998,2817500,4258.398370851297,2231460.0,2235718.3983708513
2024-03-06,159967,159967,5244300,4223.915123845451,2207850.3,2212074.2151238453
2024-03-07,159852,159852,3234100,4197.719352223445,2170081.1,2174278.8193522235
2024-03-08,159995,159995,2465200,4258.66272096755,2191562.8,2195821.4627209674
2024-03-11,159516,159516,5001000,4235.952215724159,2215129.684337349,2219365.6365530733
2024-03-12,588200,588200,2198900,4333.355631668121,2231883.5,2236216.855631668
2024-03-13,159949,159949,2765700,4317.097413897514,2226388.5,2230705.5974138975
2024-03-14,159851,159851,4707200,4262.66053447919,2217037.0631397353,2221299.7236742144
2024-03-15,159851,159851,4707200,4262.66053447919,2226207.847268545,2230470.5078030243
2024-03-18,515790,515790,2535800,4426.491914069746,2282220.0,2286646.4919140697
2024-03-19,159509,159509,1608600,4416.621561957523,2245605.5999999996,2250022.221561957
2024-03-20,159998,159998,2814800,4297.070677749347,2246210.4,2250507.4706777493
2024-03-21,515980,515980,5223100,4318.328618878499,2245066.335176991,2249384.6637958693
2024-03-22,159667,159667,7397200,4261.902664788067,2225607.518457752,2229869.4211225403
2024-03-25,159985,159985,1017600,4291.607334719505,2171558.4,2175850.0073347194
2024-03-26,513310,513310,1706400,4189.936541519128,2175660.0,2179849.936541519
2024-03-27,161226,161226,2682000,4168.083389519248,2145600.0,2149768.0833895192
2024-03-28,159518,159518,2021100,4223.635008401703,2160555.9,2164779.5350084016
2024-03-29,159518,159518,2021100,4223.635008401703,2209062.3,2213285.9350084015
2024-04-01,159518,159518,2021100,4223.635008401703,2219167.8000000003,2223391.435008402
2024-04-02,513350,513350,1955100,4348.502102897968,2252275.1999999997,2256623.7021028977
2024-04-03,517520,517520,1787300,4333.966394208837,2260934.5,2265268.466394209
2024-04-08,561330,561330,4502100,4449.974426289555,2315066.9574193545,2319516.931845644
2024-04-09,159518,159518,2094500,4451.925507674925,2324895.0,2329346.925507675
2024-04-10,159518,159518,2094500,4451.925507674925,2320706.0,2325157.925507675
2024-04-11,159518,159518,2094500,4451.925507674925,2322800.5,2327252.425507675
2024-04-12,161226,161226,2508100,4420.0115379868075,2317484.4,2321904.4115379867
2024-04-15,161226,161226,2508100,4420.0115379868075,2309960.1,2314380.111537987
2024-04-16,161226,161226,2508100,4420.0115379868075,2274846.7,2279266.711537987
2024-04-17,518880,518880,419500,4788.118190196343,2290889.5,2295677.6181901963
2024-04-18,518880,518880,419500,4788.118190196343,2284177.5,2288965.6181901963
2024-04-19,518880,518880,419500,4788.118190196343,2295084.5,2299872.6181901963
2024-04-22,518880,518880,419500,4788.118190196343,2250198.0,2254986.1181901963
2024-04-23,159980,159980,1299100,4334.95553659834,2194179.9,2198514.8555365982
2024-04-24,511880,511880,22100,9322.764087530319,2224453.4,2233776.16408753
2024-04-25,159980,159980,1285900,4374.754068236798,2228464.7,2232839.454068237
2024-04-26,159980,159980,1285900,4374.754068236798,2256754.5,2261129.254068237
2024-04-29,159980,159980,1285900,4374.754068236798,2243895.5,2248270.254068237
2024-04-30,159980,159980,1285900,4374.754068236798,2267041.6999999997,2271416.4540682365
2024-05-06,159980,159980,1285900,4374.754068236798,2274757.1,2279131.854068237
2024-05-07,159980,159980,1285900,4374.754068236798,2254182.6999999997,2258557.4540682365
2024-05-08,159980,159980,1285900,4374.754068236798,2225892.9,2230267.6540682367
2024-05-09,159605,159605,2668800,4267.879819148686,2236454.4,2240722.2798191486
2024-05-10,513330,513330,5736300,4312.086286556441,2248629.6,2252941.6862865565
2024-05-13,513330,513330,5736300,4312.086286556441,2305992.6,2310304.6862865565
2024-05-14,513330,513330,5736300,4312.086286556441,2334674.0999999996,2338986.186286556
2024-05-15,513180,513180,4234300,4456.7982933144085,2316162.1,2320618.8982933145
2024-05-16,159985,159985,1012900,4513.48548043007,2327644.2,2332157.6854804303
2024-05-17,159985,159985,1012900,4513.48548043007,2354992.5,2359505.98548043
2024-05-20,513920,513920,1907100,4496.640805770177,2345733.0,2350229.64080577
2024-05-21,513920,513920,1907100,4496.640805770177,2315219.4,2319716.04080577
2024-05-22,513630,513630,1941300,4423.650218700059,2319853.5,2324277.1502187
2024-05-23,513630,513630,1941300,4423.650218700059,2294616.6,2299040.2502187
2024-05-24,159502,159502,2334500,4323.266009400133,2264465.0,2268788.2660094
2024-05-27,159985,159985,976500,4509.716799800284,2265480.0,2269989.7167998003
2024-05-28,159985,159985,976500,4509.716799800284,2243997.0,2248506.7167998003
2024-05-29,161226,161226,2127900,4288.451652038842,2210888.0999999996,2215176.5516520385
2024-05-30,159509,159509,1469700,4157.984392556362,2135474.1,2139632.0843925565
2024-05-31,159509,159509,1469700,4157.984392556362,2128125.6,2132283.5843925565
2024-06-03,511880,511880,21400,11631.738656887785,2157783.4,2169415.1386568877
2024-06-04,159509,159509,1478200,4228.117535192054,2164084.8,2168312.917535192
2024-06-05,159509,159509,1478200,4228.117535192054,2183301.4,2187529.517535192
2024-06-06,159509,159509,1478200,4228.117535192054,2271993.4,2276221.517535192
2024-06-07,159509,159509,1478200,4228.117535192054,2288253.6,2292481.717535192
2024-06-11,159509,159509,1478200,4228.117535192054,2314861.2,2319089.3175351922
2024-06-12,159509,159509,1478200,4228.117535192054,2378423.8,2382651.917535192
2024-06-13,159509,159509,1478200,4228.117535192054,2397640.4000000004,2401868.5175351924
2024-06-14,513310,513310,1809100,4668.979410946369,2447712.3,2452381.279410946
2024-06-17,513310,513310,1809100,4668.979410946369,2478467.0,2483135.9794109464
2024-06-18,513310,513310,1809100,4668.979410946369,2501985.3,2506654.279410946
2024-06-19,513310,513310,1809100,4668.979410946369,2503794.4,2508463.3794109463
2024-06-20,513310,513310,1809100,4668.979410946369,2512839.9,2517508.8794109463
2024-06-21,513310,513310,1809100,4668.979410946369,2491130.7,2495799.6794109466
2024-06-24,513310,513310,1809100,4668.979410946369,2438666.8000000003,2443335.7794109466
2024-06-25,159502,159502,2344700,4582.657892854419,2386904.6,2391487.2578928545
2024-06-26,159529,159529,2184000,4568.471792694181,2374008.0,2378576.471792694
2024-06-27,159529,159529,2184000,4568.471792694181,2398032.0,2402600.471792694
2024-06-28,513290,513290,1976700,4695.747060282156,2407620.6,2412316.3470602822
