trade_date,target_symbol,rank,momentum_score,annualized_return,r_squared,close,is_weak,candidates_json
2020-02-24,159915,1,3.9734742991257845,5.328260885492478,0.7457356883452463,2.178,False,"[{""symbol"": ""159915"", ""rank"": 1, ""momentum_score"": 3.9734742991257845, ""annualized_return"": 5.328260885492478, ""r_squared"": 0.7457356883452463, ""close"": 2.178}, {""symbol"": ""512720"", ""rank"": 2, ""momentum_score"": 3.6183726315265905, ""annualized_return"": 6.427060418291436, ""r_squared"": 0.5629902935451936, ""close"": 1.516}]"
2020-02-25,159915,1,4.87663960052715,6.280404666805835,0.7764849335747295,2.195,False,"[{""symbol"": ""159915"", ""rank"": 1, ""momentum_score"": 4.87663960052715, ""annualized_return"": 6.280404666805835, ""r_squared"": 0.7764849335747295, ""close"": 2.195}, {""symbol"": ""512220"", ""rank"": 2, ""momentum_score"": 4.3941205945326995, ""annualized_return"": 7.209503548037841, ""r_squared"": 0.6094900384269338, ""close"": 1.868}]"
2020-02-26,512660,1,2.7401831007979034,5.105815048810595,0.5366788797875144,0.879,False,"[{""symbol"": ""512660"", ""rank"": 1, ""momentum_score"": 2.7401831007979034, ""annualized_return"": 5.105815048810595, ""r_squared"": 0.5366788797875144, ""close"": 0.879}]"
2020-02-27,512660,1,3.1614519504357244,5.385771332651927,0.5870007757791382,0.871,False,"[{""symbol"": ""512660"", ""rank"": 1, ""momentum_score"": 3.1614519504357244, ""annualized_return"": 5.385771332651927, ""r_squared"": 0.5870007757791382, ""close"": 0.871}]"
2020-02-28,518880,1,1.0640936773282057,1.315957864998199,0.8086077112580364,3.623,True,"[{""symbol"": ""518880"", ""rank"": 1, ""momentum_score"": 1.0640936773282057, ""annualized_return"": 1.315957864998199, ""r_squared"": 0.8086077112580364, ""close"": 3.623}]"
2020-03-02,511880,999,,,,100.565,True,[]
2020-03-03,159985,1,0.00194238462328329,0.08253360624160466,0.023534469311776496,0.968,True,"[{""symbol"": ""159985"", ""rank"": 1, ""momentum_score"": 0.00194238462328329, ""annualized_return"": 0.08253360624160466, ""r_squared"": 0.023534469311776496, ""close"": 0.968}]"
2020-03-04,159985,1,0.015202683747591459,0.15985419807125845,0.0951034375763753,0.968,True,"[{""symbol"": ""159985"", ""rank"": 1, ""momentum_score"": 0.015202683747591459, ""annualized_return"": 0.15985419807125845, ""r_squared"": 0.0951034375763753, ""close"": 0.968}]"
2020-03-05,512720,1,4.071595181978724,5.927544823990978,0.6868940350310746,1.435,False,"[{""symbol"": ""512720"", ""rank"": 1, ""momentum_score"": 4.071595181978724, ""annualized_return"": 5.927544823990978, ""r_squared"": 0.6868940350310746, ""close"": 1.435}]"
2020-03-06,515050,1,4.772271640384091,7.618912142429835,0.6263717905089414,0.42803243243243244,False,"[{""symbol"": ""515050"", ""rank"": 1, ""momentum_score"": 4.772271640384091, ""annualized_return"": 7.618912142429835, ""r_squared"": 0.6263717905089414, ""close"": 0.42803243243243244}]"
2020-03-09,518880,1,0.42700471614073116,0.7497512230236281,0.569528535637046,3.659,True,"[{""symbol"": ""518880"", ""rank"": 1, ""momentum_score"": 0.42700471614073116, ""annualized_return"": 0.7497512230236281, ""r_squared"": 0.569528535637046, ""close"": 3.659}]"
2020-03-10,159985,1,0.039139579576153515,0.19384888861257332,0.20190768106170542,0.957,True,"[{""symbol"": ""159985"", ""rank"": 1, ""momentum_score"": 0.039139579576153515, ""annualized_return"": 0.19384888861257332, ""r_squared"": 0.20190768106170542, ""close"": 0.957}]"
2020-03-11,518880,1,0.37407474494592796,0.6730048249477589,0.555827731212722,3.648,True,"[{""symbol"": ""518880"", ""rank"": 1, ""momentum_score"": 0.37407474494592796, ""annualized_return"": 0.6730048249477589, ""r_squared"": 0.555827731212722, ""close"": 3.648}]"
2020-03-12,511880,999,,,,100.621,True,[]
2020-03-13,511880,999,,,,100.625,True,[]
2020-03-16,511880,999,,,,100.643,True,[]
2020-03-17,159985,1,0.01082719947638374,0.11488975080221775,0.09423990739628918,0.96,True,"[{""symbol"": ""159985"", ""rank"": 1, ""momentum_score"": 0.01082719947638374, ""annualized_return"": 0.11488975080221775, ""r_squared"": 0.09423990739628918, ""close"": 0.96}]"
2020-03-18,159985,1,0.010451679895189914,0.11209823945581943,0.09323678896232057,0.958,True,"[{""symbol"": ""159985"", ""rank"": 1, ""momentum_score"": 0.010451679895189914, ""annualized_return"": 0.11209823945581943, ""r_squared"": 0.09323678896232057, ""close"": 0.958}]"
2020-03-19,511880,999,,,,100.66,True,[]
2020-03-20,159985,1,0.020655992424772188,0.1533087715285235,0.13473457662485466,0.977,True,"[{""symbol"": ""159985"", ""rank"": 1, ""momentum_score"": 0.020655992424772188, ""annualized_return"": 0.1533087715285235, ""r_squared"": 0.13473457662485466, ""close"": 0.977}]"
2020-03-23,511880,999,,,,100.692,True,[]
2020-03-24,511880,999,,,,100.681,True,[]
2020-03-25,159985,1,0.42705143747918817,0.9926132909496901,0.43022941700750705,1.032,False,"[{""symbol"": ""159985"", ""rank"": 1, ""momentum_score"": 0.42705143747918817, ""annualized_return"": 0.9926132909496901, ""r_squared"": 0.43022941700750705, ""close"": 1.032}]"
2020-03-26,159985,1,0.5429703591216264,1.1098366504997474,0.4892344822791108,1.005,False,"[{""symbol"": ""159985"", ""rank"": 1, ""momentum_score"": 0.5429703591216264, ""annualized_return"": 1.1098366504997474, ""r_squared"": 0.4892344822791108, ""close"": 1.005}]"
2020-03-27,159985,1,0.7087319821178508,1.2825426078223847,0.5525991712050793,1.017,False,"[{""symbol"": ""159985"", ""rank"": 1, ""momentum_score"": 0.7087319821178508, ""annualized_return"": 1.2825426078223847, ""r_squared"": 0.5525991712050793, ""close"": 1.017}]"
2020-03-30,159985,1,0.9118836354934035,1.4887760158043841,0.6125055923880622,1.026,True,"[{""symbol"": ""159985"", ""rank"": 1, ""momentum_score"": 0.9118836354934035, ""annualized_return"": 1.4887760158043841, ""r_squared"": 0.6125055923880622, ""close"": 1.026}]"
2020-03-31,159985,1,1.0087997072529316,1.580302549688564,0.6383585899116213,1.023,True,"[{""symbol"": ""159985"", ""rank"": 1, ""momentum_score"": 1.0087997072529316, ""annualized_return"": 1.580302549688564, ""r_squared"": 0.6383585899116213, ""close"": 1.023}]"
2020-04-01,511880,999,,,,100.718,True,[]
2020-04-02,159985,1,0.6611336318307952,1.2042200027051497,0.5490139927468654,0.989,False,"[{""symbol"": ""159985"", ""rank"": 1, ""momentum_score"": 0.6611336318307952, ""annualized_return"": 1.2042200027051497, ""r_squared"": 0.5490139927468654, ""close"": 0.989}]"
2020-04-03,159985,1,0.4187140709270276,0.9400885756165642,0.44539853135903795,0.976,False,"[{""symbol"": ""159985"", ""rank"": 1, ""momentum_score"": 0.4187140709270276, ""annualized_return"": 0.9400885756165642, ""r_squared"": 0.44539853135903795, ""close"": 0.976}]"
2020-04-07,511880,1,0.01755213324165858,0.018002874895449272,0.9749627958640856,100.746,False,"[{""symbol"": ""511880"", ""rank"": 1, ""momentum_score"": 0.01755213324165858, ""annualized_return"": 0.018002874895449272, ""r_squared"": 0.9749627958640856, ""close"": 100.746}]"
2020-04-08,511880,1,0.017690841421503734,0.018128572368072637,0.9758540861529825,100.754,False,"[{""symbol"": ""511880"", ""rank"": 1, ""momentum_score"": 0.017690841421503734, ""annualized_return"": 0.018128572368072637, ""r_squared"": 0.9758540861529825, ""close"": 100.754}]"
2020-04-09,511880,1,0.017764968912508235,0.018191381246098093,0.976559650538833,100.761,False,"[{""symbol"": ""511880"", ""rank"": 1, ""momentum_score"": 0.017764968912508235, ""annualized_return"": 0.018191381246098093, ""r_squared"": 0.976559650538833, ""close"": 100.761}]"
2020-04-10,511880,1,0.018127295009841247,0.01858699130361141,0.975267848020091,100.781,False,"[{""symbol"": ""511880"", ""rank"": 1, ""momentum_score"": 0.018127295009841247, ""annualized_return"": 0.01858699130361141, ""r_squared"": 0.975267848020091, ""close"": 100.781}]"
2020-04-13,511880,1,0.018298942496199334,0.01875294932448801,0.9757901106416459,100.786,False,"[{""symbol"": ""511880"", ""rank"": 1, ""momentum_score"": 0.018298942496199334, ""annualized_return"": 0.01875294932448801, ""r_squared"": 0.9757901106416459, ""close"": 100.786}]"
2020-04-14,512290,1,1.0369310626850994,2.2664589326710165,0.45751151619724195,1.487,False,"[{""symbol"": ""512290"", ""rank"": 1, ""momentum_score"": 1.0369310626850994, ""annualized_return"": 2.2664589326710165, ""r_squared"": 0.45751151619724195, ""close"": 1.487}]"
