date,time,value,positions,symbol
2020-12-04,15:10:00,1468676.58,513520.XSHG:1186700:1465574.50,513520
2020-12-07,15:10:00,1465111.88,513520.XSHG:1186500:1461768.00,513520
2020-12-08,15:10:00,1458644.96,159981.XSHE:1500600:1455582.00,159981
2020-12-09,15:10:00,1478147.76,159981.XSHE:1500400:1474893.20,159981
2020-12-10,15:10:00,1509240.61,159980.XSHE:1298300:1506028.00,159980
2020-12-11,15:10:00,1522218.01,159980.XSHE:1298100:1518777.00,159980
2020-12-14,15:10:00,1527410.41,159980.XSHE:1298100:1523969.40,159980
2020-12-15,15:10:00,1526112.31,159980.XSHE:1298100:1522671.30,159980
2020-12-16,15:10:00,1532602.81,159980.XSHE:1298100:1529161.80,159980
2020-12-17,15:10:00,1549478.11,159980.XSHE:1298100:1546037.10,159980
2020-12-18,15:10:00,1567122.73,159981.XSHE:1513800:1563755.40,159981
2020-12-21,15:10:00,1571658.33,159981.XSHE:1513700:1568193.20,159981
2020-12-22,15:10:00,1549441.52,512690.XSHG:599700:1546026.60,512690
2020-12-23,15:10:00,1556928.06,159967.XSHE:2518000:1553606.00,159967
2020-12-24,15:10:00,1539955.68,512690.XSHG:617100:1536579.00,512690
2020-12-25,15:10:00,1563363.28,515030.XSHG:955900:1560028.80,515030
2020-12-28,15:10:00,1574999.69,512690.XSHG:602600:1571580.80,512690
2020-12-29,15:10:00,1549143.7,512010.XSHG:529500:1545610.50,512010
2020-12-30,15:10:00,1578146.72,159967.XSHE:2480000:1574800.00,159967
2020-12-31,15:10:00,1635176.32,159967.XSHE:2479700:1631642.60,159967
2021-01-04,15:10:00,1725918.92,512670.XSHG:758000:1722176.00,512670
2021-01-05,15:10:00,1710146.82,512660.XSHG:1233000:1706472.00,512660
2021-01-06,15:10:00,1760414.66,159949.XSHE:1341000:1756710.00,159949
2021-01-07,15:10:00,1795274.66,159949.XSHE:1340800:1791308.80,159949
2021-01-08,15:10:00,1787290.04,512010.XSHG:564000:1783368.00,512010
2021-01-11,15:10:00,1757168.45,159928.XSHE:320300:1753001.90,159928
2021-01-12,15:10:00,1785633.12,159985.XSHE:1343800:1781878.80,159985
2021-01-13,15:10:00,1851111.96,159915.XSHE:610600:1847065.00,159915
2021-01-14,15:10:00,1827905.76,159915.XSHE:610500:1823563.50,159915
2021-01-15,15:10:00,1836037.66,512400.XSHG:1720400:1832226.00,512400
2021-01-18,15:10:00,1861553.31,501018.XSHG:3030400:1857635.20,501018
2021-01-19,15:10:00,1825894.44,159949.XSHE:1391800:1821866.20,159949
2021-01-20,15:10:00,1888642.49,501018.XSHG:3030000:1884660.00,501018
2021-01-21,15:10:00,1876517.49,501018.XSHG:3029700:1872354.60,501018
2021-01-22,15:10:00,1877623.88,159915.XSHE:578100:1873622.10,159915
2021-01-25,15:10:00,1901765.76,512170.XSHG:677500:1897677.50,512170
2021-01-26,15:10:00,1843810.63,159995.XSHE:1354800:1839818.40,159995
2021-01-27,15:10:00,1831613.13,159995.XSHE:1354700:1827490.30,159995
2021-01-28,15:10:00,1765773.82,510900.XSHG:1431300:1761930.30,510900
2021-01-29,15:10:00,1754356.68,511880.XSHG:17400:1745307.00,511880
2021-02-01,15:10:00,1754513.28,511880.XSHG:17400:1745463.60,511880
2021-02-02,15:10:00,1756977.38,501018.XSHG:2796300:1753280.10,501018
2021-02-03,15:10:00,1776546.48,501018.XSHG:2795900:1772600.60,501018
2021-02-04,15:10:00,1804500.18,501018.XSHG:2795800:1800495.20,501018
2021-02-05,15:10:00,1812887.58,501018.XSHG:2795800:1808882.60,501018
2021-02-08,15:10:00,1835248.98,501018.XSHG:2795700:1831183.50,501018
2021-02-09,15:10:00,1880355.84,512800.XSHG:1451200:1876401.60,512800
2021-02-10,15:10:00,1861484.44,512800.XSHG:1451100:1857408.00,512800
2021-02-18,15:10:00,1897756.44,512800.XSHG:1451000:1893555.00,512800
2021-02-19,15:10:00,1912248.38,159825.XSHE:1564100:1908202.00,159825
2021-02-22,15:10:00,1893477.18,159825.XSHE:1563900:1889191.20,159825
2021-02-23,15:10:00,1849682.28,159825.XSHE:1564000:1845520.00,159825
2021-02-24,15:10:00,1826374.01,501018.XSHG:2603600:1822520.00,501018
2021-02-25,15:10:00,1865422.21,501018.XSHG:2603200:1861288.00,501018
2021-02-26,15:10:00,1844663.54,159980.XSHE:1397600:1840639.20,159980
2021-03-01,15:10:00,1826494.74,159980.XSHE:1397600:1822470.40,159980
2021-03-02,15:10:00,1788067.53,513500.XSHG:750600:1784176.20,513500
2021-03-03,15:10:00,1787311.83,513500.XSHG:750500:1783188.00,513500
2021-03-04,15:10:00,1746737.25,511880.XSHG:17300:1739013.30,511880
2021-03-05,15:10:00,1756320.91,501018.XSHG:2400800:1752584.00,501018
2021-03-08,15:10:00,1830254.31,511880.XSHG:18100:1819955.00,511880
2021-03-09,15:10:00,1848603.03,513030.XSHG:1570000:1844750.00,513030
2021-03-10,15:10:00,1835354.3,501018.XSHG:2515700:1831429.60,501018
2021-03-11,15:10:00,1880631.9,501018.XSHG:2515400:1876488.40,501018
2021-03-12,15:10:00,1895719.4,501018.XSHG:2515300:1891505.60,501018
2021-03-15,15:10:00,1915841.8,501018.XSHG:2515300:1911628.00,501018
2021-03-16,15:10:00,1885658.2,501018.XSHG:2515300:1881444.40,501018
2021-03-17,15:10:00,1895719.4,501018.XSHG:2515300:1891505.60,501018
2021-03-18,15:10:00,1879634.14,513030.XSHG:1573500:1875612.00,513030
2021-03-19,15:10:00,1866068.45,515210.XSHG:1250500:1861994.50,515210
2021-03-22,15:10:00,1875039.43,159980.XSHE:1469800:1871055.40,159980
2021-03-23,15:10:00,1868676.53,511880.XSHG:18500:1861747.50,511880
2021-03-24,15:10:00,1868787.53,511880.XSHG:18500:1861858.50,511880
2021-03-25,15:10:00,1868824.53,511880.XSHG:18500:1861895.50,511880
2021-03-26,15:10:00,1871617.29,513030.XSHG:1582700:1867586.00,513030
2021-03-29,15:10:00,1879525.19,513030.XSHG:1582600:1875381.00,513030
2021-03-30,15:10:00,1890598.69,513030.XSHG:1582500:1886340.00,513030
2021-03-31,15:10:00,1906423.69,513030.XSHG:1582500:1902165.00,513030
2021-04-01,15:10:00,1915918.69,513030.XSHG:1582500:1911660.00,513030
2021-04-02,15:10:00,1926996.19,513030.XSHG:1582500:1922737.50,513030
2021-04-06,15:10:00,1954157.16,513500.XSHG:770700:1949871.00,513500
2021-04-07,15:10:00,1951068.76,513500.XSHG:770600:1946535.60,513500
2021-04-08,15:10:00,1953002.77,513090.XSHG:1536900:1948789.20,513090
2021-04-09,15:10:00,1937629.17,513090.XSHG:1536800:1933294.40,513090
2021-04-12,15:10:00,1928271.4,513100.XSHG:415100:1923988.50,513100
2021-04-13,15:10:00,1924120.4,513100.XSHG:415100:1919837.50,513100
2021-04-14,15:10:00,1949021.5,513100.XSHG:415000:1944275.00,513100
2021-04-15,15:10:00,1929512.5,513100.XSHG:415100:1925233.80,513100
2021-04-16,15:10:00,1947357.0,513100.XSHG:415000:1942615.00,513100
2021-04-19,15:10:00,1951092.0,513100.XSHG:415000:1946350.00,513100
2021-04-20,15:10:00,1883681.92,512690.XSHG:738200:1879457.20,512690
2021-04-21,15:10:00,1929445.52,512690.XSHG:738100:1924964.80,512690
2021-04-22,15:10:00,1928707.42,512690.XSHG:738100:1924226.70,512690
2021-04-23,15:10:00,1949374.22,512690.XSHG:738100:1944893.50,512690
2021-04-26,15:10:00,1910993.02,512690.XSHG:738100:1906512.30,512690
2021-04-27,15:10:00,1945683.72,512690.XSHG:738100:1941203.00,512690
2021-04-28,15:10:00,1979565.52,159967.XSHE:2813900:1975357.80,159967
2021-04-29,15:10:00,1979559.32,159967.XSHE:2813700:1975217.40,159967
2021-04-30,15:10:00,2010504.82,159967.XSHE:2813500:2006025.50,159967
