date,dt_ths,code,mode_ths,steps_ths,final_value_ths,actual_value_ths,gap_pct_ths,dt_jq,mode_jq,steps_jq,final_value_jq,actual_value_jq,gap_pct_jq,_merge
2026-05-07,2026-05-07 13:15:00,159949,trend,5.0,67783056.9,67767293.1,0.0002,2026-05-07 13:15:00,trend,5.0,104429126.1,104408229.9,0.0002,both
2026-05-13,2026-05-13 13:15:00,159915,trend,5.0,70971600.0,70954753.9,0.0002,2026-05-13 13:15:00,trend,5.0,109364000.0,109341813.9,0.0002,both
2026-05-15,2026-05-15 14:44:00,513100,force,5.0,69965146.8,69948965.1,0.0002,2026-05-15 14:44:00,force,5.0,107834299.2,107812616.2,0.0002,both
2026-05-19,2026-05-19 14:44:00,511880,force,5.0,68030834.8,68001374.0,0.0004,2026-05-19 14:44:00,force,5.0,104849058.3,104819964.0,0.0003,both
2026-05-21,2026-05-21 13:15:00,159509,trend,5.0,68019271.2,68003405.1,0.0002,2026-05-21 13:15:00,trend,5.0,104825502.0,104804433.9,0.0002,both
2026-05-26,2026-05-26 13:15:00,515980,trend,5.0,69673469.2,69657423.0,0.0002,2026-05-26 13:15:00,trend,5.0,107441894.2,107420315.2,0.0002,both
2026-05-27,2026-05-27 14:34:00,159819,trend,5.0,69796022.4,69779781.6,0.0002,2026-05-27 14:34:00,trend,5.0,107623400.7,107601760.0,0.0002,both
2026-05-28,2026-05-28 13:15:00,159967,trend,5.0,68578253.9,68562336.4,0.0002,2026-05-28 13:15:00,trend,5.0,105830810.8,105809575.2,0.0002,both
2026-05-29,2026-05-29 13:15:00,515880,trend,5.0,70552473.2,70535981.8,0.0002,2026-05-29 13:15:00,trend,5.0,109025369.2,109003468.2,0.0002,both
2026-06-01,2026-06-01 13:15:00,513100,trend,5.0,67884978.0,67743925.2,0.0021,2026-06-01 13:15:00,trend,5.0,104900166.0,104689540.8,0.002,both
2026-06-04,2026-06-04 13:15:00,159732,trend,5.0,65790630.6,65775248.0,0.0002,2026-06-04 13:15:00,trend,5.0,101656189.4,101635766.4,0.0002,both
2026-06-05,2026-06-05 14:44:00,159967,force,5.0,65148823.5,65097418.1,0.0008,2026-06-05 14:44:00,force,5.0,100599766.5,100505346.2,0.0009,both
2026-06-08,2026-06-08 14:44:00,511880,force,5.0,63514796.6,63484010.8,0.0005,2026-06-08 14:44:00,force,5.0,98172023.8,98150944.5,0.0002,both
2026-06-09,2026-06-09 13:15:00,513520,trend,5.0,63501945.6,63386532.0,0.0018,2026-06-09 13:15:00,trend,5.0,98155020.8,98049976.0,0.0011,both
2026-06-10,2026-06-10 14:44:00,511880,force,5.0,60743027.4,60712872.0,0.0005,2026-06-10 14:44:00,force,5.0,94004433.6,93984330.0,0.0002,both
2026-06-15,2026-06-15 13:15:00,513520,trend,5.0,60728656.5,60714560.1,0.0002,2026-06-15 13:15:00,trend,5.0,93975416.0,93956451.0,0.0002,both
2026-06-23,2026-06-23 13:44:00,562590,trend,5.0,61504519.8,61490201.0,0.0002,2026-06-23 13:44:00,trend,5.0,95200711.5,95181367.0,0.0002,both
2026-06-24,2026-06-24 13:15:00,588220,trend,5.0,64199587.1,64184619.2,0.0002,2026-06-24 13:15:00,trend,5.0,99496884.3,99476887.2,0.0002,both
2026-06-26,2026-06-26 13:15:00,159667,trend,5.0,64255324.8,64240467.0,0.0002,2026-06-26 13:15:00,trend,5.0,99650916.0,99630961.0,0.0002,both
2026-06-29,2026-06-29 13:44:00,159502,trend,5.0,61326700.4,61312406.4,0.0002,2026-06-29 13:44:00,trend,5.0,95275465.6,95256266.4,0.0002,both
2026-07-01,2026-07-01 14:14:00,159667,trend,5.0,59417413.0,59403630.0,0.0002,2026-07-01 14:14:00,trend,5.0,92341222.5,92322716.0,0.0002,both
2026-07-02,2026-07-02 13:15:00,513290,trend,5.0,58995433.6,58952313.0,0.0007,,,,,,,left_only
2026-07-03,,513290,,,,,,2026-07-03 13:44:00,trend,5.0,89442536.1,89424537.6,0.0002,right_only
2026-07-06,2026-07-06 13:15:00,513400,trend,5.0,62494214.5,62479737.6,0.0002,2026-07-06 13:15:00,trend,5.0,88714989.5,88697145.6,0.0002,both
