trade_date,action,symbol,price,shares,notional,cost
2026-05-06,sell,588080,1.691,3264900,5520945.9,1104.18918
2026-05-06,buy,588220,1.7051705000000001,3236200,5518272.772100001,1103.65455442
2026-05-07,sell,588220,1.75,3236200,5663350.0,1132.67
2026-05-07,buy,588790,0.9630962999999999,5877700,5660791.122509999,1132.158224502
2026-05-08,sell,588790,0.95,5877700,5583815.0,1116.7630000000001
2026-05-08,buy,159949,1.8211821,3064900,5581741.01829,1116.348203658
2026-05-12,sell,159949,1.887,3064900,5783466.3,1156.69326
2026-05-12,buy,159363,1.3681368,4225300,5780788.42104,1156.157684208
2026-05-13,sell,159363,1.433,4225300,6054854.9,1210.97098
2026-05-13,buy,159949,1.9441944,3112800,6051888.32832,1210.3776656640002
2026-05-14,sell,159949,1.906,3112800,5932996.8,1186.59936
2026-05-14,buy,159915,3.9613961,1497100,5930606.10131,1186.121220262
2026-05-15,sell,159915,3.97,1497100,5943487.0,1188.6974
2026-05-15,buy,159949,1.8921891999999998,3139900,5941284.86908,1188.256973816
2026-05-18,sell,159949,1.887,3139900,5924991.3,1184.99826
2026-05-18,buy,513400,1.2181218,4862200,5922751.81596,1184.550363192
2026-05-19,sell,513400,1.226,4862200,5961057.2,1192.21144
2026-05-19,buy,511880,100.4690459,59300,5957814.42187,1191.562884374
2026-05-22,sell,511880,100.481,59300,5958523.3,1191.70466
2026-05-22,buy,159509,2.6372637,2258700,5956787.51919,1191.3575038380002
2026-05-27,sell,159509,2.712,2258700,6125594.4,1225.1188800000002
2026-05-27,buy,515980,1.1471147,5337700,6122954.13419,1224.5908268379999
2026-05-28,sell,515980,1.172,5337700,6255784.399999999,1251.15688
2026-05-28,buy,159819,2.040204,3064900,6253021.2396,1250.60424792
2026-05-29,sell,159819,1.968,3064900,6031723.2,1206.34464
2026-05-29,buy,515980,1.1311131,5330800,6029737.71348,1205.947542696
2026-06-01,sell,515980,1.11,5330800,5917188.000000001,1183.4376000000002
2026-06-01,buy,515880,0.7345408311589614,8052700,5915036.951073769,1183.0073902147537
2026-06-02,sell,515880,0.7838473717542749,8052700,6312087.730525649,1262.41754610513
2026-06-02,buy,159509,2.8452845,2217300,6308849.32185,1261.76986437
2026-06-05,sell,159509,2.714,2217300,6017752.2,1203.5504400000002
2026-06-05,buy,515050,1.2331233000000001,4878500,6015792.019050001,1203.1584038100002
2026-06-08,sell,515050,1.189,4878500,5800536.5,1160.1073000000001
2026-06-08,buy,513520,2.2322232,2597700,5798646.2066399995,1159.729241328
2026-06-09,sell,513520,2.352,2597700,6109790.399999999,1221.9580799999999
2026-06-09,buy,511880,100.52405139999999,60700,6101809.91998,1220.361983996
2026-06-16,sell,511880,100.522,60700,6101685.4,1220.3370800000002
2026-06-16,buy,513520,2.4562456,2485200,6104261.565119999,1220.8523130239998
2026-06-23,sell,513520,2.447,2485200,6081284.4,1216.2568800000001
2026-06-23,buy,515880,0.8601607383153895,7067200,6078927.969822521,1215.7855939645044
2026-06-24,sell,515880,0.8758955034832173,7067200,6190128.702216594,1238.0257404433187
2026-06-24,buy,159516,1.6531653,3742700,6187301.76831,1237.460353662
2026-06-25,sell,159516,1.702,3742700,6370075.399999999,1274.01508
2026-06-25,buy,588220,2.110211,3017300,6367139.6503,1273.42793006
2026-06-29,sell,588220,2.139,3017300,6454004.699999999,1290.8009399999999
2026-06-29,buy,513520,2.4872487,2593800,6451425.67806,1290.285135612
2026-06-30,sell,513520,2.517,2593800,6528594.6,1305.71892
2026-06-30,buy,513310,6.687668700000001,975800,6525827.11746,1305.1654234920002
2026-07-01,sell,513310,6.473,975800,6316353.399999999,1263.2706799999999
2026-07-01,buy,159502,1.6081608,3926400,6314282.56512,1262.8565130240002
2026-07-02,sell,159502,1.61,3926400,6321504.0,1264.3008
2026-07-02,buy,159967,0.9630962999999999,6561100,6318971.13393,1263.794226786
2026-07-03,sell,159967,0.965,6561100,6331461.5,1266.2923
2026-07-03,buy,513290,1.7951795,3525500,6328905.32725,1265.7810654500001
2026-07-06,sell,513290,1.732,3525500,6106166.0,1221.2332000000001
2026-07-06,buy,513400,1.3581358000000001,4494500,6104141.353100001,1220.8282706200002
