trade_date,target_symbol,held_symbol,shares,cash,position_value,equity,value_before_rebalance
2024-08-26,518880,518880,329500,3470.978944429895,1824771.0,1828241.97894443,1828241.97894443
2024-08-27,518880,518880,329500,3470.978944429895,1823453.0,1826923.97894443,1826923.97894443
2024-08-28,518880,518880,329500,3470.978944429895,1821475.9999999998,1824946.9789444297,1824946.9789444297
2024-08-29,513520,513520,1232400,3622.2701100378763,1822719.6,1826341.870110038,1827253.47894443
2024-08-30,513030,513030,1296300,3613.116146599874,1831671.9000000001,1835285.0161466,1836201.070110038
2024-09-02,513190,513190,1701600,3525.600086072227,1836026.4,1839552.0000860721,1840470.2161466
2024-09-03,513030,513030,1272900,3487.022049338091,1811336.7,1814823.722049338,1815729.6000860722
2024-09-04,513030,513030,1272900,3487.022049338091,1760420.7,1763907.722049338,1763907.722049338
2024-09-05,511880,511880,17400,11160.2879538259,1760775.6,1771935.887953826,1772818.0220493379
2024-09-06,511880,511880,17400,11160.2879538259,1760984.4000000001,1772144.687953826,1772144.687953826
2024-09-09,159529,159529,1598300,3420.5641394297127,1767719.8,1771140.3641394298,1772022.8879538258
2024-09-10,159985,159985,928000,3437.7539557500277,1789184.0,1792621.75395575,1793516.56413943
2024-09-11,159529,159529,1601100,3475.4114810000174,1801237.5,1804712.911481,1805613.75395575
2024-09-12,159529,159529,1601100,3475.4114810000174,1812445.1999999997,1815920.6114809997,1815920.6114809997
2024-09-13,518880,518880,324500,3847.0338556098286,1820769.5,1824616.5338556098,1825527.2114809998
2024-09-18,159985,159985,913900,3482.7008941117674,1819574.9000000001,1823057.600894112,1823967.5338556098
2024-09-19,159985,159985,913900,3482.7008941117674,1779363.3,1782846.0008941118,1782846.0008941118
2024-09-20,518880,518880,314000,3774.638070471585,1778182.0,1781956.6380704716,1782846.0008941118
2024-09-23,159529,159529,1564300,3444.3450767155737,1792687.7999999998,1796132.1450767154,1797028.6380704716
2024-09-24,159985,159985,914900,3445.324734549504,1799608.3,1803053.6247345496,1803953.6450767156
2024-09-25,159985,159985,914900,3445.324734549504,1774906.0,1778351.3247345495,1778351.3247345495
2024-09-26,513120,513120,2552900,3464.430887601804,1802347.4,1805811.8308876017,1806713.2247345496
2024-09-27,159851,159851,3965300,3698.696294432273,1931345.0833812533,1935043.7796756856,1936009.7308876019
2024-09-30,512200,512200,1258400,4195.673397052102,2122920.8000000003,2127116.4733970524,2128178.288013811
2024-10-08,515400,515400,2628800,4023.4825820121914,2076752.0,2080775.4825820122,2081814.0733970522
2024-10-09,516190,516190,2234400,3876.355713436147,2015428.8,2019305.1557134362,2020313.0825820123
2024-10-10,518880,518880,351300,4219.458353860071,1993978.8,1998198.2583538601,1999195.555713436
2024-10-11,159980,159980,1180000,3882.263905060012,2015440.0,2019322.26390506,2020330.15835386
2024-10-14,159980,159980,1180000,3882.263905060012,2023700.0,2027582.26390506,2027582.26390506
2024-10-15,512800,512800,2815900,3830.177226192085,2000331.6911648845,2004161.8683910766,2005162.26390506
2024-10-16,159766,159766,3129100,3981.602148754522,2055818.7000000002,2059800.3021487547,2060828.4885373907
2024-10-17,161226,161226,2172000,3887.8808889142238,2032992.0000000002,2036879.8808889145,2037896.6021487545
2024-10-18,161226,161226,2172000,3887.8808889142238,2041680.0,2045567.8808889142,2045567.8808889142
2024-10-21,518880,518880,357600,4683.087433874607,2152752.0,2157435.0874338746,2158511.880888914
2024-10-22,159870,159870,3671500,4144.987343894318,2151499.0,2155643.9873438943,2156719.8874338744
2024-10-23,513970,513970,2550700,4196.315415910445,2183399.2,2187595.5154159106,2188687.4873438943
2024-10-24,510760,510760,2010600,4174.868328221608,2159384.4,2163559.2683282215,2164639.2154159104
2024-10-25,512400,512400,2049400,4222.84094193019,2170314.6,2174537.4409419303,2175622.8683282216
2024-10-28,510300,510300,541200,4241.126868025865,2189695.2,2193936.326868026,2195031.4409419303
2024-10-29,560860,560860,2590500,4152.06463124603,2170839.0,2174991.064631246,2176076.726868026
2024-10-30,562800,562800,4325800,4122.287826278247,2154248.4,2158370.687826278,2159448.064631246
2024-10-31,161226,161226,2273400,4202.682013254147,2200651.1999999997,2204853.882013254,2205954.4878262784
2024-11-01,518880,518880,355200,4448.917186950333,2149315.2,2153764.1171869505,2154839.082013254
2024-11-04,518880,518880,355200,4448.917186950333,2133331.2,2137780.1171869505,2137780.1171869505
2024-11-05,588080,588080,2092800,4150.43933568662,2132563.1999999997,2136713.6393356863,2137780.1171869505
2024-11-06,516160,516160,962800,4174.59602439031,2133564.8000000003,2137739.3960243906,2138806.4393356866
2024-11-07,515400,515400,2438100,4103.8693150682375,2147966.1,2152069.9693150683,2153144.1960243904
2024-11-08,515400,515400,2438100,4103.8693150682375,2216232.9,2220336.769315068,2220336.769315068
2024-11-11,562590,562590,5321400,4507.7156289042905,2363371.1036876356,2367878.81931654,2369060.8693150682
2024-11-12,159998,159998,2328800,4433.975544931833,2291539.2,2295973.175544932,2297119.2054336765
2024-11-13,562800,562800,3959000,4416.693524632137,2316015.0,2320431.693524632,2321589.975544932
2024-11-14,512880,512880,1742500,4214.838089382742,2204262.5,2208477.3380893827,2209579.693524632
2024-11-15,159529,159529,1720500,4079.003765081987,2116215.0,2120294.003765082,2121352.3380893827
2024-11-18,159529,159529,1720500,4079.003765081987,2145463.5,2149542.503765082,2149542.503765082
2024-11-19,159529,159529,1720500,4079.003765081987,2148904.5,2152983.503765082,2152983.503765082
2024-11-20,159529,159529,1720500,4079.003765081987,2155786.5,2159865.503765082,2159865.503765082
2024-11-21,159529,159529,1720500,4079.003765081987,2142022.5,2146101.503765082,2146101.503765082
2024-11-22,159529,159529,1720500,4079.003765081987,2152345.5,2156424.503765082,2156424.503765082
2024-11-25,159529,159529,1720500,4079.003765081987,2238370.5,2242449.503765082,2242449.503765082
2024-11-26,511880,511880,23000,13796.202281982172,2334155.0,2347951.202281982,2349120.503765082
2024-11-27,159518,159518,2282800,4559.892398926429,2342152.8000000003,2346712.6923989267,2347882.202281982
2024-11-28,159518,159518,2282800,4559.892398926429,2346718.4,2351278.2923989263,2351278.2923989263
2024-11-29,159518,159518,2282800,4559.892398926429,2355849.6,2360409.4923989265,2360409.4923989265
2024-12-02,159518,159518,2282800,4559.892398926429,2353566.8,2358126.6923989262,2358126.6923989262
2024-12-03,159518,159518,2282800,4559.892398926429,2344435.5999999996,2348995.492398926,2348995.492398926
2024-12-04,159518,159518,2282800,4559.892398926429,2333021.6,2337581.4923989265,2337581.4923989265
2024-12-05,513400,513400,1856900,4404.371277704369,2263561.1,2267965.4712777045,2269097.4923989265
2024-12-06,513400,513400,1856900,4404.371277704369,2230136.9,2234541.2712777043,2234541.2712777043
2024-12-09,513400,513400,1856900,4404.371277704369,2230136.9,2234541.2712777043,2234541.2712777043
2024-12-10,513400,513400,1856900,4404.371277704369,2217138.6,2221542.9712777045,2221542.9712777045
2024-12-11,159529,159529,1590500,4337.226419994142,2212385.5,2216722.726419994,2217829.171277704
2024-12-12,159529,159529,1590500,4337.226419994142,2221928.5,2226265.726419994,2226265.726419994
2024-12-13,159529,159529,1590500,4337.226419994142,2220338.0,2224675.226419994,2224675.226419994
2024-12-16,159529,159529,1590500,4337.226419994142,2233062.0,2237399.226419994,2237399.226419994
2024-12-17,159529,159529,1590500,4337.226419994142,2361892.5,2366229.726419994,2366229.726419994
2024-12-18,520830,520830,2432700,4801.6585448384285,2466757.8,2471559.4585448382,2472793.226419994
2024-12-19,513400,513400,2055800,4649.863163494039,2434067.1999999997,2438717.0631634938,2439934.358544838
2024-12-20,501018,501018,1975100,4638.467527070083,2393821.1999999997,2398459.66752707,2399656.863163494
2024-12-23,511880,511880,23700,13556.495319097769,2407398.6,2420955.095319098,2422160.86752707
2024-12-24,513520,513520,1685300,4714.156828399748,2415034.9,2419749.0568283997,2420955.095319098
2024-12-25,159529,159529,1487000,4641.119201939087,2422323.0,2426964.119201939,2428175.5568283997
2024-12-26,159529,159529,1487000,4641.119201939087,2455037.0,2459678.119201939,2459678.119201939
2024-12-27,515050,515050,5706400,4501.2209917767905,2357342.9717717716,2361844.1927635483,2363023.119201939
2024-12-30,515050,515050,5706400,4501.2209917767905,2345457.208888889,2349958.4298806656,2349958.4298806656
2024-12-31,515050,515050,5706400,4501.2209917767905,2260275.908228228,2264777.1292200047,2264777.1292200047
2025-01-02,513520,513520,1470100,4290.111409817822,2180158.3000000003,2184448.411409818,2185538.7100007855
2025-01-03,159529,159529,1478400,4233.137964857742,2173248.0,2177481.1379648577,2178568.0114098177
2025-01-06,501018,501018,1876700,4571.963894075714,2389039.0999999996,2393611.0638940753,2394805.9379648576
2025-01-07,159509,159509,1434200,4583.372589951847,2382206.2,2386789.572589952,2387980.9638940757
2025-01-08,501018,501018,1831000,4575.979853531811,2363821.0,2368396.979853532,2369579.1725899517
2025-01-09,159509,159509,1425200,4476.7062609875575,2331627.1999999997,2336103.9062609873,2337269.979853532
2025-01-10,501018,501018,1794100,4510.429967326112,2316183.1,2320693.529967326,2321851.9062609873
2025-01-13,501018,501018,1794100,4510.429967326112,2420240.9,2424751.329967326,2424751.329967326
2025-01-14,513310,513310,1600000,4643.516247325577,2392000.0,2396643.5162473256,2397839.829967326
2025-01-15,159518,159518,2057300,4632.024731089827,2398811.8,2403443.8247310896,2404643.5162473256
2025-01-16,159518,159518,2057300,4632.024731089827,2398811.8,2403443.8247310896,2403443.8247310896
2025-01-17,159518,159518,2057300,4632.024731089827,2446129.7,2450761.72473109,2450761.72473109
2025-01-20,520830,520830,2045800,4724.232523798011,2428364.6,2433088.832523798,2434303.32473109
2025-01-21,520830,520830,2045800,4724.232523798011,2471326.4,2476050.632523798,2476050.632523798
2025-01-22,513030,513030,1428400,4956.001992878038,2592546.0,2597502.001992878,2598798.632523798
2025-01-23,513030,513030,1428400,4956.001992878038,2592546.0,2597502.001992878,2597502.001992878
2025-01-24,513030,513030,1428400,4956.001992878038,2625399.2,2630355.201992878,2630355.201992878
2025-01-27,501018,501018,1815400,4513.089416170027,2361835.4,2366348.48941617,2367529.601992878
2025-02-05,159985,159985,1185600,4566.109516714234,2356972.8,2361538.909516714,2362717.68941617
2025-02-06,159985,159985,1185600,4566.109516714234,2334446.4,2339012.509516714,2339012.509516714
2025-02-07,159985,159985,1185600,4566.109516714234,2335632.0,2340198.1095167142,2340198.1095167142
2025-02-10,562500,562500,2568900,4497.132268246729,2327423.4,2331920.5322682466,2333084.509516714
2025-02-11,562500,562500,2568900,4497.132268246729,2327423.4,2331920.5322682466,2331920.5322682466
2025-02-12,562500,562500,2568900,4497.132268246729,2355681.3000000003,2360178.432268247,2360178.432268247
2025-02-13,159998,159998,2315900,4385.367169744335,2290425.1,2294810.4671697444,2295955.9322682465
2025-02-14,159851,159851,3055800,4546.305433325935,2372450.0197814833,2376996.3252148093,2378182.8671697443
2025-02-17,510900,510900,2222400,4708.272066164762,2420193.6,2424901.872066165,2426112.291747299
2025-02-18,588220,588220,2552900,4669.347212600987,2445678.1999999997,2450347.5472126007,2451570.6720661647
2025-02-19,159732,159732,2838700,4876.143276323099,2546313.9,2551190.043276323,2552463.547212601
2025-02-20,513120,513120,3110600,5003.90884036338,2581798.0,2586801.9088403634,2588093.143276323
2025-02-21,588220,588220,2580800,5134.3631764911115,2689193.6,2694327.963176491,2695672.9088403634
2025-02-24,588220,588220,2580800,5134.3631764911115,2689193.6,2694327.963176491,2694327.963176491
2025-02-25,588220,588220,2580800,5134.3631764911115,2686612.8,2691747.163176491,2691747.163176491
2025-02-26,588220,588220,2580800,5134.3631764911115,2740809.6,2745943.963176491,2745943.963176491
2025-02-27,588220,588220,2580800,5134.3631764911115,2738228.8,2743363.163176491,2743363.163176491
2025-02-28,159667,159667,7059700,5005.899982789066,2613171.989253486,2618177.889236275,2619484.763176491
2025-03-03,159985,159985,1272400,5109.716019065585,2595696.0,2600805.7160190656,2602103.8963322556
2025-03-04,159985,159985,1272400,5109.716019065585,2566430.8,2571540.5160190654,2571540.5160190654
2025-03-05,511880,511880,24700,14223.30176531151,2477187.6999999997,2491411.001765311,2492651.7160190656
2025-03-06,518880,518880,380200,5340.876893171575,2484607.0,2489947.8768931716,2491188.7017653114
2025-03-07,513330,513330,4453400,4741.827102294657,2480543.8000000003,2485285.627102295,2486526.0768931713
2025-03-10,513180,513180,2995000,4681.572983294725,2425950.0,2430631.5729832947,2431844.8271022947
2025-03-11,159892,159892,4302200,4662.913468434941,2430743.0,2435405.913468435,2436621.5729832947
2025-03-12,159892,159892,4302200,4662.913468434941,2430743.0,2435405.913468435,2435405.913468435
2025-03-13,159323,159323,1886800,4607.344472771045,2403783.2,2408390.544472771,2409592.713468435
2025-03-14,159980,159980,1397400,4829.194036343135,2460821.4,2465650.594036343,2466881.344472771
2025-03-17,159323,159323,1891700,4803.791107811034,2455426.6,2460230.391107811,2461458.3940363433
2025-03-18,159323,159323,1891700,4803.791107811034,2521636.1,2526439.891107811,2526439.891107811
2025-03-19,159323,159323,1891700,4803.791107811034,2504610.8000000003,2509414.5911078113,2509414.5911078113
2025-03-20,159323,159323,1891700,4803.791107811034,2498935.6999999997,2503739.4911078108,2503739.4911078108
2025-03-21,159323,159323,1891700,4803.791107811034,2387325.4,2392129.191107811,2392129.191107811
2025-03-24,518880,518880,356400,4795.906659970991,2416392.0,2421187.906659971,2422396.391107811
2025-03-25,513030,513030,1355700,4696.663877050858,2413146.0,2417842.663877051,2419049.506659971
2025-03-26,159980,159980,1384300,4746.654402749147,2432215.0999999996,2436961.754402749,2438178.163877051
2025-03-27,513030,513030,1379700,4714.553342120722,2431031.4,2435745.9533421206,2436961.754402749
2025-03-28,159980,159980,1386200,4608.397814636584,2413374.2,2417982.597814637,2419189.5533421207
2025-03-31,161226,161226,2409000,4580.638175536413,2396955.0,2401535.6381755364,2402734.3978146366
2025-04-01,511880,511880,23600,9441.167710984126,2369227.6,2378668.767710984,2379854.6381755364
2025-04-02,520830,520830,2266600,4541.497908379883,2373130.1999999997,2377671.6979083796,2378857.567710984
2025-04-03,518880,518880,326700,4504.422256183345,2317609.8000000003,2322114.2222561836,2323273.2979083797
2025-04-07,518880,518880,326700,4504.422256183345,2246715.9,2251220.3222561833,2251220.3222561833
2025-04-08,511880,511880,22500,6704.177324833348,2259067.5,2265771.6773248333,2266901.9222561833
2025-04-09,511880,511880,22500,6704.177324833348,2259180.0,2265884.1773248333,2265884.1773248333
2025-04-10,511880,511880,22500,6704.177324833348,2259247.5,2265951.6773248333,2265951.6773248333
2025-04-11,518880,518880,310800,4530.71659586532,2260448.4,2264979.116595865,2266109.1773248333
2025-04-14,518880,518880,310800,4530.71659586532,2277231.6,2281762.3165958654,2281762.3165958654
2025-04-15,518880,518880,310800,4530.71659586532,2276610.0,2281140.7165958653,2281140.7165958653
2025-04-16,518880,518880,310800,4530.71659586532,2331932.4,2336463.116595865,2336463.116595865
2025-04-17,518880,518880,310800,4530.71659586532,2351202.0,2355732.7165958653,2355732.7165958653
2025-04-18,518880,518880,310800,4530.71659586532,2356796.4,2361327.116595865,2361327.116595865
2025-04-21,518880,518880,310800,4530.71659586532,2400619.2,2405149.9165958655,2405149.9165958655
2025-04-22,518880,518880,310800,4530.71659586532,2480805.6,2485336.3165958654,2485336.3165958654
2025-04-23,159865,159865,3975900,4488.106778317131,2329877.4,2334365.506778317,2335530.7165958653
2025-04-24,159865,159865,3975900,4488.106778317131,2349756.9,2354245.006778317,2354245.006778317
2025-04-25,511880,511880,23200,10548.113606269471,2330602.4,2341150.5136062694,2342317.306778317
2025-04-28,511880,511880,23200,10548.113606269471,2330556.0,2341104.1136062695,2341104.1136062695
2025-04-29,518880,518880,310600,5203.712370665278,2334780.2,2339983.9123706655,2341150.5136062694
2025-04-30,518880,518880,310600,5203.712370665278,2320492.6,2325696.3123706654,2325696.3123706654
2025-05-06,518880,518880,310600,5203.712370665278,2364287.2,2369490.9123706655,2369490.9123706655
2025-05-07,518880,518880,310600,5203.712370665278,2382612.6,2387816.3123706654,2387816.3123706654
2025-05-08,518880,518880,310600,5203.712370665278,2347204.2,2352407.9123706655,2352407.9123706655
2025-05-09,513030,513030,1251900,4613.675119681284,2338549.2,2343162.8751196815,2344332.3123706654
2025-05-12,513520,513520,1643000,4613.679271261208,2377421.0,2382034.679271261,2383223.6751196813
2025-05-13,513030,513030,1279200,4663.48428319674,2361403.2,2366066.684283197,2367247.679271261
2025-05-14,513030,513030,1279200,4663.48428319674,2371636.8000000003,2376300.284283197,2376300.284283197
2025-05-15,513030,513030,1279200,4663.48428319674,2323027.2,2327690.684283197,2327690.684283197
2025-05-16,513030,513030,1279200,4663.48428319674,2378032.8,2382696.2842831966,2382696.2842831966
2025-05-19,513750,513750,1812300,4526.827477151062,2357802.3,2362329.127477151,2363508.284283197
2025-05-20,513750,513750,1812300,4526.827477151062,2386799.1,2391325.927477151,2391325.927477151
2025-05-21,513750,513750,1812300,4526.827477151062,2390423.6999999997,2394950.527477151,2394950.527477151
2025-05-22,513750,513750,1812300,4526.827477151062,2377737.6,2382264.427477151,2382264.427477151
2025-05-23,513750,513750,1812300,4526.827477151062,2361426.9,2365953.727477151,2365953.727477151
2025-05-26,159529,159529,1488800,4628.50412443094,2374636.0,2379264.504124431,2380452.127477151
2025-05-27,159529,159529,1488800,4628.50412443094,2371658.4,2376286.904124431,2376286.904124431
2025-05-28,159509,159509,1549000,4582.87162621133,2383911.0,2388493.8716262113,2389686.104124431
2025-05-29,159529,159529,1516300,4700.283623307478,2432145.2,2436845.4836233077,2438061.8716262113
2025-05-30,159529,159529,1516300,4700.283623307478,2380591.0,2385291.2836233075,2385291.2836233075
2025-06-03,159509,159509,1538200,4596.498214455787,2373442.6,2378039.098214456,2379226.0836233078
2025-06-04,159509,159509,1538200,4596.498214455787,2394977.4,2399573.8982144557,2399573.8982144557
2025-06-05,513120,513120,2263900,4623.466680887621,2390678.4,2395301.8666808875,2396497.498214456
2025-06-06,513120,513120,2263900,4623.466680887621,2445012.0,2449635.4666808876,2449635.4666808876
2025-06-09,513120,513120,2263900,4623.466680887621,2560470.9,2565094.3666808875,2565094.3666808875
2025-06-10,159892,159892,3553000,5077.565641188063,2646985.0,2652062.565641188,2653386.4666808876
2025-06-11,515120,515120,4326800,5064.541380764451,2635021.1999999997,2640085.741380764,2641403.565641188
2025-06-12,515120,515120,4326800,5064.541380764451,2704250.0,2709314.5413807645,2709314.5413807645
2025-06-13,515120,515120,4326800,5064.541380764451,2648001.6,2653066.1413807645,2653066.1413807645
2025-06-16,161226,161226,2564500,5027.062015934382,2633741.5,2638768.5620159344,2640085.741380764
2025-06-17,161226,161226,2564500,5027.062015934382,2638870.5,2643897.5620159344,2643897.5620159344
2025-06-18,161226,161226,2564500,5027.062015934382,2687596.0,2692623.0620159344,2692623.0620159344
2025-06-19,161226,161226,2564500,5027.062015934382,2628612.5,2633639.5620159344,2633639.5620159344
2025-06-20,159518,159518,2732000,4953.995745054446,2573544.0,2578497.9957450544,2579785.0620159344
2025-06-23,159518,159518,2732000,4953.995745054446,2614524.0,2619477.9957450544,2619477.9957450544
2025-06-24,159518,159518,2732000,4953.995745054446,2458800.0,2463753.9957450544,2463753.9957450544
2025-06-25,513120,513120,2122400,4798.509168238845,2476840.8000000003,2481639.309168239,2482877.9957450544
2025-06-26,513120,513120,2122400,4798.509168238845,2398312.0,2403110.509168239,2403110.509168239
2025-06-27,513750,513750,1579500,4542.34098482877,2367670.5,2372212.840984829,2373396.909168239
2025-06-30,159851,159851,2902400,4583.605770889204,2366445.7200690047,2371029.325839894,2372212.840984829
2025-07-01,513090,513090,1255100,4410.6252053445205,2301853.4,2306264.0252053444,2307415.1935799746
2025-07-02,513090,513090,1255100,4410.6252053445205,2284282.0,2288692.6252053445,2288692.6252053445
2025-07-03,159851,159851,2967700,4469.7928751283325,2325733.0748131108,2330202.867688239,2331366.0252053444
2025-07-04,513090,513090,1262800,4621.538091882598,2357647.6,2362269.1380918827,2363448.2752213036
2025-07-07,515880,515880,10172000,4547.140992756467,2375475.988872945,2380023.1298657013,2381211.1380918827
2025-07-08,513090,513090,1272700,4879.65734239528,2484310.4,2489190.057342395,2490432.577235852
2025-07-09,513090,513090,1272700,4879.65734239528,2467765.3000000003,2472644.9573423956,2472644.9573423956
2025-07-10,159851,159851,3138400,4892.801514922641,2561923.3840138004,2566816.185528723,2568097.457342395
2025-07-11,159851,159851,3138400,4892.801514922641,2658224.8,2663117.6015149225,2663117.6015149225
2025-07-14,159851,159851,3138400,4892.801514922641,2658224.8,2663117.6015149225,2663117.6015149225
2025-07-15,515050,515050,5962500,5085.30437980406,2653566.7567567565,2658652.0611365605,2659979.2015149225
2025-07-16,159851,159851,3116700,5094.653635951225,2633611.5,2638706.153635951,2640023.2773527764
2025-07-17,159851,159851,3116700,5094.653635951225,2658545.1,2663639.7536359513,2663639.7536359513
2025-07-18,515050,515050,5751800,5073.27858195873,2641661.831351351,2646735.1099333097,2648056.2536359513
2025-07-21,159363,159363,4465200,5060.1555810766295,2652328.8,2657388.9555810764,2658715.4356990755
2025-07-22,159892,159892,3119800,5100.075958852656,2633111.1999999997,2638211.2759588524,2639528.1555810766
2025-07-23,516150,516150,1922100,5069.972547080368,2625588.6,2630658.5725470805,2631971.6759588527
2025-07-24,562800,562800,4196500,5308.548639350105,2773886.5,2779195.04863935,2780582.3725470803
2025-07-25,560860,560860,2673600,5285.258928886149,2772523.1999999997,2777808.458928886,2779195.04863935
2025-07-28,560860,560860,2673600,5285.258928886149,2777870.4,2783155.658928886,2783155.658928886
2025-07-29,515120,515120,3940000,5334.836093686521,2773760.0,2779094.8360936865,2780482.0589288864
2025-07-30,515120,515120,3940000,5334.836093686521,2754060.0,2759394.8360936865,2759394.8360936865
2025-07-31,159992,159992,2952600,5202.110648690257,2725249.8000000003,2730451.9106486905,2731814.8360936865
2025-08-01,159509,159509,1523000,5201.647143109702,2700279.0,2705480.6471431097,2706831.1106486903
2025-08-04,159509,159509,1523000,5201.647143109702,2674388.0,2679589.6471431097,2679589.6471431097
2025-08-05,501018,501018,2241100,5338.454061693978,2752070.8,2757409.254061694,2758785.6471431097
2025-08-06,159509,159509,1532700,5426.241905147675,2757327.3,2762753.5419051475,2764132.554061694
2025-08-07,515050,515050,5813900,5330.107587195933,2791279.578738739,2796609.6863259347,2798005.6419051476
2025-08-08,515050,515050,5813900,5330.107587195933,2781188.1847447446,2786518.2923319405,2786518.2923319405
2025-08-11,159509,159509,1534000,5560.576097917743,2850172.0,2855732.5760979177,2857158.0502898986
2025-08-12,159892,159892,3238000,5543.420585318003,2865630.0,2871173.420585318,2872606.5760979177
2025-08-13,159363,159363,4329200,5659.655521861743,2961172.8000000003,2966832.455521862,2968313.420585318
2025-08-14,588790,588790,4379700,5517.635989821516,2890602.0,2896119.6359898215,2897565.255521862
2025-08-15,515980,515980,4503100,5606.717382405885,2932843.1272123894,2938449.8445947953,2939916.6359898215
2025-08-18,515980,515980,4503100,5606.717382405885,3050700.8108407077,3056307.5282231136,3056307.5282231136
2025-08-19,159363,159363,4198700,5921.217320265714,3069249.6999999997,3075170.9173202654,3076705.9734664764
2025-08-20,588790,588790,4179500,5832.3611459759995,3055214.5,3061046.861145976,3062574.817320266
2025-08-21,159819,159819,2464300,5830.485663481988,3028624.7,3034455.185663482,3035969.861145976
2025-08-22,588200,588200,1572300,6245.726816046052,3248371.8,3254617.526816046,3256242.1856634817
2025-08-25,588220,588220,2569100,6429.922693266068,3314139.0,3320568.922693266,3322226.4268160462
2025-08-26,159949,159949,2610800,6279.865305538289,3284386.4,3290666.265305538,3292308.822693266
2025-08-27,159915,159915,1209900,6258.1329477299005,3261890.4000000004,3268148.5329477303,3269779.8653055383
2025-08-28,159667,159667,7424600,6501.402825609781,3393039.1546349465,3399540.5574605563,3401237.53294773
2025-08-29,516520,516520,2686300,6604.752272400539,3425032.4999999995,3431637.2522724,3433350.2002825416
2025-09-01,159667,159667,7297000,6564.718085999135,3436785.2370795733,3443349.9551655725,3445068.7522724005
2025-09-02,562590,562590,7945700,6535.507813012227,3423235.0724511934,3429770.5802642056,3431482.6028275904
2025-09-03,159755,159755,3983300,6497.507826781366,3405721.5,3412219.0078267814,3413922.2697435976
2025-09-04,517520,517520,1941400,6454.3058225456625,3372211.8000000003,3378666.105822546,3380352.6078267815
2025-09-05,161226,161226,3121300,6748.072298442945,3517705.1,3524453.172298443,3526212.5058225454
2025-09-08,516520,516520,2777500,6722.008886592463,3519092.4999999995,3525814.508886592,3527574.4722984424
2025-09-09,516520,516520,2777500,6722.008886592463,3466320.0,3473042.0088865925,3473042.0088865925
2025-09-10,161226,161226,3053600,6583.211334160529,3453621.6,3460204.8113341606,3461932.0088865925
2025-09-11,513310,513310,1706000,6614.2379200006835,3442707.9999999995,3449322.23792,3451044.0113341603
2025-09-12,512400,512400,2258500,6786.891464460641,3527777.0,3534563.8914644606,3536328.2379200007
2025-09-15,512400,512400,2258500,6786.891464460641,3466797.5,3473584.3914644606,3473584.3914644606
2025-09-16,512400,512400,2258500,6786.891464460641,3421627.5,3428414.3914644606,3428414.3914644606
2025-09-17,561330,561330,4709700,6590.8400311726145,3426885.2367245657,3433476.0767557384,3435189.8914644606
2025-09-18,159363,159363,3820100,6318.958917591721,3308206.6,3314525.558917592,3316180.004894696
2025-09-19,513310,513310,1536000,6522.898988791741,3325440.0,3331962.8989887917,3333626.058917592
2025-09-22,515980,515980,3862900,6646.809761311859,3451078.111172566,3457724.920933878,3459450.898988792
2025-09-23,515880,515880,7680300,6599.650490993168,3453286.7607357646,3459886.411226758,3461613.459650692
2025-09-24,517520,517520,1810400,6538.3516929922625,3428897.5999999996,3435435.951692992,3437150.799780802
2025-09-25,159732,159732,2859100,6530.190784866456,3410906.3000000003,3417436.4907848667,3419142.3516929923
2025-09-26,159732,159732,2859100,6530.190784866456,3293683.1999999997,3300213.390784866,3300213.390784866
2025-09-29,588200,588200,1332800,6586.08128502639,3351992.0,3358578.0812850264,3360254.4907848667
2025-09-30,588200,588200,1332800,6586.08128502639,3418632.0,3425218.0812850264,3425218.0812850264
2025-10-09,159995,159995,1814000,6810.112432986032,3524602.0,3531412.112432986,3533174.881285026
2025-10-10,159732,159732,2899100,6387.113781578839,3316570.4,3322957.5137815787,3324616.112432986
2025-10-13,161226,161226,2373600,6274.100939659402,3228096.0,3234370.1009396594,3235984.513781579
2025-10-14,161226,161226,2373600,6274.100939659402,3218601.6,3224875.7009396595,3224875.7009396595
2025-10-15,159502,159502,2988300,6419.983610101044,3325977.9,3332397.883610101,3334061.300939659
2025-10-16,518880,518880,371200,6887.691802645102,3431372.8,3438260.491802645,3439976.683610101
2025-10-17,518880,518880,371200,6887.691802645102,3551641.5999999996,3558529.2918026447,3558529.2918026447
2025-10-20,159502,159502,2990300,6604.513205745257,3438844.9999999995,3445449.513205745,3447169.291802645
2025-10-21,159502,159502,2990300,6604.513205745257,3489680.1,3496284.6132057454,3496284.6132057454
2025-10-22,159502,159502,2990300,6604.513205745257,3471738.3000000003,3478342.8132057455,3478342.8132057455
2025-10-23,513310,513310,1425500,6621.880000885576,3401243.0,3407864.8800008856,3409565.913205745
2025-10-24,159509,159509,1585100,6888.873911809642,3547453.8,3554342.6739118095,3556116.880000886
2025-10-27,159502,159502,3105700,6866.646403798368,3596400.5999999996,3603267.246403798,3605065.8739118096
2025-10-28,159502,159502,3105700,6866.646403798368,3636774.7,3643641.3464037986,3643641.3464037986
2025-10-29,159502,159502,3105700,6866.646403798368,3674043.1,3680909.7464037985,3680909.7464037985
2025-10-30,159502,159502,3105700,6866.646403798368,3646091.8,3652958.446403798,3652958.446403798
2025-10-31,513310,513310,1357000,7031.251742958557,3672042.0,3679073.2517429586,3680909.7464037985
