date,weak,pool,passed,target,target_raw,top10_raw,top10
2020-01-16,False,34,28,512400,512400.XSHG,512400.XSHG:4.9848:5.5746:0.8942:0.7590:0|512980.XSHG:4.3399:4.9829:0.8710:0.9110:0|512480.XSHG:2.1257:3.7250:0.5707:1.6720:0|512100.XSHG:2.0386:2.2613:0.9015:0.7590:0|159949.XSHE:1.9907:2.2371:0.8898:0.7040:0|159915.XSHE:1.9367:2.2688:0.8536:1.8550:0|513100.XSHG:1.6151:1.8163:0.8893:3.4230:0|510500.XSHG:1.5745:1.8033:0.8731:5.9930:0|159928.XSHE:1.1275:1.3907:0.8107:3.1250:0|512670.XSHG:1.0636:1.4156:0.7514:1.1190:0,"['512400', '512980', '512480', '512100', '159949', '159915', '513100', '510500', '159928', '512670']"
2020-01-17,False,34,26,512400,512400.XSHG,512400.XSHG:3.7397:4.4415:0.8420:0.7490:0|512980.XSHG:3.6166:4.2857:0.8439:0.9100:0|512480.XSHG:2.5846:4.2524:0.6078:1.6570:0|159949.XSHE:1.9184:2.1586:0.8888:0.7040:0|159915.XSHE:1.9126:2.2361:0.8553:1.8580:0|512100.XSHG:1.8709:2.0973:0.8920:0.7560:0|513100.XSHG:1.8420:2.0925:0.8803:3.4800:0|510500.XSHG:1.4313:1.6663:0.8590:5.9690:0|159928.XSHE:1.1321:1.3769:0.8222:3.1070:0|159967.XSHE:1.0485:1.6198:0.6473:1.3060:0,"['512400', '512980', '512480', '159949', '159915', '512100', '513100', '510500', '159928', '159967']"
2020-01-20,False,34,26,512480,512480.XSHG,512480.XSHG:3.8960:5.8403:0.6671:1.7360:0|512400.XSHG:3.0483:3.7490:0.8131:0.7570:0|512980.XSHG:2.9811:3.6400:0.8190:0.9140:0|159915.XSHE:2.0724:2.4141:0.8585:1.9060:0|159949.XSHE:2.0545:2.3162:0.8870:0.7240:0|513100.XSHG:1.9116:2.1552:0.8870:3.4370:0|512100.XSHG:1.7267:1.9514:0.8848:0.7610:0|515050.XSHG:1.3862:2.1860:0.6341:1.1220:0|510500.XSHG:1.3520:1.5820:0.8546:6.0380:0|159967.XSHE:1.3501:2.0058:0.6731:1.3430:0,"['512480', '512400', '512980', '159915', '159949', '513100', '512100', '515050', '510500', '159967']"
2020-01-21,False,34,23,159915,159915.XSHE,159915.XSHE:2.2065:2.5263:0.8734:1.8950:0|512980.XSHG:2.1913:2.8860:0.7593:0.8990:0|159949.XSHE:2.1769:2.4237:0.8982:0.7190:0|512400.XSHG:2.1048:2.8581:0.7364:0.7430:0|515050.XSHG:1.7913:2.6287:0.6814:1.1220:0|159967.XSHE:1.7828:2.4357:0.7319:1.3420:0|513100.XSHG:1.7673:2.0096:0.8794:3.3910:0|512100.XSHG:1.6528:1.8778:0.8802:0.7600:0|515880.XSHG:1.4266:1.9203:0.7429:1.1700:0|510500.XSHG:1.2515:1.4868:0.8417:5.9960:0,"['159915', '512980', '159949', '512400', '515050', '159967', '513100', '512100', '515880', '510500']"
2020-01-22,False,35,19,515050,515050.XSHG,515050.XSHG:2.4529:3.2595:0.7525:1.1420:0|159915.XSHE:2.3468:2.6236:0.8945:1.8980:0|159949.XSHE:2.3332:2.5513:0.9145:0.7240:0|159967.XSHE:2.2624:2.8354:0.7979:1.3390:0|513100.XSHG:1.8093:2.0327:0.8901:3.4370:0|515880.XSHG:1.6740:2.1183:0.7903:1.1750:0|512980.XSHG:1.5388:2.2690:0.6782:0.8930:0|512170.XSHG:1.5284:2.1329:0.7166:1.3670:0|512100.XSHG:1.4794:1.7176:0.8614:0.7570:0|512400.XSHG:1.3428:2.0928:0.6416:0.7430:0,"['515050', '159915', '159949', '159967', '513100', '515880', '512980', '512170', '512100', '512400']"
2020-01-23,False,35,13,159949,159949.XSHE,159949.XSHE:2.4231:2.6278:0.9221:0.7130:0|159915.XSHE:2.3445:2.6025:0.9009:1.8620:0|513100.XSHG:1.7854:1.9913:0.8966:3.4260:0|512170.XSHG:1.7156:2.1796:0.7871:1.3360:0|512100.XSHG:1.1784:1.4806:0.7959:0.7410:0|512980.XSHG:1.0382:1.7584:0.5905:0.8850:0|512670.XSHG:1.0274:1.3087:0.7851:1.1150:0|512010.XSHG:0.9902:1.2120:0.8170:1.9250:0|510500.XSHG:0.9139:1.2019:0.7604:5.8710:0|512660.XSHG:0.8314:1.1264:0.7382:0.7980:0,"['159949', '159915', '513100', '512170', '512100', '512980', '512670', '512010', '510500', '512660']"
2020-02-03,True,9,1,518880,518880.XSHG,518880.XSHG:0.1493:0.3795:0.3936:3.5210:0,['518880']
2020-02-04,True,9,1,518880,518880.XSHG,518880.XSHG:0.1639:0.4039:0.4058:3.5040:0,['518880']
2020-02-05,True,9,2,518880,518880.XSHG,518880.XSHG:0.1338:0.3589:0.3729:3.4660:0|513500.XSHG:0.0326:0.1251:0.2603:2.1420:0,"['518880', '513500']"
2020-02-06,True,9,2,513100,513100.XSHG,513100.XSHG:1.7517:2.2695:0.7718:3.6850:0|513500.XSHG:0.0603:0.1822:0.3310:2.1760:0,"['513100', '513500']"
2020-02-07,True,9,3,513100,513100.XSHG,513100.XSHG:2.2835:2.9747:0.7677:3.7630:0|518880.XSHG:0.0951:0.3021:0.3148:3.4760:0|513500.XSHG:0.0946:0.2396:0.3947:2.1770:0,"['513100', '518880', '513500']"
2020-02-10,True,8,3,513100,513100.XSHG,513100.XSHG:2.5917:3.2708:0.7924:3.7240:0|513500.XSHG:0.1295:0.2955:0.4381:2.1810:0|518880.XSHG:0.0924:0.2990:0.3092:3.4880:0,"['513100', '513500', '518880']"
2020-02-11,False,35,6,513100,513100.XSHG,513100.XSHG:3.2884:4.1276:0.7967:3.8300:0|512170.XSHG:2.9601:3.5004:0.8457:1.4250:0|159949.XSHE:1.5366:2.3421:0.6561:0.7510:0|159915.XSHE:0.8700:1.6074:0.5413:1.9450:0|159967.XSHE:0.8395:1.4211:0.5908:1.3360:0|513500.XSHG:0.2090:0.4232:0.4938:2.2180:0,"['513100', '512170', '159949', '159915', '159967', '513500']"
2020-02-12,False,36,6,513100,513100.XSHG,513100.XSHG:4.5136:5.6727:0.7957:3.9460:0|512170.XSHG:3.2367:3.7876:0.8546:1.4600:0|159949.XSHE:1.8252:2.7279:0.6691:0.7770:0|159915.XSHE:0.9951:1.7910:0.5556:1.9990:0|159967.XSHE:0.9441:1.5515:0.6085:1.3730:0|513500.XSHG:0.3178:0.5632:0.5643:2.2310:0,"['513100', '512170', '159949', '159915', '159967', '513500']"
2020-02-13,False,36,5,512170,512170.XSHG,512170.XSHG:3.1378:3.6739:0.8541:1.4430:0|159949.XSHE:1.9429:2.8561:0.6803:0.7640:0|159915.XSHE:1.0504:1.8660:0.5629:1.9750:0|159967.XSHE:0.9533:1.5610:0.6107:1.3640:0|513500.XSHG:0.5250:0.9433:0.5566:2.3110:0,"['512170', '159949', '159915', '159967', '513500']"
2020-02-14,False,36,5,512170,512170.XSHG,512170.XSHG:3.3260:3.8442:0.8652:1.4600:0|159949.XSHE:2.2142:3.1750:0.6974:0.7770:0|159915.XSHE:1.1883:2.0507:0.5795:2.0060:0|159967.XSHE:1.0574:1.6943:0.6241:1.3890:0|513500.XSHG:0.7377:1.2864:0.5734:2.2950:0,"['512170', '159949', '159915', '159967', '513500']"
2020-02-17,False,35,4,512170,512170.XSHG,512170.XSHG:3.4897:4.0158:0.8690:1.4930:0|159949.XSHE:2.5506:3.5669:0.7151:0.7950:0|159915.XSHE:1.4093:2.3546:0.5985:2.0580:0|159967.XSHE:1.2930:2.0403:0.6337:1.4340:0,"['512170', '159949', '159915', '159967']"
2020-02-18,False,35,4,512170,512170.XSHG,512170.XSHG:3.6922:4.2246:0.8740:1.5000:0|159949.XSHE:3.0510:4.1681:0.7320:0.8010:0|159915.XSHE:1.7465:2.8139:0.6207:2.0730:0|159967.XSHE:1.5390:2.3957:0.6424:1.4410:0,"['512170', '159949', '159915', '159967']"
2020-02-19,False,35,6,512170,512170.XSHG,512170.XSHG:3.5404:4.0590:0.8722:1.4860:0|159949.XSHE:3.5152:4.6763:0.7517:0.8010:0|159915.XSHE:2.1603:3.3277:0.6492:2.0830:0|159967.XSHE:1.8987:2.8983:0.6551:1.4590:0|513500.XSHG:0.8143:1.2286:0.6628:2.2280:0|518880.XSHG:0.1968:0.4184:0.4703:3.5620:0,"['512170', '159949', '159915', '159967', '513500', '518880']"
2020-02-20,False,35,7,159949,159949.XSHE,159949.XSHE:3.7936:4.9258:0.7701:0.8100:0|512170.XSHG:3.2554:3.7684:0.8639:1.4910:0|159915.XSHE:2.5093:3.6687:0.6840:2.1000:0|159967.XSHE:2.2125:3.2436:0.6821:1.4660:0|515050.XSHG:1.1676:2.6889:0.4342:1.2290:0|513500.XSHG:0.7727:1.1715:0.6596:2.2360:0|518880.XSHG:0.3197:0.5480:0.5834:3.5880:0,"['159949', '512170', '159915', '159967', '515050', '513500', '518880']"
2020-02-21,False,36,8,159949,159949.XSHE,159949.XSHE:4.5784:5.8511:0.7825:0.8360:0|513100.XSHG:3.7469:5.4733:0.6846:3.7340:0|512170.XSHG:3.2658:3.7668:0.8670:1.5180:0|159915.XSHE:3.1229:4.4165:0.7071:2.1530:0|159967.XSHE:2.7382:3.9503:0.6932:1.5030:0|515050.XSHG:1.9102:4.0992:0.4660:1.2960:0|513500.XSHG:0.6313:1.0288:0.6136:2.2170:0|518880.XSHG:0.5784:0.7499:0.7714:3.6310:0,"['159949', '513100', '512170', '159915', '159967', '515050', '513500', '518880']"
2020-02-24,False,36,7,159915,159915.XSHE,159915.XSHE:3.8938:5.2179:0.7462:2.1660:0|512170.XSHG:3.5645:4.0636:0.8772:1.5430:0|159967.XSHE:3.4408:4.7519:0.7241:1.5140:0|515050.XSHG:3.3398:6.5685:0.5085:1.3610:0|512670.XSHG:1.8017:4.0671:0.4430:1.2750:0|518880.XSHG:0.7602:1.0460:0.7267:3.7170:0|513500.XSHG:0.3760:0.7830:0.4802:2.1700:0,"['159915', '512170', '159967', '515050', '512670', '518880', '513500']"
2020-02-25,False,36,7,159915,159915.XSHE,159915.XSHE:4.5354:5.8563:0.7745:2.1540:0|512170.XSHG:4.1380:4.7037:0.8797:1.5570:0|159967.XSHE:4.0987:5.4526:0.7517:1.5070:0|512670.XSHG:2.4418:4.8039:0.5083:1.2430:0|512660.XSHG:1.7906:4.0133:0.4462:0.8740:0|518880.XSHG:0.9629:1.2742:0.7557:3.6950:0|161226.XSHE:0.3936:0.9184:0.4286:0.9310:0,"['159915', '512170', '159967', '512670', '512660', '518880', '161226']"
2020-02-26,False,36,6,159967,159967.XSHE,159967.XSHE:4.8342:6.1891:0.7811:1.4930:0|512670.XSHG:4.0841:6.7554:0.6046:1.2790:0|512170.XSHG:4.0600:4.6162:0.8795:1.5260:0|512660.XSHG:3.1470:5.6995:0.5522:0.9050:0|518880.XSHG:1.0364:1.2992:0.7978:3.6610:0|161226.XSHE:0.3928:0.8465:0.4641:0.9020:0,"['159967', '512670', '512170', '512660', '518880', '161226']"
2020-02-27,False,36,5,512670,512670.XSHG,512670.XSHG:4.5470:6.9893:0.6506:1.2650:0|512660.XSHG:3.3899:5.6700:0.5979:0.8830:0|512710.XSHG:1.3233:3.1538:0.4196:1.1640:0|518880.XSHG:1.1269:1.3894:0.8111:3.6790:0|161226.XSHE:0.4350:0.8767:0.4962:0.9080:0,"['512670', '512660', '512710', '518880', '161226']"
2020-02-28,False,36,2,518880,518880.XSHG,518880.XSHG:1.1285:1.3734:0.8217:3.6510:0|161226.XSHE:0.3419:0.7665:0.4461:0.8870:0,"['518880', '161226']"
2020-03-02,True,8,0,511880,511880.XSHG,,[]
2020-03-03,True,8,1,159985,159985.XSHE,159985.XSHE:0.0019:0.0825:0.0235:0.9680:0,['159985']
2020-03-04,True,8,1,159985,159985.XSHE,159985.XSHE:0.0184:0.1752:0.1053:0.9720:0,['159985']
2020-03-05,True,8,1,159985,159985.XSHE,159985.XSHE:0.0545:0.2378:0.2292:0.9660:0,['159985']
2020-03-06,False,38,16,515050,515050.XSHG,515050.XSHG:4.8364:7.6858:0.6293:1.2360:0|512670.XSHG:3.5661:4.9921:0.7144:1.2400:0|512170.XSHG:3.3372:3.9080:0.8539:1.6140:0|512100.XSHG:3.2039:4.3772:0.7319:0.8190:0|512660.XSHG:2.6446:3.9880:0.6631:0.8710:0|159967.XSHE:2.2207:3.1819:0.6979:1.4780:0|512710.XSHG:1.8920:2.9230:0.6473:1.1370:0|512200.XSHG:1.7532:2.4984:0.7017:0.8930:0|159915.XSHE:1.5292:2.5349:0.6033:2.1140:0|159928.XSHE:1.4954:2.2118:0.6761:3.2100:0,"['515050', '512670', '512170', '512100', '512660', '159967', '512710', '512200', '159915', '159928']"
2020-03-09,False,39,6,512170,512170.XSHG,512170.XSHG:2.9253:3.4727:0.8424:1.5870:0|512200.XSHG:1.8918:2.4720:0.7653:0.8710:0|159928.XSHE:1.3907:2.0477:0.6791:3.1000:0|510300.XSHG:0.5045:0.9101:0.5544:4.0020:0|510880.XSHG:0.4383:0.7360:0.5956:2.6030:0|518880.XSHG:0.4284:0.7513:0.5702:3.6600:0,"['512170', '512200', '159928', '510300', '510880', '518880']"
2020-03-10,True,9,0,511880,511880.XSHG,,[]
2020-03-11,True,9,1,518880,518880.XSHG,518880.XSHG:0.3615:0.6599:0.5478:3.6390:0,['518880']
2020-03-12,True,9,0,511880,511880.XSHG,,[]
2020-03-13,True,9,0,511880,511880.XSHG,,[]
2020-03-16,True,9,1,159985,159985.XSHE,159985.XSHE:0.0180:0.1489:0.1208:0.9710:0,['159985']
2020-03-17,True,9,1,159985,159985.XSHE,159985.XSHE:0.0108:0.1149:0.0942:0.9600:0,['159985']
2020-03-18,True,9,1,159985,159985.XSHE,159985.XSHE:0.0201:0.1495:0.1347:0.9680:0,['159985']
2020-03-19,True,9,0,511880,511880.XSHG,,[]
2020-03-20,True,9,1,159985,159985.XSHE,159985.XSHE:0.0198:0.1496:0.1321:0.9760:0,['159985']
2020-03-23,True,9,1,159985,159985.XSHE,159985.XSHE:0.0914:0.3724:0.2454:1.0130:0,['159985']
2020-03-24,True,9,1,159985,159985.XSHE,159985.XSHE:0.2407:0.6910:0.3484:1.0170:0,['159985']
2020-03-25,True,9,1,159985,159985.XSHE,159985.XSHE:0.4341:1.0111:0.4294:1.0350:0,['159985']
2020-03-26,False,40,1,159985,159985.XSHE,159985.XSHE:0.5934:1.1842:0.5011:1.0160:0,['159985']
2020-03-27,False,41,1,159985,159985.XSHE,159985.XSHE:0.6986:1.2683:0.5508:1.0150:0,['159985']
2020-03-30,False,41,1,159985,159985.XSHE,159985.XSHE:0.9689:1.5747:0.6153:1.0370:0,['159985']
2020-03-31,True,9,1,159985,159985.XSHE,159985.XSHE:1.0282:1.6045:0.6408:1.0260:0,['159985']
2020-04-01,True,9,0,511880,511880.XSHG,,[]
2020-04-02,True,9,0,511880,511880.XSHG,,[]
2020-04-03,False,41,1,159985,159985.XSHE,159985.XSHE:0.4445:0.9655:0.4603:0.9800:0,['159985']
2020-04-07,False,41,0,511880,511880.XSHG,,[]
2020-04-08,False,41,0,511880,511880.XSHG,,[]
2020-04-09,False,41,0,511880,511880.XSHG,,[]
2020-04-10,False,41,0,511880,511880.XSHG,,[]
2020-04-13,False,42,0,511880,511880.XSHG,,[]
2020-04-14,False,43,1,512010,512010.XSHG,512010.XSHG:0.8353:2.0676:0.4040:2.0720:0,['512010']
2020-04-15,False,43,3,512010,512010.XSHG,512010.XSHG:1.4819:2.6814:0.5527:2.0810:0|159928.XSHE:0.9055:2.0742:0.4366:3.1870:0|518880.XSHG:0.6138:1.4273:0.4301:3.7220:0,"['512010', '159928', '518880']"
2020-04-16,False,43,4,512010,512010.XSHG,512010.XSHG:2.3085:3.2270:0.7154:2.0800:0|159928.XSHE:1.2885:2.2621:0.5696:3.1430:0|512170.XSHG:1.2212:2.4804:0.4923:1.5860:0|518880.XSHG:0.8545:1.5932:0.5364:3.7070:0,"['512010', '159928', '512170', '518880']"
2020-04-17,False,43,10,512010,512010.XSHG,512010.XSHG:3.1259:3.7249:0.8392:2.0890:0|512170.XSHG:2.2541:3.2961:0.6839:1.5910:0|159928.XSHE:2.0049:2.7268:0.7353:3.2040:0|513520.XSHG:1.9859:3.1018:0.6402:0.9580:0|512690.XSHG:1.2428:2.2360:0.5558:1.1450:0|518880.XSHG:1.2102:1.8084:0.6692:3.6890:0|159967.XSHE:0.9495:1.8095:0.5247:1.4130:0|510900.XSHG:0.7992:1.3477:0.5930:1.1400:0|513500.XSHG:0.6445:1.5680:0.4110:1.9180:0|501018.XSHG:0.5021:1.0820:0.4640:0.8130:0,"['512010', '512170', '159928', '513520', '512690', '518880', '159967', '510900', '513500', '501018']"
2020-04-20,False,44,12,512010,512010.XSHG,512010.XSHG:3.3958:3.8201:0.8889:2.0920:0|512170.XSHG:3.2933:4.1165:0.8000:1.6250:0|513520.XSHG:2.8976:3.6652:0.7906:0.9530:0|159928.XSHE:2.3329:2.8586:0.8161:3.1950:0|513030.XSHG:2.1546:3.8663:0.5573:0.8810:0|512690.XSHG:1.7741:2.4899:0.7125:1.1330:0|159967.XSHE:1.5367:2.2000:0.6985:1.4110:0|518880.XSHG:1.3001:1.7738:0.7330:3.6550:0|513500.XSHG:1.2552:2.0797:0.6036:1.9150:0|510900.XSHG:1.0269:1.4511:0.7076:1.1340:0,"['512010', '512170', '513520', '159928', '513030', '512690', '159967', '518880', '513500', '510900']"
2020-04-21,False,44,17,512170,512170.XSHG,512170.XSHG:3.9100:4.4629:0.8761:1.5860:0|513520.XSHG:3.0926:3.6627:0.8443:0.9340:0|512010.XSHG:3.0598:3.4733:0.8809:2.0540:0|513030.XSHG:2.9387:4.1676:0.7051:0.8570:0|159928.XSHE:2.3027:2.7398:0.8405:3.1420:0|512690.XSHG:2.0291:2.5436:0.7977:1.1070:0|159967.XSHE:2.0238:2.4472:0.8270:1.3850:0|513500.XSHG:1.6125:2.2495:0.7168:1.8680:0|518880.XSHG:1.2648:1.6974:0.7451:3.6740:0|161226.XSHE:1.1586:2.3742:0.4880:0.7280:0,"['512170', '513520', '512010', '513030', '159928', '512690', '159967', '513500', '518880', '161226']"
2020-04-22,False,44,20,512170,512170.XSHG,512170.XSHG:4.2543:4.7466:0.8963:1.6010:0|512010.XSHG:2.9062:3.3040:0.8796:2.0890:0|513030.XSHG:2.8023:3.8599:0.7260:0.8430:0|513520.XSHG:2.4524:3.0693:0.7990:0.9230:0|159928.XSHE:2.4103:2.8065:0.8588:3.2440:0|512690.XSHG:2.3571:2.7442:0.8589:1.1380:0|159967.XSHE:2.1976:2.5754:0.8533:1.4000:0|513500.XSHG:1.6069:2.1627:0.7430:1.8410:0|159949.XSHE:1.2176:1.7352:0.7017:0.7530:0|518880.XSHG:1.1257:1.5529:0.7249:3.6780:0,"['512170', '512010', '513030', '513520', '159928', '512690', '159967', '513500', '159949', '518880']"
2020-04-23,False,44,25,512170,512170.XSHG,512170.XSHG:4.6164:5.0710:0.9103:1.6280:0|512010.XSHG:2.8582:3.2388:0.8825:2.1120:0|513030.XSHG:2.8477:3.7669:0.7560:0.8570:0|512690.XSHG:2.6077:2.9424:0.8862:1.1550:0|159928.XSHE:2.5102:2.8960:0.8668:3.2910:0|159967.XSHE:2.3886:2.7316:0.8745:1.4120:0|513520.XSHG:2.1023:2.7101:0.7757:0.9340:0|513500.XSHG:1.7201:2.1958:0.7834:1.8690:0|159949.XSHE:1.5334:1.9875:0.7715:0.7600:0|159915.XSHE:1.2733:1.6843:0.7560:1.9580:0,"['512170', '512010', '513030', '512690', '159928', '159967', '513520', '513500', '159949', '159915']"
2020-04-24,False,44,24,512170,512170.XSHG,512170.XSHG:3.9695:4.4563:0.8908:1.5910:0|512690.XSHG:2.6919:3.0204:0.8912:1.1750:0|159928.XSHE:2.3722:2.7468:0.8636:3.2910:0|512010.XSHG:2.3541:2.7598:0.8530:2.0860:0|159967.XSHE:2.1189:2.4741:0.8564:1.3940:0|513030.XSHG:2.0458:2.9821:0.6860:0.8430:0|513520.XSHG:1.5886:2.1852:0.7269:0.9280:0|159949.XSHE:1.4341:1.8657:0.7687:0.7490:0|513500.XSHG:1.4231:1.9146:0.7433:1.8510:0|513100.XSHG:1.3052:2.2475:0.5807:3.4570:0,"['512170', '512690', '159928', '512010', '159967', '513030', '513520', '159949', '513500', '513100']"
2020-04-27,True,9,6,513100,513100.XSHG,513100.XSHG:1.7056:2.7770:0.6142:3.5550:0|513500.XSHG:1.4457:1.9177:0.7539:1.9070:0|513520.XSHG:1.4359:1.9508:0.7361:0.9550:0|159980.XSHE:1.1908:1.4187:0.8394:0.8880:0|161226.XSHE:0.9552:1.7409:0.5487:0.7360:0|518880.XSHG:0.7974:1.1021:0.7235:3.7530:0,"['513100', '513500', '513520', '159980', '161226', '518880']"
2020-04-28,True,9,5,513100,513100.XSHG,513100.XSHG:2.5920:3.8366:0.6756:3.6420:0|513500.XSHG:1.5035:1.9413:0.7745:1.9130:0|513520.XSHG:1.2885:1.7756:0.7257:0.9580:0|159980.XSHE:1.2216:1.4242:0.8578:0.8840:0|513030.XSHG:1.1612:1.9493:0.5957:0.8670:0,"['513100', '513500', '513520', '159980', '513030']"
2020-04-29,False,43,20,513100,513100.XSHG,513100.XSHG:3.4739:5.0651:0.6858:3.7410:0|512170.XSHG:2.4447:2.9043:0.8417:1.6020:0|512690.XSHG:2.2224:2.3752:0.9357:1.1760:0|159928.XSHE:1.9437:2.2101:0.8795:3.2940:0|159967.XSHE:1.8594:2.1662:0.8583:1.4320:0|512010.XSHG:1.4854:1.7540:0.8468:2.1080:0|159949.XSHE:1.4697:1.8016:0.8158:0.7650:0|513500.XSHG:1.4600:1.8561:0.7866:1.9370:0|513520.XSHG:1.2915:1.6715:0.7727:0.9800:0|159980.XSHE:1.0926:1.2702:0.8602:0.8860:0,"['513100', '512170', '512690', '159928', '159967', '512010', '159949', '513500', '513520', '159980']"
2020-04-30,False,44,21,512690,512690.XSHG,512690.XSHG:2.0371:2.1676:0.9398:1.1750:0|159967.XSHE:1.7583:2.0523:0.8567:1.4410:0|512170.XSHG:1.7317:2.2409:0.7728:1.5760:0|513500.XSHG:1.5765:1.9927:0.7911:1.9750:0|159928.XSHE:1.5694:1.8396:0.8531:3.2650:0|159949.XSHE:1.5130:1.8437:0.8207:0.7790:0|513520.XSHG:1.3784:1.7709:0.7784:0.9880:0|512010.XSHG:1.0957:1.3698:0.7999:2.0900:0|159915.XSHE:1.0754:1.3917:0.7727:1.9920:0|513030.XSHG:1.0506:1.6136:0.6511:0.9190:0,"['512690', '159967', '512170', '513500', '159928', '159949', '513520', '512010', '159915', '513030']"
2020-05-06,False,43,19,512690,512690.XSHG,512690.XSHG:2.1278:2.2522:0.9447:1.1910:0|159967.XSHE:1.9594:2.2441:0.8731:1.4650:0|159949.XSHE:1.8615:2.1625:0.8608:0.7910:0|513500.XSHG:1.6022:1.9779:0.8101:1.9280:0|512170.XSHG:1.4588:1.9729:0.7394:1.5910:0|159928.XSHE:1.4092:1.6728:0.8424:3.2840:0|513520.XSHG:1.3487:1.7013:0.7928:0.9670:0|159915.XSHE:1.2747:1.5643:0.8149:2.0120:0|513030.XSHG:1.0017:1.5422:0.6495:0.8900:0|159980.XSHE:0.9785:1.1514:0.8498:0.8870:0,"['512690', '159967', '159949', '513500', '512170', '159928', '513520', '159915', '513030', '159980']"
2020-05-07,False,44,23,512690,512690.XSHG,512690.XSHG:2.2466:2.3768:0.9452:1.2060:0|159967.XSHE:2.2343:2.5235:0.8854:1.4780:0|159949.XSHE:2.1804:2.4473:0.8910:0.7920:0|513500.XSHG:1.5676:1.9370:0.8093:1.9210:0|512170.XSHG:1.5344:2.0017:0.7665:1.6120:0|159915.XSHE:1.5018:1.7794:0.8440:2.0220:0|159928.XSHE:1.4066:1.6408:0.8573:3.3480:0|513520.XSHG:1.2742:1.6185:0.7872:0.9680:0|512010.XSHG:0.9694:1.2299:0.7882:2.1300:0|159980.XSHE:0.9535:1.1207:0.8508:0.8910:0,"['512690', '159967', '159949', '513500', '512170', '159915', '159928', '513520', '512010', '159980']"
2020-05-08,False,44,26,512690,512690.XSHG,512690.XSHG:2.5403:2.6847:0.9462:1.2260:0|159967.XSHE:2.4591:2.7651:0.8893:1.4990:0|159949.XSHE:2.4530:2.7140:0.9038:0.8040:0|159915.XSHE:1.6941:1.9781:0.8564:2.0530:0|513500.XSHG:1.5471:1.9026:0.8131:1.9450:0|512170.XSHG:1.5444:1.9963:0.7736:1.6400:0|159928.XSHE:1.3843:1.6007:0.8648:3.3710:0|513520.XSHG:1.3394:1.6692:0.8024:0.9820:0|515050.XSHG:1.1258:2.1761:0.5174:1.1740:0|512010.XSHG:1.0065:1.2628:0.7970:2.1620:0,"['512690', '159967', '159949', '159915', '513500', '512170', '159928', '513520', '515050', '512010']"
2020-05-11,False,44,28,512690,512690.XSHG,512690.XSHG:2.6243:2.7684:0.9480:1.2270:0|159967.XSHE:2.3013:2.5766:0.8931:1.4810:0|159949.XSHE:2.2324:2.4820:0.8994:0.7890:0|159915.XSHE:1.5674:1.8322:0.8555:2.0230:0|513520.XSHG:1.4859:1.8048:0.8233:0.9940:0|513500.XSHG:1.4720:1.8198:0.8089:1.9620:0|515050.XSHG:1.3632:2.4898:0.5475:1.1660:0|159995.XSHE:1.2160:2.9432:0.4132:1.0850:0|512170.XSHG:1.2076:1.6475:0.7329:1.6130:0|159928.XSHE:1.1989:1.3898:0.8627:3.3240:0,"['512690', '159967', '159949', '159915', '513520', '513500', '515050', '159995', '512170', '159928']"
2020-05-12,False,44,27,512690,512690.XSHG,512690.XSHG:2.6532:2.7886:0.9514:1.2220:0|159967.XSHE:2.1990:2.4532:0.8964:1.4870:0|159949.XSHE:1.9591:2.2088:0.8869:0.7860:0|513520.XSHG:1.5334:1.8380:0.8343:0.9880:0|515050.XSHG:1.4585:2.6083:0.5592:1.1490:0|159915.XSHE:1.4218:1.6764:0.8482:2.0160:0|513500.XSHG:1.2987:1.6501:0.7870:1.9380:0|159995.XSHE:1.2687:3.0252:0.4194:1.0640:0|159928.XSHE:1.1081:1.3029:0.8505:3.3290:0|512480.XSHG:1.0926:2.5586:0.4270:1.8690:0,"['512690', '159967', '159949', '513520', '515050', '159915', '513500', '159995', '159928', '512480']"
2020-05-13,False,44,27,512690,512690.XSHG,512690.XSHG:3.0596:3.2599:0.9386:1.2670:0|159967.XSHE:2.3870:2.6379:0.9049:1.5220:0|159949.XSHE:2.0117:2.2235:0.9047:0.8000:0|159995.XSHE:1.8625:3.9762:0.4684:1.0990:0|515050.XSHG:1.7300:2.9600:0.5845:1.1630:0|512480.XSHG:1.5802:3.3457:0.4723:1.9270:0|159915.XSHE:1.4948:1.7205:0.8688:2.0500:0|513520.XSHG:1.3479:1.6362:0.8238:0.9850:0|512170.XSHG:1.1930:1.5861:0.7522:1.7040:0|159928.XSHE:1.1452:1.3261:0.8636:3.3840:0,"['512690', '159967', '159949', '159995', '515050', '512480', '159915', '513520', '512170', '159928']"
2020-05-14,False,44,26,512690,512690.XSHG,512690.XSHG:3.4293:3.6868:0.9302:1.2750:0|159995.XSHE:2.8033:5.0559:0.5545:1.1110:0|159967.XSHE:2.4842:2.7437:0.9054:1.5200:0|512480.XSHG:2.3073:4.1717:0.5531:1.9480:0|515050.XSHG:2.2564:3.4694:0.6504:1.1720:0|159949.XSHE:1.9780:2.1871:0.9044:0.8000:0|159915.XSHE:1.4812:1.7053:0.8686:2.0450:0|512170.XSHG:1.2179:1.6087:0.7571:1.6850:0|513520.XSHG:1.1383:1.4232:0.7998:0.9750:0|515030.XSHG:1.1235:1.7542:0.6404:0.8550:0,"['512690', '159995', '159967', '512480', '515050', '159949', '159915', '512170', '513520', '515030']"
