trade_date,ths_top10_raw,is_weak,candidates_json,local_target,ths_target,target_match,local_top1
2026-01-20,"159869.SZ:4.9720,515980.SH:4.5159,159870.SZ:4.2306,588080.SH:3.9389,512100.SH:3.2171,563300.SH:3.2117,515790.SH:2.9543,561360.SH:2.8718,516520.SH:2.5824,159851.SZ:2.5437",False,"[{""symbol"": ""510500"", ""rank"": 1, ""momentum_score"": 4.930029790967614, ""annualized_return"": 5.271296417606576, ""r_squared"": 0.9352594505027069, ""close"": 8.324}, {""symbol"": ""159870"", ""rank"": 2, ""momentum_score"": 4.505272330573623, ""annualized_return"": 4.882658193213078, ""r_squared"": 0.9227089327768175, ""close"": 0.9}]",510500,159869,False,510500
2026-01-21,"588080.SH:4.7002,159870.SZ:4.4036,159869.SZ:4.3500,515980.SH:4.3114,563300.SH:3.2866,561360.SH:3.2854,515790.SH:2.8027,159819.SZ:2.5368,159732.SZ:2.5173,516520.SH:2.3033",True,"[{""symbol"": ""159980"", ""rank"": 1, ""momentum_score"": 2.426560409879997, ""annualized_return"": 2.867721139008889, ""r_squared"": 0.8461633095603706, ""close"": 2.133}]",159980,588080,False,159980
2026-01-22,"510500.SH:4.8504,588080.SH:4.5398,159870.SZ:4.3698,515980.SH:4.0031,561360.SH:3.8633,563300.SH:3.2460,159869.SZ:3.1262,512100.SH:2.8885,515790.SH:2.6156,159819.SZ:2.2494",True,"[{""symbol"": ""518880"", ""rank"": 1, ""momentum_score"": 1.2676656510146278, ""annualized_return"": 1.7064069850696666, ""r_squared"": 0.7428858778158796, ""close"": 10.341}]",518880,510500,False,518880
2026-01-23,"159256.SZ:4.8579,516510.SH:4.7657,159870.SZ:4.5588,588080.SH:4.5494,561360.SH:3.9377,515980.SH:3.7913,512100.SH:3.0846,159869.SZ:2.8558,159732.SZ:2.1682,159819.SZ:2.0251",True,"[{""symbol"": ""159980"", ""rank"": 1, ""momentum_score"": 1.7050630074259259, ""annualized_return"": 2.1763902772535726, ""r_squared"": 0.783436236251513, ""close"": 2.144}]",159980,159256,False,159980
2026-01-26,"515400.SH:4.8982,510500.SH:4.8086,159870.SZ:4.3080,588080.SH:4.0438,159998.SZ:3.9342,562500.SH:3.8884,516510.SH:3.6708,159852.SZ:3.5846,159256.SZ:3.3407,515980.SH:3.0840",False,"[{""symbol"": ""159998"", ""rank"": 1, ""momentum_score"": 4.936263048549836, ""annualized_return"": 6.200265892625196, ""r_squared"": 0.7961373163723822, ""close"": 1.13}, {""symbol"": ""159852"", ""rank"": 2, ""momentum_score"": 4.820511688867348, ""annualized_return"": 6.919655363389678, ""r_squared"": 0.6966404301537297, ""close"": 0.975}, {""symbol"": ""516510"", ""rank"": 3, ""momentum_score"": 4.75309937654262, ""annualized_return"": 6.516315086527166, ""r_squared"": 0.7294152160275229, ""close"": 1.92}, {""symbol"": ""562500"", ""rank"": 4, ""momentum_score"": 4.752554013747089, ""annualized_return"": 5.107383467406932, ""r_squared"": 0.9305261772639144, ""close"": 1.099}, {""symbol"": ""159256"", ""rank"": 5, ""momentum_score"": 4.640306648007155, ""annualized_return"": 7.326507200177284, ""r_squared"": 0.633358641604129, ""close"": 1.122}, {""symbol"": ""159870"", ""rank"": 6, ""momentum_score"": 4.558757866239788, ""annualized_return"": 4.873410922755436, ""r_squared"": 0.9354347372911984, ""close"": 0.923}, {""symbol"": ""510500"", ""rank"": 7, ""momentum_score"": 4.5077235938245614, ""annualized_return"": 4.814562309494639, ""r_squared"": 0.9362686167619076, ""close"": 8.564}, {""symbol"": ""159107"", ""rank"": 8, ""momentum_score"": 4.506510506205544, ""annualized_return"": 7.262171687010296, ""r_squared"": 0.6205458505292915, ""close"": 1.009}, {""symbol"": ""588080"", ""rank"": 9, ""momentum_score"": 4.49548677866202, ""annualized_return"": 4.8605716270763475, ""r_squared"": 0.924888495340634, ""close"": 1.564}]",159998,515400,False,159998
2026-01-27,"516190.SH:4.5077,515790.SH:4.4118,510500.SH:4.2306,588080.SH:3.7202,515400.SH:3.6024,159870.SZ:3.4837,518880.SH:3.1626,159998.SZ:2.9991,562500.SH:2.8471,515980.SH:2.8205",False,"[{""symbol"": ""589000"", ""rank"": 1, ""momentum_score"": 4.942728452774853, ""annualized_return"": 5.42153166810462, ""r_squared"": 0.9116848808342094, ""close"": 1.508}, {""symbol"": ""159731"", ""rank"": 2, ""momentum_score"": 4.85989703390061, ""annualized_return"": 5.710394476947138, ""r_squared"": 0.8510615253499585, ""close"": 1.028}, {""symbol"": ""516150"", ""rank"": 3, ""momentum_score"": 4.578707098928496, ""annualized_return"": 5.496357988391719, ""r_squared"": 0.8330438280400773, ""close"": 2.085}, {""symbol"": ""515790"", ""rank"": 4, ""momentum_score"": 4.460871421204367, ""annualized_return"": 5.032351353210079, ""r_squared"": 0.8864387853918088, ""close"": 1.13}]",589000,516190,False,589000
2026-01-28,"518880.SH:4.7271,588220.SH:4.5550,512980.SH:4.4386,159667.SZ:4.4190,159218.SZ:4.3537,561980.SH:4.2217,159870.SZ:4.0475,515790.SH:3.9932,588080.SH:3.4415,516190.SH:3.2796",False,"[{""symbol"": ""516190"", ""rank"": 1, ""momentum_score"": 4.59441550209482, ""annualized_return"": 7.407726349021026, ""r_squared"": 0.6202193879235292, ""close"": 1.415}, {""symbol"": ""516150"", ""rank"": 2, ""momentum_score"": 4.301683722153825, ""annualized_return"": 5.181075781882552, ""r_squared"": 0.8302684429353785, ""close"": 2.139}, {""symbol"": ""589000"", ""rank"": 3, ""momentum_score"": 4.229057176131706, ""annualized_return"": 4.728833738949565, ""r_squared"": 0.894312934138201, ""close"": 1.5}, {""symbol"": ""515790"", ""rank"": 4, ""momentum_score"": 4.221023138235266, ""annualized_return"": 4.781840994063893, ""r_squared"": 0.8827192588534796, ""close"": 1.104}]",516190,518880,False,516190
2026-01-29,"588790.SH:4.2918,512980.SH:4.0511,510500.SH:3.6163,159870.SZ:3.6029,515790.SH:3.4416,588220.SH:3.3161,159206.SZ:3.1151,516190.SH:2.9850,588080.SH:2.4463,515400.SH:2.3375",False,"[{""symbol"": ""588220"", ""rank"": 1, ""momentum_score"": 4.091219082689316, ""annualized_return"": 4.823715235411303, ""r_squared"": 0.8481468915609548, ""close"": 1.574}, {""symbol"": ""159218"", ""rank"": 2, ""momentum_score"": 4.032398266709876, ""annualized_return"": 8.801532377739388, ""r_squared"": 0.4581472968171446, ""close"": 1.994}, {""symbol"": ""516190"", ""rank"": 3, ""momentum_score"": 3.827121142536079, ""annualized_return"": 6.40419844454307, ""r_squared"": 0.5975956516146242, ""close"": 1.472}, {""symbol"": ""159870"", ""rank"": 4, ""momentum_score"": 3.7961936313595115, ""annualized_return"": 4.075913436282091, ""r_squared"": 0.9313724863652328, ""close"": 0.926}, {""symbol"": ""515790"", ""rank"": 5, ""momentum_score"": 3.7327822705650213, ""annualized_return"": 4.308545992714776, ""r_squared"": 0.8663670474625778, ""close"": 1.094}]",588220,588790,False,588220
2026-01-30,"159326.SZ:4.0654,588790.SH:3.0191,159870.SZ:2.7380,512980.SH:2.6631,510500.SH:2.3464,159363.SZ:2.2773,588220.SH:2.1716,515790.SH:2.0934,516190.SH:2.0584,588080.SH:1.6925",False,"[{""symbol"": ""159731"", ""rank"": 1, ""momentum_score"": 4.463920971027884, ""annualized_return"": 5.273186032079742, ""r_squared"": 0.8465320479632908, ""close"": 1.041}, {""symbol"": ""588760"", ""rank"": 2, ""momentum_score"": 4.2223827009188915, ""annualized_return"": 5.511700018779768, ""r_squared"": 0.7660762898075288, ""close"": 0.871}, {""symbol"": ""588790"", ""rank"": 3, ""momentum_score"": 4.097977678308637, ""annualized_return"": 5.362347669219804, ""r_squared"": 0.7642133504008466, ""close"": 0.918}]",159731,159326,False,159731
2026-02-02,"159326.SZ:3.9503,515790.SH:1.4857,512980.SH:1.4529,516190.SH:1.1774,515980.SH:0.7727,563300.SH:0.7586,159667.SZ:0.7132,520830.SH:0.4809,513630.SH:0.4610,513970.SH:0.3797",True,[],511880,159326,False,511880
2026-02-03,,True,"[{""symbol"": ""520830"", ""rank"": 1, ""momentum_score"": 0.5997922423787833, ""annualized_return"": 0.8980049249527247, ""r_squared"": 0.6679164286435948, ""close"": 0.947}]",520830,511880,False,520830
2026-02-04,"518880.SH:2.9195,159518.SZ:0.8693,513520.SH:0.2742",True,"[{""symbol"": ""513520"", ""rank"": 1, ""momentum_score"": 0.3126063657063501, ""annualized_return"": 0.5314975259872763, ""r_squared"": 0.5881614690974755, ""close"": 1.914}]",513520,518880,False,513520
2026-02-05,159518.SZ:1.2205,True,"[{""symbol"": ""159518"", ""rank"": 1, ""momentum_score"": 1.026982391692468, ""annualized_return"": 1.833383265400828, ""r_squared"": 0.5601569573986166, ""close"": 0.988}]",159518,159518,True,159518
2026-02-06,"159518.SZ:1.3109,159985.SZ:0.0201",True,"[{""symbol"": ""159518"", ""rank"": 1, ""momentum_score"": 1.1827466505221065, ""annualized_return"": 1.9828775015623785, ""r_squared"": 0.5964799386700282, ""close"": 0.981}]",159518,159518,True,159518
2026-02-09,"159518.SZ:1.7632,159985.SZ:0.0183",True,"[{""symbol"": ""159518"", ""rank"": 1, ""momentum_score"": 1.4382417438329664, ""annualized_return"": 2.260258387569403, ""r_squared"": 0.6363174014717837, ""close"": 1.0}]",159518,159518,True,159518
2026-02-10,"513310.SH:3.6602,501018.SH:3.0599,561360.SH:2.5435,159518.SZ:2.2283,513350.SH:1.7609,513970.SH:1.4268,515790.SH:1.0557,159326.SZ:1.0150,513630.SH:0.8293,518880.SH:0.6845",False,"[{""symbol"": ""513310"", ""rank"": 1, ""momentum_score"": 4.545382168994864, ""annualized_return"": 6.347387717952463, ""r_squared"": 0.7161028081109737, ""close"": 3.489}, {""symbol"": ""501018"", ""rank"": 2, ""momentum_score"": 4.262138833050544, ""annualized_return"": 7.709711024512419, ""r_squared"": 0.5528273134361859, ""close"": 1.395}]",513310,513310,True,513310
2026-02-11,"513310.SH:2.6157,561360.SH:2.5384,159518.SZ:2.3900,513350.SH:2.0575,513970.SH:1.5764,513630.SH:0.8844,159326.SZ:0.8551,515790.SH:0.7892,513920.SH:0.7101,515220.SH:0.6843",False,"[{""symbol"": ""513310"", ""rank"": 1, ""momentum_score"": 3.255401352113688, ""annualized_return"": 4.9543751179704065, ""r_squared"": 0.6570760740957551, ""close"": 3.422}]",513310,513310,True,513310
2026-02-12,"159518.SZ:2.9527,561360.SH:2.6478,513310.SH:2.3783,513970.SH:1.4136,159326.SZ:1.0205,515220.SH:0.9170,513630.SH:0.8330,515790.SH:0.7466,510880.SH:0.3096,512890.SH:0.1888",False,"[{""symbol"": ""513310"", ""rank"": 1, ""momentum_score"": 3.126523819337381, ""annualized_return"": 4.7263715410557765, ""r_squared"": 0.661506145291104, ""close"": 3.539}]",513310,159518,False,513310
2026-02-13,"513310.SH:2.7192,513350.SH:2.1365,513520.SH:1.5837,513970.SH:1.2301,515220.SH:0.9560,159326.SZ:0.7882,513630.SH:0.6815,513920.SH:0.5453,510880.SH:0.2826,512890.SH:0.1565",False,"[{""symbol"": ""513310"", ""rank"": 1, ""momentum_score"": 2.9087280157142574, ""annualized_return"": 4.444271333680395, ""r_squared"": 0.6544892958426727, ""close"": 3.603}]",513310,513310,True,513310
2026-02-24,"513310.SH:3.7731,513520.SH:2.1078,515220.SH:1.4125,513970.SH:1.1661,159326.SZ:1.0361,513630.SH:0.8202,513920.SH:0.7021,510880.SH:0.4065,512890.SH:0.1801,159985.SZ:0.1127",True,"[{""symbol"": ""513310"", ""rank"": 1, ""momentum_score"": 3.4428275542562736, ""annualized_return"": 5.1456009613879345, ""r_squared"": 0.6690817224442589, ""close"": 3.851}]",513310,513310,True,513310
2026-02-25,"159518.SZ:4.9471,513520.SH:2.9945,561360.SH:2.9868,515220.SH:1.6030,159326.SZ:1.1662,513970.SH:1.0475,513920.SH:0.8268,513630.SH:0.7661,512890.SH:0.1825,159985.SZ:0.1798",False,"[{""symbol"": ""513310"", ""rank"": 1, ""momentum_score"": 4.390809283098047, ""annualized_return"": 6.359665270804506, ""r_squared"": 0.6904151549068249, ""close"": 3.941}]",513310,159518,False,513310
2026-02-26,"513350.SH:4.8448,159518.SZ:3.6865,513520.SH:3.4518,561360.SH:3.0786,501018.SH:2.0185,159326.SZ:1.5339,515220.SH:1.4654,513920.SH:0.6891,513970.SH:0.6668,513630.SH:0.5942",False,"[{""symbol"": ""513350"", ""rank"": 1, ""momentum_score"": 4.405196404437841, ""annualized_return"": 5.8563535451261375, ""r_squared"": 0.7522080711988435, ""close"": 1.134}, {""symbol"": ""159518"", ""rank"": 2, ""momentum_score"": 3.9838251367503346, ""annualized_return"": 5.065422241980667, ""r_squared"": 0.786474443084648, ""close"": 1.042}]",513350,513350,True,513350
2026-02-27,"513520.SH:3.8562,159518.SZ:3.7816,561360.SH:3.4104,501018.SH:1.9334,515220.SH:1.7715,159326.SZ:1.6095,513920.SH:0.6305,510880.SH:0.5676,513630.SH:0.4840,513970.SH:0.4606",False,"[{""symbol"": ""513350"", ""rank"": 1, ""momentum_score"": 4.94813749717708, ""annualized_return"": 6.410986636111331, ""r_squared"": 0.7718215273302205, ""close"": 1.146}]",513350,513520,False,513350
2026-03-02,"513520.SH:4.2929,501018.SH:4.0985,159326.SZ:2.2157,159667.SZ:1.2827,510880.SH:0.7295,513630.SH:0.4553,515880.SH:0.4216,159363.SZ:0.3600,512890.SH:0.1602",False,"[{""symbol"": ""513520"", ""rank"": 1, ""momentum_score"": 3.74148429075733, ""annualized_return"": 4.8137176738346605, ""r_squared"": 0.7772546177966483, ""close"": 2.117}]",513520,513520,True,513520
2026-03-03,"510880.SH:0.9991,513920.SH:0.7960,513630.SH:0.3994",False,"[{""symbol"": ""513800"", ""rank"": 1, ""momentum_score"": 1.680714478940979, ""annualized_return"": 2.23483058723768, ""r_squared"": 0.7520545353813124, ""close"": 1.811}]",513800,510880,False,513800
2026-03-04,518880.SH:0.0601,True,"[{""symbol"": ""518880"", ""rank"": 1, ""momentum_score"": 0.0973611948906739, ""annualized_return"": 0.6537434758829714, ""r_squared"": 0.14892874419767488, ""close"": 10.98}]",518880,518880,True,518880
2026-03-05,"159985.SZ:0.5411,518880.SH:0.0411",True,"[{""symbol"": ""159985"", ""rank"": 1, ""momentum_score"": 0.47796486002545324, ""annualized_return"": 0.7049719619296153, ""r_squared"": 0.677991304387753, ""close"": 2.061}]",159985,159985,True,159985
2026-03-06,159985.SZ:0.8239,True,"[{""symbol"": ""159985"", ""rank"": 1, ""momentum_score"": 0.6144471190119285, ""annualized_return"": 0.9229754331755151, ""r_squared"": 0.665724240241055, ""close"": 2.126}]",159985,159985,True,159985
2026-03-09,,True,[],511880,511880,True,511880
2026-03-10,159985.SZ:1.6864,True,"[{""symbol"": ""159985"", ""rank"": 1, ""momentum_score"": 1.198546464654541, ""annualized_return"": 1.8560595080266609, ""r_squared"": 0.6457478650179813, ""close"": 2.179}]",159985,159985,True,159985
2026-03-11,"513310.SH:3.3884,159985.SZ:2.2078",True,"[{""symbol"": ""159985"", ""rank"": 1, ""momentum_score"": 1.7055685686889597, ""annualized_return"": 2.5004713951750395, ""r_squared"": 0.6820988122399878, ""close"": 2.244}]",159985,513310,False,159985
2026-03-12,"515220.SH:4.9685,159667.SZ:4.9330,159611.SZ:4.8029,159985.SZ:3.0458,513310.SH:2.5286,510880.SH:1.1774,159825.SZ:1.1466,159870.SZ:0.8066,515790.SH:0.4833,515210.SH:0.4093",False,"[{""symbol"": ""159611"", ""rank"": 1, ""momentum_score"": 3.969711165752693, ""annualized_return"": 4.7279650171270395, ""r_squared"": 0.8396236332909457, ""close"": 1.205}, {""symbol"": ""562550"", ""rank"": 2, ""momentum_score"": 3.8710638692536525, ""annualized_return"": 4.637942815702117, ""r_squared"": 0.8346510560992395, ""close"": 1.305}]",159611,515220,False,159611
2026-03-13,"561360.SH:3.9102,513310.SH:2.4134,159566.SZ:1.7970,159825.SZ:1.6212,510880.SH:1.3594,159870.SZ:0.8869,515790.SH:0.6112,159865.SZ:0.5757,515210.SH:0.4796,159755.SZ:0.3926",False,"[{""symbol"": ""515220"", ""rank"": 1, ""momentum_score"": 4.803928269168776, ""annualized_return"": 5.5948037114923945, ""r_squared"": 0.8586410742705655, ""close"": 1.319}, {""symbol"": ""561360"", ""rank"": 2, ""momentum_score"": 4.688890214226489, ""annualized_return"": 7.344788766585209, ""r_squared"": 0.6383968774647935, ""close"": 1.626}, {""symbol"": ""159611"", ""rank"": 3, ""momentum_score"": 4.6224494653140615, ""annualized_return"": 5.261905139689103, ""r_squared"": 0.8784744959479025, ""close"": 1.179}]",515220,561360,False,515220
2026-03-16,"515220.SH:4.7465,159985.SZ:4.6471,159611.SZ:4.2655,159326.SZ:2.9151,561360.SH:2.7087,159825.SZ:1.8356,159566.SZ:1.7399,510880.SH:1.2326,159865.SZ:0.8753,159755.SZ:0.4121",False,"[{""symbol"": ""515220"", ""rank"": 1, ""momentum_score"": 4.779752344759468, ""annualized_return"": 5.4939766714979115, ""r_squared"": 0.8699986604523181, ""close"": 1.288}, {""symbol"": ""159326"", ""rank"": 2, ""momentum_score"": 4.560991121128278, ""annualized_return"": 5.629138835018851, ""r_squared"": 0.810246692221263, ""close"": 1.969}, {""symbol"": ""159611"", ""rank"": 3, ""momentum_score"": 4.480485303695192, ""annualized_return"": 5.042771535445092, ""r_squared"": 0.8884965880770821, ""close"": 1.147}]",515220,515220,True,515220
2026-03-17,"159985.SZ:4.1222,159611.SZ:3.5335,515220.SH:3.0951,159825.SZ:1.4983,561360.SH:1.3321,510880.SH:0.9352,159865.SZ:0.8035,159667.SZ:0.6500,512890.SH:0.2973,159840.SZ:0.2971",False,"[{""symbol"": ""159309"", ""rank"": 1, ""momentum_score"": 4.763106102141547, ""annualized_return"": 8.00458726710797, ""r_squared"": 0.5950470577932048, ""close"": 1.581}, {""symbol"": ""159985"", ""rank"": 2, ""momentum_score"": 4.30550158622318, ""annualized_return"": 5.088922736750983, ""r_squared"": 0.8460536362892438, ""close"": 2.25}]",159309,159985,False,159309
2026-03-18,"159985.SZ:4.3395,159518.SZ:3.9846,159611.SZ:2.7652,515220.SH:1.8198,159825.SZ:0.9937,159865.SZ:0.6625,510880.SH:0.5713,512890.SH:0.2366",True,"[{""symbol"": ""159985"", ""rank"": 1, ""momentum_score"": 4.501274686175927, ""annualized_return"": 5.196990766350855, ""r_squared"": 0.8661309762796758, ""close"": 2.251}]",159985,159985,True,159985
2026-03-19,"159985.SZ:4.2863,159611.SZ:2.4749,515220.SH:2.1527,513310.SH:1.4661,159566.SZ:0.7620,510880.SH:0.5562,159825.SZ:0.4843,159865.SZ:0.4012,159967.SZ:0.3992,512890.SH:0.2372",True,"[{""symbol"": ""159985"", ""rank"": 1, ""momentum_score"": 4.424429955275559, ""annualized_return"": 5.063117868748441, ""r_squared"": 0.8738548202847269, ""close"": 2.244}]",159985,159985,True,159985
2026-03-20,"159985.SZ:3.6188,159611.SZ:2.0611,515220.SH:1.8043,159566.SZ:0.9963,513310.SH:0.8314,510880.SH:0.4389,512890.SH:0.2326",True,[],511880,159985,False,511880
2026-03-23,"515220.SH:1.7474,159611.SZ:1.2440,510880.SH:0.1722",True,[],511880,515220,False,511880
2026-03-24,159985.SZ:2.9270,True,[],511880,159985,False,511880
2026-03-25,,True,[],511880,511880,True,511880
2026-03-26,,True,[],511880,511880,True,511880
2026-03-27,,True,[],511880,511880,True,511880
2026-03-30,520830.SH:0.0000,True,[],511880,520830,False,511880
2026-03-31,520830.SH:0.0026,True,"[{""symbol"": ""520830"", ""rank"": 1, ""momentum_score"": 0.0001297139296270697, ""annualized_return"": 0.02758776683135178, ""r_squared"": 0.004701864069680983, ""close"": 0.924}]",520830,520830,True,520830
2026-04-01,,True,[],511880,511880,True,511880
2026-04-02,520830.SH:0.0447,False,"[{""symbol"": ""512800"", ""rank"": 1, ""momentum_score"": 0.17328919931161715, ""annualized_return"": 0.3494692905714425, ""r_squared"": 0.4958638827127255, ""close"": 0.805}]",512800,520830,False,512800
2026-04-03,520830.SH:0.0458,True,"[{""symbol"": ""520830"", ""rank"": 1, ""momentum_score"": 0.03806323009124959, ""annualized_return"": 0.21299668534837246, ""r_squared"": 0.17870339169360427, ""close"": 0.927}]",520830,520830,True,520830
2026-04-07,"520830.SH:0.0245,159502.SZ:0.0081",True,"[{""symbol"": ""520830"", ""rank"": 1, ""momentum_score"": 0.03683942360966916, ""annualized_return"": 0.2076764282514103, ""r_squared"": 0.17738856508583556, ""close"": 0.923}]",520830,520830,True,520830
2026-04-08,159502.SZ:0.1154,True,"[{""symbol"": ""159502"", ""rank"": 1, ""momentum_score"": 0.03161736479856812, ""annualized_return"": 0.4398105049722667, ""r_squared"": 0.0718886075733044, ""close"": 1.349}]",159502,159502,True,159502
2026-04-09,"513120.SH:1.2592,159992.SZ:0.7191,515120.SH:0.7085,159892.SZ:0.6809,159323.SZ:0.6548",False,"[{""symbol"": ""589720"", ""rank"": 1, ""momentum_score"": 2.5535645850892617, ""annualized_return"": 4.063834020882805, ""r_squared"": 0.6283634055838087, ""close"": 0.919}]",589720,513120,False,589720
2026-04-10,"515880.SH:1.4080,513120.SH:1.3493,515120.SH:0.7888,159992.SZ:0.7811,159323.SZ:0.7662,159892.SZ:0.7509",False,"[{""symbol"": ""589720"", ""rank"": 1, ""momentum_score"": 2.40408307855453, ""annualized_return"": 3.85591466574236, ""r_squared"": 0.6234793264263496, ""close"": 0.919}]",589720,515880,False,589720
2026-04-13,"515880.SH:2.0294,513120.SH:1.3694,159583.SZ:1.3187,159323.SZ:0.9617,159967.SZ:0.8233,515120.SH:0.8143,159992.SZ:0.8056,159892.SZ:0.7309",False,"[{""symbol"": ""589720"", ""rank"": 1, ""momentum_score"": 2.3479013572148073, ""annualized_return"": 3.750421822296489, ""r_squared"": 0.6260366082706721, ""close"": 0.926}]",589720,515880,False,589720
2026-04-14,"515880.SH:3.0390,159583.SZ:2.1793,513120.SH:1.3755,159967.SZ:1.3511,159323.SZ:0.9901,515120.SH:0.7545,159992.SZ:0.7444,159892.SZ:0.7056,159502.SZ:0.4987,513190.SH:0.2318",False,"[{""symbol"": ""589720"", ""rank"": 1, ""momentum_score"": 2.4950073631710112, ""annualized_return"": 3.8326023676942107, ""r_squared"": 0.6509956222440237, ""close"": 0.932}, {""symbol"": ""515880"", ""rank"": 2, ""momentum_score"": 2.2635582159458734, ""annualized_return"": 4.023797097036943, ""r_squared"": 0.5625428323939892, ""close"": 0.5939981000633313}]",589720,515880,False,589720
2026-04-15,"515880.SH:4.0108,159583.SZ:3.2519,513120.SH:2.2987,159967.SZ:1.8414,515050.SH:1.6770,159892.SZ:1.3530,159992.SZ:1.2662,159363.SZ:1.1454,159502.SZ:0.9930,159323.SZ:0.9130",False,"[{""symbol"": ""589720"", ""rank"": 1, ""momentum_score"": 2.9441165591216714, ""annualized_return"": 4.325293845352441, ""r_squared"": 0.6806743459256868, ""close"": 0.968}, {""symbol"": ""515880"", ""rank"": 2, ""momentum_score"": 2.8260064294662777, ""annualized_return"": 4.6478845751434, ""r_squared"": 0.6080199247157698, ""close"": 0.584889170360988}]",589720,515880,False,589720
2026-04-16,"159583.SZ:4.9850,159967.SZ:3.1154,513120.SH:2.8372,515050.SH:2.7982,159363.SZ:2.3433,159892.SZ:1.7892,159502.SZ:1.5590,515120.SH:1.4327,159992.SZ:1.4141,159323.SZ:1.2050",False,"[{""symbol"": ""515880"", ""rank"": 1, ""momentum_score"": 4.326536949489322, ""annualized_return"": 6.225668172371682, ""r_squared"": 0.6949514220320415, ""close"": 0.6059835338822039}]",515880,159583,False,515880
2026-04-17,"159363.SZ:4.4660,513120.SH:2.6850,159502.SZ:1.8690,515980.SH:1.7564,159892.SZ:1.7166,159819.SZ:1.7014,562800.SH:1.5465,159509.SZ:1.5368,159949.SZ:1.3302,588200.SH:1.3279",False,"[{""symbol"": ""589720"", ""rank"": 1, ""momentum_score"": 4.051181737508599, ""annualized_return"": 5.235075537970832, ""r_squared"": 0.7738535400539566, ""close"": 0.954}, {""symbol"": ""159967"", ""rank"": 2, ""momentum_score"": 3.7592844945122006, ""annualized_return"": 6.478747351512287, ""r_squared"": 0.580248663907954, ""close"": 0.789}]",589720,159363,False,589720
2026-04-20,"562800.SH:2.9838,159819.SZ:2.9714,515980.SH:2.9229,513120.SH:2.4589,159509.SZ:2.3894,588200.SH:2.3812,159502.SZ:2.3647,159949.SZ:2.1060,159915.SZ:1.6476,159892.SZ:1.6322",False,"[{""symbol"": ""159363"", ""rank"": 1, ""momentum_score"": 4.718660956559004, ""annualized_return"": 7.574803962106349, ""r_squared"": 0.6229416602943836, ""close"": 1.295}]",159363,562800,False,159363
2026-04-21,"562800.SH:4.2740,159819.SZ:3.9025,515980.SH:3.7339,588200.SH:3.2835,159509.SZ:3.1339,159732.SZ:3.0103,159949.SZ:2.9205,159502.SZ:2.7544,159206.SZ:2.6453,159915.SZ:2.3127",False,"[{""symbol"": ""588020"", ""rank"": 1, ""momentum_score"": 4.799494809478545, ""annualized_return"": 6.240206176993905, ""r_squared"": 0.7691243964298958, ""close"": 2.321}]",588020,562800,False,588020
2026-04-22,"588200.SH:4.7758,159509.SZ:4.3241,159949.SZ:4.1033,159206.SZ:3.6634,159915.SZ:3.2929,588220.SH:3.1038,159502.SZ:2.8973,159667.SZ:2.8746,588170.SH:2.8659,512400.SH:2.8492",False,"[{""symbol"": ""159819"", ""rank"": 1, ""momentum_score"": 4.61789038026752, ""annualized_return"": 7.030017081672019, ""r_squared"": 0.6568818150252916, ""close"": 1.777}, {""symbol"": ""512930"", ""rank"": 2, ""momentum_score"": 4.586074117804634, ""annualized_return"": 6.9837694839007405, ""r_squared"": 0.6566760441301265, ""close"": 0.6493286026200873}, {""symbol"": ""515070"", ""rank"": 3, ""momentum_score"": 4.526771083682906, ""annualized_return"": 6.916555060395438, ""r_squared"": 0.6544834884064522, ""close"": 1.116909055727554}, {""symbol"": ""515980"", ""rank"": 4, ""momentum_score"": 4.390749275977898, ""annualized_return"": 6.694218636291875, ""r_squared"": 0.65590168390587, ""close"": 1.021}, {""symbol"": ""562800"", ""rank"": 5, ""momentum_score"": 4.365607846257645, ""annualized_return"": 5.473392282446145, ""r_squared"": 0.7976055106188344, ""close"": 1.137}]",159819,588200,False,159819
2026-04-23,"159206.SZ:4.9521,159915.SZ:4.1105,159667.SZ:3.9292,512480.SH:3.3732,588220.SH:3.3061,588170.SH:3.1279,159218.SZ:3.0326,159502.SZ:2.8231,561980.SH:2.8108,588080.SH:2.5549",False,"[{""symbol"": ""515000"", ""rank"": 1, ""momentum_score"": 4.883028137834335, ""annualized_return"": 6.74931834785144, ""r_squared"": 0.7234846374358361, ""close"": 1.155}, {""symbol"": ""588200"", ""rank"": 2, ""momentum_score"": 4.6855319681670995, ""annualized_return"": 6.481537250457836, ""r_squared"": 0.7229044263899167, ""close"": 2.735}, {""symbol"": ""159509"", ""rank"": 3, ""momentum_score"": 4.551946109759016, ""annualized_return"": 6.4595585523046655, ""r_squared"": 0.7046837756637341, ""close"": 2.305}]",515000,159206,False,515000
2026-04-24,"512480.SH:4.8722,159667.SZ:4.5421,159915.SZ:4.0738,561980.SH:3.8364,588220.SH:3.8138,159995.SZ:3.6866,588170.SH:3.6559,588080.SH:3.5530,562590.SH:3.1629,159516.SZ:3.0390",False,"[{""symbol"": ""159949"", ""rank"": 1, ""momentum_score"": 4.896344888025747, ""annualized_return"": 6.759679832715361, ""r_squared"": 0.7243456804460644, ""close"": 1.761}, {""symbol"": ""159939"", ""rank"": 2, ""momentum_score"": 4.861628439660319, ""annualized_return"": 6.498119102083686, ""r_squared"": 0.7481593309210646, ""close"": 0.992}]",159949,512480,False,159949
