date,time,value,positions,symbol
2021-01-13,15:30:00,1655503.96,159915.SZ:546000:1651650.00,159915
2021-01-14,15:30:00,1634755.96,159915.SZ:546000:1630902.00,159915
2021-01-15,15:30:00,1591636.71,501018.SH:2565500:1588044.50,501018
2021-01-18,15:30:00,1576239.11,501018.SH:2565600:1572712.80,501018
2021-01-19,15:30:00,1548418.33,159949.SZ:1180200:1544881.80,159949
2021-01-20,15:30:00,1600078.99,501018.SH:2570900:1599099.80,501018
2021-01-21,15:30:00,1585622.28,159949.SZ:1126800:1582027.20,159949
2021-01-22,15:30:00,1618846.39,159915.SZ:498000:1614018.00,159915
2021-01-25,15:30:00,1637810.51,512170.SH:583800:1635223.80,512170
2021-01-26,15:30:00,1587708.3,159995.SZ:1166500:1584107.00,159995
2021-01-27,15:30:00,1577209.8,159995.SZ:1166500:1573608.50,159995
2021-01-28,15:30:00,1520365.66,510900.SH:1232300:1516961.30,510900
2021-01-29,15:30:00,1509212.35,511880.SH:14900:1494544.50,511880
2021-02-01,15:30:00,1509346.45,511880.SH:14900:1494678.60,511880
2021-02-02,15:30:00,1511405.8,501018.SH:2405100:1507997.70,501018
2021-02-03,15:30:00,1528241.5,501018.SH:2405100:1524833.40,501018
2021-02-04,15:30:00,1552292.5,501018.SH:2405100:1548884.40,501018
2021-02-05,15:30:00,1559507.8,501018.SH:2405100:1556099.70,501018
2021-02-08,15:30:00,1578743.6,501018.SH:2405000:1575275.00,501018
2021-02-09,15:30:00,1610008.6,501018.SH:2405000:1606540.00,501018
2021-02-10,15:30:00,1605110.65,512800.SH:1251200:1601536.00,512800
2021-02-18,15:30:00,1636390.65,512800.SH:1251200:1632816.00,512800
2021-02-19,15:30:00,1648636.75,159825.SZ:1349400:1646268.00,159825
2021-02-22,15:30:00,1632453.89,159825.SZ:1348400:1628867.20,159825
2021-02-23,15:30:00,1594698.69,159825.SZ:1348400:1591112.00,159825
2021-02-24,15:30:00,1573982.74,501018.SH:2240300:1568210.00,501018
2021-02-25,15:30:00,1607588.14,501018.SH:2243300:1603959.50,501018
2021-02-26,15:30:00,1587314.01,159980.SZ:1202500:1583692.50,159980
2021-03-01,15:30:00,1571681.51,159980.SZ:1202500:1568060.00,159980
2021-03-02,15:30:00,1539671.05,513500.SH:646300:1536255.10,513500
2021-03-03,15:30:00,1539024.75,513500.SH:646300:1535608.80,513500
2021-03-04,15:30:00,1504657.85,511880.SH:14800:1487710.80,511880
2021-03-05,15:30:00,1512820.67,501018.SH:2067700:1509421.00,501018
2021-03-08,15:30:00,1576434.06,511880.SH:15500:1558525.00,511880
2021-03-09,15:30:00,1593523.85,513030.SH:1351900:1588482.50,513030
2021-03-10,15:30:00,1584121.91,501018.SH:2168100:1578376.80,501018
2021-03-11,15:30:00,1623142.6,501018.SH:2170900:1619491.40,501018
2021-03-12,15:30:00,1636168.0,501018.SH:2170900:1632516.80,501018
2021-03-15,15:30:00,1653535.2,501018.SH:2170900:1649884.00,501018
2021-03-16,15:30:00,1627484.4,501018.SH:2170900:1623833.20,501018
2021-03-17,15:30:00,1636168.0,501018.SH:2170900:1632516.80,501018
2021-03-18,15:30:00,1622122.05,513030.SH:1357700:1618378.40,513030
2021-03-19,15:30:00,1610255.83,515210.SH:1079000:1606631.00,515210
2021-03-22,15:30:00,1613150.13,159980.SZ:1266300:1611999.90,159980
2021-03-23,15:30:00,1606536.65,513030.SH:1110800:1308522.40,513030
2021-03-24,15:30:00,1597233.99,511880.SH:15700:1580063.70,511880
2021-03-25,15:30:00,1597265.39,511880.SH:15700:1580095.10,511880
2021-03-26,15:30:00,1599362.47,513030.SH:1237100:1459778.00,513030
2021-03-29,15:30:00,1606219.38,513030.SH:1352400:1602594.00,513030
2021-03-30,15:30:00,1615686.18,513030.SH:1352400:1612060.80,513030
2021-03-31,15:30:00,1629210.18,513030.SH:1352400:1625584.80,513030
2021-04-01,15:30:00,1637324.58,513030.SH:1352400:1633699.20,513030
2021-04-02,15:30:00,1646791.38,513030.SH:1352400:1643166.00,513030
2021-04-06,15:30:00,1668484.16,513030.SH:1700:2091.00|513500.SH:658000:1664740.00,513030
2021-04-07,15:30:00,1665836.86,513500.SH:658000:1662108.00,513500
2021-04-08,15:30:00,1667978.83,513090.SH:1312500:1664250.00,513090
2021-04-09,15:30:00,1654853.83,513090.SH:1312500:1651125.00,513090
2021-04-12,15:30:00,1648011.46,513100.SH:354700:1644034.50,513100
2021-04-13,15:30:00,1644464.46,513100.SH:354700:1640487.50,513100
2021-04-14,15:30:00,1665746.46,513100.SH:354700:1661769.50,513100
2021-04-15,15:30:00,1649075.56,513100.SH:354700:1645098.60,513100
2021-04-16,15:30:00,1664327.66,513100.SH:354700:1660350.70,513100
2021-04-19,15:30:00,1667519.96,513100.SH:354700:1663543.00,513100
2021-04-20,15:30:00,1635872.08,512480.SH:1714400:1632108.80,512480
2021-04-21,15:30:00,1634757.53,512690.SH:625100:1630260.80,512690
2021-04-22,15:30:00,1634126.61,512690.SH:625300:1630157.10,512690
2021-04-23,15:30:00,1651635.01,512690.SH:625300:1647665.50,512690
2021-04-26,15:30:00,1619119.41,512690.SH:625300:1615149.90,512690
2021-04-27,15:30:00,1648508.51,512690.SH:625300:1644539.00,512690
2021-04-28,15:30:00,1677044.92,159967.SZ:2383600:1673287.20,159967
2021-04-29,15:30:00,1677044.92,159967.SZ:2383600:1673287.20,159967
2021-04-30,15:30:00,1703264.52,159967.SZ:2383600:1699506.80,159967
2021-05-06,15:30:00,1650485.79,159949.SZ:1268700:1646772.60,159949
2021-05-07,15:30:00,1626599.98,159980.SZ:1155900:1622883.60,159980
2021-05-10,15:30:00,1676303.68,159980.SZ:1155900:1672587.30,159980
2021-05-11,15:30:00,1637003.08,159980.SZ:1155900:1633286.70,159980
2021-05-12,15:30:00,1647406.18,159980.SZ:1155900:1643689.80,159980
2021-05-13,15:30:00,1613885.08,159980.SZ:1155900:1610168.70,159980
2021-05-14,15:30:00,1599251.75,518880.SH:426700:1595431.30,518880
2021-05-17,15:30:00,1608040.17,159992.SZ:1008400:1604364.40,159992
2021-05-18,15:30:00,1582830.17,159992.SZ:1008400:1579154.40,159992
2021-05-19,15:30:00,1575650.41,515120.SH:1358700:1572015.90,515120
2021-05-20,15:30:00,1578367.81,515120.SH:1358700:1574733.30,515120
2021-05-21,15:30:00,1549835.11,515120.SH:1358700:1546200.60,515120
2021-05-24,15:30:00,1536243.6,515120.SH:1358800:1532726.40,515120
2021-05-25,15:30:00,1579954.44,512010.SH:478800:1576688.40,512010
2021-05-26,15:30:00,1581993.11,512690.SH:1076700:1578442.20,512690
2021-05-27,15:30:00,1592760.11,512690.SH:1076700:1589209.20,512690
2021-05-28,15:30:00,1595990.21,512690.SH:1076700:1592439.30,512690
2021-05-31,15:30:00,1600297.01,512690.SH:1076700:1596746.10,512690
2021-06-01,15:30:00,1603859.25,515030.SH:852900:1599187.50,515030
2021-06-02,15:30:00,1591915.6,515030.SH:853400:1588177.40,515030
2021-06-03,15:30:00,1584089.89,512690.SH:1061400:1580424.60,512690
2021-06-04,15:30:00,1620177.49,512690.SH:1061400:1616512.20,512690
2021-06-07,15:30:00,1654142.29,512690.SH:1061400:1650477.00,512690
2021-06-08,15:30:00,1569279.46,512670.SH:865000:1565650.00,512670
2021-06-09,15:30:00,1590888.32,512480.SH:1412100:1587200.40,512480
2021-06-10,15:30:00,1609036.81,159995.SZ:1183900:1605368.40,159995
2021-06-11,15:30:00,1582991.01,159995.SZ:1183900:1579322.60,159995
2021-06-15,15:30:00,1605485.11,159995.SZ:1183900:1601816.70,159995
2021-06-16,15:30:00,1583262.62,501018.SH:1928900:1579769.10,501018
2021-06-17,15:30:00,1579404.82,501018.SH:1928900:1575911.30,501018
2021-06-18,15:30:00,1550471.32,501018.SH:1928900:1546977.80,501018
2021-06-21,15:30:00,1575547.02,501018.SH:1928900:1572053.50,501018
2021-06-22,15:30:00,1588514.54,159851.SZ:815600:1008897.20,159851
2021-06-23,15:30:00,1568497.92,159851.SZ:1100:1359.60|588080.SH:999900:1564843.50,159851
2021-06-24,15:30:00,1538221.63,159851.SZ:700600:851229.00,159851
2021-06-25,15:30:00,1543765.71,501018.SH:1851300:1542132.90,501018
2021-06-28,15:30:00,1550447.05,588080.SH:968600:1546854.20,588080
2021-06-29,15:30:00,1561855.04,515790.SH:1167300:1558345.50,515790
2021-06-30,15:30:00,1582866.44,515790.SH:1167300:1579356.90,515790
2021-07-01,15:30:00,1551112.9,515030.SH:740000:1547340.00,515030
2021-07-02,15:30:00,1545932.9,515030.SH:740000:1542160.00,515030
2021-07-05,15:30:00,1567357.58,501018.SH:1579700:1342745.00,501018
2021-07-06,15:30:00,1589440.23,501018.SH:1835500:1585872.00,501018
2021-07-07,15:30:00,1545552.73,513100.SH:313500:1542106.50,513100
2021-07-08,15:30:00,1537697.26,159967.SZ:1837400:1536066.40,159967
2021-07-09,15:30:00,1521151.58,159967.SZ:1835400:1517875.80,159967
