date,dt_ths,code,mode_ths,shares_ths,minute_volume_ths,cap_shares_ths,participation_ths,splits_ths,target_value_ths,dt_jq,mode_jq,shares_jq,minute_volume_jq,cap_shares_jq,participation_jq,splits_jq,target_value_jq,_merge
2021-07-19,2021-07-19 13:40:00,159985,trend,1278900.0,3700.0,900.0,0.25,5.0,1700937.0,2021-07-19 13:40:00,trend,1409400.0,3700.0,900.0,0.25,5.0,1874502.0,both
2021-07-22,2021-07-22 13:11:00,159870,trend,1553700.0,1231788.0,307900.0,0.25,5.0,1681103.4,2021-07-22 13:11:00,trend,1694100.0,1231788.0,307900.0,0.25,5.0,1833016.2,both
2021-07-23,2021-07-23 14:40:00,515210,force,928500.0,438600.0,109600.0,0.25,5.0,1676871.0,2021-07-23 14:40:00,force,1011400.0,438600.0,109600.0,0.25,5.0,1826588.4,both
2021-07-26,2021-07-26 14:10:00,159980,trend,1170100.0,300800.0,75200.0,0.25,5.0,1647500.8,2021-07-26 14:10:00,trend,1274200.0,300800.0,75200.0,0.25,5.0,1794073.6,both
2021-08-03,2021-08-03 14:40:00,512670,force,797500.0,155900.0,38900.0,0.25,5.0,1641255.0,2021-08-03 14:40:00,force,868000.0,155900.0,38900.0,0.25,5.0,1786344.0,both
2021-08-09,2021-08-09 14:30:00,512660,trend,1317300.0,4276400.0,1069100.0,0.25,5.0,1755960.9,2021-08-09 14:30:00,trend,1435800.0,4276400.0,1069100.0,0.25,5.0,1913921.4,both
2021-08-10,2021-08-10 13:11:00,159995,trend,1087500.0,1917400.0,479300.0,0.25,5.0,1856362.5,2021-08-10 13:11:00,trend,1185200.0,1917400.0,479300.0,0.25,5.0,2023136.4,both
2021-08-12,2021-08-12 13:40:00,515220,trend,971700.0,14200.0,3500.0,0.25,5.0,1875381.0,2021-08-12 13:40:00,trend,1058900.0,14200.0,3500.0,0.25,5.0,2043677.0,both
2021-08-16,2021-08-16 13:11:00,513500,trend,693600.0,7900.0,1900.0,0.25,5.0,1893528.0,2021-08-16 13:11:00,trend,755400.0,7900.0,1900.0,0.25,5.0,2062242.0,both
2021-08-23,2021-08-23 13:11:00,513500,trend,683800.0,2900.0,700.0,0.25,5.0,1868825.4,2021-08-23 13:11:00,trend,744700.0,2900.0,700.0,0.25,5.0,2035265.1,both
2021-08-25,2021-08-25 13:11:00,515220,trend,955600.0,341700.0,85400.0,0.25,5.0,1876798.4,2021-08-25 13:11:00,trend,1040600.0,341700.0,85400.0,0.25,5.0,2043738.4,both
2021-08-27,2021-08-27 14:30:00,513500,trend,722700.0,1300.0,300.0,0.25,5.0,1981643.4,2021-08-27 14:30:00,trend,787000.0,1300.0,300.0,0.25,5.0,2157954.0,both
2021-08-31,2021-08-31 13:40:00,512400,trend,1222400.0,446700.0,111600.0,0.25,5.0,2005958.4,,,,,,,,,left_only
2021-08-31,,516150,,,,,,,,2021-08-31 13:40:00,trend,1332900.0,556200.0,139000.0,0.25,5.0,2184623.1,right_only
2021-09-01,2021-09-01 13:40:00,513100,trend,371200.0,46000.0,11500.0,0.25,5.0,1927641.6,2021-09-01 13:40:00,trend,417700.0,46000.0,11500.0,0.25,5.0,2169116.1,both
2021-09-07,2021-09-07 13:40:00,510880,trend,589800.0,499600.0,124900.0,0.25,5.0,1926876.6,2021-09-07 13:40:00,trend,663900.0,499600.0,124900.0,0.25,5.0,2168961.3,both
2021-09-09,2021-09-09 13:11:00,512890,trend,1158500.0,500.0,100.0,0.25,5.0,2004205.0,2021-09-09 13:11:00,trend,1304200.0,500.0,100.0,0.25,5.0,2256266.0,both
2021-09-10,,516150,,,,,,,,2021-09-10 13:11:00,trend,1330300.0,44700.0,11100.0,0.25,5.0,2258849.4,right_only
2021-09-13,2021-09-13 13:11:00,512400,trend,1201800.0,509700.0,127400.0,0.25,5.0,2039454.6,2021-09-13 13:11:00,trend,1347500.0,509700.0,127400.0,0.25,5.0,2286707.5,both
2021-09-15,2021-09-15 14:40:00,159869,force,2150500.0,4200.0,1000.0,0.25,5.0,2021470.0,2021-09-15 14:40:00,force,2387800.0,4200.0,1000.0,0.25,5.0,2244532.0,both
2021-09-22,2021-09-22 13:11:00,501018,trend,2364800.0,10600.0,2600.0,0.25,5.0,1986432.0,2021-09-22 13:11:00,trend,2613700.0,10600.0,2600.0,0.25,5.0,2195508.0,both
2021-10-18,2021-10-18 13:11:00,159865,trend,2886300.0,210600.0,52600.0,0.25,5.0,2285949.6,2021-10-18 13:11:00,trend,3193500.0,210600.0,52600.0,0.25,5.0,2529252.0,both
2021-10-21,2021-10-21 13:40:00,159928,trend,2041000.0,86100.0,21500.0,0.25,5.0,2338986.0,2021-10-21 13:40:00,trend,2263800.0,86100.0,21500.0,0.25,5.0,2594314.8,both
2021-10-22,2021-10-22 13:11:00,501018,trend,2545800.0,21100.0,5200.0,0.25,5.0,2398143.6,2021-10-22 13:11:00,trend,2823500.0,21100.0,5200.0,0.25,5.0,2659737.0,both
2021-10-29,2021-10-29 14:40:00,513500,force,864400.0,22000.0,5500.0,0.25,5.0,2385744.0,2021-10-29 14:40:00,force,959400.0,22000.0,5500.0,0.25,5.0,2647944.0,both
2021-11-01,2021-11-01 13:11:00,515790,trend,1273400.0,810300.0,202500.0,0.25,5.0,2401632.4,2021-11-01 13:11:00,trend,1420800.0,810300.0,202500.0,0.25,5.0,2679628.8,both
2021-11-02,2021-11-02 14:30:00,515790,trend,1282000.0,1066100.0,266500.0,0.25,5.0,2326830.0,2021-11-02 14:30:00,trend,1430500.0,1066100.0,266500.0,0.25,5.0,2596357.5,both
2021-11-03,2021-11-03 14:10:00,516520,trend,2032100.0,14000.0,3500.0,0.25,5.0,2277984.1,2021-11-03 14:10:00,trend,2267300.0,14000.0,3500.0,0.25,5.0,2541643.3,both
2021-11-10,2021-11-10 13:11:00,512670,trend,2038000.0,226100.0,56500.0,0.25,5.0,2323320.0,2021-11-10 13:11:00,trend,2275400.0,226100.0,56500.0,0.25,5.0,2593956.0,both
2021-11-15,2021-11-15 13:11:00,512660,trend,1654200.0,1834200.0,458500.0,0.25,5.0,2365506.0,2021-11-15 13:11:00,trend,1854600.0,1834200.0,458500.0,0.25,5.0,2652078.0,both
2021-11-17,2021-11-17 13:40:00,512980,trend,2877300.0,47400.0,11800.0,0.25,5.0,2293208.1,2021-11-17 13:40:00,trend,3227000.0,47400.0,11800.0,0.25,5.0,2571919.0,both
2021-11-18,2021-11-18 14:40:00,515880,force,2040100.0,344600.0,86100.0,0.25,5.0,2219628.8,2021-11-18 14:40:00,force,2292400.0,344600.0,86100.0,0.25,5.0,2494131.2,both
2021-11-19,2021-11-19 14:40:00,513100,force,410600.0,53900.0,13400.0,0.25,5.0,2230789.8,2021-11-19 14:40:00,force,461400.0,53900.0,13400.0,0.25,5.0,2506786.2,both
2021-11-22,2021-11-22 13:11:00,512670,trend,1885300.0,137200.0,34300.0,0.25,5.0,2235965.8,2021-11-22 13:11:00,trend,2118600.0,137200.0,34300.0,0.25,5.0,2512659.6,both
2021-11-23,2021-11-23 14:10:00,159869,trend,2174100.0,8600.0,2100.0,0.25,5.0,2237148.9,2021-11-23 14:10:00,trend,2445100.0,8600.0,2100.0,0.25,5.0,2516007.9,both
2021-11-25,2021-11-25 13:40:00,515880,trend,1999000.0,125000.0,31200.0,0.25,5.0,2226886.0,2021-11-25 13:40:00,trend,2246200.0,125000.0,31200.0,0.25,5.0,2502266.8,both
2021-11-30,,516150,,,,,,,,2021-11-30 14:40:00,force,1508400.0,18400.0,4600.0,0.25,5.0,2484334.8,right_only
2021-12-01,2021-12-01 13:11:00,562800,trend,2214100.0,571300.0,142800.0,0.25,5.0,2189744.9,,,,,,,,,left_only
2021-12-02,,562800,,,,,,,,2021-12-02 13:11:00,trend,2507800.0,270000.0,67500.0,0.25,5.0,2467675.2,right_only
2021-12-03,2021-12-03 13:11:00,159985,trend,1864600.0,1600.0,400.0,0.25,5.0,2207686.4,2021-12-03 13:11:00,trend,2112500.0,1600.0,400.0,0.25,5.0,2501200.0,both
2021-12-06,2021-12-06 13:40:00,562800,trend,2221100.0,208000.0,52000.0,0.25,5.0,2207773.4,2021-12-06 13:40:00,trend,2515400.0,208000.0,52000.0,0.25,5.0,2500307.6,both
2021-12-08,2021-12-08 13:11:00,159980,trend,1450600.0,5600.0,1400.0,0.25,5.0,2099018.2,2021-12-08 13:11:00,trend,1641000.0,5600.0,1400.0,0.25,5.0,2374527.0,both
2021-12-09,,516150,,,,,,,,2021-12-09 13:40:00,trend,1469100.0,111400.0,27800.0,0.25,5.0,2382880.2,right_only
2021-12-10,2021-12-10 13:11:00,512690,trend,1538600.0,345300.0,86300.0,0.25,5.0,2143269.8,,,,,,,,,left_only
2021-12-13,,512690,,,,,,,,2021-12-13 14:40:00,force,1700300.0,1338000.0,334500.0,0.25,5.0,2383820.6,right_only
2021-12-16,,512690,,,,,,,,2021-12-16 13:11:00,trend,1699600.0,717800.0,179400.0,0.25,5.0,2308056.8,right_only
2021-12-17,2021-12-17 14:30:00,512690,trend,1540800.0,579800.0,144900.0,0.25,5.0,2066212.8,,,,,,,,,left_only
2021-12-29,2021-12-29 14:40:00,512980,force,2622600.0,499100.0,124700.0,0.25,5.0,2105947.8,2021-12-29 14:40:00,force,2907100.0,499100.0,124700.0,0.25,5.0,2334401.3,both
2021-12-30,2021-12-30 14:10:00,159985,trend,1774700.0,8500.0,2100.0,0.25,5.0,2198853.3,2021-12-30 14:10:00,trend,1965100.0,8500.0,2100.0,0.25,5.0,2434758.9,both
2021-12-31,2021-12-31 13:40:00,513500,trend,753000.0,75800.0,18900.0,0.25,5.0,2166381.0,2021-12-31 13:40:00,trend,833500.0,75800.0,18900.0,0.25,5.0,2397979.5,both
2022-01-04,2022-01-04 13:11:00,512980,trend,2473900.0,635200.0,158800.0,0.25,5.0,2181979.8,2022-01-04 13:11:00,trend,2735600.0,635200.0,158800.0,0.25,5.0,2412799.2,both
2022-01-05,2022-01-05 13:40:00,159985,trend,1729400.0,24500.0,6100.0,0.25,5.0,2177314.6,2022-01-05 13:40:00,trend,1913000.0,24500.0,6100.0,0.25,5.0,2408467.0,both
2022-01-06,2022-01-06 14:10:00,501018,trend,2374100.0,200000.0,50000.0,0.25,5.0,2136690.0,2022-01-06 14:10:00,trend,2629300.0,200000.0,50000.0,0.25,5.0,2366370.0,both
2022-01-25,2022-01-25 13:11:00,518880,trend,619900.0,243400.0,60800.0,0.25,5.0,2276272.8,2022-01-25 13:11:00,trend,686400.0,243400.0,60800.0,0.25,5.0,2520460.8,both
2022-01-26,,501018,,,,,,,,2022-01-26 13:11:00,trend,2607000.0,1500.0,300.0,0.25,5.0,2523576.0,right_only
2022-02-11,2022-02-11 13:11:00,159985,trend,1603400.0,1500.0,300.0,0.25,5.0,2326533.4,2022-02-11 13:11:00,trend,1826200.0,1500.0,300.0,0.25,5.0,2649816.2,both
2022-02-16,2022-02-16 13:40:00,159980,trend,1446300.0,14100.0,3500.0,0.25,5.0,2285154.0,2022-02-16 13:40:00,trend,1647200.0,14100.0,3500.0,0.25,5.0,2602576.0,both
2022-02-17,2022-02-17 13:11:00,501018,trend,2235900.0,151000.0,37700.0,0.25,5.0,2282853.9,2022-02-17 13:11:00,trend,2546700.0,151000.0,37700.0,0.25,5.0,2600180.7,both
2022-02-24,2022-02-24 14:40:00,562800,force,2771600.0,19100.0,4700.0,0.25,5.0,2480582.0,2022-02-24 14:40:00,force,3155500.0,19100.0,4700.0,0.25,5.0,2824172.5,both
2022-02-25,2022-02-25 14:40:00,501018,force,2370900.0,11000.0,2700.0,0.25,5.0,2543975.7,2022-02-25 14:40:00,force,2700700.0,11000.0,2700.0,0.25,5.0,2897851.1,both
2022-03-02,2022-03-02 14:30:00,512400,trend,1950200.0,341600.0,85400.0,0.25,5.0,2753682.4,2022-03-02 14:30:00,trend,2220100.0,341600.0,85400.0,0.25,5.0,3134781.2,both
2022-03-03,2022-03-03 13:11:00,501018,trend,2230100.0,43700.0,10900.0,0.25,5.0,2767554.1,2022-03-03 13:11:00,trend,2538100.0,43700.0,10900.0,0.25,5.0,3149782.1,both
2022-03-04,2022-03-04 14:10:00,159985,trend,1789800.0,94300.0,23500.0,0.25,5.0,2693649.0,2022-03-04 14:10:00,trend,2037200.0,94300.0,23500.0,0.25,5.0,3065986.0,both
2022-03-29,,513100,,,,,,,,2022-03-29 13:11:00,trend,3421000.0,52800.0,13200.0,0.25,5.0,3335475.0,right_only
2022-03-29,2022-03-29 13:11:00,513500,trend,1071500.0,1500400.0,375100.0,0.25,5.0,2930552.5,,,,,,,,,left_only
2022-03-30,2022-03-30 14:40:00,513100,force,2957100.0,245400.0,61300.0,0.25,5.0,2930486.1,,,,,,,,,left_only
2022-04-14,2022-04-14 13:11:00,159980,trend,1634000.0,1900.0,400.0,0.25,5.0,2795774.0,2022-04-14 13:11:00,trend,1888500.0,1900.0,400.0,0.25,5.0,3231223.5,both
2022-04-21,2022-04-21 13:11:00,518880,trend,720900.0,57600.0,14400.0,0.25,5.0,2831695.2,2022-04-21 13:11:00,trend,833000.0,57600.0,14400.0,0.25,5.0,3272024.0,both
2022-04-29,2022-04-29 14:10:00,518880,trend,715600.0,620500.0,155100.0,0.25,5.0,2825188.8,2022-04-29 14:10:00,trend,827000.0,620500.0,155100.0,0.25,5.0,3264996.0,both
2022-05-05,2022-05-05 14:40:00,511880,force,27900.0,82600.0,20600.0,0.25,5.0,2811650.4,2022-05-05 14:40:00,force,32200.0,82600.0,20600.0,0.25,5.0,3244987.2,both
2022-05-09,2022-05-09 14:40:00,501018,force,2102400.0,1000.0,200.0,0.25,5.0,2813011.2,2022-05-09 14:40:00,force,2429600.0,1000.0,200.0,0.25,5.0,3250804.8,both
2022-05-13,2022-05-13 13:11:00,501018,trend,2010400.0,130400.0,32600.0,0.25,5.0,2653728.0,2022-05-13 13:11:00,trend,2318400.0,130400.0,32600.0,0.25,5.0,3060288.0,both
2022-05-23,2022-05-23 13:40:00,512670,trend,3141800.0,60500.0,15100.0,0.25,5.0,2686239.0,2022-05-23 13:40:00,trend,3625600.0,60500.0,15100.0,0.25,5.0,3099888.0,both
2022-05-24,,515790,,,,,,,,2022-05-24 13:40:00,trend,2226700.0,8634100.0,2158500.0,0.25,5.0,3086206.2,right_only
2022-05-31,2022-05-31 13:11:00,159755,trend,2692800.0,560900.0,140200.0,0.25,5.0,2700878.4,2022-05-31 13:11:00,trend,3200200.0,560900.0,140200.0,0.25,5.0,3209800.6,both
2022-06-01,2022-06-01 13:11:00,516520,trend,3086300.0,20000.0,5000.0,0.25,5.0,2796187.8,2022-06-01 13:11:00,trend,3672500.0,20000.0,5000.0,0.25,5.0,3327285.0,both
2022-06-02,2022-06-02 13:11:00,515220,trend,1182600.0,42200.0,10500.0,0.25,5.0,2838240.0,2022-06-02 13:11:00,trend,1407700.0,42200.0,10500.0,0.25,5.0,3378480.0,both
2022-06-07,2022-06-07 14:30:00,516520,trend,3115100.0,10000.0,2500.0,0.25,5.0,2934424.2,2022-06-07 14:30:00,trend,3711600.0,10000.0,2500.0,0.25,5.0,3496327.2,both
2022-06-09,2022-06-09 13:11:00,159605,trend,3275100.0,1114300.0,278500.0,0.25,5.0,2859162.3,2022-06-09 13:11:00,trend,3903500.0,1114300.0,278500.0,0.25,5.0,3407755.5,both
2022-06-10,2022-06-10 13:11:00,512400,trend,2219400.0,25200.0,6300.0,0.25,5.0,2827515.6,2022-06-10 13:11:00,trend,2644800.0,25200.0,6300.0,0.25,5.0,3369475.2,both
2022-06-13,2022-06-13 14:40:00,513180,force,4874900.0,9374400.0,2343600.0,0.25,5.0,2900565.5,2022-06-13 14:40:00,force,5810900.0,9374400.0,2343600.0,0.25,5.0,3457485.5,both
2022-06-14,2022-06-14 13:11:00,516520,trend,3074200.0,3700.0,900.0,0.25,5.0,2874377.0,2022-06-14 13:11:00,trend,3657400.0,3700.0,900.0,0.25,5.0,3419669.0,both
2022-06-16,2022-06-16 14:40:00,513180,force,5064100.0,11079200.0,2769800.0,0.25,5.0,2977690.8,2022-06-16 14:40:00,force,6027800.0,11079200.0,2769800.0,0.25,5.0,3544346.4,both
2022-06-17,2022-06-17 13:11:00,516520,trend,3149800.0,20000.0,5000.0,0.25,5.0,3011208.8,2022-06-17 13:11:00,trend,3750900.0,20000.0,5000.0,0.25,5.0,3585860.4,both
2022-06-21,2022-06-21 13:11:00,512400,trend,2403700.0,40100.0,10000.0,0.25,5.0,3074332.3,2022-06-21 13:11:00,trend,2863300.0,40100.0,10000.0,0.25,5.0,3662160.7,both
2022-06-22,2022-06-22 13:40:00,515790,trend,1911600.0,665500.0,166300.0,0.25,5.0,3073852.8,2022-06-22 13:40:00,trend,2277000.0,665500.0,166300.0,0.25,5.0,3661416.0,both
2022-06-24,2022-06-24 14:10:00,159915,trend,1165600.0,448600.0,112100.0,0.25,5.0,3180922.4,2022-06-24 14:10:00,trend,1388400.0,448600.0,112100.0,0.25,5.0,3788943.6,both
2022-06-27,2022-06-27 13:40:00,159605,trend,3563200.0,8145700.0,2036400.0,0.25,5.0,3221132.8,2022-06-27 13:40:00,trend,4245100.0,8145700.0,2036400.0,0.25,5.0,3837570.4,both
2022-06-29,2022-06-29 14:30:00,516520,trend,3014000.0,10000.0,2500.0,0.25,5.0,3101406.0,2022-06-29 14:30:00,trend,3548700.0,10000.0,2500.0,0.25,5.0,3651612.3,both
2022-06-30,2022-06-30 13:11:00,512690,trend,3327600.0,1265500.0,316300.0,0.25,5.0,3117961.2,2022-06-30 13:11:00,trend,3921300.0,1265500.0,316300.0,0.25,5.0,3674258.1,both
2022-07-04,2022-07-04 13:11:00,159967,trend,4373200.0,33000.0,8200.0,0.25,5.0,3048120.4,2022-07-04 13:11:00,trend,5156300.0,33000.0,8200.0,0.25,5.0,3593941.1,both
2022-07-05,2022-07-05 13:11:00,159992,trend,2659600.0,5241300.0,1310300.0,0.25,5.0,3055880.4,2022-07-05 13:11:00,trend,3136200.0,5241300.0,1310300.0,0.25,5.0,3603493.8,both
2022-07-06,2022-07-06 14:40:00,562800,force,3050200.0,286000.0,71500.0,0.25,5.0,2989196.0,2022-07-06 14:40:00,force,3593900.0,286000.0,71500.0,0.25,5.0,3522022.0,both
2022-07-12,2022-07-12 13:40:00,513100,trend,3710800.0,247700.0,61900.0,0.25,5.0,3035434.4,2022-07-12 13:40:00,trend,4372700.0,247700.0,61900.0,0.25,5.0,3576868.6,both
2022-07-13,2022-07-13 13:11:00,513500,trend,2496500.0,12400.0,3100.0,0.25,5.0,3030751.0,2022-07-13 13:11:00,trend,2942900.0,12400.0,3100.0,0.25,5.0,3572680.6,both
2022-07-15,2022-07-15 14:40:00,513100,force,3679500.0,479600.0,119900.0,0.25,5.0,3013510.5,2022-07-15 14:40:00,force,4334100.0,479600.0,119900.0,0.25,5.0,3549627.9,both
2022-07-20,2022-07-20 14:40:00,513500,force,2489100.0,8876900.0,2219200.0,0.25,5.0,3131287.8,2022-07-20 14:40:00,force,2933700.0,8876900.0,2219200.0,0.25,5.0,3690594.6,both
2022-07-21,2022-07-21 14:10:00,513100,trend,3631800.0,591200.0,147800.0,0.25,5.0,3137875.2,2022-07-21 14:10:00,trend,4282100.0,591200.0,147800.0,0.25,5.0,3699734.4,both
2022-08-15,2022-08-15 13:40:00,512480,trend,3271300.0,1710900.0,427700.0,0.25,5.0,3382524.2,2022-08-15 13:40:00,trend,3858300.0,1710900.0,427700.0,0.25,5.0,3989482.2,both
2022-08-17,2022-08-17 14:40:00,513100,force,3558100.0,986500.0,246600.0,0.25,5.0,3341055.9,2022-08-17 14:40:00,force,4197000.0,986500.0,246600.0,0.25,5.0,3940983.0,both
2022-08-18,2022-08-18 13:40:00,512480,trend,3198600.0,8360100.0,2090000.0,0.25,5.0,3307352.4,2022-08-18 13:40:00,trend,3774200.0,8360100.0,2090000.0,0.25,5.0,3902522.8,both
2022-08-19,2022-08-19 14:40:00,513100,force,3496600.0,1674700.0,418600.0,0.25,5.0,3248341.4,2022-08-19 14:40:00,force,4132700.0,1674700.0,418600.0,0.25,5.0,3839278.3,both
2022-08-22,2022-08-22 13:40:00,513500,trend,2359500.0,4200.0,1000.0,0.25,5.0,3197122.5,2022-08-22 13:40:00,trend,2790800.0,4200.0,1000.0,0.25,5.0,3781534.0,both
2022-08-24,2022-08-24 13:40:00,515220,trend,1178600.0,231300.0,57800.0,0.25,5.0,3143326.2,2022-08-24 13:40:00,trend,1393000.0,231300.0,57800.0,0.25,5.0,3715131.0,both
2022-08-30,2022-08-30 14:40:00,518880,force,840700.0,11600.0,2900.0,0.25,5.0,3182890.2,2022-08-30 14:40:00,force,994700.0,11600.0,2900.0,0.25,5.0,3765934.2,both
2022-08-31,2022-08-31 13:11:00,159985,trend,1938900.0,131700.0,32900.0,0.25,5.0,3164284.8,2022-08-31 13:11:00,trend,2293600.0,131700.0,32900.0,0.25,5.0,3743155.2,both
2022-09-02,2022-09-02 13:11:00,159985,trend,1919100.0,5800.0,1400.0,0.25,5.0,3153081.3,2022-09-02 13:11:00,trend,2270600.0,5800.0,1400.0,0.25,5.0,3730595.8,both
2022-09-13,2022-09-13 13:11:00,515220,trend,1225700.0,415300.0,103800.0,0.25,5.0,3353515.2,2022-09-13 13:11:00,trend,1450200.0,415300.0,103800.0,0.25,5.0,3967747.2,both
2022-09-16,2022-09-16 14:10:00,159985,trend,1873700.0,11400.0,2800.0,0.25,5.0,3241501.0,2022-09-16 14:10:00,trend,2217400.0,11400.0,2800.0,0.25,5.0,3836102.0,both
2022-10-11,2022-10-11 14:10:00,161226,trend,5137700.0,79000.0,19700.0,0.25,5.0,3247026.4,2022-10-11 14:10:00,trend,6081800.0,79000.0,19700.0,0.25,5.0,3843697.6,both
2022-10-24,2022-10-24 13:40:00,159883,trend,4526600.0,689900.0,172400.0,0.25,5.0,3109774.2,2022-10-24 13:40:00,trend,5350800.0,689900.0,172400.0,0.25,5.0,3675999.6,both
2022-10-31,2022-10-31 13:40:00,513030,trend,3249000.0,35600.0,8900.0,0.25,5.0,3132036.0,2022-10-31 13:40:00,trend,3888100.0,35600.0,8900.0,0.25,5.0,3748128.4,both
2022-11-03,2022-11-03 14:30:00,515400,trend,4178300.0,800600.0,200100.0,0.25,5.0,3083585.4,2022-11-03 14:30:00,trend,5003100.0,800600.0,200100.0,0.25,5.0,3692287.8,both
2022-11-04,2022-11-04 13:11:00,159998,trend,3750000.0,74000.0,18500.0,0.25,5.0,3082500.0,2022-11-04 13:11:00,trend,4538300.0,74000.0,18500.0,0.25,5.0,3730482.6,both
2022-11-07,2022-11-07 13:11:00,513360,trend,6489000.0,1172900.0,293200.0,0.25,5.0,3062808.0,2022-11-07 13:11:00,trend,7850100.0,1172900.0,293200.0,0.25,5.0,3705247.2,both
2022-11-08,2022-11-08 13:40:00,159998,trend,3685800.0,15900.0,3900.0,0.25,5.0,3007612.8,2022-11-08 13:40:00,trend,4469000.0,15900.0,3900.0,0.25,5.0,3646704.0,both
2022-11-09,2022-11-09 13:40:00,159892,trend,4837600.0,440900.0,110200.0,0.25,5.0,2994474.4,2022-11-09 13:40:00,trend,5867000.0,440900.0,110200.0,0.25,5.0,3631673.0,both
2022-11-14,2022-11-14 14:40:00,513030,force,3093300.0,9600.0,2400.0,0.25,5.0,3201565.5,2022-11-14 14:40:00,force,3792000.0,9600.0,2400.0,0.25,5.0,3924720.0,both
2022-11-15,2022-11-15 14:40:00,515400,force,4160800.0,42900.0,10700.0,0.25,5.0,3207976.8,2022-11-15 14:40:00,force,5097300.0,42900.0,10700.0,0.25,5.0,3930018.3,both
2022-11-17,2022-11-17 13:40:00,515400,trend,4173900.0,1012000.0,253000.0,0.25,5.0,3234772.5,2022-11-17 13:40:00,trend,5105000.0,1012000.0,253000.0,0.25,5.0,3956375.0,both
2022-11-21,,513180,,,,,,,,2022-11-21 13:11:00,trend,7862900.0,31052800.0,7763200.0,0.25,5.0,3868546.8,right_only
2022-11-22,2022-11-22 14:40:00,513030,force,2969400.0,16300.0,4000.0,0.25,5.0,3123808.8,2022-11-22 14:40:00,force,3633300.0,16300.0,4000.0,0.25,5.0,3822231.6,both
2022-12-01,2022-12-01 13:40:00,513090,trend,2909000.0,2497500.0,624300.0,0.25,5.0,3173719.0,2022-12-01 13:40:00,trend,3578400.0,2497500.0,624300.0,0.25,5.0,3904034.4,both
2022-12-07,2022-12-07 13:11:00,512200,trend,4207200.0,1083400.0,270800.0,0.25,5.0,3226922.4,2022-12-07 13:11:00,trend,5183900.0,1083400.0,270800.0,0.25,5.0,3976051.3,both
2022-12-12,2022-12-12 13:40:00,513330,trend,6963400.0,7909700.0,1977400.0,0.25,5.0,3231017.6,2022-12-12 13:40:00,trend,8583000.0,7909700.0,1977400.0,0.25,5.0,3982512.0,both
2022-12-14,2022-12-14 13:40:00,161226,trend,4431900.0,1100.0,200.0,0.25,5.0,3261878.4,2022-12-14 13:40:00,trend,5451700.0,1100.0,200.0,0.25,5.0,4012451.2,both
2022-12-16,2022-12-16 14:40:00,159985,force,1644300.0,325600.0,81400.0,0.25,5.0,3157056.0,2022-12-16 14:40:00,force,2023200.0,325600.0,81400.0,0.25,5.0,3884544.0,both
2022-12-21,2022-12-21 14:40:00,161226,force,4232700.0,40200.0,10000.0,0.25,5.0,3098336.4,2022-12-21 14:40:00,force,5206400.0,40200.0,10000.0,0.25,5.0,3811084.8,both
2022-12-27,2022-12-27 13:40:00,159985,trend,1570400.0,4500.0,1100.0,0.25,5.0,3115673.6,2022-12-27 13:40:00,trend,1947800.0,4500.0,1100.0,0.25,5.0,3864435.2,both
2022-12-28,2022-12-28 13:40:00,512690,trend,3597900.0,226200.0,56500.0,0.25,5.0,3076204.5,2022-12-28 13:40:00,trend,4463700.0,226200.0,56500.0,0.25,5.0,3816463.5,both
2022-12-29,2022-12-29 13:40:00,159985,trend,1537300.0,5700.0,1400.0,0.25,5.0,3042316.7,2022-12-29 13:40:00,trend,1906500.0,5700.0,1400.0,0.25,5.0,3772963.5,both
2023-01-04,2023-01-04 14:10:00,513360,trend,5562500.0,200500.0,50100.0,0.25,5.0,3037125.0,2023-01-04 14:10:00,trend,6892900.0,200500.0,50100.0,0.25,5.0,3763523.4,both
2023-01-10,2023-01-10 13:11:00,513120,trend,3057300.0,263400.0,65800.0,0.25,5.0,3204050.4,2023-01-10 13:11:00,trend,3790200.0,263400.0,65800.0,0.25,5.0,3972129.6,both
2023-01-16,2023-01-16 13:11:00,512010,trend,6492800.0,2328400.0,582100.0,0.25,5.0,3493126.4,2023-01-16 13:11:00,trend,8048700.0,2328400.0,582100.0,0.25,5.0,4330200.6,both
2023-01-18,2023-01-18 13:11:00,512010,trend,6481800.0,19126500.0,4781600.0,0.25,5.0,3389981.4,2023-01-18 13:11:00,trend,8020500.0,19126500.0,4781600.0,0.25,5.0,4194721.5,both
2023-01-31,2023-01-31 13:40:00,159851,trend,3028000.0,1400.0,300.0,0.25,5.0,3339884.0,2023-01-31 13:40:00,trend,3748700.0,1400.0,300.0,0.25,5.0,4134816.1,both
2023-02-01,2023-02-01 13:11:00,159852,trend,3643600.0,77800.0,19400.0,0.25,5.0,3384904.4,2023-02-01 13:11:00,trend,4511100.0,77800.0,19400.0,0.25,5.0,4190811.9,both
2023-02-02,2023-02-02 14:40:00,515400,force,4025800.0,95800.0,23900.0,0.25,5.0,3454136.4,2023-02-02 14:40:00,force,4986000.0,95800.0,23900.0,0.25,5.0,4277988.0,both
2023-02-14,2023-02-14 13:11:00,515980,trend,4011900.0,5500.0,1300.0,0.25,5.0,3594662.4,2023-02-14 13:11:00,trend,5001800.0,5500.0,1300.0,0.25,5.0,4481612.8,both
