date,ths_time,ths_target,ths_top10,jq_time,jq_target,jq_top10,signal_target_match,top1_match,top10_overlap
2024-07-22,13:10:00,513290,"['513290', '512800', '513520', '159529', '159732', '513500', '518880', '561330', '513030']",13:10:00,513290,"['513290', '512800', '513520', '159529', '159732', '513500', '518880', '561330', '513030']",True,True,9
2024-07-23,13:10:00,513290,"['513290', '512800', '159529', '513520', '159732', '513500', '518880', '513030']",13:10:00,513290,"['513290', '512800', '159529', '513520', '159732', '513500', '518880', '513030']",True,True,8
2024-07-24,13:10:00,511880,[],13:10:00,511880,[],True,True,0
2024-07-25,13:10:00,511880,[],13:10:00,511880,[],True,True,0
2024-07-26,13:10:00,159502,"['159502', '513290']",13:10:00,159502,"['159502', '513290']",True,True,2
2024-07-29,13:10:00,159502,"['159502', '513290', '513400']",13:10:00,159502,"['159502', '513290', '513400']",True,True,3
2024-07-30,13:10:00,513400,"['513400', '513520']",13:10:00,513400,"['513400', '513520']",True,True,2
2024-07-31,13:10:00,513400,"['513400', '518880']",13:10:00,513400,"['513400', '518880']",True,True,2
2024-08-01,13:10:00,159502,"['159502', '513290', '512710', '512670', '159638', '512660', '588200', '512070', '512880']",13:10:00,159502,"['159502', '513290', '512710', '512670', '159638', '512660', '588200', '512070', '512880']",True,True,9
2024-08-02,13:10:00,518880,['518880'],13:10:00,518880,['518880'],True,True,1
2024-08-05,13:10:00,511880,[],13:10:00,511880,[],True,True,0
2024-08-06,13:10:00,511880,[],13:10:00,511880,[],True,True,0
2024-08-07,13:10:00,511880,[],13:10:00,511880,[],True,True,0
2024-08-08,13:10:00,511880,[],13:10:00,511880,[],True,True,0
2024-08-09,13:10:00,511880,[],13:10:00,511880,[],True,True,0
2024-08-12,13:10:00,511880,[],13:10:00,511880,[],True,True,0
2024-08-13,13:10:00,511880,[],13:10:00,511880,[],True,True,0
2024-08-14,13:10:00,511880,[],13:10:00,511880,[],True,True,0
2024-08-15,13:10:00,511880,[],13:10:00,511880,[],True,True,0
2024-08-16,13:10:00,511880,[],13:10:00,511880,[],True,True,0
2024-08-19,13:10:00,511880,[],13:10:00,511880,[],True,True,0
2024-08-20,13:10:00,511880,[],13:10:00,511880,[],True,True,0
2024-08-21,13:10:00,518880,['518880'],13:10:00,518880,['518880'],True,True,1
2024-08-22,13:10:00,518880,['518880'],13:10:00,518880,['518880'],True,True,1
2024-08-23,13:10:00,518880,"['518880', '159509', '513520']",13:10:00,518880,"['518880', '159509', '513520']",True,True,3
2024-08-26,13:10:00,518880,"['518880', '159509', '513520', '513100', '513500', '513030', '159980']",13:10:00,518880,"['518880', '159509', '513520', '513100', '513500', '513030', '159980']",True,True,7
2024-08-27,13:10:00,518880,"['518880', '513520', '159980', '513030', '513500', '159529']",13:10:00,518880,"['518880', '513520', '159980', '513030', '513500', '159529']",True,True,6
2024-08-28,13:10:00,513520,"['513520', '518880', '513030', '159980', '513500', '159529', '161226']",13:10:00,513520,"['513520', '518880', '513030', '159980', '513500', '159529', '161226']",True,True,7
2024-08-29,13:10:00,513030,"['513030', '518880', '161226']",13:10:00,513030,"['513030', '518880', '161226']",True,True,3
2024-08-30,13:10:00,513030,"['513030', '513500', '159980']",13:10:00,513030,"['513030', '513500', '159980']",True,True,3
2024-09-02,13:10:00,513030,"['513030', '513750', '513190', '510900', '518880', '513920']",13:10:00,513030,"['513030', '513750', '513190', '510900', '518880', '513920']",True,True,6
2024-09-03,13:10:00,513030,"['513030', '513500', '159509', '513400']",13:10:00,513030,"['513030', '513500', '159509', '159529', '513400']",True,True,4
2024-09-04,13:10:00,511880,[],13:10:00,511880,[],True,True,0
2024-09-05,13:10:00,159529,['159529'],13:10:00,159529,['159529'],True,True,1
2024-09-06,13:10:00,159529,"['159529', '518880']",13:10:00,159529,"['159529', '518880']",True,True,2
2024-09-09,13:10:00,159985,['159985'],13:10:00,159985,['159985'],True,True,1
2024-09-10,13:10:00,159529,"['159529', '159985', '518880']",13:10:00,159529,"['159529', '159985', '518880']",True,True,3
2024-09-11,13:10:00,159529,"['159529', '518880']",13:10:00,159529,"['159529', '518880']",True,True,2
2024-09-12,13:10:00,159529,"['159529', '518880', '159502', '513290']",13:10:00,159529,"['159529', '518880', '159502', '513290']",True,True,4
2024-09-13,13:10:00,159529,"['159529', '518880', '513030', '513400', '513500', '159502', '513290', '513520']",13:10:00,159529,"['159529', '518880', '513030', '513400', '513500', '159502', '513290', '513520']",True,True,8
2024-09-18,13:10:00,159985,"['159985', '159529', '518880', '513030', '513400', '513290']",13:10:00,159985,"['159985', '159529', '518880', '513030', '513400', '513290']",True,True,6
2024-09-19,13:10:00,159985,"['159985', '159529', '518880', '513030', '513400']",13:10:00,159985,"['159985', '159529', '518880', '513030', '513400']",True,True,5
2024-09-20,13:10:00,159529,"['159529', '518880', '513030', '513400']",13:10:00,159529,"['159529', '518880', '513030', '513400']",True,True,4
2024-09-23,13:10:00,159529,"['159529', '518880', '513400', '513030']",13:10:00,159529,"['159529', '518880', '513400', '513030']",True,True,4
2024-09-24,13:10:00,159851,"['159851', '159985', '512070', '513120', '159529', '513090', '518880']",13:10:00,159851,"['159851', '159985', '512070', '513120', '159529', '513090', '518880']",True,True,7
2024-09-25,13:10:00,159851,"['159851', '513120', '513750', '512070', '513090', '159852', '512880', '159892', '159985', '159529']",13:10:00,159851,"['159851', '513120', '513750', '512070', '513090', '159852', '512880', '159892', '159985', '159529']",True,True,10
2024-09-26,13:10:00,159851,"['159851', '513750', '513330', '512200', '513180', '513120', '513090', '512070', '159852', '512880']",13:10:00,159851,"['159851', '513750', '513330', '512200', '513180', '513120', '513090', '512070', '159852', '512880']",True,True,10
2024-09-27,13:10:00,512200,"['512200', '513330', '513180', '513750', '513090', '159852', '512070', '512880', '513120', '159892']",13:10:00,512200,"['512200', '513330', '513180', '513750', '513090', '159852', '512070', '512880', '513120', '159892']",True,True,10
2024-09-30,13:10:00,159605,"['159605', '513120', '159998', '516510', '515400', '159892', '159869', '513970', '515030', '512980']",13:10:00,159605,"['159605', '513120', '159998', '516510', '515400', '159892', '159869', '513970', '515030', '512980']",True,True,10
2024-10-08,13:10:00,512980,"['512980', '513970', '159819', '515980', '562500', '516520', '510900', '562800', '518880', '159529']",13:10:00,512980,"['512980', '513970', '159583', '159819', '515980', '562500', '516520', '510900', '562800', '518880']",True,True,9
2024-10-09,13:10:00,511380,"['511380', '518880', '159980', '159529']",13:10:00,511380,"['511380', '518880', '159980', '159529']",True,True,4
2024-10-10,13:10:00,159980,"['159980', '518880', '159529']",13:10:00,159980,"['159980', '518880', '159529']",True,True,3
2024-10-11,13:10:00,159980,"['159980', '518880', '159529']",13:10:00,159980,"['159980', '518880', '159529']",True,True,3
2024-10-14,13:10:00,512800,"['512800', '517520', '159766', '513630', '512890', '561360', '510880', '159980', '518880', '161226']",13:10:00,512800,"['512800', '517520', '159766', '513630', '512890', '561360', '510880', '159980', '518880', '161226']",True,True,10
2024-10-15,13:10:00,517520,"['517520', '513630', '159766', '512890', '561360', '510880', '159980', '161226', '518880', '511380']",13:10:00,517520,"['517520', '513630', '159766', '512890', '561360', '510880', '159980', '161226', '518880', '511380']",True,True,10
2024-10-16,13:10:00,515220,"['515220', '512890', '159825', '159766', '159865', '510880', '159980', '161226', '159611', '518880']",13:10:00,515220,"['515220', '512890', '159825', '159766', '159865', '510880', '159980', '161226', '159611', '518880']",True,True,10
2024-10-17,13:10:00,161226,"['161226', '518880', '513400', '513100', '513030', '513500', '159509', '159529', '520830']",13:10:00,161226,"['161226', '518880', '513400', '513100', '513030', '513500', '159509', '159529', '520830']",True,True,9
2024-10-18,13:10:00,161226,"['161226', '518880', '513400', '513100', '513030', '513500', '159509', '159529']",13:10:00,161226,"['161226', '518880', '513400', '513100', '513030', '513500', '159509', '159529']",True,True,8
2024-10-21,13:10:00,161226,"['161226', '518880', '513400', '159980', '513100', '513500', '513030', '159509', '159529']",13:10:00,161226,"['161226', '518880', '513400', '159980', '513100', '513500', '513030', '159509', '159529']",True,True,9
2024-10-22,13:10:00,513970,"['513970', '513630', '159870', '512890', '515220', '159825', '159766', '510880', '561360', '159865']",13:10:00,513970,"['513970', '513630', '159870', '512890', '515220', '159825', '159766', '510880', '561360', '159865']",True,True,10
2024-10-23,13:10:00,159928,"['159928', '513970', '159870', '513630', '512890', '159825', '159766', '159865', '515220', '159326']",13:10:00,159928,"['159928', '513970', '159870', '513630', '512890', '159825', '159766', '159865', '515220', '159326']",True,True,10
2024-10-24,13:10:00,159883,"['159883', '159992', '513120', '512800', '512690', '512010', '515170', '510760', '517520', '159928']",13:10:00,159883,"['159883', '159992', '513120', '512800', '512690', '512010', '515170', '510760', '517520', '159928']",True,True,10
2024-10-25,13:10:00,159605,"['159605', '159883', '515120', '510900', '515210', '512400', '159892', '513330', '159992', '513120']",13:10:00,159605,"['159605', '159883', '515120', '510900', '515210', '512400', '159892', '513330', '159992', '513120']",True,True,10
2024-10-28,13:10:00,513180,"['513180', '560860', '513920', '159883', '515210', '561330', '510300', '515120', '159992', '159892']",13:10:00,513180,"['513180', '560860', '513920', '159883', '515210', '510300', '515120', '159992', '159892', '512400']",True,True,9
2024-10-29,13:10:00,512170,"['512170', '513190', '562800', '513180', '159883', '513920', '560860', '515120', '561330', '510300']",13:10:00,512170,"['512170', '513190', '562800', '513180', '159883', '513920', '560860', '515120', '561330', '510300']",True,True,10
2024-10-30,13:10:00,562500,"['562500', '515030', '513360', '510500', '513750', '159566', '512200', '562800', '512170', '513190']",13:10:00,562500,"['562500', '515030', '513360', '510500', '513750', '159566', '512200', '562800', '512170', '513190']",True,True,10
2024-10-31,13:10:00,518880,"['518880', '159509', '520830', '159502']",13:10:00,518880,"['518880', '159509', '520830', '159502']",True,True,4
2024-11-01,13:10:00,518880,"['518880', '520830']",13:10:00,518880,"['518880', '520830']",True,True,2
2024-11-04,13:10:00,159502,['159502'],13:10:00,159502,['159502'],True,True,1
2024-11-05,13:10:00,159638,"['159638', '512660', '512670', '512100', '159667', '512880', '512200', '562800', '512980', '510500']",13:10:00,159638,"['159638', '512660', '512670', '512100', '516160', '159667', '512880', '512200', '562800', '512980']",True,True,9
2024-11-06,13:10:00,159516,"['159516', '515400', '562590', '515790', '159852', '159638', '516510', '159998', '512660', '588200']",13:10:00,159516,"['159516', '515400', '562590', '515790', '159852', '159638', '516510', '159998', '512660', '588200']",True,True,10
2024-11-07,13:10:00,561980,"['561980', '515400', '512480', '159995', '159516', '562590', '159998', '515790', '563300', '512660']",13:10:00,561980,"['561980', '515400', '512480', '159995', '159516', '562590', '159998', '515790', '563300', '512660']",True,True,10
2024-11-08,13:10:00,561980,"['561980', '512480', '159995', '159998', '159516', '159852', '562590', '516510', '159638', '512660']",13:10:00,561980,"['561980', '512480', '159995', '159998', '159516', '159852', '562590', '516510', '159638', '512660']",True,True,10
2024-11-11,13:10:00,159998,"['159998', '159516', '562590', '159852', '512480', '159995', '516510', '159638', '512660', '563300']",13:10:00,159998,"['159998', '159516', '562590', '159852', '512480', '159995', '516510', '159638', '512660', '563300']",True,True,10
2024-11-12,13:10:00,516510,"['516510', '563300', '159995', '159638', '512480', '512660', '159667', '512100', '512670', '515790']",13:10:00,516510,"['516510', '563300', '159995', '159638', '512480', '512660', '159667', '512100', '512670', '515790']",True,True,10
2024-11-13,13:10:00,512880,"['512880', '159995', '512100', '512480', '515790', '562500', '159840', '515030', '516520', '159755']",13:10:00,512880,"['512880', '159995', '512100', '512480', '515790', '562500', '159840', '515030', '516520', '159755']",True,True,10
2024-11-14,13:10:00,512200,"['512200', '515030', '588200', '159840', '159755', '512100', '562500', '516520', '588220', '516190']",13:10:00,512200,"['512200', '515030', '588200', '159840', '159755', '512100', '562500', '516520', '516160', '588220']",True,True,9
2024-11-15,13:10:00,159529,"['159529', '513100', '159518', '513500', '513400']",13:10:00,159529,"['159529', '513100', '159518', '513500', '513400']",True,True,5
2024-11-18,13:10:00,159529,"['159529', '159518', '513500', '513400']",13:10:00,159529,"['159529', '159518', '513500', '513400']",True,True,4
2024-11-19,13:10:00,159529,"['159529', '159518', '513500']",13:10:00,159529,"['159529', '159518', '513500']",True,True,3
2024-11-20,13:10:00,159529,"['159529', '159518', '513500']",13:10:00,159529,"['159529', '159518', '513500']",True,True,3
2024-11-21,13:10:00,159529,"['159529', '159518', '513500']",13:10:00,159529,"['159529', '159518', '513500']",True,True,3
2024-11-22,13:10:00,159518,"['159518', '159529', '513500', '513400', '513100']",13:10:00,159518,"['159518', '159529', '513500', '513400', '513100']",True,True,5
2024-11-25,13:10:00,159529,"['159529', '513500', '513400', '513100']",13:10:00,159518,"['159518', '159529', '513500', '513400', '513100']",False,False,4
2024-11-26,13:10:00,159529,"['159529', '159518', '513500', '513400', '513100']",13:10:00,159529,"['159529', '159518', '513500', '513400', '513100']",True,True,5
2024-11-27,13:10:00,159529,"['159529', '159518', '513500', '513400', '513100']",13:10:00,159529,"['159529', '159518', '513500', '513400', '513100']",True,True,5
2024-11-28,13:10:00,159518,"['159518', '513500', '513400', '513100', '159502']",13:10:00,159518,"['159518', '513500', '513400', '513100', '159502']",True,True,5
2024-11-29,13:10:00,159518,"['159518', '513400', '513500', '513100']",13:10:00,159518,"['159518', '513400', '513500', '513100']",True,True,4
2024-12-02,13:10:00,159518,"['159518', '513350', '513400', '513500', '516190', '513100']",13:10:00,159518,"['159518', '513350', '513400', '513500', '516190', '513100']",True,True,6
