date,time,value,weak,pool,target
2021-11-15,15:30:00,1930364.23,False,70,512660
2021-11-16,15:30:00,1853535.91,False,70,512660
2021-11-17,15:30:00,1879229.88,False,70,512980
2021-11-18,15:30:00,1814349.59,False,69,515880
2021-11-19,15:30:00,1834938.82,False,69,512670
2021-11-22,15:30:00,1861366.45,False,70,512670
2021-11-23,15:30:00,1855519.88,False,69,159869
2021-11-24,15:30:00,1869802.28,False,67,159869
2021-11-25,15:30:00,1826972.57,False,69,515880
2021-11-26,15:30:00,1803960.77,False,70,515880
2021-11-29,15:30:00,1797385.97,False,70,515880
2021-11-30,15:30:00,1817085.29,False,70,516520
2021-12-01,15:30:00,1799586.98,False,70,562800
2021-12-02,15:30:00,1814049.89,False,70,562800
2021-12-03,15:30:00,1812356.95,True,9,159985
2021-12-06,15:30:00,1801692.38,True,9,159985
2021-12-07,15:30:00,1783407.18,True,9,159985
2021-12-08,15:30:00,1776482.83,True,9,159980
2021-12-09,15:30:00,1767464.91,True,9,159985
2021-12-10,15:30:00,1784563.35,False,70,512690
2021-12-13,15:30:00,1796045.2,False,70,512690
2021-12-14,15:30:00,1808826.2,False,70,512690
2021-12-15,15:30:00,1784542.3,False,71,512690
2021-12-16,15:30:00,1758976.69,False,71,512690
2021-12-17,15:30:00,1716796.09,False,71,512690
2021-12-20,15:30:00,1716218.8,True,9,159985
2021-12-21,15:30:00,1710613.13,True,9,159985
2021-12-22,15:30:00,1726167.13,True,9,159985
2021-12-23,15:30:00,1764345.13,True,9,159985
2021-12-24,15:30:00,1774243.13,True,9,159985
2021-12-27,15:30:00,1755861.13,True,9,159985
2021-12-28,15:30:00,1770001.13,True,9,159985
2021-12-29,15:30:00,1748791.13,True,9,159985
2021-12-30,15:30:00,1757275.13,True,9,159985
2021-12-31,15:30:00,1730662.9,True,9,513500
2022-01-04,15:30:00,1743132.3,True,9,159985
2022-01-05,15:30:00,1766879.6,True,9,159985
2022-01-06,15:30:00,1731275.51,True,9,501018
2022-01-07,15:30:00,1772481.32,True,9,501018
2022-01-10,15:30:00,1751540.62,True,9,501018
2022-01-11,15:30:00,1745829.52,True,9,501018
2022-01-12,15:30:00,1778192.42,True,9,501018
2022-01-13,15:30:00,1791518.32,True,9,501018
2022-01-14,15:30:00,1795325.72,True,9,501018
2022-01-17,15:30:00,1825784.92,True,9,501018
2022-01-18,15:30:00,1848623.91,True,9,501018
2022-01-19,15:30:00,1863852.71,False,73,501018
2022-01-20,15:30:00,1865756.31,True,9,501018
2022-01-21,15:30:00,1835298.71,True,9,501018
2022-01-24,15:30:00,1865756.31,True,9,501018
2022-01-25,15:30:00,1829860.46,True,9,518880
2022-01-26,15:30:00,1841615.96,True,9,501018
2022-01-27,15:30:00,1858629.56,True,9,501018
2022-01-28,15:30:00,1877533.56,True,9,501018
2022-02-07,15:30:00,1953144.45,True,9,501018
2022-02-08,15:30:00,1949363.85,True,9,501018
2022-02-09,15:30:00,1911557.85,True,9,501018
2022-02-10,15:30:00,1919119.05,True,9,501018
2022-02-11,15:30:00,1913109.15,True,9,159985
2022-02-14,15:30:00,1940154.92,True,9,159985
