date,time,value,weak,pool,target,top10_raw
2025-03-20,15:30:00,12638578.09,False,108,159323,"159323.SZ:2.6912,512670.SH:2.2995,512690.SH:1.7440,517520.SH:1.7058,512710.SH:1.4184,561330.SH:1.4168,159892.SZ:1.3535,512400.SH:1.2857,515170.SH:1.2377,562800.SH:1.2106"
2025-03-21,15:30:00,12071368.97,False,107,517520,"517520.SH:2.1600,512670.SH:1.9026,512690.SH:1.5229,561330.SH:1.4474,512710.SH:1.2937,512400.SH:1.2704,515170.SH:1.0985,515210.SH:1.0026,513970.SH:0.8974,560860.SH:0.8838"
2025-03-24,15:30:00,12030636.43,True,17,513030,"513030.SH:0.6544,159980.SZ:0.5422,518880.SH:0.2957"
2025-03-25,15:30:00,11887611.57,True,17,159980,"159980.SZ:0.5745,513030.SH:0.5147,518880.SH:0.3424"
2025-03-26,15:30:00,11884045.85,True,17,513030,"513030.SH:0.8084,159980.SZ:0.6084,518880.SH:0.4106,161226.SZ:0.3012"
2025-03-27,15:30:00,11668640.37,True,17,159980,"159980.SZ:0.6299,518880.SH:0.5292,161226.SZ:0.4237"
2025-03-28,15:30:00,11588978.45,True,17,518880,"518880.SH:0.7215,161226.SZ:0.6057"
2025-03-31,15:30:00,11712580.65,True,17,518880,"518880.SH:0.9358,161226.SZ:0.7760"
2025-04-01,15:30:00,11786073.85,True,17,518880,"518880.SH:1.1995,161226.SZ:0.9020,520830.SH:0.0050"
2025-04-02,15:30:00,11740975.75,True,17,518880,"518880.SH:1.3826,161226.SZ:0.8593,159518.SZ:0.0066"
2025-04-03,15:30:00,11849545.25,True,17,518880,"518880.SH:1.6086,501018.SH:0.0033"
2025-04-07,15:30:00,11538403.72,True,17,511880,
2025-04-08,15:30:00,11539322.92,True,17,511880,
2025-04-09,15:30:00,11539897.42,True,17,511880,
2025-04-10,15:30:00,11541154.36,True,17,518880,"518880.SH:1.2449,159985.SZ:0.0154"
2025-04-11,15:30:00,11716742.46,True,17,518880,"518880.SH:1.4561,159985.SZ:0.0294"
2025-04-14,15:30:00,11803731.06,True,17,518880,"518880.SH:1.6026,159985.SZ:0.0698"
2025-04-15,15:30:00,11800509.26,True,17,518880,"518880.SH:1.7395,159985.SZ:0.0993"
2025-04-16,15:30:00,12087249.46,True,17,518880,518880.SH:1.9771
2025-04-17,15:30:00,12187125.26,True,17,518880,518880.SH:2.2684
2025-04-18,15:30:00,12216121.46,False,108,518880,"518880.SH:2.4511,159865.SZ:0.5009"
2025-04-21,15:30:00,12443258.36,False,108,518880,"518880.SH:2.7614,159865.SZ:0.4052"
2025-04-22,15:30:00,12858870.56,False,108,518880,"518880.SH:3.5270,159865.SZ:0.3837"
2025-04-23,15:30:00,12207832.07,False,108,159865,159865.SZ:0.3083
2025-04-24,15:30:00,12329250.47,False,108,511880,
2025-04-25,15:30:00,12329986.67,False,106,511880,
2025-04-28,15:30:00,12261503.39,False,106,518880,518880.SH:2.5157
2025-04-29,15:30:00,12346901.12,False,106,518880,518880.SH:2.0352
2025-04-30,15:30:00,12271346.12,False,107,518880,518880.SH:1.6605
2025-05-06,15:30:00,12502938.62,False,107,518880,518880.SH:1.4060
2025-05-07,15:30:00,12599846.12,False,107,518880,518880.SH:1.2548
2025-05-08,15:30:00,12539369.46,False,107,513030,"513030.SH:1.4970,518880.SH:1.1098,513520.SH:0.6676"
2025-05-09,15:30:00,12675075.46,False,107,513030,"513030.SH:2.4254,513520.SH:0.9784,518880.SH:0.7586,512800.SH:0.2394,159611.SZ:0.1350"
2025-05-12,15:30:00,12892205.06,False,107,513030,"513030.SH:3.3175,513520.SH:1.1376,159509.SZ:0.7806,513100.SH:0.7627,518880.SH:0.4438,513630.SH:0.3891,512800.SH:0.3449,159611.SZ:0.1363"
2025-05-13,15:30:00,12525798.86,False,107,513030,"513030.SH:3.9225,159509.SZ:1.3489,513520.SH:1.2906,513100.SH:1.2886,159667.SZ:1.2032,513750.SH:1.0082,515880.SH:0.9915,562500.SH:0.9449,563300.SH:0.8179,513500.SH:0.7310"
2025-05-14,15:30:00,12580081.26,False,107,513030,"513030.SH:4.5086,159509.SZ:2.4726,159667.SZ:2.4261,515880.SH:2.3409,513750.SH:2.2250,159363.SZ:2.1142,513100.SH:2.0912,562500.SH:1.8911,159605.SZ:1.8521,159323.SZ:1.6688"
2025-05-15,15:30:00,12322239.86,False,107,513030,"513030.SH:4.2909,513750.SH:4.0422,159509.SZ:3.5813,515880.SH:3.5662,159667.SZ:3.4993,159605.SZ:3.4126,159323.SZ:3.0092,159949.SZ:2.8934,513100.SH:2.8813,562500.SH:2.8177"
2025-05-16,15:30:00,12627666.0,False,107,513750,"513750.SH:4.1457,159667.SZ:3.6418,159509.SZ:3.5572,513030.SH:3.5021,515880.SH:3.4113,159605.SZ:3.3832,159323.SZ:3.2027,159518.SZ:3.0037,513100.SH:2.8242,513350.SH:2.7453"
2025-05-19,15:30:00,12608283.6,False,107,513750,"513750.SH:3.9226,159518.SZ:3.2581,159509.SZ:3.2456,159667.SZ:3.0764,159605.SZ:3.0238,513350.SH:3.0000,159323.SZ:2.9255,513030.SH:2.8600,515880.SH:2.7737,513100.SH:2.7058"
2025-05-20,15:30:00,12763342.8,False,107,513750,"513750.SH:3.6957,159509.SZ:3.1228,159518.SZ:2.9665,159605.SZ:2.8875,159323.SZ:2.8190,513350.SH:2.7180,513100.SH:2.6073,515880.SH:2.4147,513030.SH:2.3714,159949.SZ:2.1740"
2025-05-21,15:30:00,12782725.2,False,107,513750,"513750.SH:3.6597,159509.SZ:3.3523,159518.SZ:3.2173,159323.SZ:3.1164,513350.SH:2.9899,513100.SH:2.8619,159605.SZ:2.8190,159667.SZ:2.2303,513030.SH:2.2029,159949.SZ:2.1234"
2025-05-22,15:30:00,12691020.08,False,109,159323,"159323.SZ:3.5238,513750.SH:3.3494,159509.SZ:3.1337,513100.SH:2.7502,159518.SZ:2.5627,513350.SH:2.3817,159605.SZ:2.3173,159949.SZ:2.0372,159755.SZ:2.0214,159840.SZ:2.0177"
2025-05-23,15:30:00,12720374.78,False,109,159323,"159323.SZ:4.2422,159509.SZ:3.2804,513750.SH:3.1501,513100.SH:2.7068,159529.SZ:2.2781,159755.SZ:2.1450,159840.SZ:2.1304,159605.SZ:1.9118,159949.SZ:1.8843,513500.SH:1.8095"
2025-05-26,15:30:00,12116633.52,True,17,159529,"159529.SZ:2.4916,513030.SH:1.3998,513520.SH:0.4135,513290.SH:0.0008,159502.SZ:0.0001"
2025-05-27,15:30:00,12104742.43,True,17,513030,"513030.SH:1.2384,513520.SH:0.3976,513290.SH:0.0007"
2025-05-28,15:30:00,12112789.2,True,17,159529,"159529.SZ:2.8203,159509.SZ:2.5086,513100.SH:1.9982,513500.SH:1.3112,513030.SH:1.1260,159518.SZ:0.9483,513400.SH:0.6346,513520.SH:0.3943,513290.SH:0.0021"
2025-05-29,15:30:00,12127911.2,True,17,159529,"159529.SZ:2.8709,159509.SZ:2.5603,513100.SH:1.9504,513500.SH:1.2312,513030.SH:0.9820,159518.SZ:0.8726,513400.SH:0.6145,513520.SH:0.3736,513310.SH:0.0260,513290.SH:0.0015"
2025-05-30,15:30:00,11903894.32,True,17,159509,"159509.SZ:2.2033,513100.SH:1.5625,513520.SH:0.3502,513290.SH:0.0014"
2025-06-03,15:30:00,11973683.03,True,17,159509,"159509.SZ:1.8216,513100.SH:1.2607,513500.SH:0.7740,513520.SH:0.3080,513310.SH:0.0097,161226.SZ:0.0032"
2025-06-04,15:30:00,12082323.03,True,17,159509,"159509.SZ:1.6741,513100.SH:1.0857,513500.SH:0.6726,513030.SH:0.5059,159518.SZ:0.3190,513400.SH:0.2832,513520.SH:0.2553,161226.SZ:0.0253,513310.SH:0.0211,513290.SH:0.0047"
2025-06-05,15:30:00,12055865.88,False,108,513120,"513120.SH:3.2816,515120.SH:1.9451,159992.SZ:1.9432,159892.SZ:1.8041,513750.SH:1.7977,159509.SZ:1.4730,159529.SZ:1.3341,512010.SH:0.9205,513100.SH:0.9012,513920.SH:0.8777"
2025-06-06,15:30:00,12329861.88,False,108,513120,"513120.SH:4.4397,159892.SZ:2.4657,515120.SH:1.9851,159992.SZ:1.9374,513750.SH:1.8087,159509.SZ:1.3277,513920.SH:0.9141,513090.SH:0.8843,159529.SZ:0.8629,512010.SH:0.8489"
2025-06-09,15:30:00,12893324.99,False,108,159892,"159892.SZ:3.8379,515120.SH:2.3188,159992.SZ:2.2999,513750.SH:1.7817,159509.SZ:1.1803,513090.SH:1.0284,513920.SH:0.9164,512010.SH:0.8617,513190.SH:0.6169,513100.SH:0.6130"
2025-06-10,15:30:00,13353618.52,False,108,515120,"515120.SH:2.6140,159992.SZ:2.5570,513750.SH:1.8913,513090.SH:1.1609,159509.SZ:1.0825,513920.SH:0.9956,512010.SH:0.8452,161226.SZ:0.7614,513190.SH:0.7412,517520.SH:0.6001"
2025-06-11,15:30:00,13244876.02,False,108,515120,"515120.SH:2.7236,159992.SZ:2.6810,513750.SH:2.0230,513090.SH:1.3131,161226.SZ:1.2067,513920.SH:1.0493,159509.SZ:0.8689,513190.SH:0.8366,512010.SH:0.7844,159869.SZ:0.7447"
2025-06-12,15:30:00,13592852.02,False,108,515120,"515120.SH:3.1212,159992.SZ:3.0808,513750.SH:2.2091,513090.SH:1.6303,161226.SZ:1.5215,159869.SZ:1.2759,513920.SH:1.1435,159502.SZ:1.1354,513190.SH:0.9734,517520.SH:0.9474"
2025-06-13,15:30:00,13310121.52,False,108,515120,"515120.SH:3.0822,159992.SZ:3.0120,513750.SH:2.2076,161226.SZ:1.7790,513090.SH:1.7404,159869.SZ:1.5609,517520.SH:1.4263,513920.SH:1.2866,513190.SH:1.0392,159502.SZ:1.0232"
2025-06-16,15:30:00,13244876.02,False,108,515120,"515120.SH:2.8352,159992.SZ:2.8167,513750.SH:2.2977,159869.SZ:2.2511,513090.SH:2.0112,161226.SZ:1.7696,517520.SH:1.6456,513920.SH:1.3768,159502.SZ:1.1199,513190.SH:1.1194"
2025-06-17,15:30:00,12947976.55,False,108,159869,"159869.SZ:2.5608,513750.SH:2.3766,513090.SH:2.3621,515120.SH:2.2486,159992.SZ:2.2362,161226.SZ:1.8959,517520.SH:1.7474,513920.SH:1.4743,513190.SH:1.2392,515880.SH:1.1236"
2025-06-18,15:30:00,12883930.75,False,108,159869,"159869.SZ:2.7115,513090.SH:2.4882,161226.SZ:2.2228,513750.SH:2.1875,517520.SH:1.6783,501018.SH:1.6134,515880.SH:1.5797,513920.SH:1.4383,515120.SH:1.4146,159992.SZ:1.4119"
2025-06-19,15:30:00,13335702.69,False,108,501018,"501018.SH:2.8950,159869.SZ:2.7363,161226.SZ:2.2470,515880.SH:2.0435,513750.SH:1.5672,517520.SH:1.4267,159583.SZ:1.3529,513920.SH:1.2004,513190.SH:1.0552,159851.SZ:1.0388"
2025-06-20,15:30:00,13488098.09,True,17,159518,"159518.SZ:1.2307,513310.SH:0.8561,159985.SZ:0.6041"
2025-06-23,15:30:00,13702875.59,True,17,159518,"159518.SZ:1.6766,513310.SH:0.8580"
2025-06-24,15:30:00,12950872.09,True,17,513310,"513310.SH:1.0703,513500.SH:0.1090,159509.SZ:0.1026,513520.SH:0.0847,513100.SH:0.0269,513400.SH:0.0000"
2025-06-25,15:30:00,13095434.02,False,108,513120,"513120.SH:3.9240,159851.SZ:2.4110,515880.SH:2.3323,159892.SZ:2.2646,513090.SH:1.9431,513750.SH:1.9352,513190.SH:1.8226,159583.SZ:1.8209,515050.SH:1.6594,159869.SZ:1.4173"
2025-06-26,15:30:00,12489308.3,False,108,159851,"159851.SZ:3.8422,513090.SH:3.0573,513120.SH:2.9258,515880.SH:2.7630,513750.SH:2.4236,159583.SZ:2.2674,513190.SH:2.2319,515050.SH:2.1041,159363.SZ:1.8796,159892.SZ:1.8052"
2025-06-27,15:30:00,12384544.9,False,108,159851,"159851.SZ:4.8439,513090.SH:3.5485,515880.SH:3.0728,159583.SZ:2.6175,513750.SH:2.4554,515050.SH:2.4100,513190.SH:2.2642,159363.SZ:2.2330,513310.SH:1.7917,512800.SH:1.3289"
2025-06-30,15:30:00,12544734.69,False,108,513090,"513090.SH:3.9844,515880.SH:3.4788,159583.SZ:3.1964,515050.SH:2.7949,159363.SZ:2.6410,513750.SH:2.3964,513190.SH:2.1232,513310.SH:1.9000,159869.SZ:1.5314,501018.SH:1.4289"
2025-07-01,15:30:00,12483475.29,False,107,513090,"513090.SH:4.2372,515880.SH:3.7134,159583.SZ:3.5513,515050.SH:3.0114,159363.SZ:2.7911,513750.SH:2.3522,513190.SH:2.0852,513310.SH:1.8646,159869.SZ:1.6826,512800.SH:1.2482"
2025-07-02,15:30:00,12330873.89,False,108,159851,"159851.SZ:4.9249,513090.SH:4.2024,515880.SH:3.4658,159583.SZ:3.4141,515050.SH:2.8861,159363.SZ:2.6138,513750.SH:2.2142,513190.SH:2.0421,159869.SZ:1.8138,513310.SH:1.5559"
2025-07-03,15:30:00,12486857.05,False,107,513090,"513090.SH:3.9556,159851.SZ:3.8848,515880.SH:3.2978,159583.SZ:3.2791,515050.SH:2.8530,159363.SZ:2.3700,513750.SH:1.9660,513190.SH:1.6758,159869.SZ:1.6464,159227.SZ:1.4894"
2025-07-04,15:30:00,12574412.05,False,108,513090,"513090.SH:4.4769,159851.SZ:3.8567,515880.SH:3.2511,159583.SZ:3.1696,515050.SH:2.9803,159363.SZ:2.2339,159869.SZ:1.8136,513750.SH:1.7787,159227.SZ:1.5702,513190.SH:1.4767"
2025-07-07,15:30:00,12675437.05,False,107,513090,"513090.SH:4.3053,159851.SZ:3.6620,515050.SH:2.6872,515880.SH:2.6781,159583.SZ:2.5249,159869.SZ:1.7633,159363.SZ:1.7442,159227.SZ:1.6342,513750.SH:1.3867,512800.SH:1.3496"
2025-07-08,15:30:00,13146887.05,False,107,513090,"513090.SH:4.6774,159851.SZ:3.7992,515050.SH:2.7847,515880.SH:2.7312,159583.SZ:2.4253,159869.SZ:1.8909,159227.SZ:1.6845,159363.SZ:1.6418,512800.SH:1.3810,513750.SH:1.2652"
2025-07-09,15:30:00,13096858.46,False,109,159851,"159851.SZ:4.0256,515050.SH:2.9547,515880.SH:2.8595,159583.SZ:2.4854,159869.SZ:2.0160,159227.SZ:1.7784,159363.SZ:1.7207,512800.SH:1.4944,159949.SZ:1.3823,512670.SH:1.3354"
2025-07-10,15:30:00,13019178.46,False,109,159851,"159851.SZ:4.0531,515050.SH:2.8638,515880.SH:2.7334,159583.SZ:2.2135,159869.SZ:2.1598,515790.SH:1.7917,512800.SH:1.6411,159363.SZ:1.6026,159227.SZ:1.4843,159949.SZ:1.4539"
2025-07-11,15:30:00,13508562.46,False,109,159851,"159851.SZ:4.4321,515050.SH:2.9462,515880.SH:2.7748,515790.SH:2.2991,159869.SZ:2.2285,159583.SZ:2.2089,159949.SZ:1.7040,159363.SZ:1.6767,512800.SH:1.6679,159509.SZ:1.5949"
2025-07-14,15:30:00,13051134.52,False,108,515050,"515050.SH:2.9779,515880.SH:2.7206,515790.SH:2.6520,159583.SZ:2.1565,159509.SZ:1.7387,159363.SZ:1.7002,159949.SZ:1.6988,515210.SH:1.6828,512800.SH:1.4199,159566.SZ:1.3473"
2025-07-15,15:30:00,13759499.32,False,108,515050,"515050.SH:3.5250,159851.SZ:3.3815,515880.SH:3.3074,515790.SH:2.9307,159583.SZ:2.6726,159363.SZ:2.2405,515210.SH:1.9613,159509.SZ:1.9433,159949.SZ:1.9084,159869.SZ:1.5407"
2025-07-16,15:30:00,13662904.12,False,108,515050,"515050.SH:4.1302,515880.SH:3.9757,515790.SH:3.0266,159363.SZ:2.9626,159851.SZ:2.9205,159509.SZ:2.1032,159949.SZ:2.0768,515210.SH:1.9824,159915.SZ:1.5695,159967.SZ:1.4031"
2025-07-17,15:30:00,14296139.32,False,108,515050,"515050.SH:4.7329,515880.SH:4.5435,159583.SZ:3.8001,159363.SZ:3.6423,515790.SH:3.1572,159851.SZ:2.5631,159509.SZ:2.3269,159949.SZ:2.2583,515210.SH:2.1584,159915.SZ:1.7128"
2025-07-18,15:30:00,14163364.89,False,108,159363,"159363.SZ:4.6961,159583.SZ:4.6876,513120.SH:3.1960,515790.SH:3.1760,159509.SZ:2.7791,515210.SH:2.5231,159949.SZ:2.5090,159892.SZ:2.2040,516510.SH:2.1736,159851.SZ:2.0956"
2025-07-21,15:30:00,14020433.27,False,109,159583,"159583.SZ:4.8835,159892.SZ:3.5695,515210.SH:3.1497,515790.SH:3.1158,159949.SZ:2.6353,159509.SZ:2.6229,562800.SH:2.5285,516510.SH:2.3771,159915.SZ:2.0551,515980.SH:2.0115"
2025-07-22,15:30:00,14117432.68,False,109,515210,"515210.SH:3.9306,562800.SH:3.3494,515790.SH:3.3237,159949.SZ:2.9899,159509.SZ:2.7419,516510.SH:2.6727,560860.SH:2.4976,515120.SH:2.4832,159992.SZ:2.4328,159915.SZ:2.3503"
2025-07-23,15:30:00,14047643.38,False,110,515210,"515210.SH:4.9453,562800.SH:4.3436,515790.SH:3.5337,560860.SH:3.2179,159949.SZ:3.1616,516510.SH:2.8199,515120.SH:2.7614,159509.SZ:2.7611,159992.SZ:2.6763,159915.SZ:2.5364"
2025-07-24,15:30:00,14441563.38,False,110,560860,"560860.SH:3.9433,515790.SH:3.3428,159949.SZ:3.1704,515120.SH:3.0128,159992.SZ:2.9549,159509.SZ:2.8263,516510.SH:2.8262,159915.SZ:2.5866,515980.SH:2.4324,513750.SH:2.1533"
2025-07-25,15:30:00,14413764.58,False,110,560860,"560860.SH:4.6610,515120.SH:3.3084,159992.SZ:3.2506,159949.SZ:3.1661,515790.SH:3.1191,516510.SH:2.9754,561330.SH:2.8762,159915.SZ:2.6482,159509.SZ:2.5823,515980.SH:2.5579"
2025-07-28,15:30:00,14461437.58,False,109,159583,"159583.SZ:4.9250,515120.SH:3.6380,159992.SZ:3.5783,561330.SH:3.0765,159949.SZ:3.0597,516510.SH:2.8448,512400.SH:2.7805,515980.SH:2.7161,515790.SH:2.6457,159915.SZ:2.5890"
2025-07-29,15:30:00,14665225.6,False,109,515120,"515120.SH:4.3231,159992.SZ:4.2455,561330.SH:3.3315,159949.SZ:3.1794,516510.SH:3.0097,512400.SH:2.9872,515980.SH:2.9409,513750.SH:2.7642,512170.SH:2.7340,159915.SZ:2.6923"
2025-07-30,15:30:00,14611777.87,False,108,512170,"512170.SH:3.3413,513750.SH:3.3164,159949.SZ:3.2845,515980.SH:3.2649,516510.SH:3.1359,512400.SH:3.1057,512010.SH:3.1018,159915.SZ:2.8132,159819.SZ:2.7458,515220.SH:2.1049"
2025-07-31,15:30:00,14519925.8,False,109,560860,"560860.SH:4.8745,515980.SH:3.6242,512170.SH:3.5927,512010.SH:3.5845,513750.SH:3.5683,516510.SH:3.4118,159949.SZ:3.1559,159819.SZ:3.1177,159915.SZ:2.7063,512400.SH:2.5285"
2025-08-01,15:30:00,14391496.3,True,17,159509,"159509.SZ:1.5451,513500.SH:0.5031,513100.SH:0.5014,501018.SH:0.2719"
2025-08-04,15:30:00,14300335.08,True,17,518880,518880.SH:0.0001
2025-08-05,15:30:00,14406736.06,True,17,159509,"159509.SZ:1.1809,513290.SH:0.5151,513500.SH:0.3723,159985.SZ:0.0600,518880.SH:0.0002"
2025-08-06,15:30:00,14335021.36,True,17,159509,"159509.SZ:1.1178,159985.SZ:0.0508,161226.SZ:0.0228,159502.SZ:0.0191,518880.SH:0.0010"
2025-08-07,15:30:00,14514747.52,False,111,159583,"159583.SZ:4.9569,588790.SH:3.9930,515050.SH:3.8270,515980.SH:3.4571,562800.SH:3.1057,515120.SH:3.0790,159992.SZ:2.9969,159819.SZ:2.9409,516510.SH:2.8322,513090.SH:2.7175"
2025-08-08,15:30:00,14448442.98,False,111,159583,"159583.SZ:4.5582,159363.SZ:4.0971,588790.SH:3.5456,562800.SH:3.3807,515050.SH:3.2905,515980.SH:3.0616,560860.SH:2.4987,159819.SZ:2.4834,588220.SH:2.4813,515120.SH:2.4553"
2025-08-11,15:30:00,14778998.48,False,110,159892,"159892.SZ:4.3617,159583.SZ:4.0674,562800.SH:3.3594,159363.SZ:3.3286,588790.SH:3.1569,515050.SH:3.0022,515980.SH:2.7215,159218.SZ:2.5079,588220.SH:2.5046,560860.SH:2.3481"
2025-08-12,15:30:00,15003084.23,False,111,159583,"159583.SZ:3.7300,588790.SH:3.1136,513120.SH:3.0873,159892.SZ:2.9799,159363.SZ:2.9708,562800.SH:2.8530,515050.SH:2.7928,515980.SH:2.7537,159218.SZ:2.5948,588220.SH:2.5282"
2025-08-13,15:30:00,15970394.23,False,111,159583,"159583.SZ:4.4914,159363.SZ:3.5645,515050.SH:3.3974,515980.SH:3.3940,588790.SH:3.2535,159218.SZ:2.9157,588220.SH:2.7856,562800.SH:2.6084,159892.SZ:2.5248,513120.SH:2.4981"
2025-08-14,15:30:00,15535104.73,False,111,159583,"159583.SZ:4.9459,515980.SH:4.0038,159363.SZ:3.8619,515050.SH:3.7828,588790.SH:3.2146,159218.SZ:2.7609,588220.SH:2.7511,159819.SZ:2.6645,562800.SH:2.2360,513120.SH:2.2251"
2025-08-15,15:30:00,15612489.53,False,110,159583,"159583.SZ:4.8356,515980.SH:4.2657,515050.SH:3.9692,159363.SZ:3.8287,588790.SH:3.0111,588220.SH:2.8517,159819.SZ:2.7370,159218.SZ:2.5130,588200.SH:2.3392,159206.SZ:2.1773"
2025-08-18,15:30:00,16478264.69,False,110,159363,"159363.SZ:4.5862,515050.SH:4.5821,588790.SH:3.6074,588220.SH:3.3879,159819.SZ:3.2871,588200.SH:3.0561,159218.SZ:2.6201,159206.SZ:2.4816,159566.SZ:2.4538,159667.SZ:2.3585"
2025-08-19,15:30:00,16765873.33,False,110,588790,"588790.SH:3.9788,159819.SZ:3.7543,588220.SH:3.6099,588200.SH:3.4444,159566.SZ:3.3814,159206.SZ:2.6218,159218.SZ:2.5903,159667.SZ:2.5814,562800.SH:2.3842,562500.SH:2.3708"
2025-08-20,15:30:00,17483343.14,False,110,588790,"588790.SH:4.2023,159819.SZ:4.1644,159566.SZ:3.8585,588200.SH:3.4884,588220.SH:3.3764,159667.SZ:2.5539,159206.SZ:2.4977,159967.SZ:2.4014,159218.SZ:2.3835,159949.SZ:2.3814"
2025-08-21,15:30:00,17295884.18,False,110,588200,"588200.SH:4.9014,159566.SZ:4.7068,588220.SH:4.0060,159967.SZ:2.9884,159949.SZ:2.9798,516510.SH:2.9639,512480.SH:2.9525,159667.SZ:2.8179,159206.SZ:2.6866,562500.SH:2.6780"
2025-08-22,15:30:00,18967335.45,False,110,588220,"588220.SH:4.3605,512480.SH:3.8495,516510.SH:3.8087,159949.SZ:3.5784,159967.SZ:3.4648,159851.SZ:3.0285,159667.SZ:2.9755,159915.SZ:2.9659,159995.SZ:2.8908,562500.SH:2.8138"
2025-08-25,15:30:00,19342182.95,False,110,588220,"588220.SH:4.9997,159949.SZ:4.7665,159851.SZ:4.7213,159995.SZ:4.5299,159967.SZ:4.3341,159915.SZ:3.8372,588080.SH:3.7932,159667.SZ:3.4200,562500.SH:3.2774,159206.SZ:3.1016"
2025-08-26,15:30:00,19162658.59,False,111,159915,"159915.SZ:4.8829,561980.SH:4.3205,159732.SZ:4.2015,159206.SZ:4.0624,159667.SZ:4.0471,159869.SZ:3.7135,562500.SH:3.6757,516520.SH:3.5073,515400.SH:3.3533,560860.SH:3.2558"
2025-08-27,15:30:00,19059508.43,False,111,159667,"159667.SZ:4.6783,516520.SH:4.6594,159206.SZ:4.5137,159998.SZ:4.3791,515400.SH:4.3689,562500.SH:4.2307,159869.SZ:4.1196,560860.SH:4.1056,159852.SZ:3.9831,159218.SZ:3.3514"
2025-08-28,15:30:00,19339728.63,False,111,516520,"516520.SH:4.6244,560860.SH:4.5031,159998.SZ:4.4778,159206.SZ:4.4494,515400.SH:4.3094,159852.SZ:4.1051,159667.SZ:4.0796,513310.SH:3.4029,562800.SH:3.3984,562500.SH:3.3521"
2025-08-29,15:30:00,19275775.43,False,111,159667,"159667.SZ:4.8561,513310.SH:4.3468,512400.SH:3.9935,561330.SH:3.9620,159218.SZ:3.8196,562500.SH:3.7261,159869.SZ:3.4584,512980.SH:3.1994,515790.SH:3.1592,510500.SH:2.7677"
2025-09-01,15:30:00,19480144.05,False,111,513310,"513310.SH:4.9893,562590.SH:4.5588,159218.SZ:3.8811,512980.SH:3.5302,562500.SH:3.5287,515790.SH:3.5167,510500.SH:3.0453,159869.SZ:3.0393,159840.SZ:2.7931,159755.SZ:2.7596"
2025-09-02,15:30:00,19438549.79,False,111,159840,"159840.SZ:3.9547,159755.SZ:3.9034,515790.SH:3.7425,512980.SH:3.3298,515030.SH:3.2849,517520.SH:3.2577,562500.SH:3.1039,510500.SH:3.0781,159870.SZ:2.6935,512050.SH:2.5499"
2025-09-03,15:30:00,19656643.57,False,111,517520,"517520.SH:4.3254,515030.SH:4.0723,515790.SH:3.9605,512980.SH:3.2420,562500.SH:2.9481,510500.SH:2.8649,512050.SH:2.6558,159870.SZ:2.5029,510300.SH:2.2212,159869.SZ:2.0176"
2025-09-04,15:30:00,18706350.51,False,111,515790,"515790.SH:4.8425,515030.SH:4.4418,516520.SH:3.8910,512980.SH:2.4569,512050.SH:2.2712,159870.SZ:2.1288,510500.SH:2.0927,510300.SH:1.9400,562500.SH:1.8101,159869.SZ:1.3493"
2025-09-05,15:30:00,19605972.55,True,17,161226,"161226.SZ:0.8413,159502.SZ:0.6655,159518.SZ:0.5862,513290.SH:0.5140,518880.SH:0.3006,513400.SH:0.2324,159980.SZ:0.0578,513520.SH:0.0389,513500.SH:0.0041,159509.SZ:0.0034"
2025-09-08,15:30:00,19623369.15,True,17,161226,"161226.SZ:0.8331,159502.SZ:0.8233,513290.SH:0.5762,518880.SH:0.3959,513520.SH:0.0351,513500.SH:0.0029,159985.SZ:0.0026,159509.SZ:0.0005"
2025-09-09,15:30:00,19592358.65,False,111,562800,"562800.SH:4.6751,512480.SH:4.0629,159732.SZ:3.9763,159967.SZ:3.8535,516510.SH:3.3042,159870.SZ:2.3995,588220.SH:2.3791,516520.SH:2.3071,159667.SZ:2.2732,513310.SH:2.2530"
2025-09-10,15:30:00,19174775.92,False,111,588080,"588080.SH:4.9779,512400.SH:4.9586,588200.SH:4.7069,159995.SZ:4.4207,588790.SH:4.3352,562800.SH:3.2974,159732.SZ:3.1287,159967.SZ:3.0141,512480.SH:2.4804,516510.SH:2.2228"
2025-09-11,15:30:00,20361252.52,False,111,512400,"512400.SH:4.5286,560860.SH:4.4209,588080.SH:4.4206,588200.SH:3.9338,159995.SZ:3.8206,588790.SH:3.3127,159732.SZ:3.0974,159967.SZ:2.7999,562800.SH:2.6679,513310.SH:2.3008"
2025-09-12,15:30:00,20868556.65,False,111,512400,"512400.SH:4.6635,560860.SH:4.3886,588080.SH:3.9360,588200.SH:3.5579,159995.SZ:3.4801,159732.SZ:3.4116,588790.SH:2.8444,159967.SZ:2.7943,513310.SH:2.6486,562800.SH:2.3943"
2025-09-15,15:30:00,20706265.89,False,111,512400,"512400.SH:4.6764,560860.SH:4.1206,588080.SH:3.3726,513310.SH:3.1999,159732.SZ:3.1550,159995.SZ:3.1033,588200.SH:3.0125,159967.SZ:2.4423,159667.SZ:2.2469,562800.SH:2.1751"
2025-09-16,15:30:00,20365419.87,False,111,159819,"159819.SZ:4.5441,561330.SH:4.5159,512400.SH:3.6909,513310.SH:3.5990,159732.SZ:3.0264,560860.SH:2.9120,588080.SH:2.8819,159995.SZ:2.6918,588200.SH:2.5988,159667.SZ:2.2596"
