date,time,target,top10,top10_raw
2022-02-14,13:10:00,159985,"['159985', '501018', '159980', '518880', '161226']","159985.SZ:4.4362,501018.SH:3.0568,159980.SZ:0.7260,518880.SH:0.0187,161226.SZ:0.0000"
2022-02-15,13:10:00,159985,"['159985', '501018', '159980', '518880', '161226']","159985.SZ:4.9270,501018.SH:3.1328,159980.SZ:0.6657,518880.SH:0.0578,161226.SZ:0.0022"
2022-02-16,13:10:00,159980,"['159980', '518880']","159980.SZ:0.6133,518880.SH:0.0684"
2022-02-17,13:10:00,159980,"['159980', '518880']","159980.SZ:0.5645,518880.SH:0.1068"
2022-02-18,13:10:00,501018,"['501018', '159766', '159980', '512800', '518880']","501018.SH:1.8648,159766.SZ:1.0151,159980.SZ:0.5141,512800.SH:0.1730,518880.SH:0.1561"
2022-02-21,13:10:00,501018,"['501018', '159766', '515220', '159980', '518880', '512800']","501018.SH:1.5668,159766.SZ:0.9570,515220.SH:0.8377,159980.SZ:0.4911,518880.SH:0.1925,512800.SH:0.1637"
2022-02-22,13:10:00,501018,"['501018', '515220', '159766', '159980', '518880']","501018.SH:1.5189,515220.SH:1.2484,159766.SZ:0.6318,159980.SZ:0.4851,518880.SH:0.2489"
2022-02-23,13:10:00,515220,"['515220', '501018', '512400', '159980', '518880']","515220.SH:1.6511,501018.SH:1.3947,512400.SH:0.7275,159980.SZ:0.4350,518880.SH:0.3052"
2022-02-24,13:10:00,562800,"['562800', '515220', '501018', '512400', '159980', '518880']","562800.SH:2.0067,515220.SH:1.8467,501018.SH:1.6093,512400.SH:1.2279,159980.SZ:0.4546,518880.SH:0.4265"
2022-02-25,13:10:00,501018,"['501018', '518880', '159980', '161226']","501018.SH:1.7619,518880.SH:0.5171,159980.SZ:0.4378,161226.SZ:0.0013"
2022-02-28,13:10:00,501018,"['501018', '518880', '161226']","501018.SH:1.8612,518880.SH:0.5833,161226.SZ:0.0012"
2022-03-01,13:10:00,501018,"['501018', '518880']","501018.SH:1.8550,518880.SH:0.5793"
2022-03-02,13:10:00,512400,"['512400', '501018', '515220', '518880', '159980', '159870']","512400.SH:3.2891,501018.SH:2.5104,515220.SH:2.2372,518880.SH:0.6518,159980.SZ:0.2996,159870.SZ:0.2994"
2022-03-03,13:10:00,159985,"['159985', '501018', '512400', '515220', '518880', '159980', '159870', '510880']","159985.SZ:4.2682,501018.SH:3.9601,512400.SH:3.5569,515220.SH:3.1624,518880.SH:0.6690,159980.SZ:0.3653,159870.SZ:0.2904,510880.SH:0.2738"
2022-03-04,13:10:00,159985,"['159985', '518880', '159980', '161226']","159985.SZ:3.6011,518880.SH:0.7729,159980.SZ:0.4972,161226.SZ:0.0837"
2022-03-07,13:10:00,159985,"['159985', '518880', '159980', '161226']","159985.SZ:3.1358,518880.SH:0.9385,159980.SZ:0.7097,161226.SZ:0.2940"
2022-03-08,13:10:00,159985,"['159985', '518880', '159980', '161226']","159985.SZ:3.0319,518880.SH:1.0869,159980.SZ:1.0483,161226.SZ:0.4994"
2022-03-09,13:10:00,159985,"['159985', '518880', '159980', '161226']","159985.SZ:3.4383,518880.SH:1.4908,159980.SZ:1.4660,161226.SZ:0.9657"
2022-03-10,13:10:00,159985,['159985'],159985.SZ:3.0167
2022-03-11,13:10:00,159985,['159985'],159985.SZ:2.7235
2022-03-14,13:10:00,159985,['159985'],159985.SZ:2.5440
2022-03-15,13:10:00,159985,['159985'],159985.SZ:2.6072
2022-03-16,13:10:00,159985,['159985'],159985.SZ:2.3683
2022-03-17,13:10:00,159985,['159985'],159985.SZ:2.4056
2022-03-18,13:10:00,159985,['159985'],159985.SZ:2.5796
2022-03-21,13:10:00,159985,['159985'],159985.SZ:2.7676
2022-03-22,13:10:00,159985,['159985'],159985.SZ:3.0483
2022-03-23,13:10:00,159985,['159985'],159985.SZ:3.1151
2022-03-24,13:10:00,159985,['159985'],159985.SZ:3.2090
2022-03-25,13:10:00,159985,['159985'],159985.SZ:2.9152
2022-03-28,13:10:00,159985,"['159985', '513500', '501018', '159980', '513100', '161226', '518880']","159985.SZ:2.5952,513500.SH:0.5742,501018.SH:0.4641,159980.SZ:0.4060,513100.SH:0.3075,161226.SZ:0.0297,518880.SH:0.0104"
2022-03-29,13:10:00,513500,"['513500', '513100', '159980', '513030']","513500.SH:0.8784,513100.SH:0.7007,159980.SZ:0.3885,513030.SH:0.0047"
2022-03-30,13:10:00,513100,"['513100', '159980', '513030', '513520']","513100.SH:1.1368,159980.SZ:0.3399,513030.SH:0.0844,513520.SH:0.0143"
2022-03-31,13:10:00,513100,"['513100', '513030', '513520']","513100.SH:1.6533,513030.SH:0.3343,513520.SH:0.0620"
2022-04-01,13:10:00,513100,"['513100', '513030']","513100.SH:1.6741,513030.SH:0.4724"
2022-04-06,13:10:00,513100,['513100'],513100.SH:1.8137
2022-04-07,13:10:00,511880,[],
2022-04-08,13:10:00,511880,[],
2022-04-11,13:10:00,511880,[],
2022-04-12,13:10:00,511880,[],
2022-04-13,13:10:00,511880,[],
2022-04-14,13:10:00,159980,['159980'],159980.SZ:0.0002
2022-04-15,13:10:00,159980,['159980'],159980.SZ:0.0208
2022-04-18,13:10:00,159980,"['159980', '518880', '161226', '501018']","159980.SZ:0.0931,518880.SH:0.0350,161226.SZ:0.0121,501018.SH:0.0044"
2022-04-19,13:10:00,159980,"['159980', '518880', '501018', '161226']","159980.SZ:0.1418,518880.SH:0.0921,501018.SH:0.0774,161226.SZ:0.0332"
2022-04-20,13:10:00,159980,"['159980', '501018', '513500', '513100']","159980.SZ:0.1478,501018.SH:0.1213,513500.SH:0.0134,513100.SH:0.0024"
2022-04-21,13:10:00,518880,"['518880', '501018', '159980', '513500', '513100']","518880.SH:0.1971,501018.SH:0.1167,159980.SZ:0.1100,513500.SH:0.0100,513100.SH:0.0031"
2022-04-22,13:10:00,518880,"['518880', '159980', '501018', '513500']","518880.SH:0.2254,159980.SZ:0.0923,501018.SH:0.0599,513500.SH:0.0005"
2022-04-25,13:10:00,511880,[],
2022-04-26,13:10:00,511880,[],
2022-04-27,13:10:00,511880,[],
2022-04-28,13:10:00,511880,[],
2022-04-29,13:10:00,518880,"['518880', '501018']","518880.SH:0.0899,501018.SH:0.0171"
2022-05-05,13:10:00,511880,[],
2022-05-06,13:10:00,511880,[],
2022-05-09,13:10:00,501018,"['501018', '518880']","501018.SH:0.9001,518880.SH:0.0918"
2022-05-10,13:10:00,511880,[],
2022-05-11,13:10:00,511880,[],
2022-05-12,13:10:00,511880,[],
2022-05-13,13:10:00,501018,['501018'],501018.SH:1.1792
2022-05-16,13:10:00,501018,['501018'],501018.SH:1.1544
2022-05-17,13:10:00,501018,['501018'],501018.SH:1.5900
2022-05-18,13:10:00,501018,['501018'],501018.SH:1.6873
2022-05-19,13:10:00,501018,['501018'],501018.SH:1.5394
2022-05-20,13:10:00,501018,['501018'],501018.SH:1.3082
2022-05-23,13:10:00,512670,"['512670', '501018']","512670.SH:1.6527,501018.SH:1.2044"
2022-05-24,13:10:00,515790,"['515790', '515030', '159755', '159840', '512670', '501018', '588080', '159611']","515790.SH:3.1261,515030.SH:2.6963,159755.SZ:2.2930,159840.SZ:2.1826,512670.SH:1.7743,501018.SH:1.0019,588080.SH:0.9751,159611.SZ:0.3599"
2022-05-25,13:10:00,501018,"['501018', '513520', '513030']","501018.SH:0.9280,513520.SH:0.1673,513030.SH:0.0078"
2022-05-26,13:10:00,501018,"['501018', '513520', '513030']","501018.SH:0.9816,513520.SH:0.2036,513030.SH:0.0141"
2022-05-27,13:10:00,501018,"['501018', '513520', '159985', '513030']","501018.SH:1.2653,513520.SH:0.2526,159985.SZ:0.1714,513030.SH:0.0391"
2022-05-30,13:10:00,501018,"['501018', '513520', '159985', '513030']","501018.SH:1.4889,513520.SH:0.3177,159985.SZ:0.2587,513030.SH:0.1091"
2022-05-31,13:10:00,501018,"['501018', '159985', '513520', '513030']","501018.SH:1.6686,159985.SZ:0.3731,513520.SH:0.3483,513030.SH:0.2307"
2022-06-01,13:10:00,516520,"['516520', '515220', '159870', '512400', '512100', '562500', '512670', '512660', '159732', '501018']","516520.SH:3.8497,515220.SH:3.4944,159870.SZ:2.6672,512400.SH:2.4914,512100.SH:2.4907,562500.SH:2.4520,512670.SH:2.2728,512660.SH:1.9189,159732.SZ:1.8505,501018.SH:1.7427"
2022-06-02,13:10:00,515220,"['515220', '516520', '562500', '512100', '512400', '159870', '512670', '512660', '512480', '515050']","515220.SH:4.5886,516520.SH:4.3561,562500.SH:3.0433,512100.SH:2.7689,512400.SH:2.7593,159870.SZ:2.6337,512670.SH:2.1721,512660.SH:2.0705,512480.SH:2.0069,515050.SH:1.8359"
2022-06-06,13:10:00,515220,"['515220', '562500', '512400', '512100', '159732', '159870', '512480', '588080', '512670', '512660']","515220.SH:4.6566,562500.SH:3.3703,512400.SH:2.9720,512100.SH:2.9007,159732.SZ:2.7252,159870.SZ:2.6833,512480.SH:2.3925,588080.SH:2.2252,512670.SH:2.1426,512660.SH:2.1398"
2022-06-07,13:10:00,516520,"['516520', '515220', '562500', '512400', '512100', '159732', '159870', '588080', '512480', '515880']","516520.SH:4.8186,515220.SH:4.8182,562500.SH:3.3252,512400.SH:2.8940,512100.SH:2.7277,159732.SZ:2.6502,159870.SZ:2.6449,588080.SH:2.3388,512480.SH:2.2672,515880.SH:2.0477"
2022-06-08,13:10:00,516520,"['516520', '512400', '562500', '512100', '159732', '159870', '513330', '588080', '159605', '512480']","516520.SH:4.6120,512400.SH:3.1723,562500.SH:3.1401,512100.SH:2.5486,159732.SZ:2.5066,159870.SZ:2.4678,513330.SH:2.3695,588080.SH:2.3176,159605.SZ:2.3007,512480.SH:2.0937"
2022-06-09,13:10:00,159605,"['159605', '512400', '513330', '159870', '512100', '513180', '588080', '159967', '513360', '501018']","159605.SZ:3.8933,512400.SH:3.5907,513330.SH:3.2934,159870.SZ:2.5311,512100.SH:2.3868,513180.SH:2.3048,588080.SH:2.2102,159967.SZ:2.0837,513360.SH:2.0305,501018.SH:1.9599"
2022-06-10,13:10:00,512400,"['512400', '513180', '513360', '159870', '512100', '159967', '501018', '588080', '510900', '159892']","512400.SH:4.1777,513180.SH:3.6630,513360.SH:3.0111,159870.SZ:2.7122,512100.SH:2.2694,159967.SZ:2.1459,501018.SH:2.1089,588080.SH:2.0939,510900.SH:1.9951,159892.SZ:1.9352"
2022-06-13,13:10:00,513180,"['513180', '159870', '159967', '512100', '501018', '510900', '588080', '515210', '510500', '515880']","513180.SH:4.7103,159870.SZ:3.1002,159967.SZ:2.3814,512100.SH:2.3576,501018.SH:2.2618,510900.SH:2.2523,588080.SH:2.0646,515210.SH:2.0557,510500.SH:1.9328,515880.SH:1.8997"
2022-06-14,13:10:00,516520,"['516520', '159870', '562500', '501018', '159967', '512100', '510900', '159852', '512690', '159981']","516520.SH:3.7932,159870.SZ:3.2314,562500.SH:3.0050,501018.SH:2.5285,159967.SZ:2.0362,512100.SH:2.0336,510900.SH:1.9905,159852.SZ:1.9740,512690.SH:1.7882,159981.SZ:1.7182"
2022-06-15,13:10:00,516520,"['516520', '159870', '562500', '501018', '159852', '159967', '512100', '512880', '512690', '510500']","516520.SH:4.4623,159870.SZ:3.7024,562500.SH:3.2526,501018.SH:2.8015,159852.SZ:2.4591,159967.SZ:2.3707,512100.SH:2.3286,512880.SH:2.3230,512690.SH:2.1201,510500.SH:2.0926"
2022-06-16,13:10:00,513180,"['513180', '516520', '159870', '562500', '512880', '159852', '501018', '159967', '512100', '159998']","513180.SH:4.1080,516520.SH:3.9403,159870.SZ:3.3330,562500.SH:2.9089,512880.SH:2.7677,159852.SZ:2.5552,501018.SH:2.4192,159967.SZ:2.2865,512100.SH:2.2158,159998.SZ:2.1192"
2022-06-17,13:10:00,516520,"['516520', '513180', '159870', '562500', '159852', '159967', '512690', '159998', '159949', '159915']","516520.SH:3.5472,513180.SH:3.2576,159870.SZ:3.2070,562500.SH:2.7354,159852.SZ:2.4509,159967.SZ:2.3763,512690.SH:2.2252,159998.SZ:2.1124,159949.SZ:2.1001,159915.SZ:2.0914"
2022-06-20,13:10:00,516520,"['516520', '159870', '159967', '562500', '159949', '159852', '159915', '512690', '513180', '159998']","516520.SH:3.7563,159870.SZ:3.2772,159967.SZ:3.0418,562500.SH:3.0197,159949.SZ:2.9224,159852.SZ:2.8871,159915.SZ:2.8695,512690.SH:2.8498,513180.SH:2.6094,159998.SZ:2.5562"
2022-06-21,13:10:00,512400,"['512400', '516520', '159949', '562500', '159967', '159915', '513330', '512690', '159852', '512880']","512400.SH:4.3586,516520.SH:3.6514,159949.SZ:3.4379,562500.SH:3.3908,159967.SZ:3.3467,159915.SZ:3.3150,513330.SH:3.2299,512690.SH:3.2237,159852.SZ:3.0311,512880.SH:2.8731"
2022-06-22,13:10:00,515790,"['515790', '159605', '159949', '159915', '159967', '562500', '512690', '516520', '159852', '159851']","515790.SH:4.8688,159605.SZ:4.4902,159949.SZ:3.8067,159915.SZ:3.5815,159967.SZ:3.3459,562500.SH:3.2083,512690.SH:3.1977,516520.SH:3.1427,159852.SZ:2.8000,159851.SZ:2.7966"
2022-06-23,13:10:00,515790,"['515790', '159949', '159605', '159915', '159967', '562500', '516520', '159865', '512690', '159892']","515790.SH:4.5437,159949.SZ:4.1265,159605.SZ:3.9002,159915.SZ:3.7685,159967.SZ:3.4435,562500.SH:3.3280,516520.SH:3.1463,159865.SZ:2.9265,512690.SH:2.9130,159892.SZ:2.5131"
2022-06-24,13:10:00,159915,"['159915', '159967', '159605', '562800', '562500', '159892', '516520', '159865', '512690', '159851']","159915.SZ:4.8249,159967.SZ:4.3685,159605.SZ:4.3027,562800.SH:3.9955,562500.SH:3.7394,159892.SZ:3.6706,516520.SH:3.5752,159865.SZ:3.3671,512690.SH:3.1490,159851.SZ:2.7811"
2022-06-27,13:10:00,159605,"['159605', '562800', '562500', '516520', '159865', '512690', '515170', '512070', '159851', '159852']","159605.SZ:4.9987,562800.SH:4.1702,562500.SH:4.1025,516520.SH:4.0182,159865.SZ:3.7087,512690.SH:3.4155,515170.SH:2.9624,512070.SH:2.8933,159851.SZ:2.8201,159852.SZ:2.8077"
2022-06-28,13:10:00,562500,"['562500', '159605', '562800', '516520', '159865', '512690', '515170', '513180', '159928', '512010']","562500.SH:4.9654,159605.SZ:4.7314,562800.SH:4.4912,516520.SH:4.2646,159865.SZ:3.8436,512690.SH:3.8053,515170.SH:3.3561,513180.SH:3.1607,159928.SZ:3.0304,512010.SH:2.9610"
