trade_date,action,symbol,price,shares,notional,cost,entry_mode,trend_slope_pct,minute,execution_mode
2022-09-08,sell,511880,101.343,24900,2523440.7,504.6881400000001,,,,daily_close
2022-09-08,buy,159985,1.6611661,1519700,2524474.12217,504.894824434,force_proxy,-0.02983293556085916,,
2022-09-13,sell,159985,1.758,1519700,2671632.6,534.3265200000001,,,,daily_close
2022-09-13,buy,515220,1.3517561421898927,1975400,2670259.0832819142,534.0518166563829,force_proxy,-0.04946314392568466,,
2022-09-16,stop_loss_sell,515220,1.284168335080398,1975400,2536746.1291178185,507.34922582356376,,,,stop_proxy
2022-09-16,buy,159985,1.730173,1465700,2535914.5661,507.18291322,force_proxy,-0.0019256691700368183,,
2022-09-27,sell,159985,1.745,1465700,2557646.5,511.52930000000003,,,,daily_close
2022-09-27,buy,511880,101.4141404,25200,2555636.3380799997,511.127267616,force_proxy,-0.00029582006251656817,,
2022-09-29,sell,511880,101.405,25200,2555406.0,511.0812,,,,daily_close
2022-09-29,buy,159985,1.787228705,1429800,2555379.602409,511.07592048180004,trend_proxy,0.06995651351862382,,
2022-10-10,sell,159985,1.779,1429800,2543614.1999999997,508.72283999999996,,,,daily_close
2022-10-10,buy,161226,0.6370637,3991200,2542648.63944,508.529727888,force_proxy,-0.005224660397074032,,
2022-10-13,sell,161226,0.62,3991200,2474544.0,494.90880000000004,,,,daily_close
2022-10-13,buy,159985,1.7731773,1395000,2473582.3334999997,494.71646669999996,force_proxy,-0.018695083193120226,,
2022-10-20,sell,159985,1.743,1395000,2431485.0,486.297,,,,daily_close
2022-10-20,buy,511880,101.5291519,23900,2426546.73041,485.309346082,force_proxy,0.00013134347961759238,,
2022-10-25,sell,511880,101.525,23900,2426447.5,485.28950000000003,,,,daily_close
2022-10-25,buy,518880,3.8273827,634800,2429622.53796,485.924507592,force_proxy,-0.0043493389004870915,,
2022-10-26,sell,518880,3.824,634800,2427475.1999999997,485.49503999999996,,,,daily_close
2022-10-26,buy,501018,1.2507750649999998,1940000,2426503.6260999995,485.30072521999995,trend_proxy,0.002666666666666373,,
2022-10-27,sell,501018,1.286,1940000,2494840.0,498.968,,,,daily_close
2022-10-27,buy,513290,1.0516051499999999,2371300,2493671.2921949998,498.734258439,trend_proxy,0.031897926634768904,,
2022-11-01,sell,513290,1.095,2371300,2596573.5,519.3147,,,,daily_close
2022-11-01,buy,513030,0.970046995,2675500,2595360.7351225,519.0721470245,trend_proxy,0.010330578512396382,,
2022-11-03,sell,513030,0.946,2675500,2531023.0,506.2046,,,,daily_close
2022-11-03,buy,516510,0.7930793,3190300,2530160.89079,506.032178158,force_proxy,-0.1370415155179361,,
2022-11-04,sell,516510,0.808,3190300,2577762.4000000004,515.5524800000001,,,,daily_close
2022-11-04,buy,515400,0.7414741399999999,3475000,2576622.6364999996,515.3245272999999,trend_proxy,0.0729594163246694,,
2022-11-07,sell,515400,0.745,3475000,2588875.0,517.775,,,,daily_close
2022-11-07,buy,159998,0.8153815299999999,3173800,2587857.8999139997,517.5715799828,trend_proxy,0.008190008190008443,,
2022-11-08,sell,159998,0.822,3173800,2608863.5999999996,521.7727199999999,,,,daily_close
2022-11-08,buy,513360,0.46604660000000003,5595600,2607810.35496,521.562070992,force_proxy,-0.04933051444679334,,
2022-11-09,sell,513360,0.45,5595600,2518020.0,503.60400000000004,,,,daily_close
2022-11-09,buy,159998,0.8120812000000001,3099600,2517126.8875200003,503.4253775040001,force_proxy,-0.024449877750610804,,
2022-11-10,sell,159998,0.808,3099600,2504476.8000000003,500.8953600000001,,,,daily_close
2022-11-10,buy,159892,0.6060606,4130800,2503515.1264799996,500.70302529599996,force_proxy,-0.016420361247947435,,
2022-11-15,sell,159892,0.681,4130800,2813074.8000000003,562.6149600000001,,,,daily_close
2022-11-15,buy,516510,0.82378237,3412800,2811404.472336,562.2808944672,trend_proxy,0.0738916256157629,,
2022-11-16,sell,516510,0.83,3412800,2832624.0,566.5248,,,,daily_close
2022-11-16,buy,515400,0.7730773,3662500,2831395.61125,566.27912225,force_proxy,-0.02142245072836335,,
2022-11-22,sell,515400,0.763,3662500,2794487.5,558.8975,,,,daily_close
2022-11-22,buy,513030,1.0531053,2652600,2793467.1187799997,558.693423756,force_proxy,-0.01575299306868357,,
2022-11-30,sell,513030,1.063,2652600,2819713.8,563.94276,,,,daily_close
2022-11-30,buy,513520,1.08640863,2594300,2818469.908809,563.6939817618,trend_proxy,0.006144393241167556,,
2022-12-01,sell,513520,1.095,2594300,2840758.5,568.1517,,,,daily_close
2022-12-01,buy,513090,1.0821082,2624200,2839668.33844,567.933667688,force_proxy,-0.02749770852428927,,
2022-12-08,sell,513090,1.091,2624200,2863002.1999999997,572.6004399999999,,,,daily_close
2022-12-08,buy,512200,2.0844584250000002,1372900,2861752.9716825,572.3505943365001,trend_proxy,0.06561679790026236,,
2022-12-13,sell,512200,2.090326530612245,1372900,2869809.293877551,573.9618587755102,,,,daily_close
2022-12-13,buy,513330,0.46394639000000004,6183300,2868719.713287,573.7439426574,trend_proxy,0.043478260869564966,,
2022-12-14,sell,513330,0.469,6183300,2899967.6999999997,579.9935399999999,,,,daily_close
2022-12-14,buy,161226,0.73897389,3922600,2898698.980914,579.7397961828,trend_proxy,0.02721088435374182,,
2022-12-19,sell,161226,0.71,3922600,2785046.0,557.0092000000001,,,,daily_close
2022-12-19,buy,159985,1.889838965,1473200,2784110.763238,556.8221526476001,trend_proxy,0.0017646020822303932,,
2022-12-20,sell,159985,1.901,1473200,2800553.2,560.1106400000001,,,,daily_close
2022-12-20,buy,511880,101.75917489999999,27500,2798377.3097499995,559.6754619499999,force_proxy,9.828396202301211e-05,,
2022-12-22,sell,511880,101.744,27500,2797960.0,559.592,,,,daily_close
2022-12-22,buy,161226,0.7250725,3858800,2797909.763,559.5819526,force_proxy,-0.02735978112175112,,
2022-12-26,sell,161226,0.726,3858800,2801488.8,560.29776,,,,daily_close
2022-12-26,buy,159985,1.976147595,1417100,2800398.7568745,560.0797513749,trend_proxy,0.005065856129686057,,
2022-12-27,sell,159985,1.985,1417100,2812943.5,562.5887,,,,daily_close
2022-12-27,buy,161226,0.730923085,3846900,2811788.0156865,562.3576031373,trend_proxy,0.04137931034482752,,
2022-12-28,sell,161226,0.729,3846900,2804390.1,560.87802,,,,daily_close
2022-12-28,buy,159766,1.130113,2480500,2803245.2964999997,560.6490593,force_proxy,-0.002947244326555095,,
2022-12-29,sell,159766,1.116,2480500,2768238.0000000005,553.6476000000001,,,,daily_close
2022-12-29,buy,159985,1.98479846,1394200,2767206.0129319998,553.4412025864,trend_proxy,0.0067272115708035445,,
2023-01-03,sell,159985,2.015,1394200,2809313.0,561.8626,,,,daily_close
2023-01-03,buy,159766,1.1041104000000002,2543300,2808083.9803200006,561.6167960640001,force_proxy,-0.0709219858156022,,
2023-01-04,sell,159766,1.114,2543300,2833236.2,566.64724,,,,daily_close
2023-01-04,buy,159981,1.50015,1887900,2832133.185,566.426637,force_proxy,-0.02645502645502636,,
2023-01-05,sell,159981,1.483,1887900,2799755.7,559.95114,,,,daily_close
2023-01-05,buy,513360,0.5460546000000001,5125300,2798693.6413800004,559.7387282760001,force_proxy,-0.0658288450029924,,
2023-01-06,sell,513360,0.552,5125300,2829165.6,565.83312,,,,daily_close
2023-01-06,buy,513120,1.0331032999999998,2737300,2827913.6630899995,565.5827326179999,force_proxy,-0.06641366223908947,,
2023-01-09,sell,513120,1.057,2737300,2893326.0999999996,578.66522,,,,daily_close
2023-01-09,buy,513360,0.5671567099999999,5099300,2892102.2113029994,578.4204422605999,trend_proxy,0.08363201911588976,,
2023-01-11,sell,513360,0.577,5099300,2942296.0999999996,588.45922,,,,daily_close
2023-01-11,buy,513120,1.059055895,2777000,2940998.220415,588.199644083,trend_proxy,0.07343550446998674,,
2023-01-18,sell,513120,1.081,2777000,3001937.0,600.3874000000001,,,,daily_close
2023-01-18,buy,159992,1.0271027,2921500,3000680.5380499996,600.13610761,force_proxy,-0.035324341682723505,,
2023-01-19,sell,159992,1.055,2921500,3082182.5,616.4365,,,,daily_close
2023-01-19,buy,515120,0.774427435,3978100,3080749.7791735,616.1499558347,trend_proxy,0.08311461067366614,,
2023-02-01,sell,515120,0.755,3978100,3003465.5,600.6931000000001,,,,daily_close
2023-02-01,buy,159851,0.5470491502788958,5488400,3002424.5563906915,600.4849112781384,trend_proxy,0.11222323324234192,,
2023-02-02,sell,159851,0.5489183438757906,5488400,3012683.4385278895,602.536687705578,,,,daily_close
2023-02-02,buy,515400,0.8590859,3505400,3011439.71386,602.2879427720001,force_proxy,-0.023121387283236983,,
2023-02-07,sell,515400,0.877,3505400,3074235.8,614.84716,,,,daily_close
2023-02-07,buy,513310,1.0551055,2912400,3072889.2582,614.5778516400001,force_proxy,0.0,,
2023-02-08,sell,513310,1.061,2912400,3090056.4,618.01128,,,,daily_close
2023-02-08,buy,513030,1.1181118,2762500,3088783.8475,617.7567695,force_proxy,-0.002978850163836514,,
2023-02-09,sell,513030,1.125,2762500,3107812.5,621.5625,,,,daily_close
2023-02-09,buy,513310,1.07070706,2901400,3106549.4638839997,621.3098927768,trend_proxy,0.07582938388625597,,
2023-02-14,sell,513310,1.075,2901400,3119005.0,623.801,,,,daily_close
2023-02-14,buy,515980,0.45303202433628315,6882000,3117766.3914823006,623.5532782964601,force_proxy,-0.0036995930447651184,,
2023-02-16,sell,515980,0.4560066371681416,6882000,3138237.6769911507,627.6475353982302,,,,daily_close
2023-02-16,buy,159869,0.940744065,3334500,3136911.0847425,627.3822169485001,trend_proxy,0.0035460992907802393,,
2023-02-17,sell,159869,0.913,3334500,3044398.5,608.8797000000001,,,,daily_close
2023-02-17,buy,513310,1.040104,2926000,3043344.3039999995,608.6688608,force_proxy,-0.09345794392523366,,
2023-02-20,sell,513310,1.05,2926000,3072300.0,614.46,,,,daily_close
2023-02-20,buy,513030,1.135563545,2704400,3071018.051098,614.2036102196,trend_proxy,0.038450162673765075,,
2023-02-22,sell,513030,1.119,2704400,3026223.6,605.24472,,,,daily_close
2023-02-22,buy,512980,0.6860686,4409400,3025150.88484,605.030176968,force_proxy,-0.009689922480619803,,
2023-02-23,sell,512980,0.675,4409400,2976345.0,595.269,,,,daily_close
2023-02-23,buy,511880,100.35203419999999,29600,2970420.21232,594.084042464,force_proxy,9.966214532752815e-05,,
2023-02-24,sell,511880,100.357,29600,2970567.2,594.1134400000001,,,,daily_close
2023-02-24,buy,513030,1.132663255,2625800,2974147.174979,594.8294349958,trend_proxy,0.02068557919621794,,
2023-02-28,sell,513030,1.125,2625800,2954025.0,590.8050000000001,,,,daily_close
2023-02-28,buy,511880,100.3650355,29400,2950732.0437000003,590.1464087400001,force_proxy,-3.3215087621070914e-05,,
2023-03-02,sell,511880,100.376,29400,2951054.4000000004,590.2108800000001,,,,daily_close
2023-03-02,buy,515880,0.15809318117510684,18673300,2952121.4000371224,590.4242800074245,trend_proxy,0.02789400278939998,,
2023-03-03,sell,515880,0.1582089401239368,18673300,2954283.001616309,590.8566003232618,,,,daily_close
2023-03-03,buy,159869,0.9510951,3104900,2953055.17599,590.611035198,force_proxy,-0.003501400560224077,,
2023-03-06,sell,159869,0.941,3104900,2921710.9,584.34218,,,,daily_close
2023-03-06,buy,515880,0.1588579890116281,18385200,2920635.899576585,584.127179915317,trend_proxy,0.031250000000000444,,
2023-03-08,sell,515880,0.1567288149044821,18385200,2881490.6077818843,576.2981215563768,,,,daily_close
2023-03-08,buy,513030,1.1361135999999998,2535300,2880388.8100799997,576.077762016,force_proxy,-0.0462962962962965,,
2023-03-09,sell,513030,1.144,2535300,2900383.1999999997,580.07664,,,,daily_close
2023-03-09,buy,501018,1.1471147,2527400,2899217.6927799997,579.843538556,force_proxy,-0.005802146794314049,,
2023-03-10,sell,501018,1.13,2527400,2855961.9999999995,571.1923999999999,,,,daily_close
2023-03-10,buy,513030,1.1291129,2528400,2854849.05636,570.969811272,force_proxy,-0.011768167107972793,,
2023-03-13,sell,513030,1.141,2528400,2884904.4,576.98088,,,,daily_close
2023-03-13,buy,518880,4.0894089000000005,705100,2883442.2153900005,576.6884430780001,force_proxy,-0.013800941711316442,,
2023-03-22,sell,518880,4.223,705100,2977637.3,595.52746,,,,daily_close
2023-03-22,buy,588200,1.263876375,2355100,2976555.2507625,595.3110501525,trend_proxy,0.03987240829346058,,
2023-03-31,sell,588200,1.327,2355100,3125217.6999999997,625.04354,,,,daily_close
2023-03-31,buy,516510,1.164966485,2681300,3123624.6362305004,624.7249272461002,trend_proxy,0.2053571428571425,,
2023-04-03,sell,516510,1.275,2681300,3418657.4999999995,683.7315,,,,daily_close
2023-04-03,buy,159819,0.9654465349999999,3539100,3416811.8320184997,683.3623664037,trend_proxy,0.13829787234042565,,
2023-04-04,sell,159819,1.0,3539100,3539100.0,707.82,,,,daily_close
2023-04-04,buy,515980,0.5547880506913717,6376200,3537439.5688183242,707.4879137636649,trend_proxy,0.03348554033485588,,
2023-04-06,sell,515980,0.5566703539823009,6376200,3549441.511061947,709.8883022123894,,,,daily_close
2023-04-06,buy,515400,1.0949094799999999,3240400,3547944.6789919995,709.5889357983999,trend_proxy,0.036798528058877476,,
2023-04-07,sell,515400,1.112,3240400,3603324.8000000003,720.6649600000001,,,,daily_close
2023-04-07,buy,515880,0.19124307783120625,18833900,3601853.0035651554,720.3706007130311,trend_proxy,0.04336513443191636,,
2023-04-10,sell,515880,0.1850156524318388,18833900,3484566.2963360087,696.9132592672017,,,,daily_close
2023-04-10,buy,513310,1.1761176,2961700,3483307.49592,696.661499184,force_proxy,-0.05574136008918614,,
2023-04-13,sell,513310,1.159,2961700,3432610.3000000003,686.5220600000001,,,,daily_close
2023-04-13,buy,588080,1.1251125,3049800,3431368.1025,686.2736205,force_proxy,-0.06393490264458013,,
2023-04-14,sell,588080,1.16,3049800,3537767.9999999995,707.5536,,,,daily_close
2023-04-14,buy,161226,0.769726965,4594100,3536202.6499065002,707.2405299813,trend_proxy,0.004334633723450665,,
2023-04-18,sell,161226,0.75,4594100,3445575.0,689.115,,,,daily_close
2023-04-18,buy,513310,1.1651165,2956200,3444317.3973000003,688.8634794600001,force_proxy,-0.04237288135593209,,
2023-04-19,sell,513310,1.166,2956200,3446929.1999999997,689.38584,,,,daily_close
2023-04-19,buy,516510,1.211171105,2844800,3445539.559504,689.1079119008,trend_proxy,0.04722222222222294,,
2023-04-20,sell,516510,1.268,2844800,3607206.4,721.44128,,,,daily_close
2023-04-20,buy,159995,1.252875275,2877800,3605524.466395,721.1048932790001,trend_proxy,0.09485094850948468,,
2023-04-21,sell,159995,1.196,2877800,3441848.8,688.36976,,,,daily_close
2023-04-21,buy,161226,0.7510751,4581100,3440750.14061,688.1500281220001,force_proxy,-0.017660044150110316,,
2023-04-24,sell,161226,0.746,4581100,3417500.6,683.50012,,,,daily_close
2023-04-24,buy,513030,1.192069195,2865800,3416231.8990309997,683.2463798062,trend_proxy,0.008403361344537785,,
2023-05-05,sell,513030,1.193,2865800,3418899.4000000004,683.7798800000002,,,,daily_close
2023-05-05,buy,161226,0.7797279650000001,4382900,3417469.6977985003,683.4939395597,trend_proxy,0.0042789901583225225,,
2023-05-08,sell,161226,0.771,4382900,3379215.9,675.84318,,,,daily_close
2023-05-08,buy,513520,1.1341134,2978500,3377956.7619,675.59135238,force_proxy,-0.008795074758135938,,
2023-05-09,sell,513520,1.14,2978500,3395489.9999999995,679.098,,,,daily_close
2023-05-09,buy,161226,0.7660766,4430500,3394102.3763,678.8204752600001,force_proxy,-0.008680555555555433,,
2023-05-12,stop_loss_sell,161226,0.72777277,4430500,3224397.257485,644.879451497,,,,stop_proxy
2023-05-12,buy,513520,1.161766165,2774600,3223436.4014089997,644.6872802818,trend_proxy,0.060975609756097615,,
2023-05-15,sell,513520,1.168,2774600,3240732.8,648.14656,,,,daily_close
2023-05-15,buy,513290,1.063756365,3045200,3239350.882698,647.8701765396,trend_proxy,0.003135779241142019,,
2023-05-16,sell,513290,1.081,3045200,3291861.1999999997,658.3722399999999,,,,daily_close
2023-05-16,buy,513520,1.1701169999999999,2812100,3290486.0156999994,658.0972031399999,force_proxy,0.0,,
2023-05-18,sell,513520,1.29,2812100,3627609.0,725.5218,,,,daily_close
2023-05-18,buy,511880,100.7850775,35900,3618184.28225,723.6368564500001,force_proxy,-3.3076658463304653e-05,,
2023-05-23,sell,511880,100.79,35900,3618361.0,723.6722000000001,,,,daily_close
2023-05-23,buy,513030,1.2231223,2963100,3624233.68713,724.846737426,force_proxy,-0.008156606851549286,,
2023-05-25,sell,513030,1.196,2963100,3543867.5999999996,708.77352,,,,daily_close
2023-05-25,buy,511880,100.8080798,35100,3538363.60098,707.672720196,force_proxy,3.306976728826664e-05,,
2023-05-26,sell,511880,100.815,35100,3538606.5,707.7213,,,,daily_close
2023-05-26,buy,513290,1.0591058999999998,3343800,3541438.308419999,708.2876616839999,force_proxy,-0.05266418835192114,,
2023-05-29,sell,513290,1.063,3343800,3554459.4,710.89188,,,,daily_close
2023-05-29,buy,513310,1.1555655449999997,3074700,3553017.381211499,710.6034762422998,trend_proxy,0.037779715199069606,,
2023-05-30,sell,513310,1.167,3074700,3588174.9,717.63498,,,,daily_close
2023-05-30,buy,513030,1.2011201,2986100,3586664.73061,717.3329461220001,force_proxy,-0.002773155851358474,,
2023-05-31,sell,513030,1.183,2986100,3532556.3000000003,706.5112600000001,,,,daily_close
2023-05-31,buy,513310,1.1621161999999998,3038700,3531322.4969399995,706.264499388,force_proxy,-0.03968253968253954,,
2023-06-06,sell,513310,1.156,3038700,3512737.1999999997,702.5474399999999,,,,daily_close
2023-06-06,buy,515880,0.18503415399708198,18976900,3511374.636987225,702.274927397445,force_proxy,-0.07812499999999963,,
2023-06-07,sell,515880,0.18567348586270754,18976900,3523507.173868015,704.7014347736031,,,,daily_close
2023-06-07,buy,513310,1.1531153,3054400,3522075.37232,704.4150744640001,force_proxy,-0.025817555938037657,,
2023-06-08,sell,513310,1.145,3054400,3497288.0,699.4576000000001,,,,daily_close
2023-06-08,buy,513520,1.2241224,2855800,3495848.74992,699.169749984,force_proxy,-0.05622489959839383,,
2023-06-12,sell,513520,1.269,2855800,3624010.1999999997,724.80204,,,,daily_close
2023-06-12,buy,513310,1.1721172,3090400,3622310.99488,724.4621989760001,force_proxy,-0.01697792869269965,,
2023-06-13,sell,513310,1.219,3090400,3767197.6,753.43952,,,,daily_close
2023-06-13,buy,515880,0.19436809909871255,19373200,3765532.057459178,753.1064114918356,trend_proxy,0.10066148979004819,,
2023-06-15,sell,515880,0.20195486327670936,19373200,3912511.957232346,782.5023914464692,,,,daily_close
2023-06-15,buy,516510,1.2451245000000002,3140700,3910562.5171500007,782.1125034300002,force_proxy,-0.04229447528416549,,
2023-06-20,sell,516510,1.39,3140700,4365573.0,873.1146,,,,daily_close
2023-06-20,buy,515400,1.13851384,3832200,4363012.737648,872.6025475296001,trend_proxy,0.10762331838565009,,
2023-06-21,sell,515400,1.097,3832200,4203923.399999999,840.78468,,,,daily_close
2023-06-21,buy,516190,1.2181218,3450000,4202520.21,840.504042,force_proxy,-0.21025641025641045,,
2023-06-26,stop_loss_sell,516190,1.15721571,3450000,3992394.1995,798.4788399,,,,stop_proxy
2023-06-26,buy,516520,0.9540953999999999,4183300,3991267.2868199996,798.2534573639999,force_proxy,-0.02083333333333326,,
2023-06-27,sell,516520,0.957,4183300,4003418.0999999996,800.68362,,,,daily_close
2023-06-27,buy,159985,1.9001899999999998,2106000,4001800.1399999997,800.3600279999999,force_proxy,0.0,,
2023-07-04,sell,159985,2.014,2106000,4241484.0,848.2968000000001,,,,daily_close
2023-07-04,buy,515050,0.37540774723123116,11292600,4239329.526383401,847.8659052766802,trend_proxy,0.06872852233676952,,
2023-07-05,sell,515050,0.37005885885885886,11292600,4178926.6695495495,835.7853339099099,,,,daily_close
2023-07-05,buy,515880,0.20937642492292027,19951600,4177394.679492136,835.4789358984273,force_proxy,-0.06923076923076994,,
2023-07-06,sell,515880,0.21017778116256886,19951600,4193383.0186431087,838.6766037286218,,,,daily_close
2023-07-06,buy,159985,2.014751455,2080400,4191488.9269819995,838.2977853964,trend_proxy,0.011608623548922115,,
2023-08-02,sell,159985,2.178,2080400,4531111.2,906.22224,,,,daily_close
2023-08-02,buy,501018,1.25742573,3601600,4528744.509168,905.7489018336,trend_proxy,0.0053078556263271475,,
2023-08-03,sell,501018,1.223,3601600,4404756.800000001,880.9513600000001,,,,daily_close
2023-08-03,buy,512880,1.044654455,4215100,4403322.993270501,880.6645986541001,trend_proxy,0.08763388510223995,,
2023-08-04,sell,512880,1.063,4215100,4480651.3,896.13026,,,,daily_close
2023-08-04,buy,512200,1.9203756918367347,2332200,4478700.188501633,895.7400377003266,force_proxy,-0.0823045267489712,,
2023-08-07,sell,512200,1.860768707482993,2332200,4339684.779591836,867.9369559183673,,,,daily_close
2023-08-07,buy,513090,1.2231223,3546800,4338170.17364,867.634034728,force_proxy,-0.01357220412594969,,
2023-08-10,sell,513090,1.232,3546800,4369657.6,873.93152,,,,daily_close
2023-08-10,buy,501018,1.282378225,3406100,4367908.4721725,873.5816944344999,trend_proxy,0.013031013812874933,,
2023-08-17,sell,501018,1.239,3406100,4220157.9,844.0315800000001,,,,daily_close
2023-08-17,buy,159985,2.26182616,1865200,4218758.153632,843.7516307264001,trend_proxy,0.035618878005342726,,
2023-08-18,sell,159985,2.296,1865200,4282499.199999999,856.4998399999998,,,,daily_close
2023-08-18,buy,511880,101.23112210000001,42200,4271953.35262,854.390670524,force_proxy,0.00016466434819302952,,
2023-08-22,sell,511880,101.224,42200,4271652.8,854.33056,,,,daily_close
2023-08-22,buy,159985,2.2722271999999997,1883000,4278603.8176,855.72076352,force_proxy,-0.09409751924722005,,
2023-08-23,sell,159985,2.27,1883000,4274410.0,854.8820000000001,,,,daily_close
2023-08-23,buy,511880,101.2411231,42200,4272375.39482,854.4750789640001,force_proxy,-9.878104194246025e-05,,
2023-08-24,sell,511880,101.237,42200,4272201.399999999,854.4402799999999,,,,daily_close
2023-08-24,buy,518880,4.463396295,956800,4270577.575056,854.1155150111999,trend_proxy,0.002241649854293204,,
2023-08-25,sell,518880,4.448,956800,4255846.4,851.1692800000001,,,,daily_close
2023-08-25,buy,511880,101.2521242,42000,4252589.2164,850.5178432800001,force_proxy,-0.00019753476611872323,,
2023-08-28,sell,511880,101.244,42000,4252248.0,850.4496,,,,daily_close
2023-08-28,buy,159985,2.3572357000000004,1804000,4252453.202800001,850.4906405600002,force_proxy,-0.012679628064243461,,
2023-09-11,sell,159985,2.347,1804000,4233988.0,846.7976,,,,daily_close
2023-09-11,buy,501018,1.3421342,3153400,4232285.98628,846.457197256,force_proxy,-0.007434944237918091,,
2023-09-21,sell,501018,1.349,3153400,4253936.6,850.78732,,,,daily_close
2023-09-21,buy,518880,4.580458,928300,4252039.161400001,850.4078322800002,force_proxy,-0.010158177332753038,,
2023-09-28,sell,518880,4.436,928300,4117938.8,823.58776,,,,daily_close
2023-09-28,buy,511880,101.4561446,40500,4108973.8563,821.7947712600001,force_proxy,0.0005258141904100159,,
2023-10-09,sell,511880,101.467,40500,4109413.5,821.8827,,,,daily_close
2023-10-09,buy,501018,1.3531353,3041500,4115561.0149499997,823.11220299,force_proxy,-0.04136253041362559,,
2023-10-10,sell,501018,1.328,3041500,4039112.0,807.8224,,,,daily_close
2023-10-10,buy,511880,101.4961486,39700,4029397.09942,805.879419884,force_proxy,0.0008870578263138936,,
2023-10-13,sell,511880,101.491,39700,4029192.7,805.8385400000001,,,,daily_close
2023-10-13,buy,515120,0.6509150850000001,6200200,4035803.7100170003,807.1607420034001,trend_proxy,0.04651162790697697,,
2023-10-16,sell,515120,0.644,6200200,3992928.8000000003,798.58576,,,,daily_close
2023-10-16,buy,511880,101.50114909999999,39300,3988995.1596299997,797.799031926,force_proxy,0.0,,
2023-11-01,sell,511880,101.572,39300,3991779.6,798.3559200000001,,,,daily_close
2023-11-01,buy,561980,0.21402381162285988,18655100,3992635.608205613,798.5271216411227,force_proxy,-0.03442879499217474,,
2023-11-03,sell,561980,0.21522064142753797,18655100,4014962.5878948634,802.9925175789728,,,,daily_close
2023-11-03,buy,513120,0.8920391950000001,4499000,4013284.338305,802.6568676610001,trend_proxy,0.011235955056179877,,
2023-11-15,sell,513120,0.906,4499000,4076094.0,815.2188,,,,daily_close
2023-11-15,buy,159892,0.6250625,6518300,4074344.89375,814.86897875,force_proxy,-0.04212743549236434,,
2023-11-17,sell,159892,0.614,6518300,4002236.1999999997,800.44724,,,,daily_close
2023-11-17,buy,513310,1.2411241000000002,3223500,4000763.5363500006,800.1527072700002,force_proxy,-0.00803858520900295,,
2023-11-21,sell,513310,1.228,3223500,3958458.0,791.6916,,,,daily_close
2023-11-21,buy,513030,1.2181218,3248400,3956946.85512,791.3893710240001,force_proxy,-0.005464480874316872,,
2023-11-22,sell,513030,1.212,3248400,3937060.8,787.41216,,,,daily_close
2023-11-22,buy,159509,1.033053295,3809600,3935519.832632,787.1039665264001,trend_proxy,0.009699321047527132,,
2023-11-28,sell,159509,1.029,3809600,3920078.4,784.01568,,,,daily_close
2023-11-28,buy,513030,1.2191219,3214200,3918501.61098,783.700322196,force_proxy,-0.010902153175252153,,
2023-12-01,sell,513030,1.24,3214200,3985608.0,797.1216000000001,,,,daily_close
2023-12-01,buy,513520,1.240124,3212500,3983898.35,796.77967,force_proxy,-0.013386880856760541,,
2023-12-04,sell,513520,1.247,3212500,4005987.5000000005,801.1975000000001,,,,daily_close
2023-12-04,buy,513030,1.2461246,3213500,4004421.4020999996,800.88428042,force_proxy,-0.005341880341880323,,
2023-12-07,sell,513030,1.252,3213500,4023302.0,804.6604000000001,,,,daily_close
2023-12-07,buy,513520,1.240774065,3241200,4021596.899478,804.3193798956,trend_proxy,0.0026881720430112685,,
2023-12-08,sell,513520,1.23,3241200,3986676.0,797.3352,,,,daily_close
2023-12-08,buy,513030,1.2566756549999998,3171200,3985169.8371359995,797.0339674272,trend_proxy,0.018636847710330102,,
2023-12-18,sell,513030,1.274,3171200,4040108.8000000003,808.0217600000001,,,,daily_close
2023-12-18,buy,513290,1.10661065,3649400,4038464.90611,807.692981222,trend_proxy,0.030303030303030127,,
2023-12-22,sell,513290,1.086,3649400,3963248.4000000004,792.6496800000001,,,,daily_close
2023-12-22,buy,513520,1.3051305,3035500,3961723.63275,792.34472655,force_proxy,-0.012722646310432776,,
2023-12-25,sell,513520,1.326,3035500,4025073.0,805.0146000000001,,,,daily_close
2023-12-25,buy,513290,1.117861775,3599200,4023408.10058,804.681620116,trend_proxy,0.04512635379061362,,
2024-01-10,sell,513290,1.182,3599200,4254254.399999999,850.85088,,,,daily_close
2024-01-10,buy,159509,1.0871087,3911400,4252116.96918,850.4233938360001,force_proxy,0.0,,
2024-01-11,sell,159509,1.103,3911400,4314274.2,862.8548400000001,,,,daily_close
2024-01-11,buy,513290,1.1807180599999998,3652400,4312454.642343999,862.4909284687998,trend_proxy,0.011318619128466434,,
2024-01-17,sell,513290,1.153,3652400,4211217.2,842.2434400000001,,,,daily_close
2024-01-17,buy,518880,4.6314631,908900,4209536.81159,841.9073623180001,force_proxy,-0.021454623471357515,,
2024-01-18,sell,518880,4.616,908900,4195482.399999999,839.0964799999999,,,,daily_close
2024-01-18,buy,159509,1.11021101,3777600,4193933.111376,838.7866222752001,trend_proxy,0.042385709960641726,,
2024-01-22,sell,159509,1.185,3777600,4476456.0,895.2912,,,,daily_close
2024-01-22,buy,513520,1.531503135,2921400,4474133.2585889995,894.8266517177999,trend_proxy,0.13172583165885246,,
2024-01-24,sell,513520,1.526,2921400,4458056.4,891.6112800000001,,,,daily_close
2024-01-24,buy,159509,1.17971796,3777500,4456384.593900001,891.2769187800002,trend_proxy,0.011328235627300712,,
