date,time,value,positions,symbol
2020-11-10,15:10:00,156067.31,512690.XSHG:71000:155561.00,512690
2020-11-11,15:10:00,156138.31,512690.XSHG:71000:155632.00,512690
2020-11-12,15:10:00,160753.31,512690.XSHG:71000:160247.00,512690
2020-11-13,15:10:00,153829.09,512400.XSHG:174200:153470.20,512400
2020-11-16,15:10:00,161785.34,513520.XSHG:134400:161414.40,513520
2020-11-17,15:10:00,161516.54,513520.XSHG:134400:161145.60,513520
2020-11-18,15:10:00,159500.54,513520.XSHG:134400:159129.60,513520
2020-11-19,15:10:00,159769.34,513520.XSHG:134400:159398.40,513520
2020-11-20,15:10:00,159366.14,513520.XSHG:134400:158995.20,513520
2020-11-23,15:10:00,161584.92,512690.XSHG:70900:161226.60,512690
2020-11-24,15:10:00,161939.42,512690.XSHG:70900:161581.10,512690
2020-11-25,15:10:00,154660.47,515220.XSHG:119500:154274.50,515220
2020-11-26,15:10:00,154521.59,513520.XSHG:125200:154121.20,513520
2020-11-27,15:10:00,155272.79,513520.XSHG:125200:154872.40,513520
2020-11-30,15:10:00,155272.79,513520.XSHG:125200:154872.40,513520
2020-12-01,15:10:00,157150.79,513520.XSHG:125200:156750.40,513520
2020-12-02,15:10:00,158016.23,515220.XSHG:118200:157560.60,515220
2020-12-03,15:10:00,152106.23,515220.XSHG:118200:151650.60,515220
2020-12-04,15:10:00,150303.26,513520.XSHG:121300:149805.50,513520
2020-12-07,15:10:00,149939.36,513520.XSHG:121300:149441.60,513520
2020-12-08,15:10:00,149124.78,159981.XSHE:153400:148798.00,159981
2020-12-09,15:10:00,151118.98,159981.XSHE:153400:150792.20,159981
2020-12-10,15:10:00,153897.5,159980.XSHE:132300:153468.00,159980
2020-12-11,15:10:00,155220.5,159980.XSHE:132300:154791.00,159980
2020-12-14,15:10:00,155749.7,159980.XSHE:132300:155320.20,159980
2020-12-15,15:10:00,155617.4,159980.XSHE:132300:155187.90,159980
2020-12-16,15:10:00,156278.9,159980.XSHE:132300:155849.40,159980
2020-12-17,15:10:00,157998.8,159980.XSHE:132300:157569.30,159980
2020-12-18,15:10:00,159797.09,159981.XSHE:154300:159391.90,159981
2020-12-21,15:10:00,160259.99,159981.XSHE:154300:159854.80,159981
2020-12-22,15:10:00,157996.36,512690.XSHG:61100:157515.80,512690
2020-12-23,15:10:00,158758.34,159967.XSHE:256700:158383.90,159967
2020-12-24,15:10:00,158473.09,512690.XSHG:63400:157866.00,512690
2020-12-25,15:10:00,160879.69,515030.XSHG:98300:160425.60,515030
2020-12-28,15:10:00,162077.04,512690.XSHG:62000:161696.00,512690
2020-12-29,15:10:00,159146.2,512010.XSHG:54300:158501.70,512010
2020-12-30,15:10:00,162121.18,159967.XSHE:254700:161734.50,159967
2020-12-31,15:10:00,167979.28,159967.XSHE:254700:167592.60,159967
2021-01-04,15:10:00,177296.51,512670.XSHG:77800:176761.60,512670
2021-01-05,15:10:00,175678.1,512660.XSHG:126600:175214.40,512660
2021-01-06,15:10:00,180285.54,159949.XSHE:137300:179863.00,159949
2021-01-07,15:10:00,183855.34,159949.XSHE:137300:183432.80,159949
2021-01-08,15:10:00,181999.2,512010.XSHG:57400:181498.80,512010
2021-01-11,15:10:00,180101.71,159928.XSHE:32800:179514.40,159928
2021-01-12,15:10:00,183017.04,159985.XSHE:137700:182590.20,159985
2021-01-13,15:10:00,191672.01,159915.XSHE:63200:191180.00,159915
2021-01-14,15:10:00,189270.41,159915.XSHE:63200:188778.40,159915
2021-01-15,15:10:00,188300.67,512400.XSHG:176400:187866.00,512400
2021-01-18,15:10:00,190604.62,501018.XSHG:310200:190152.60,501018
2021-01-19,15:10:00,190236.31,159949.XSHE:145000:189805.00,159949
2021-01-20,15:10:00,196773.37,501018.XSHG:315600:196303.20,501018
2021-01-21,15:10:00,195510.97,501018.XSHG:315600:195040.80,501018
2021-01-22,15:10:00,195625.55,159915.XSHE:60200:195108.20,159915
2021-01-25,15:10:00,198140.33,512170.XSHG:70500:197470.50,512170
2021-01-26,15:10:00,190983.75,159995.XSHE:140300:190527.40,159995
2021-01-27,15:10:00,189721.05,159995.XSHE:140300:189264.70,159995
2021-01-28,15:10:00,184090.18,510900.XSHG:149200:183665.20,510900
2021-01-29,15:10:00,182889.08,511880.XSHG:1800:180549.00,511880
2021-02-01,15:10:00,182905.28,511880.XSHG:1800:180565.20,511880
2021-02-02,15:10:00,182870.78,501018.XSHG:291000:182457.00,501018
2021-02-03,15:10:00,184907.78,501018.XSHG:291000:184494.00,501018
2021-02-04,15:10:00,187817.78,501018.XSHG:291000:187404.00,501018
2021-02-05,15:10:00,188690.78,501018.XSHG:291000:188277.00,501018
2021-02-08,15:10:00,191018.78,501018.XSHG:291000:190605.00,501018
2021-02-09,15:10:00,195560.84,512800.XSHG:150900:195113.70,512800
2021-02-10,15:10:00,193599.14,512800.XSHG:150900:193152.00,512800
2021-02-18,15:10:00,197371.64,512800.XSHG:150900:196924.50,512800
2021-02-19,15:10:00,198877.78,159825.XSHE:162600:198372.00,159825
2021-02-22,15:10:00,196926.58,159825.XSHE:162600:196420.80,159825
2021-02-23,15:10:00,192373.78,159825.XSHE:162600:191868.00,159825
2021-02-24,15:10:00,189950.59,501018.XSHG:270700:189490.00,501018
2021-02-25,15:10:00,194011.09,501018.XSHG:270700:193550.50,501018
2021-02-26,15:10:00,191997.25,159980.XSHE:145400:191491.80,159980
2021-03-01,15:10:00,190107.05,159980.XSHE:145400:189601.60,159980
2021-03-02,15:10:00,185796.35,513500.XSHG:77900:185168.30,513500
2021-03-03,15:10:00,185718.45,513500.XSHG:77900:185090.40,513500
2021-03-04,15:10:00,181515.75,511880.XSHG:1800:180937.80,511880
2021-03-05,15:10:00,182011.34,501018.XSHG:248800:181624.00,501018
2021-03-08,15:10:00,189670.91,511880.XSHG:1800:180990.00,511880
2021-03-09,15:10:00,191572.5,513030.XSHG:162600:191055.00,513030
2021-03-10,15:10:00,190721.45,501018.XSHG:261300:190226.40,501018
2021-03-11,15:10:00,195424.85,501018.XSHG:261300:194929.80,501018
2021-03-12,15:10:00,196992.65,501018.XSHG:261300:196497.60,501018
2021-03-15,15:10:00,199083.05,501018.XSHG:261300:198588.00,501018
2021-03-16,15:10:00,195947.45,501018.XSHG:261300:195452.40,501018
2021-03-17,15:10:00,196992.65,501018.XSHG:261300:196497.60,501018
2021-03-18,15:10:00,195157.38,513030.XSHG:163300:194653.60,513030
2021-03-19,15:10:00,194791.35,515210.XSHG:130500:194314.50,515210
2021-03-22,15:10:00,195880.7,159980.XSHE:153500:195405.50,159980
2021-03-23,15:10:00,195218.6,511880.XSHG:1900:191206.50,511880
2021-03-24,15:10:00,195230.0,511880.XSHG:1900:191217.90,511880
2021-03-25,15:10:00,195233.8,511880.XSHG:1900:191221.70,511880
2021-03-26,15:10:00,195525.81,513030.XSHG:165300:195054.00,513030
2021-03-29,15:10:00,196352.31,513030.XSHG:165300:195880.50,513030
2021-03-30,15:10:00,197509.41,513030.XSHG:165300:197037.60,513030
2021-03-31,15:10:00,199162.41,513030.XSHG:165300:198690.60,513030
2021-04-01,15:10:00,200154.21,513030.XSHG:165300:199682.40,513030
2021-04-02,15:10:00,201311.31,513030.XSHG:165300:200839.50,513030
2021-04-06,15:10:00,204067.3,513500.XSHG:80400:203412.00,513500
2021-04-07,15:10:00,203745.7,513500.XSHG:80400:203090.40,513500
2021-04-08,15:10:00,203787.33,513090.XSHG:160300:203260.40,513090
2021-04-09,15:10:00,202184.33,513090.XSHG:160300:201657.40,513090
2021-04-12,15:10:00,201034.68,513100.XSHG:43200:200232.00,513100
2021-04-13,15:10:00,200602.68,513100.XSHG:43200:199800.00,513100
2021-04-14,15:10:00,203194.68,513100.XSHG:43200:202392.00,513100
2021-04-15,15:10:00,201164.28,513100.XSHG:43200:200361.60,513100
2021-04-16,15:10:00,203021.88,513100.XSHG:43200:202219.20,513100
